element,web_name,team_name,position,gw,minutes,total_points,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,in_dreamteam,team,element_type
140,McGill,Brighton,GK,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,6,1
141,Rushworth,Brighton,GK,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,6,1
142,Scherpen,Brighton,GK,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,6,1
143,Boscagli,Brighton,DEF,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,6,2
144,Coppola,Brighton,DEF,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,6,2
145,De Cuyper,Brighton,DEF,2,66,0,0,0,0,2,0,0,0,1,0,0,0,2,4.8,1.0,4.0,1.0,4,2,1,5,1,0.00,0.02,0.02,1.20,False,6,2
146,Dunk,Brighton,DEF,2,90,1,0,0,0,2,0,0,0,0,0,0,0,11,16.0,0.6,0.0,1.7,6,6,2,8,1,0.00,0.00,0.00,1.60,False,6,2
147,Estupiñan,Brighton,DEF,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,6,2
148,F.Kadıoğlu,Brighton,DEF,2,23,0,0,0,0,0,0,0,0,1,0,0,0,-1,0.0,2.2,0.0,0.2,1,2,0,1,0,0.00,0.00,0.00,0.40,False,6,2
149,Igor,Brighton,DEF,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,6,2
150,Lamptey,Brighton,DEF,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,6,2
151,Van Hecke,Brighton,DEF,2,90,1,0,0,0,2,0,0,0,0,0,0,0,5,18.6,0.9,4.0,2.4,6,3,0,6,1,0.01,0.01,0.02,1.60,False,6,2
152,Veltman,Brighton,DEF,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,6,2
153,Webster,Brighton,DEF,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,6,2
154,Cashin,Brighton,DEF,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,6,2
155,Slater,Brighton,DEF,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,6,2
156,Tasker,Brighton,DEF,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,6,2
157,Mitoma,Brighton,MID,2,90,2,0,0,0,2,0,0,0,0,0,0,0,8,12.0,42.8,10.0,6.5,0,4,1,5,1,0.15,0.09,0.24,1.60,False,6,3
158,Georginio,Brighton,MID,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,6,3
159,March,Brighton,MID,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,6,3
160,Minteh,Brighton,MID,2,90,2,0,0,0,2,0,0,0,0,0,0,0,14,16.2,42.4,29.0,8.8,2,4,1,7,1,0.08,0.55,0.63,1.60,False,6,3
161,Enciso,Brighton,MID,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,6,3
162,Gruda,Brighton,MID,2,5,1,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,6.0,0.5,0,1,0,1,0,0.06,0.00,0.06,0.39,False,6,3
163,Hinshelwood,Brighton,MID,2,45,1,0,0,0,1,0,0,0,0,0,0,0,9,4.6,1.2,0.0,0.6,0,2,1,3,0,0.00,0.01,0.01,0.67,False,6,3
164,O'Riley,Brighton,MID,2,90,2,0,0,0,2,0,0,0,0,0,0,0,12,15.0,22.3,38.0,7.5,3,2,1,6,1,0.42,0.03,0.45,1.60,False,6,3
165,Sima,Brighton,MID,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,6,3
166,Ayari,Brighton,MID,2,66,2,0,0,0,2,0,0,0,0,0,0,0,10,10.6,3.9,18.0,3.3,1,2,3,6,1,0.15,0.02,0.17,1.20,False,6,3
167,Baleba,Brighton,MID,2,45,1,0,0,0,1,0,0,0,0,0,0,0,3,0.4,10.8,0.0,1.1,0,2,0,2,1,0.00,0.00,0.00,0.92,False,6,3
168,Buonanotte,Brighton,MID,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,6,3
169,Gomez,Brighton,MID,2,23,1,0,0,0,0,0,0,0,0,0,0,0,3,7.0,2.0,0.0,0.9,4,1,0,5,0,0.00,0.01,0.01,0.40,False,6,3
170,Milner,Brighton,MID,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,6,3
171,Sarmiento,Brighton,MID,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,6,3
172,Watson,Brighton,MID,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,6,3
173,Wieffer,Brighton,MID,2,84,3,0,0,0,2,0,0,0,1,0,0,0,13,20.0,2.4,0.0,2.2,3,3,7,13,1,0.00,0.02,0.02,1.21,False,6,3
174,Yalcouye,Brighton,MID,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,6,3
175,Knight,Brighton,MID,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,6,3
176,Mazilu,Brighton,MID,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,6,3
177,Moran,Brighton,MID,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,6,3
178,Welbeck,Brighton,FWD,2,90,0,0,0,0,2,0,0,1,0,0,0,0,-9,0.0,3.4,27.0,2.8,0,1,0,1,1,1.56,0.10,1.66,1.60,False,6,4
179,Ferguson,Brighton,FWD,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,6,4
180,Tzimas,Brighton,FWD,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,6,4
181,Kostoulas,Brighton,FWD,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,6,4
182,Trafford,Man City,GK,2,90,2,0,0,0,2,0,0,0,0,0,3,0,13,30.8,0.0,0.0,3.1,3,10,2,0,1,0.00,0.00,0.00,1.11,False,13,1
183,Weiss,Burnley,GK,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,3,1
184,Green,Burnley,GK,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,3,1
185,Hladký,Burnley,GK,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,3,1
186,Roberts,Burnley,DEF,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,3,2
187,Walker,Burnley,DEF,2,90,6,0,0,1,0,0,0,0,0,0,0,0,26,15.4,2.1,0.0,1.8,6,6,1,7,1,0.00,0.02,0.02,0.77,False,3,2
188,Delcroix,Burnley,DEF,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,3,2
189,Dodgson,Burnley,DEF,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,3,2
190,Ekdal,Burnley,DEF,2,90,9,0,0,1,0,0,0,0,0,0,0,1,34,31.8,14.3,4.0,5.0,12,3,2,14,1,0.00,0.01,0.01,0.77,False,3,2
191,Estève,Burnley,DEF,2,82,6,0,0,1,0,0,0,0,0,0,0,0,29,21.0,1.1,0.0,2.2,6,1,1,7,1,0.00,0.01,0.01,0.66,False,3,2
192,Hartman,Burnley,DEF,2,90,6,0,0,1,0,0,0,0,0,0,0,0,26,19.8,7.3,2.0,2.9,3,3,5,8,1,0.00,0.04,0.04,0.77,False,3,2
193,Humphreys,Burnley,DEF,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,3,2
194,Jordan,Burnley,DEF,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,3,2
195,Lucas Pires,Burnley,DEF,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,3,2
196,Sambo,Burnley,DEF,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,3,2
197,Sonne,Burnley,DEF,2,21,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.5,0.0,0.0,0,2,0,0,0,0.00,0.00,0.00,0.16,False,3,2
198,Tuanzebe,Burnley,DEF,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,3,2
199,Worrall,Burnley,DEF,2,7,1,0,0,0,0,0,0,0,0,0,0,0,6,6.0,0.0,0.0,0.6,2,0,1,3,0,0.00,0.00,0.00,0.11,False,3,2
200,Anthony,Burnley,MID,2,90,13,1,1,1,0,0,0,0,0,0,0,2,39,58.4,14.6,28.0,10.1,1,7,3,11,1,0.77,0.02,0.79,0.77,True,3,3
201,Benson,Burnley,MID,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,3,3
202,Bruun Larsen,Burnley,MID,2,68,3,0,0,1,0,0,0,0,0,0,0,0,6,0.0,1.8,4.0,0.4,1,3,0,4,1,0.02,0.01,0.03,0.61,False,3,3
203,Boateng,Burnley,MID,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,3,3
204,Churlinov,Burnley,MID,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,3,3
205,Cullen,Burnley,MID,2,90,14,1,1,1,0,0,0,0,0,0,0,3,49,65.8,17.0,21.0,10.4,2,4,1,7,1,0.08,0.19,0.27,0.77,True,3,3
206,Edwards,Burnley,MID,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,3,3
207,Hannibal,Burnley,MID,2,82,5,0,0,1,0,0,0,0,0,0,0,0,11,9.2,18.5,4.0,3.2,2,8,3,13,1,0.02,0.12,0.14,0.66,False,3,3
208,Koleosho,Burnley,MID,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,3,3
209,Laurent,Burnley,MID,2,21,1,0,0,0,0,0,0,0,0,0,0,0,4,10.8,0.8,0.0,1.2,3,0,1,4,0,0.00,0.00,0.00,0.16,False,3,3
210,Tchaouna,Burnley,MID,2,7,1,0,0,0,0,0,0,0,0,0,0,0,3,0.4,4.6,3.0,0.8,0,2,0,2,0,0.08,0.03,0.11,0.11,False,3,3
211,A.Ramsey,Burnley,MID,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,3,3
212,Adewumi,Burnley,MID,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,3,3
213,Banel,Burnley,MID,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,3,3
214,Trésor,Burnley,MID,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,3,3
215,Flemming,Burnley,FWD,2,4,1,0,0,0,0,0,0,0,0,0,0,0,3,2.2,10.0,2.0,1.4,0,0,0,0,0,0.00,0.00,0.00,0.11,False,3,4
216,Amdouni,Burnley,FWD,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,3,4
217,Foster,Burnley,FWD,2,85,2,0,0,1,0,0,0,0,0,0,0,0,7,1.8,3.6,4.0,0.9,0,3,2,5,1,0.00,0.01,0.01,0.66,False,3,4
218,Barnes,Burnley,FWD,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,3,4
219,Obafemi,Burnley,FWD,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,3,4
220,Sánchez,Chelsea,GK,2,90,3,0,0,0,1,0,0,0,0,0,3,0,11,24.2,0.0,0.0,2.4,0,5,0,0,1,0.00,0.00,0.00,0.73,False,7,1
221,Jörgensen,Chelsea,GK,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,7,1
222,Penders,Chelsea,GK,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,7,1
223,Slonina,Chelsea,GK,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,7,1
224,Cucurella,Chelsea,DEF,2,68,5,0,1,0,1,0,0,0,0,0,0,0,25,30.4,13.8,4.0,4.8,4,7,1,5,1,0.00,0.32,0.32,0.29,False,7,2
225,James,Chelsea,DEF,2,21,1,0,0,0,0,0,0,0,0,0,0,0,7,2.6,15.5,0.0,1.8,0,2,0,0,0,0.00,0.13,0.13,0.44,False,7,2
226,Chalobah,Chelsea,DEF,2,68,8,1,0,0,1,0,0,0,0,0,0,0,27,44.2,1.4,33.0,7.9,3,4,2,5,1,0.31,0.01,0.32,0.29,False,7,2
227,Colwill,Chelsea,DEF,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,7,2
228,Gusto,Chelsea,DEF,2,68,2,0,0,0,1,0,0,0,0,0,0,0,3,9.0,2.7,0.0,1.2,3,1,2,5,1,0.00,0.01,0.01,0.29,False,7,2
229,B.Badiashile,Chelsea,DEF,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,7,2
230,Fofana,Chelsea,DEF,2,21,1,0,0,0,0,0,0,0,0,0,0,0,5,3.4,0.4,0.0,0.4,1,0,1,2,0,0.00,0.00,0.00,0.44,False,7,2
231,M.Sarr,Chelsea,DEF,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,7,2
232,Tosin,Chelsea,DEF,2,90,2,0,0,0,1,0,0,0,0,0,0,0,16,26.4,1.9,0.0,2.8,6,3,3,9,1,0.00,0.03,0.03,0.73,False,7,2
233,Acheampong,Chelsea,DEF,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,7,2
234,Anselmino,Chelsea,DEF,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,7,2
235,Palmer,Chelsea,MID,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,7,3
236,Neto,Chelsea,MID,2,90,7,1,0,0,1,0,0,0,0,0,0,0,33,37.6,18.4,30.0,8.6,0,1,1,2,1,0.38,0.17,0.55,0.73,False,7,3
237,Enzo,Chelsea,MID,2,90,10,1,1,0,1,0,0,0,0,0,0,0,32,33.4,8.8,38.0,8.0,0,3,2,5,1,1.03,0.02,1.05,0.73,False,7,3
238,Estêvão,Chelsea,MID,2,76,5,0,1,0,1,0,0,0,0,0,0,0,26,27.4,16.6,25.0,6.9,0,2,3,5,1,0.29,0.61,0.90,0.33,False,7,3
239,Gittens,Chelsea,MID,2,13,1,0,0,0,0,0,0,0,0,0,0,0,4,2.0,5.0,4.0,1.1,0,0,0,0,0,0.00,0.01,0.01,0.40,False,7,3
240,Nkunku,Chelsea,MID,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,7,3
241,Caicedo,Chelsea,MID,2,90,8,1,0,0,1,0,0,0,0,0,0,1,36,50.8,5.2,17.0,7.3,2,2,3,7,1,0.24,0.02,0.26,0.73,False,7,3
242,Dewsbury-Hall,Everton,MID,2,90,2,0,0,1,0,0,0,0,1,0,0,0,14,6.8,54.3,0.0,6.1,1,2,0,3,1,0.00,0.17,0.17,2.43,False,9,3
243,George,Chelsea,MID,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,7,3
244,Lavia,Chelsea,MID,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,7,3
245,Mudryk,Chelsea,MID,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,7,3
246,Andrey Santos,Chelsea,MID,2,28,1,0,0,0,0,0,0,0,0,0,0,0,4,3.8,11.9,2.0,1.8,1,2,0,3,0,0.00,0.01,0.01,0.55,False,7,3
247,D.Essugo,Chelsea,MID,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,7,3
248,Paez,Chelsea,MID,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,7,3
249,João Pedro,Chelsea,FWD,2,90,15,1,2,0,1,0,0,0,0,0,0,3,58,75.8,31.3,42.0,14.9,3,1,1,5,1,0.41,0.11,0.52,0.73,True,7,4
250,Delap,Chelsea,FWD,2,61,2,0,0,0,1,0,0,0,0,0,0,0,7,2.6,2.2,19.0,2.4,0,2,0,2,1,0.09,0.02,0.11,0.18,False,7,4
251,N.Jackson,Chelsea,FWD,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,7,4
252,Marc Guiu,Sunderland,FWD,2,10,1,0,0,0,1,0,0,0,0,0,0,0,2,0.0,1.6,6.0,0.6,0,0,0,0,0,0.02,0.01,0.03,0.66,False,17,4
253,Henderson,Crystal Palace,GK,2,90,2,0,0,0,1,0,0,0,0,0,0,0,3,3.4,0.0,0.0,0.3,0,4,0,0,1,0.00,0.00,0.00,0.93,False,8,1
254,Benitez,Crystal Palace,GK,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,8,1
255,Matthews,Crystal Palace,GK,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,8,1
256,Muñoz,Crystal Palace,DEF,2,90,5,0,1,0,1,0,0,0,0,0,0,0,18,28.2,24.2,2.0,5.4,1,5,0,1,1,0.00,0.32,0.32,0.93,False,8,2
257,Lacroix,Crystal Palace,DEF,2,90,3,0,0,0,1,0,0,0,1,0,0,0,11,24.6,0.3,23.0,4.8,9,5,3,12,1,0.10,0.00,0.10,0.93,False,8,2
258,Mitchell,Crystal Palace,DEF,2,90,1,0,0,0,1,0,0,0,1,0,0,0,9,14.6,27.4,8.0,5.0,2,5,3,5,1,0.00,0.09,0.09,0.93,False,8,2
259,Sosa,Crystal Palace,DEF,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,8,2
260,Guéhi,Crystal Palace,DEF,2,90,2,0,0,0,1,0,0,0,0,0,0,0,6,11.2,1.5,4.0,1.7,4,3,1,5,1,0.11,0.01,0.12,0.93,False,8,2
261,Richards,Crystal Palace,DEF,2,90,2,0,0,0,1,0,0,0,0,0,0,0,8,19.8,1.3,0.0,2.1,7,2,1,8,1,0.00,0.04,0.04,0.93,False,8,2
262,Chadi Riad,Crystal Palace,DEF,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,8,2
263,Clyne,Crystal Palace,DEF,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,8,2
264,Holding,Crystal Palace,DEF,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,8,2
265,Kporha,Crystal Palace,DEF,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,8,2
266,Eze,Arsenal,MID,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,1,3
267,Sarr,Crystal Palace,MID,2,90,8,1,0,0,1,0,0,0,0,0,0,1,20,36.0,2.8,17.0,5.6,0,2,2,4,1,0.55,0.04,0.59,0.93,False,8,3
268,Doucouré,Crystal Palace,MID,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,8,3
269,Esse,Crystal Palace,MID,2,24,1,0,0,0,0,0,0,0,0,0,0,0,6,4.6,0.4,2.0,0.7,0,0,2,2,0,0.00,0.01,0.01,0.27,False,8,3
270,Hughes,Crystal Palace,MID,2,90,1,0,0,0,1,0,0,0,1,0,0,0,14,13.0,41.4,10.0,6.4,1,5,4,10,1,0.12,0.27,0.39,0.93,False,8,3
271,Kamada,Crystal Palace,MID,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,8,3
272,Lerma,Crystal Palace,MID,2,8,1,0,0,0,0,0,0,0,0,0,0,0,4,4.0,1.1,0.0,0.5,2,0,0,2,0,0.00,0.00,0.00,0.27,False,8,3
273,Wharton,Crystal Palace,MID,2,81,2,0,0,0,1,0,0,0,0,0,0,0,18,8.2,20.2,0.0,2.8,2,6,1,9,1,0.00,0.09,0.09,0.66,False,8,3
274,Agbinone,Crystal Palace,MID,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,8,3
275,Ahamada,Crystal Palace,MID,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,8,3
276,Devenny,Crystal Palace,MID,2,65,2,0,0,0,1,0,0,0,0,0,0,0,9,5.8,3.3,23.0,3.2,0,6,2,8,1,0.05,0.02,0.07,0.66,False,8,3
277,Ebiowei,Crystal Palace,MID,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,8,3
278,J.Rak-Sakyi,Crystal Palace,MID,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,8,3
279,M.França,Crystal Palace,MID,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,8,3
280,Ozoh,Crystal Palace,MID,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,8,3
281,Rodney,Crystal Palace,MID,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,8,3
282,Umeh,Crystal Palace,MID,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,8,3
283,Mateta,Crystal Palace,FWD,2,87,2,0,0,0,1,0,0,0,0,0,0,0,7,0.4,0.4,13.0,1.4,1,0,0,1,1,0.16,0.00,0.16,0.66,False,8,4
284,Nketiah,Crystal Palace,FWD,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,8,4
