element,web_name,team_name,position,gw,minutes,total_points,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,in_dreamteam,team,element_type
11,White,Arsenal,DEF,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,1,2
12,Zinchenko,Nott'm Forest,DEF,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,16,2
13,Clarke,Arsenal,DEF,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,1,2
14,Kacurri,Arsenal,DEF,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,1,2
15,Nichols,Arsenal,DEF,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,1,2
16,Saka,Arsenal,MID,18,90,7,0,1,0,1,0,0,0,0,0,0,2,30,36.2,52.3,75.0,16.4,1,5,2,8,1,0.64,0.30,0.94,0.85,False,1,3
17,Ødegaard,Arsenal,MID,18,90,10,1,0,0,1,0,0,0,0,0,0,3,37,54.4,64.3,14.0,13.3,1,5,2,8,1,0.15,0.07,0.22,0.85,True,1,3
18,Madueke,Arsenal,MID,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,1,3
19,Martinelli,Arsenal,MID,18,8,1,0,0,0,0,0,0,0,0,0,0,0,1,3.6,10.8,6.0,2.0,0,0,1,1,0,0.49,0.01,0.50,0.00,False,1,3
20,Trossard,Arsenal,MID,18,81,2,0,0,0,1,0,0,0,0,0,0,0,11,8.0,46.5,30.0,8.5,1,4,0,5,1,0.51,0.26,0.77,0.85,False,1,3
21,Rice,Arsenal,MID,18,90,5,0,1,0,1,0,0,0,0,0,0,0,22,13.4,23.2,16.0,5.3,5,4,1,10,1,0.24,0.15,0.39,0.85,False,1,3
22,Merino,Arsenal,MID,18,90,2,0,0,0,1,0,0,0,0,0,0,0,12,8.0,14.9,9.0,3.2,3,4,2,9,1,0.10,0.02,0.12,0.85,False,1,3
23,Fábio Vieira,Arsenal,MID,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,1,3
24,Nørgaard,Arsenal,MID,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,1,3
25,Nwaneri,Arsenal,MID,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,1,3
26,Zubimendi,Arsenal,MID,18,90,2,0,0,0,1,0,0,0,0,0,0,0,20,28.8,16.9,23.0,6.9,6,3,1,10,1,0.42,0.06,0.48,0.85,False,1,3
27,Nelson,Brentford,MID,18,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,3.0,0.3,1,1,0,2,0,0.11,0.00,0.11,0.08,False,5,3
28,Kabia,Arsenal,MID,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,1,3
29,Sambi,Arsenal,MID,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,1,3
30,Havertz,Arsenal,FWD,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,1,4
31,G.Jesus,Arsenal,FWD,18,19,1,0,0,0,0,0,0,0,0,0,0,0,1,2.8,1.3,20.0,2.4,0,1,1,2,0,0.09,0.01,0.10,0.32,False,1,4
32,Martinez,Aston Villa,GK,18,90,2,0,0,0,1,0,0,0,0,0,2,0,10,17.6,0.0,0.0,1.8,1,4,0,0,1,0.00,0.00,0.00,2.14,False,2,1
33,M.Bizot,Aston Villa,GK,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,2,1
34,Gauci,Aston Villa,GK,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,2,1
35,Marschall,Aston Villa,GK,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,2,1
36,Cash,Aston Villa,DEF,18,90,1,0,0,0,1,0,0,0,1,0,0,0,2,11.6,10.8,2.0,2.4,3,1,2,5,1,0.00,0.00,0.00,2.14,False,2,2
37,Digne,Aston Villa,DEF,18,7,1,0,0,0,0,0,0,0,0,0,0,0,5,3.0,0.0,7.0,1.0,0,0,0,0,0,0.10,0.00,0.10,0.03,False,2,2
38,Konsa,Aston Villa,DEF,18,90,4,0,0,0,1,0,0,0,0,0,0,0,14,23.8,0.2,0.0,2.4,10,1,0,10,1,0.00,0.01,0.01,2.14,False,2,2
39,Maatsen,Aston Villa,DEF,18,82,2,0,0,0,1,0,0,0,0,0,0,0,0,10.0,0.6,17.0,2.8,4,5,0,4,1,0.12,0.00,0.12,2.12,False,2,2
40,Mings,Aston Villa,DEF,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,2,2
41,Pau,Aston Villa,DEF,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,2,2
42,A.García,Aston Villa,DEF,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,2,2
43,Alex Moreno,Aston Villa,DEF,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,2,2
44,Bogarde,Aston Villa,DEF,18,7,1,0,0,0,0,0,0,0,0,0,0,0,2,5.0,0.1,0.0,0.5,1,0,0,1,0,0.00,0.00,0.00,0.03,False,2,2
45,Sousa,Aston Villa,DEF,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,2,2
46,Yasin,Aston Villa,DEF,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,2,2
47,Rogers,Aston Villa,MID,18,90,1,0,0,0,1,0,0,0,1,0,0,0,7,7.2,40.4,7.0,5.5,1,4,1,6,1,0.06,0.44,0.50,2.14,False,2,3
48,Tielemans,Aston Villa,MID,18,90,7,0,1,0,1,0,0,0,0,0,0,0,26,39.0,27.3,6.0,7.2,4,11,1,16,1,0.00,0.20,0.20,2.14,False,2,3
49,Bailey,Aston Villa,MID,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,2,3
50,Buendía,Aston Villa,MID,18,58,3,0,0,0,1,0,0,0,0,0,0,0,4,3.8,11.8,4.0,2.0,2,8,2,12,1,0.02,0.00,0.02,1.99,False,2,3
51,Iling Jr,Aston Villa,MID,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,2,3
52,J.Ramsey,Newcastle,MID,18,67,2,0,0,0,1,0,0,0,0,0,0,0,15,8.4,7.3,8.0,2.4,2,5,3,10,1,0.00,0.02,0.02,0.69,False,15,3
53,Malen,Aston Villa,MID,18,58,1,0,0,0,1,0,0,0,0,0,0,0,2,0.0,0.3,0.0,0.0,0,1,0,1,1,0.00,0.00,0.00,1.99,False,2,3
54,McGinn,Aston Villa,MID,18,58,1,0,0,0,1,0,0,0,0,0,0,0,5,0.0,0.3,0.0,0.0,1,1,0,2,1,0.00,0.00,0.00,1.99,False,2,3
55,Barkley,Aston Villa,MID,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,2,3
56,Barrenechea,Aston Villa,MID,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,2,3
57,Dobbin,Aston Villa,MID,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,2,3
58,Kamara,Aston Villa,MID,18,82,1,0,0,0,1,0,0,0,1,0,0,0,6,10.6,2.5,17.0,3.0,2,4,1,7,1,0.18,0.00,0.18,2.12,False,2,3
59,Onana,Aston Villa,MID,18,31,1,0,0,0,0,0,0,0,0,0,0,0,5,4.2,0.4,0.0,0.5,2,2,0,4,0,0.00,0.00,0.00,0.15,False,2,3
60,Broggio,Aston Villa,MID,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,2,3
61,Dendoncker,Aston Villa,MID,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,2,3
62,Jimoh-Aloba,Aston Villa,MID,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,2,3
63,Young,Aston Villa,MID,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,2,3
64,Watkins,Aston Villa,FWD,18,32,12,2,0,0,0,0,0,0,0,0,0,3,59,74.0,3.7,76.0,15.4,0,1,0,1,0,0.68,0.01,0.69,0.15,True,2,4
65,Redmond,Aston Villa,FWD,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,2,4
66,Neto,Bournemouth,GK,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,4,1
67,Petrović,Bournemouth,GK,18,90,-1,0,0,0,4,1,0,0,0,0,4,0,-6,17.0,0.0,0.0,1.7,2,8,0,0,1,0.00,0.00,0.00,3.66,False,4,1
68,Dennis,Bournemouth,GK,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,4,1
69,McKenna,Bournemouth,GK,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,4,1
70,Paulsen,Bournemouth,GK,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,4,1
71,Zabarnyi,Bournemouth,DEF,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,4,2
72,Senesi,Bournemouth,DEF,18,90,2,0,0,0,4,0,0,0,0,0,0,0,0,30.6,1.3,27.0,5.9,10,6,0,10,1,0.03,0.04,0.07,3.66,False,4,2
73,Smith,Bournemouth,DEF,18,45,0,0,0,0,2,0,0,0,0,0,0,0,-4,2.6,0.0,4.0,0.7,2,2,0,2,1,0.00,0.00,0.00,1.53,False,4,2
74,Truffert,Bournemouth,DEF,18,76,1,0,0,0,3,0,0,0,0,0,0,0,-2,7.4,12.5,0.0,2.0,1,6,2,3,1,0.00,0.01,0.01,2.21,False,4,2
75,Akinmboni,Bournemouth,DEF,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,4,2
76,Bevan,Bournemouth,DEF,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,4,2
77,Hill,Bournemouth,DEF,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,4,2
78,J.Araujo,Bournemouth,DEF,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,4,2
79,Mepham,Bournemouth,DEF,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,4,2
80,Soler,Bournemouth,DEF,18,13,1,0,0,0,1,0,0,0,0,0,0,0,0,1.2,0.7,0.0,0.2,0,3,1,1,0,0.00,0.00,0.00,1.45,False,4,2
81,Kluivert,Bournemouth,MID,18,45,0,0,0,0,2,0,0,0,1,0,0,0,3,6.6,36.3,22.0,6.5,0,1,0,1,0,0.85,0.20,1.05,2.13,False,4,3
82,Semenyo,Bournemouth,MID,18,90,9,1,0,0,4,0,0,0,0,0,0,2,38,52.2,15.0,77.0,14.4,3,5,1,9,1,0.75,0.08,0.83,3.66,False,4,3
83,O.Dango,Brentford,MID,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,5,3
84,Tavernier,Bournemouth,MID,18,90,1,0,0,0,4,0,0,0,1,0,0,0,19,18.2,22.2,21.0,6.1,1,3,3,7,1,0.04,0.06,0.10,3.66,False,4,3
85,Adams,Bournemouth,MID,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,4,3
86,Brooks,Bournemouth,MID,18,45,1,0,0,0,2,0,0,0,0,0,0,0,17,22.0,36.6,47.0,10.6,1,2,1,4,0,0.34,0.44,0.78,2.13,False,4,3
87,Christie,Bournemouth,MID,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,4,3
88,Cook,Bournemouth,MID,18,90,4,0,0,0,4,0,0,0,0,0,0,0,17,19.8,2.5,2.0,2.4,7,3,2,12,1,0.03,0.02,0.05,3.66,False,4,3
89,Philip,Bournemouth,MID,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,4,3
90,Scott,Bournemouth,MID,18,83,5,0,0,0,3,0,0,0,0,0,0,1,33,22.0,32.3,11.0,6.5,4,7,2,13,1,0.33,0.07,0.40,2.99,False,4,3
91,Sinisterra,Bournemouth,MID,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,4,3
92,Faivre,Bournemouth,MID,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,4,3
93,H.Traorè,Bournemouth,MID,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,4,3
94,Sadi,Bournemouth,MID,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,4,3
95,Silcott-Duberry,Bournemouth,MID,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,4,3
96,Winterburn,Bournemouth,MID,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,4,3
97,Evanilson,Bournemouth,FWD,18,45,1,0,0,0,2,0,0,0,0,0,0,0,4,1.0,0.8,10.0,1.2,0,1,0,1,0,0.26,0.00,0.26,2.13,False,4,4
98,Enes Ünal,Bournemouth,FWD,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,4,4
99,Adu-Adjei,Bournemouth,FWD,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,4,4
100,Kroupi.Jr,Bournemouth,FWD,18,45,1,0,0,0,2,0,0,0,0,0,0,0,7,3.4,1.1,0.0,0.5,1,1,1,3,1,0.00,0.02,0.02,1.53,False,4,4
101,Kelleher,Brentford,GK,18,90,4,0,0,0,1,0,0,0,0,0,8,0,25,49.8,0.0,0.0,5.0,1,10,0,0,1,0.00,0.00,0.00,2.72,False,5,1
102,Balcombe,Brentford,GK,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,5,1
103,Cox,Brentford,GK,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,5,1
104,Eyestone,Brentford,GK,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,5,1
105,Valdimarsson,Brentford,GK,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,5,1
106,Collins,Brentford,DEF,18,90,4,0,0,0,1,0,0,0,0,0,0,0,12,39.8,0.8,0.0,4.1,15,1,0,15,1,0.00,0.00,0.00,2.72,False,5,2
107,Lewis-Potter,Brentford,DEF,18,88,2,0,0,0,1,0,0,0,0,0,0,0,3,9.2,22.7,8.0,4.0,0,2,1,1,1,0.00,0.02,0.02,2.64,False,5,2
108,Ajer,Brentford,DEF,18,90,4,0,0,0,1,0,0,0,0,0,0,0,12,39.6,0.8,11.0,5.1,21,3,0,21,1,0.21,0.01,0.22,2.72,False,5,2
109,Henry,Brentford,DEF,18,76,2,0,0,0,1,0,0,0,0,0,0,0,-4,1.8,0.5,2.0,0.4,4,0,0,4,1,0.00,0.02,0.02,2.47,False,5,2
110,Kayode,Brentford,DEF,18,90,3,0,0,0,1,0,0,0,1,0,0,0,21,26.8,11.0,5.0,4.3,8,7,4,12,1,0.02,0.00,0.02,2.72,False,5,2
111,Pinnock,Brentford,DEF,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,5,2
112,Roerslev,Brentford,DEF,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,5,2
113,Van den Berg,Brentford,DEF,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,5,2
114,Arthur,Brentford,DEF,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,5,2
115,Fredrick,Brentford,DEF,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,5,2
116,Hickey,Brentford,DEF,18,13,1,0,0,0,0,0,0,0,0,0,0,0,3,1.2,0.2,0.0,0.1,1,1,0,1,0,0.00,0.00,0.00,0.25,False,5,2
117,Ji-soo,Brentford,DEF,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,5,2
118,Meghoma,Brentford,DEF,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,5,2
119,Mbeumo,Man Utd,MID,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,14,3
120,Schade,Brentford,MID,18,90,20,3,0,0,1,0,0,0,0,0,0,3,67,114.8,3.8,98.0,21.7,4,4,1,9,1,2.94,0.03,2.97,2.72,True,5,3
121,Damsgaard,Brentford,MID,18,13,4,0,1,0,0,0,0,0,0,0,0,0,20,24.8,31.8,6.0,6.3,1,4,0,5,0,0.00,0.58,0.58,0.25,False,5,3
122,Milambo,Brentford,MID,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,5,3
123,Carvalho,Brentford,MID,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,5,3
124,Henderson,Brentford,MID,18,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0.6,0.5,0.0,0.1,0,1,0,1,0,0.00,0.01,0.01,0.08,False,5,3
125,Janelt,Brentford,MID,18,90,4,0,0,0,1,0,0,0,0,0,0,0,22,21.8,23.6,9.0,5.4,7,8,0,15,1,0.03,0.26,0.29,2.72,False,5,3
126,Jensen,Brentford,MID,18,76,1,0,0,0,1,0,0,0,1,0,0,0,12,8.6,3.7,8.0,2.0,1,4,3,8,1,0.02,0.03,0.05,2.47,False,5,3
127,Nunes,Brentford,MID,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,5,3
128,Onyeka,Brentford,MID,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,5,3
129,Yarmoliuk,Brentford,MID,18,88,5,0,1,0,1,0,0,0,0,0,0,0,28,31.6,24.2,8.0,6.4,3,6,2,11,1,0.14,0.25,0.39,2.64,False,5,3
130,Donovan,Brentford,MID,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,5,3
131,Konak,Brentford,MID,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,5,3
132,Maghoma,Brentford,MID,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,5,3
133,Peart-Harris,Brentford,MID,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,5,3
134,Trevitt,Brentford,MID,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,5,3
135,Wissa,Newcastle,FWD,18,22,1,0,0,0,0,0,0,0,0,0,0,0,2,0.2,10.3,8.0,1.9,0,1,0,1,0,0.14,0.00,0.14,0.58,False,15,4
136,Thiago,Brentford,FWD,18,90,5,0,1,0,1,0,0,0,0,0,0,0,23,27.8,28.1,25.0,8.1,3,1,1,5,1,0.19,0.24,0.43,2.72,False,5,4
137,Morgan,Brentford,FWD,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,5,4
138,Steele,Brighton,GK,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,6,1
139,Verbruggen,Brighton,GK,18,90,1,0,0,0,2,0,0,0,1,0,5,0,13,37.2,0.0,0.0,3.7,3,11,0,0,1,0.00,0.00,0.00,3.08,False,6,1
140,McGill,Brighton,GK,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,6,1
141,Rushworth,Brighton,GK,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,6,1
142,Scherpen,Brighton,GK,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,6,1
143,Boscagli,Brighton,DEF,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,6,2
