id,web_name,team,position,now_cost,ownership,NTI_1h,NTI_24h,momentum,status,price_freeze,forecast,risk_up,risk_down,eta_window
1,Raya,1,1,55,22.6,6385.0,6385.0,up,a,0,stable,0.0,0.0,48h+
2,Arrizabalaga,1,1,44,0.7,-143.0,-143.0,down,a,0,stable,0.0,0.0,48h+
3,Hein,1,1,40,0.5,-144.0,-144.0,down,u,1,stable,0.0,0.0,48h+
4,Setford,1,1,40,0.2,54.0,54.0,up,a,0,stable,0.0,0.0,48h+
5,Gabriel,1,2,61,21.2,2681.0,2681.0,up,a,0,stable,0.0,0.0,48h+
6,Saliba,1,2,61,15.8,-13694.0,-13694.0,down,d,1,stable,0.0,0.0,48h+
7,Calafiori,1,2,57,11.5,11115.0,11115.0,up,a,0,stable,0.0,0.0,48h+
8,J.Timber,1,2,56,9.2,8204.0,8204.0,up,a,0,stable,0.0,0.0,48h+
9,Kiwior,1,2,54,0.1,-93.0,-93.0,down,u,0,stable,0.0,0.0,48h+
10,Lewis-Skelly,1,2,54,2.7,-1169.0,-1169.0,down,a,0,stable,0.0,0.0,48h+
11,White,1,2,54,0.6,-405.0,-405.0,down,d,1,stable,0.0,0.0,48h+
13,Clarke,1,2,40,0.5,-60.0,-60.0,down,a,0,stable,0.0,0.0,48h+
14,Kacurri,1,2,40,0.2,-22.0,-22.0,down,a,0,stable,0.0,0.0,48h+
15,Nichols,1,2,40,0.2,-27.0,-27.0,down,a,0,stable,0.0,0.0,48h+
16,Saka,1,3,99,5.8,-8747.0,-8747.0,down,i,1,stable,0.0,0.0,48h+
17,Ødegaard,1,3,79,2.5,765.0,765.0,up,a,1,stable,0.0,0.0,48h+
18,Madueke,1,3,70,1.1,2393.0,2393.0,up,a,0,stable,0.0,0.0,48h+
19,Martinelli,1,3,69,1.1,-178.0,-178.0,down,a,0,stable,0.0,0.0,48h+
20,Trossard,1,3,69,0.3,-46.0,-46.0,down,a,0,stable,0.0,0.0,48h+
21,Rice,1,3,65,8.9,2317.0,2317.0,up,a,0,stable,0.0,0.0,48h+
22,Merino,1,3,59,0.4,479.0,479.0,up,a,0,stable,0.0,0.0,48h+
23,Fábio Vieira,1,3,54,0.0,-30.0,-30.0,down,u,0,stable,0.0,0.0,48h+
24,Nørgaard,1,3,54,0.2,-154.0,-154.0,down,d,1,stable,0.0,0.0,48h+
25,Nwaneri,1,3,54,0.2,-73.0,-73.0,down,a,0,stable,0.0,0.0,48h+
26,Zubimendi,1,3,55,1.9,-449.0,-449.0,down,a,0,stable,0.0,0.0,48h+
28,Kabia,1,3,45,0.2,-170.0,-170.0,down,u,0,stable,0.0,0.0,48h+
29,Sambi,1,3,45,0.1,-65.0,-65.0,down,u,0,stable,0.0,0.0,48h+
30,Havertz,1,4,74,0.5,-270.0,-270.0,down,i,1,stable,0.0,0.0,48h+
31,G.Jesus,1,4,65,0.0,-7.0,-7.0,down,i,1,stable,0.0,0.0,48h+
266,Eze,1,3,75,11.1,2055.0,2055.0,up,a,0,stable,0.0,0.0,48h+
662,Mosquera,1,2,54,0.1,160.0,160.0,up,a,0,stable,0.0,0.0,48h+
666,Gyökeres,1,4,90,24.7,320.0,320.0,up,a,0,stable,0.0,0.0,48h+
700,Dowman,1,3,45,0.3,467.0,467.0,up,a,0,stable,0.0,0.0,48h+
711,Harriman-Annous,1,3,45,0.0,4.0,4.0,up,a,0,stable,0.0,0.0,48h+
725,Hincapie,1,2,55,0.0,50.0,50.0,up,a,0,stable,0.0,0.0,48h+
