id,web_name,team,position,now_cost,ownership,NTI_1h,NTI_24h,momentum,status,price_freeze,forecast,risk_up,risk_down,eta_window
1,Raya,1,1,55,21.5,-961.0,-705.0,down,a,0,stable,0.0,0.0,48h+
2,Arrizabalaga,1,1,45,0.8,-775.0,-1725.0,down,a,0,stable,0.0,0.0,48h+
3,Hein,1,1,40,0.6,-252.0,-645.0,down,a,0,stable,0.0,0.0,48h+
4,Setford,1,1,40,0.1,-87.0,-166.0,down,a,0,stable,0.0,0.0,48h+
5,Gabriel,1,2,61,20.7,-1547.0,-2387.0,down,a,0,stable,0.0,0.0,48h+
6,Saliba,1,2,61,18.1,-901.0,-158.0,down,a,0,stable,0.0,0.0,48h+
7,Calafiori,1,2,56,7.0,24211.0,55585.0,up,a,0,stable,0.0,0.0,48h+
8,J.Timber,1,2,55,5.3,33635.0,76423.0,up,a,0,stable,0.0,0.0,48h+
9,Kiwior,1,2,54,0.1,-135.0,-295.0,down,a,0,stable,0.0,0.0,48h+
10,Lewis-Skelly,1,2,54,3.3,-5780.0,-13100.0,down,a,0,stable,0.0,0.0,48h+
11,White,1,2,55,0.8,-1972.0,-4519.0,down,d,1,stable,0.0,0.0,48h+
12,Zinchenko,1,2,50,0.3,-416.0,-956.0,down,a,0,stable,0.0,0.0,48h+
13,Clarke,1,2,40,0.6,-417.0,-970.0,down,a,0,stable,0.0,0.0,48h+
14,Kacurri,1,2,40,0.2,-113.0,-273.0,down,a,0,stable,0.0,0.0,48h+
15,Nichols,1,2,40,0.2,-115.0,-317.0,down,a,0,stable,0.0,0.0,48h+
16,Saka,1,3,100,13.3,-57805.0,-168866.0,down,d,1,stable,0.0,0.0,48h+
17,Ødegaard,1,3,80,3.2,-8832.0,-21261.0,down,d,1,-0.1,0.0,1.0,6–12h
18,Madueke,1,3,70,1.0,-398.0,-656.0,down,a,0,stable,0.0,0.0,48h+
19,Martinelli,1,3,70,1.3,-1726.0,-3962.0,down,a,0,stable,0.0,0.0,48h+
20,Trossard,1,3,69,0.3,-190.0,-483.0,down,a,0,stable,0.0,0.0,48h+
21,Rice,1,3,65,8.6,369.0,3039.0,up,a,0,stable,0.0,0.0,48h+
22,Merino,1,3,59,0.5,-923.0,-2200.0,down,a,0,stable,0.0,0.0,48h+
23,Fábio Vieira,1,3,55,0.0,-30.0,-81.0,down,a,0,stable,0.0,0.0,48h+
24,Nørgaard,1,3,54,0.3,-965.0,-2213.0,down,i,1,stable,0.0,0.0,48h+
25,Nwaneri,1,3,54,0.2,-240.0,-541.0,down,a,0,stable,0.0,0.0,48h+
26,Zubimendi,1,3,55,2.1,-2450.0,-5032.0,down,a,0,stable,0.0,0.0,48h+
27,Nelson,1,3,50,0.1,-122.0,-278.0,down,a,0,stable,0.0,0.0,48h+
28,Kabia,1,3,45,0.3,-271.0,-523.0,down,a,0,stable,0.0,0.0,48h+
29,Sambi,1,3,45,0.1,-108.0,-244.0,down,a,0,stable,0.0,0.0,48h+
30,Havertz,1,4,74,0.7,-2138.0,-5306.0,down,i,1,stable,0.0,0.0,48h+
31,G.Jesus,1,4,65,0.0,-36.0,-104.0,down,i,1,stable,0.0,0.0,48h+
266,Eze,1,3,75,10.4,1464.0,9717.0,up,a,0,stable,0.0,0.0,48h+
662,Mosquera,1,2,54,0.1,-106.0,-248.0,down,a,0,stable,0.0,0.0,48h+
666,Gyökeres,1,4,90,25.3,6033.0,23153.0,up,a,0,stable,0.0,0.0,48h+
700,Dowman,1,3,45,0.2,1120.0,3648.0,up,a,0,stable,0.0,0.0,48h+
32,Martinez,2,1,50,1.5,1034.0,2214.0,up,a,0,stable,0.0,0.0,48h+
33,M.Bizot,2,1,45,0.9,-856.0,-2127.0,down,a,0,stable,0.0,0.0,48h+
34,Gauci,2,1,40,0.2,-170.0,-396.0,down,u,1,stable,0.0,0.0,48h+
35,Marschall,2,1,40,0.0,-7.0,-32.0,down,u,1,stable,0.0,0.0,48h+
36,Cash,2,2,45,5.1,1475.0,3632.0,up,a,0,stable,0.0,0.0,48h+
37,Digne,2,2,45,2.3,-397.0,-993.0,down,a,0,stable,0.0,0.0,48h+
38,Konsa,2,2,45,15.1,-4173.0,-9558.0,down,a,1,stable,0.0,0.0,48h+
39,Maatsen,2,2,45,0.7,-645.0,-1397.0,down,a,0,stable,0.0,0.0,48h+
40,Mings,2,2,45,1.4,-370.0,-850.0,down,a,0,stable,0.0,0.0,48h+
41,Pau,2,2,45,0.5,-256.0,-532.0,down,a,0,stable,0.0,0.0,48h+
42,A.García,2,2,40,0.2,-213.0,-559.0,down,d,1,stable,0.0,0.0,48h+
43,Alex Moreno,2,2,40,8.4,-6218.0,-13539.0,down,a,0,stable,0.0,0.0,48h+
44,Bogarde,2,2,40,0.3,-174.0,-372.0,down,a,0,stable,0.0,0.0,48h+
45,Sousa,2,2,40,0.3,-160.0,-376.0,down,a,0,stable,0.0,0.0,48h+
