id,web_name,team,element_type,now_cost,cost_change_event,cost_change_start,transfers_in_event,transfers_out_event,selected_by_percent,status,chance_of_playing_this_round,news,minutes,total_points,expected_goals,expected_assists,expected_goal_involvements
1,Raya,1,1,55,0,0,143156,69751,22.6,a,,,270,18,0.0,0.02,0.02
2,Arrizabalaga,1,1,44,0,-1,849,5397,0.7,a,,,0,0,0.0,0.0,0.0
3,Hein,1,1,40,0,0,0,4804,0.5,u,0.0,Has joined Werder Bremen on loan for the rest of the season.,0,0,0.0,0.0,0.0
4,Setford,1,1,40,0,0,2359,1303,0.2,a,,,0,0,0.0,0.0,0.0
5,Gabriel,1,2,61,0,1,126136,80050,21.2,a,,,270,14,0.06,0.02,0.08
6,Saliba,1,2,61,0,1,24633,278232,15.8,d,,Ankle injury - 75% chance of playing,184,16,0.0,0.01,0.01
7,Calafiori,1,2,57,1,2,305785,40438,11.5,a,,,224,28,1.43,0.03,1.46
8,J.Timber,1,2,56,0,1,213688,40500,9.2,a,,,172,26,0.9,0.1,1.0
9,Kiwior,1,2,54,0,-1,193,1833,0.1,u,,has joined Porto on loan for the rest of the season.,0,0,0.0,0.0,0.0
10,Lewis-Skelly,1,2,54,0,-1,3599,36101,2.7,a,,,44,1,0.0,0.0,0.0
11,White,1,2,54,-1,-1,158,11356,0.6,d,50.0,Knock - 50% chance of playing,70,6,0.01,0.01,0.02
13,Clarke,1,2,40,0,0,3042,4264,0.5,a,,,0,0,0.0,0.0,0.0
14,Kacurri,1,2,40,0,0,607,1192,0.2,a,,,0,0,0.0,0.0,0.0
15,Nichols,1,2,40,0,0,602,1168,0.2,a,,,0,0,0.0,0.0,0.0
16,Saka,1,3,99,0,-1,4310,206970,5.8,i,0.0,Hamstring injury - Unknown return date,142,9,0.26,0.12,0.38
17,Ødegaard,1,3,79,0,-1,14625,29582,2.5,a,50.0,,147,7,0.14,0.35,0.49
18,Madueke,1,3,70,0,0,20656,9339,1.1,a,,,181,6,0.14,0.14,0.28
19,Martinelli,1,3,69,0,-1,3466,8841,1.1,a,,,128,4,0.02,0.01,0.03
20,Trossard,1,3,69,0,-1,458,3818,0.3,a,75.0,,37,1,0.07,0.03,0.1
21,Rice,1,3,65,0,0,61641,46605,8.9,a,,,262,16,0.15,0.65,0.8
22,Merino,1,3,59,0,-1,4270,4778,0.4,a,,,76,4,0.0,0.02,0.02
23,Fábio Vieira,1,3,54,0,-1,112,708,0.0,u,,has joined Hamburger on loan for the rest of the season.,0,0,0.0,0.0,0.0
24,Nørgaard,1,3,54,0,-1,48,4214,0.2,d,50.0,Knock - 50% chance of playing,0,0,0.0,0.0,0.0
25,Nwaneri,1,3,54,0,-1,869,2881,0.2,a,,,52,1,0.02,0.01,0.03
26,Zubimendi,1,3,55,0,0,9862,22001,1.9,a,,,270,9,0.05,0.05,0.1
28,Kabia,1,3,45,0,0,774,3951,0.2,u,,has joined Shrewsbury Town on loan for the rest of the season.,0,0,0.0,0.0,0.0
29,Sambi,1,3,45,0,0,377,2053,0.1,u,,has joined Hamburger permanently.,0,0,0.0,0.0,0.0
30,Havertz,1,4,74,0,-1,107,9312,0.5,i,0.0,Knee injury - Unknown return date,30,1,0.0,0.01,0.01
31,G.Jesus,1,4,65,0,0,128,453,0.0,i,0.0,Knee injury - Unknown return date,0,0,0.0,0.0,0.0
266,Eze,1,3,75,0,0,139868,97957,11.1,a,,,103,4,0.24,0.03,0.27
662,Mosquera,1,2,54,0,-1,3329,1268,0.1,a,,,111,3,0.0,0.0,0.0
666,Gyökeres,1,4,90,0,0,150348,204323,24.7,a,,,239,14,1.28,0.25,1.53
700,Dowman,1,3,45,0,0,15347,5683,0.3,a,,,27,5,0.14,0.02,0.16
711,Harriman-Annous,1,3,45,0,0,322,73,0.0,a,,,0,0,0.0,0.0,0.0
725,Hincapie,1,2,55,0,0,1340,193,0.0,a,,,0,0,0.0,0.0,0.0
32,Martinez,2,1,50,0,0,14323,18724,1.7,a,100.0,,90,2,0.0,0.01,0.01
33,M.Bizot,2,1,45,0,0,6191,9201,0.8,a,,,180,7,0.0,0.0,0.0
34,Gauci,2,1,40,0,0,0,1172,0.2,u,0.0,Has joined Port Vale on loan for the rest of the season.,0,0,0.0,0.0,0.0
35,Marschall,2,1,40,0,0,0,84,0.0,u,0.0,Has joined Stevenage permanently.,0,0,0.0,0.0,0.0
36,Cash,2,2,45,0,0,22572,49945,4.9,a,,,253,10,0.01,0.34,0.35
37,Digne,2,2,45,0,0,3880,15846,2.1,a,,,160,9,0.0,0.17,0.17
38,Konsa,2,2,45,0,0,17573,99553,13.6,a,100.0,,155,4,0.0,0.04,0.04
39,Maatsen,2,2,44,0,-1,2740,5509,0.7,a,,,109,2,0.11,0.18,0.29
40,Mings,2,2,45,0,0,3878,9410,1.3,a,,,270,9,0.11,0.05,0.16
41,Pau,2,2,45,0,0,686,3378,0.4,a,,,106,3,0.07,0.13,0.2
42,A.García,2,2,40,0,0,249,1776,0.2,d,25.0,Knock - 25% chance of playing,0,0,0.0,0.0,0.0
43,Alex Moreno,2,2,40,0,0,0,113292,5.7,u,0.0,Has joined Girona permanently.,0,0,0.0,0.0,0.0
44,Bogarde,2,2,40,0,0,3133,2142,0.3,a,,,22,1,0.0,0.03,0.03
45,Sousa,2,2,40,0,0,1598,1916,0.3,a,,,0,0,0.0,0.0,0.0
46,Yasin,2,2,40,0,0,814,1299,0.2,a,,,0,0,0.0,0.0,0.0
47,Rogers,2,3,70,0,0,37980,105536,8.3,a,100.0,,270,7,0.14,0.21,0.35
48,Tielemans,2,3,59,-1,-1,6851,19598,1.8,a,,,270,7,0.13,0.35,0.48
49,Bailey,2,3,55,0,0,0,3291,0.2,u,0.0,Has joined AS Roma on loan for the rest of the season.,0,0,0.0,0.0,0.0
50,Buendía,2,3,53,-1,-2,615,1298,0.1,a,,,103,2,0.21,0.32,0.53
51,Iling Jr,2,3,55,0,0,338,380,0.0,a,,,0,0,0.0,0.0,0.0
53,Malen,2,3,53,0,-2,3357,15846,1.0,a,,,114,4,0.21,0.04,0.25
54,McGinn,2,3,55,0,0,2850,6192,0.6,a,,,229,7,0.05,0.33,0.38
55,Barkley,2,3,49,0,-1,31,698,0.0,d,25.0,Knock - 25% chance of playing,0,0,0.0,0.0,0.0
56,Barrenechea,2,3,50,0,0,0,4,0.0,u,0.0,Season-long loan to Benfica,0,0,0.0,0.0,0.0
57,Dobbin,2,3,50,0,0,0,868,0.0,u,0.0,Has joined Preston North End on loan for the rest of the season.,0,0,0.0,0.0,0.0
58,Kamara,2,3,49,0,-1,99,2401,0.1,d,50.0,Hamstring injury - 50% chance of playing,105,3,0.05,0.03,0.08
