id,web_name,team,element_type,now_cost,cost_change_event,cost_change_start,transfers_in_event,transfers_out_event,selected_by_percent,status,chance_of_playing_this_round,news,minutes,total_points,expected_goals,expected_assists,expected_goal_involvements
1,Raya,1,1,57,1,2,115421,35926,27.9,a,,,630,34,0.0,0.04,0.04
2,Arrizabalaga,1,1,43,0,-2,267,2203,0.5,a,,,0,0,0.0,0.0,0.0
3,Hein,1,1,40,0,0,0,1346,0.3,u,0.0,Has joined Werder Bremen on loan for the rest of the season.,0,0,0.0,0.0,0.0
4,Setford,1,1,40,0,0,511,1021,0.2,a,,,0,0,0.0,0.0,0.0
5,Gabriel,1,2,63,1,3,225212,47257,29.6,a,75.0,,630,47,0.48,0.09,0.57
6,Saliba,1,2,60,0,0,29935,26220,12.7,a,100.0,,409,25,0.13,0.12,0.25
7,Calafiori,1,2,57,0,2,41820,37125,14.8,a,,,524,42,1.84,0.15,1.99
8,J.Timber,1,2,59,1,4,247346,17571,17.7,a,,,521,48,1.89,0.41,2.3
9,Kiwior,1,2,54,0,-1,0,184,0.1,u,0.0,has joined Porto on loan for the rest of the season.,0,0,0.0,0.0,0.0
10,Lewis-Skelly,1,2,52,-1,-3,1910,9875,1.9,a,,,83,4,0.0,0.0,0.0
11,White,1,2,54,0,-1,1022,2264,0.4,a,100.0,,70,6,0.01,0.01,0.02
13,Clarke,1,2,39,0,-1,1901,2219,0.5,a,,,0,0,0.0,0.0,0.0
14,Kacurri,1,2,39,0,-1,0,965,0.2,u,0.0,has joined Morecambe on loan for the rest of the season.,0,0,0.0,0.0,0.0
15,Nichols,1,2,39,0,-1,344,1091,0.2,a,,,0,0,0.0,0.0,0.0
16,Saka,1,3,99,1,-1,197230,14168,9.8,a,100.0,,346,20,1.22,1.45,2.67
17,Ødegaard,1,3,79,0,-1,3228,15230,1.9,d,100.0,Knee injury - 75% chance of playing,201,13,0.14,0.81,0.95
18,Madueke,1,3,69,0,-1,60,9427,0.8,i,0.0,Knee injury - Unknown return date,304,10,0.29,0.86,1.15
19,Martinelli,1,3,69,0,-1,6585,8823,1.2,a,,,181,14,0.23,0.08,0.31
20,Trossard,1,3,69,0,-1,1636,1482,0.3,a,100.0,,292,12,0.66,0.57,1.23
21,Rice,1,3,65,0,0,54325,38906,8.6,d,,Back injury - 75% chance of playing,542,40,0.47,1.16,1.63
22,Merino,1,3,59,0,-1,4146,6732,0.6,a,,,242,15,0.34,0.12,0.46
23,Fábio Vieira,1,3,54,0,-1,0,95,0.0,u,0.0,has joined Hamburger on loan for the rest of the season.,0,0,0.0,0.0,0.0
24,Nørgaard,1,3,53,0,-2,235,927,0.2,a,100.0,,0,0,0.0,0.0,0.0
25,Nwaneri,1,3,53,0,-2,371,1221,0.2,a,,,145,6,0.19,0.08,0.27
26,Zubimendi,1,3,55,0,0,22460,37165,4.4,a,,,591,32,0.26,0.8,1.06
28,Kabia,1,3,45,0,0,0,759,0.1,u,0.0,has joined Shrewsbury Town on loan for the rest of the season.,0,0,0.0,0.0,0.0
29,Sambi,1,3,45,0,0,0,359,0.1,u,0.0,has joined Hamburger permanently.,0,0,0.0,0.0,0.0
30,Havertz,1,4,73,0,-2,75,915,0.4,i,0.0,Knee injury - Unknown return date,30,1,0.0,0.01,0.01
31,G.Jesus,1,4,64,0,-1,64,154,0.0,i,0.0,Knee injury - Expected back 30 Dec,0,0,0.0,0.0,0.0
266,Eze,1,3,76,0,1,65519,46241,13.4,a,,,394,22,1.35,0.84,2.19
662,Mosquera,1,2,54,0,-1,840,2323,0.2,a,,,247,12,0.0,0.04,0.04
666,Gyökeres,1,4,91,1,1,68090,195007,26.7,a,,,576,26,3.01,0.45,3.46
700,Dowman,1,3,45,0,0,786,3844,0.3,a,,,27,5,0.14,0.02,0.16
711,Harriman-Annous,1,3,45,0,0,46,81,0.0,a,,,0,0,0.0,0.0,0.0
725,Hincapie,1,2,54,0,-1,25,250,0.0,d,0.0,Groin Injury - 75% chance of playing,0,0,0.0,0.0,0.0
32,Martinez,2,1,50,0,0,2479,15527,2.1,a,75.0,,450,15,0.0,0.03,0.03
33,M.Bizot,2,1,44,0,-1,486,2562,0.6,a,,,180,7,0.0,0.0,0.0
34,Gauci,2,1,40,0,0,0,455,0.1,u,0.0,Has joined Port Vale on loan for the rest of the season.,0,0,0.0,0.0,0.0
35,Marschall,2,1,40,0,0,0,35,0.0,u,0.0,Has joined Stevenage permanently.,0,0,0.0,0.0,0.0
36,Cash,2,2,46,0,1,10455,22300,5.4,a,,,606,29,0.08,0.57,0.65
37,Digne,2,2,45,0,0,2464,6890,1.9,a,,,487,21,0.21,1.13,1.34
38,Konsa,2,2,45,0,0,6451,48406,10.5,a,100.0,,515,16,0.04,0.08,0.12
39,Maatsen,2,2,43,0,-2,820,2189,0.5,a,,,142,3,0.11,0.2,0.31
