id,web_name,team,element_type,now_cost,cost_change_event,cost_change_start,transfers_in_event,transfers_out_event,selected_by_percent,status,chance_of_playing_this_round,news,minutes,total_points,expected_goals,expected_assists,expected_goal_involvements
1,Raya,1,1,56,0,1,103821,38332,25.9,a,,,540,28,0.0,0.04,0.04
2,Arrizabalaga,1,1,43,0,-2,278,1901,0.6,a,,,0,0,0.0,0.0,0.0
3,Hein,1,1,40,0,0,0,1423,0.4,u,0.0,Has joined Werder Bremen on loan for the rest of the season.,0,0,0.0,0.0,0.0
4,Setford,1,1,40,0,0,478,991,0.2,a,,,0,0,0.0,0.0,0.0
5,Gabriel,1,2,62,1,2,267496,21218,25.9,a,,,540,38,0.48,0.06,0.54
6,Saliba,1,2,60,0,0,27916,35997,12.4,a,100.0,,319,19,0.13,0.1,0.23
7,Calafiori,1,2,57,0,2,52873,53700,14.6,a,,,450,36,1.67,0.13,1.8
8,J.Timber,1,2,58,0,3,100965,40873,14.5,a,,,431,37,1.73,0.38,2.11
9,Kiwior,1,2,54,0,-1,0,211,0.1,u,0.0,has joined Porto on loan for the rest of the season.,0,0,0.0,0.0,0.0
10,Lewis-Skelly,1,2,53,0,-2,1697,9630,2.0,a,,,68,3,0.0,0.0,0.0
11,White,1,2,54,0,-1,1011,1636,0.5,a,100.0,,70,6,0.01,0.01,0.02
13,Clarke,1,2,40,0,0,905,2024,0.5,a,,,0,0,0.0,0.0,0.0
14,Kacurri,1,2,39,0,-1,0,1407,0.2,u,0.0,has joined Morecambe on loan for the rest of the season.,0,0,0.0,0.0,0.0
15,Nichols,1,2,39,0,-1,2032,1017,0.2,a,,,0,0,0.0,0.0,0.0
16,Saka,1,3,98,0,-2,124389,14744,6.0,a,100.0,,256,12,0.38,0.34,0.72
17,Ødegaard,1,3,79,0,-1,5091,5476,1.8,a,75.0,,172,12,0.14,0.6,0.74
18,Madueke,1,3,70,0,0,152,19504,0.9,i,0.0,Knee injury - Unknown return date,304,10,0.29,0.86,1.15
19,Martinelli,1,3,69,0,-1,7933,5279,1.2,a,,,170,13,0.23,0.02,0.25
20,Trossard,1,3,69,0,-1,1890,1011,0.3,a,100.0,,218,9,0.54,0.48,1.02
21,Rice,1,3,65,0,0,44624,22008,8.2,a,,,464,29,0.15,1.04,1.19
22,Merino,1,3,59,0,-1,8743,3053,0.6,a,,,231,14,0.18,0.12,0.3
23,Fábio Vieira,1,3,54,0,-1,0,83,0.0,u,0.0,has joined Hamburger on loan for the rest of the season.,0,0,0.0,0.0,0.0
24,Nørgaard,1,3,53,0,-2,298,732,0.2,a,100.0,,0,0,0.0,0.0,0.0
25,Nwaneri,1,3,53,0,-2,497,1178,0.2,a,,,130,5,0.17,0.04,0.21
26,Zubimendi,1,3,55,0,0,32231,23731,4.3,a,,,531,29,0.26,0.64,0.9
28,Kabia,1,3,45,0,0,0,836,0.2,u,0.0,has joined Shrewsbury Town on loan for the rest of the season.,0,0,0.0,0.0,0.0
29,Sambi,1,3,45,0,0,0,358,0.1,u,0.0,has joined Hamburger permanently.,0,0,0.0,0.0,0.0
30,Havertz,1,4,73,0,-2,57,936,0.4,i,0.0,Knee injury - Unknown return date,30,1,0.0,0.01,0.01
31,G.Jesus,1,4,64,0,-1,53,126,0.0,i,0.0,Knee injury - Expected back 30 Dec,0,0,0.0,0.0,0.0
266,Eze,1,3,75,0,0,97526,42572,12.8,a,,,316,16,0.86,0.79,1.65
662,Mosquera,1,2,54,0,-1,1126,1736,0.2,a,,,247,12,0.0,0.04,0.04
666,Gyökeres,1,4,90,0,0,165539,132113,25.9,a,,,486,24,2.38,0.4,2.78
700,Dowman,1,3,45,0,0,1337,3318,0.4,a,,,27,5,0.14,0.02,0.16
711,Harriman-Annous,1,3,45,0,0,68,63,0.0,a,,,0,0,0.0,0.0,0.0
725,Hincapie,1,2,54,-1,-1,20,524,0.0,d,25.0,Groin Injury - 25% chance of playing,0,0,0.0,0.0,0.0
32,Martinez,2,1,50,0,0,5331,11584,2.1,a,75.0,,360,14,0.0,0.03,0.03
33,M.Bizot,2,1,44,-1,-1,502,3067,0.6,a,,,180,7,0.0,0.0,0.0
34,Gauci,2,1,40,0,0,0,479,0.1,u,0.0,Has joined Port Vale on loan for the rest of the season.,0,0,0.0,0.0,0.0
35,Marschall,2,1,40,0,0,0,47,0.0,u,0.0,Has joined Stevenage permanently.,0,0,0.0,0.0,0.0
36,Cash,2,2,46,0,1,19799,12367,5.4,a,,,523,27,0.07,0.54,0.61
37,Digne,2,2,45,0,0,5055,4692,1.9,a,,,397,20,0.13,0.55,0.68
38,Konsa,2,2,45,0,0,9541,40102,11.2,a,100.0,,425,14,0.0,0.07,0.07
39,Maatsen,2,2,43,-1,-2,1036,2437,0.5,a,,,141,2,0.11,0.2,0.31
40,Mings,2,2,45,0,0,2093,11576,1.5,d,,Knock - 75% chance of playing,481,23,0.33,0.09,0.42
41,Pau,2,2,44,0,-1,655,1172,0.3,a,,,164,4,0.07,0.14,0.21
42,A.García,2,2,39,0,-1,3021,857,0.2,a,100.0,,0,0,0.0,0.0,0.0
43,Alex Moreno,2,2,40,0,0,0,20188,3.3,u,0.0,Has joined Girona permanently.,0,0,0.0,0.0,0.0
44,Bogarde,2,2,40,0,0,6790,2575,0.7,a,,,193,13,0.0,0.07,0.07
45,Sousa,2,2,40,0,0,667,986,0.3,a,,,0,0,0.0,0.0,0.0
46,Yasin,2,2,40,0,0,0,1322,0.2,u,0.0,has joined Anderlecht on loan for the rest of the season.,0,0,0.0,0.0,0.0
47,Rogers,2,3,69,0,-1,13769,29450,5.8,a,100.0,,531,17,0.22,0.56,0.78
48,Tielemans,2,3,59,0,-1,53,7758,0.8,i,0.0,Calf injury - Expected back 05 Oct,315,8,0.13,0.37,0.5
49,Bailey,2,3,55,0,0,0,350,0.1,u,0.0,Has joined AS Roma on loan for the rest of the season.,0,0,0.0,0.0,0.0
50,Buendía,2,3,53,0,-2,3369,500,0.1,a,,,275,17,0.72,0.51,1.23
51,Iling Jr,2,3,55,0,0,0,255,0.0,u,0.0,has joined West Bromwich Albion on loan for the rest of the season,0,0,0.0,0.0,0.0
53,Malen,2,3,51,-1,-4,1754,4018,0.6,a,,,145,7,0.31,0.09,0.4
54,McGinn,2,3,54,0,-1,6322,2306,0.6,a,,,480,18,0.56,0.73,1.29
55,Barkley,2,3,48,0,-2,12,169,0.0,i,0.0,Personal Reasons - Unknown return date,0,0,0.0,0.0,0.0
56,Barrenechea,2,3,50,0,0,0,0,0.0,u,0.0,Season-long loan to Benfica,0,0,0.0,0.0,0.0
57,Dobbin,2,3,50,0,0,0,83,0.0,u,0.0,Has joined Preston North End on loan for the rest of the season.,0,0,0.0,0.0,0.0
58,Kamara,2,3,49,0,-1,1156,613,0.1,a,100.0,,204,10,0.05,0.12,0.17
59,Onana,2,3,49,0,-1,36,4785,0.6,i,0.0,Hamstring injury - Unknown return date,153,6,0.23,0.05,0.28
60,Broggio,2,3,45,0,0,1824,1537,0.3,a,,,0,0,0.0,0.0,0.0
61,Dendoncker,2,3,45,0,0,0,571,0.1,u,0.0,Has joined Real Oviedo permanently.,0,0,0.0,0.0,0.0
62,Jimoh-Aloba,2,3,45,0,0,418,272,0.1,a,,,0,0,0.0,0.0,0.0
63,Young,2,3,44,0,-1,5573,3088,0.6,a,,,0,0,0.0,0.0,0.0
64,Watkins,2,4,87,0,-3,32170,49464,9.8,a,,,532,18,1.42,0.19,1.61
65,Redmond,2,4,45,0,0,0,2441,0.5,u,0.0,has joined Huddersfield Town on loan for the rest of the season.,0,0,0.0,0.0,0.0
389,Elliott,2,3,54,0,-1,1856,4433,0.5,a,,,97,4,0.19,0.06,0.25
456,Sancho,2,3,59,0,-1,1193,1984,0.2,a,,,8,1,0.02,0.04,0.06
677,Guessand,2,3,63,0,-2,393,275,0.0,a,,,259,8,0.32,0.13,0.45
688,Wright,2,1,40,0,0,365,1012,0.5,a,,,0,0,0.0,0.0,0.0
701,Rowe,2,2,40,0,0,0,985,0.1,u,0.0,has joined Annecy on loan for the rest of the season.,0,0,0.0,0.0,0.0
702,Burrowes,2,3,45,0,0,256,318,0.1,a,,,16,1,0.0,0.0,0.0
703,Proctor,2,1,40,0,0,328,716,0.3,a,,,0,0,0.0,0.0,0.0
710,Patterson,2,2,40,0,0,133,373,0.1,a,,,0,0,0.0,0.0,0.0
719,Lindelöf,2,2,45,0,0,265,139,0.0,a,100.0,,15,2,0.0,0.0,0.0
183,Weiss,3,1,44,0,-1,117,397,0.1,a,,,0,0,0.0,0.0,0.0
184,Green,3,1,40,0,0,0,1084,0.3,u,0.0,has joined FC Fredericia permanently.,0,0,0.0,0.0,0.0
185,Hladký,3,1,40,0,0,190,433,0.2,a,,,0,0,0.0,0.0,0.0
186,Roberts,3,2,44,0,-1,15,152,0.0,i,0.0,Knee injury - Expected back 18 Oct,0,0,0.0,0.0,0.0
187,Walker,3,2,45,0,0,2770,8424,1.6,a,,,540,10,0.04,0.18,0.22
188,Delcroix,3,2,39,0,-1,931,898,0.3,a,,,0,0,0.0,0.0,0.0
189,Dodgson,3,2,40,0,0,0,37,0.0,u,0.0,Has joined Stockport County on loan for the rest of the season.,0,0,0.0,0.0,0.0
190,Ekdal,3,2,40,0,0,3086,6656,1.5,a,,,532,19,0.15,0.16,0.31
191,Estève,3,2,40,0,0,10072,58264,14.5,a,,,532,14,0.19,0.01,0.2
192,Hartman,3,2,40,0,0,2658,1828,0.5,a,,,537,17,0.13,0.52,0.65
193,Humphreys,3,2,40,0,0,130,173,0.1,a,100.0,,2,0,0.0,0.0,0.0
194,Jordan,3,2,40,0,0,16,287,0.1,d,25.0,Hamstring injury - 25% chance of playing,0,0,0.0,0.0,0.0
195,Lucas Pires,3,2,39,0,-1,395,621,0.2,a,,,0,0,0.0,0.0,0.0
196,Sambo,3,2,40,0,0,0,165,0.1,u,0.0,Has joined Sparta Rotterdam on loan for the rest of the season.,0,0,0.0,0.0,0.0
197,Sonne,3,2,40,0,0,145,444,0.1,a,,,102,3,0.03,0.08,0.11
198,Tuanzebe,3,2,39,0,-1,2966,6481,1.8,a,100.0,,0,0,0.0,0.0,0.0
199,Worrall,3,2,39,-1,-1,1806,436,0.1,a,,,18,3,0.0,0.0,0.0
200,Anthony,3,3,57,1,2,245535,10454,4.9,a,,,529,40,2.16,0.61,2.77
201,Benson,3,3,54,0,-1,0,202,0.0,u,0.0,has joined Swansea City on loan for the rest of the season.,0,0,0.0,0.0,0.0
202,Bruun Larsen,3,3,53,-1,-2,79,128,0.0,a,75.0,,204,10,0.05,0.34,0.39
203,Boateng,3,3,48,-1,-2,73,166,0.0,a,,,0,0,0.0,0.0,0.0
204,Churlinov,3,3,49,0,-1,0,30,0.0,u,0.0,has joined Kocaelispor  permanently.,0,0,0.0,0.0,0.0
205,Cullen,3,3,50,0,0,12412,9756,2.0,a,,,500,31,0.08,0.57,0.65
