id,web_name,team,element_type,now_cost,cost_change_event,cost_change_start,transfers_in_event,transfers_out_event,selected_by_percent,status,chance_of_playing_this_round,news,minutes,total_points,expected_goals,expected_assists,expected_goal_involvements
1,Raya,1,1,55,0,0,89525,74893,21.5,a,,,180,16,0.0,0.0,0.0
2,Arrizabalaga,1,1,45,0,0,661,7299,0.8,a,,,0,0,0.0,0.0,0.0
3,Hein,1,1,40,0,0,1667,3564,0.6,a,,,0,0,0.0,0.0,0.0
4,Setford,1,1,40,0,0,422,988,0.1,a,,,0,0,0.0,0.0,0.0
5,Gabriel,1,2,61,1,1,79018,82193,20.7,a,,,180,12,0.04,0.01,0.05
6,Saliba,1,2,61,1,1,79856,71166,18.1,a,,,180,15,0.0,0.01,0.01
7,Calafiori,1,2,56,1,1,242356,29579,7.0,a,,,134,26,1.3,0.02,1.32
8,J.Timber,1,2,55,0,0,310352,26111,5.3,a,,,82,24,0.81,0.05,0.86
9,Kiwior,1,2,54,-1,-1,325,1353,0.1,a,,,0,0,0.0,0.0,0.0
10,Lewis-Skelly,1,2,54,-1,-1,4332,56603,3.3,a,,,44,1,0.0,0.0,0.0
11,White,1,2,55,0,0,339,20117,0.8,d,75.0,Knock - 75% chance of playing,70,6,0.01,0.01,0.02
12,Zinchenko,1,2,50,0,0,1168,4849,0.3,a,,,0,0,0.0,0.0,0.0
13,Clarke,1,2,40,0,0,2191,5607,0.6,a,,,0,0,0.0,0.0,0.0
14,Kacurri,1,2,40,0,0,476,1569,0.2,a,,,0,0,0.0,0.0,0.0
15,Nichols,1,2,40,0,0,373,1571,0.2,a,,,0,0,0.0,0.0,0.0
16,Saka,1,3,100,0,0,51616,397110,13.3,d,,Hamstring injury - 50% chance of playing,142,9,0.26,0.12,0.38
17,Ødegaard,1,3,80,0,0,7166,75414,3.2,d,,Shoulder injury - 75% chance of playing,127,6,0.14,0.34,0.48
18,Madueke,1,3,70,0,0,5027,8980,1.0,a,,,93,4,0.0,0.11,0.11
19,Martinelli,1,3,70,0,0,2202,17805,1.3,a,,,59,1,0.02,0.01,0.03
20,Trossard,1,3,69,-1,-1,894,2707,0.3,a,100.0,,37,1,0.07,0.03,0.1
21,Rice,1,3,65,0,0,58484,45079,8.6,a,,,172,12,0.13,0.55,0.68
22,Merino,1,3,59,-1,-1,1082,10651,0.5,a,,,7,1,0.0,0.0,0.0
23,Fábio Vieira,1,3,55,0,0,204,536,0.0,a,,,0,0,0.0,0.0,0.0
24,Nørgaard,1,3,54,-1,-1,46,10434,0.3,i,0.0,Knock - Expected back 13 Sep,0,0,0.0,0.0,0.0
25,Nwaneri,1,3,54,-1,-1,1270,3379,0.2,a,,,52,1,0.02,0.01,0.03
26,Zubimendi,1,3,55,0,0,8995,26157,2.1,a,,,180,8,0.02,0.03,0.05
27,Nelson,1,3,50,0,0,572,1731,0.1,a,,,0,0,0.0,0.0,0.0
28,Kabia,1,3,45,0,0,1432,3321,0.3,a,,,0,0,0.0,0.0,0.0
29,Sambi,1,3,45,0,0,595,1554,0.1,a,,,0,0,0.0,0.0,0.0
30,Havertz,1,4,74,-1,-1,123,27059,0.7,i,0.0,Knee injury - Unknown return date,30,1,0.0,0.01,0.01
