id,web_name,team,element_type,now_cost,cost_change_event,cost_change_start,transfers_in_event,transfers_out_event,selected_by_percent,status,chance_of_playing_this_round,news,minutes,total_points,expected_goals,expected_assists,expected_goal_involvements
1,Raya,1,1,60,1,5,348938,50866,36.3,a,,,1350,66,0.0,0.04,0.04
2,Arrizabalaga,1,1,41,-1,-4,679,1945,0.4,a,,,0,0,0.0,0.0,0.0
3,Hein,1,1,40,0,0,0,1130,0.2,u,0.0,Has joined Werder Bremen on loan for the rest of the season.,0,0,0.0,0.0,0.0
4,Setford,1,1,39,0,-1,2101,1614,0.2,a,,,0,0,0.0,0.0,0.0
5,Gabriel,1,2,62,-1,2,5305,299239,14.3,i,0.0,Thigh injury - Unknown return date,990,81,0.82,0.69,1.51
6,Saliba,1,2,60,0,0,21271,137401,10.4,d,75.0,Ankle injury - 75% chance of playing,814,41,0.29,0.24,0.53
7,Calafiori,1,2,57,-1,2,19242,593362,10.5,s,100.0,Suspended until 20 Dec,1166,71,2.49,0.33,2.82
8,J.Timber,1,2,65,1,10,339274,393394,34.1,d,,Knock - 75% chance of playing,1197,78,3.11,0.72,3.83
9,Kiwior,1,2,54,0,-1,0,37,0.1,u,0.0,has joined Porto on loan for the rest of the season.,0,0,0.0,0.0,0.0
10,Lewis-Skelly,1,2,51,0,-4,39020,5600,1.9,a,,,136,8,0.0,0.02,0.02
11,White,1,2,54,1,-1,198043,4013,2.3,a,100.0,,250,21,0.37,0.41,0.78
13,Clarke,1,2,38,0,-2,2796,3221,0.5,a,,,0,0,0.0,0.0,0.0
14,Kacurri,1,2,39,0,-1,0,442,0.1,u,0.0,has joined Morecambe on loan for the rest of the season.,0,0,0.0,0.0,0.0
15,Nichols,1,2,38,0,-2,478,993,0.2,a,,,0,0,0.0,0.0,0.0
16,Saka,1,3,102,1,2,453945,91085,21.6,a,100.0,,968,64,3.89,3.25,7.14
17,Ødegaard,1,3,78,0,-2,28079,3942,1.6,a,100.0,,414,19,0.3,1.08,1.38
18,Madueke,1,3,68,0,-2,25088,3091,0.8,a,100.0,,420,16,0.47,0.97,1.44
19,Martinelli,1,3,68,0,-2,12243,4345,0.9,a,100.0,,334,21,0.95,0.11,1.06
20,Trossard,1,3,69,0,-1,23820,14384,0.8,d,75.0,Calf injury - 75% chance of playing,759,58,2.6,1.24,3.84
21,Rice,1,3,71,0,6,343265,263219,22.4,d,75.0,Illness - 75% chance of playing,1245,84,1.66,3.09,4.75
22,Merino,1,3,61,1,1,209463,78756,4.4,a,,,725,51,2.09,0.88,2.97
23,Fábio Vieira,1,3,54,0,-1,0,15,0.0,u,0.0,has joined Hamburger on loan for the rest of the season.,0,0,0.0,0.0,0.0
24,Nørgaard,1,3,52,0,-3,306,452,0.1,a,100.0,,14,2,0.05,0.0,0.05
25,Nwaneri,1,3,51,0,-4,303,677,0.1,a,,,165,8,0.23,0.08,0.31
26,Zubimendi,1,3,53,0,-2,17032,34273,2.3,a,100.0,,1263,55,0.59,1.06,1.65
28,Kabia,1,3,45,0,0,0,275,0.1,u,0.0,has joined Shrewsbury Town on loan for the rest of the season.,0,0,0.0,0.0,0.0
29,Sambi,1,3,45,0,0,0,118,0.1,u,0.0,has joined Hamburger permanently.,0,0,0.0,0.0,0.0
30,Havertz,1,4,73,0,-2,123,329,0.3,i,0.0,Knee injury - Unknown return date,30,1,0.0,0.01,0.01
