id,web_name,team,position,now_cost,ownership,NTI_1h,NTI_24h,momentum,status,price_freeze,forecast,risk_up,risk_down,eta_window
1,Raya,1,1,59,32.4,-151319.0,-151319.0,down,a,0,stable,0.0,0.0,0–6h
2,Arrizabalaga,1,1,42,0.5,1607.0,1607.0,up,a,0,stable,0.0,0.0,48h+
3,Hein,1,1,40,0.3,1214.0,1214.0,up,u,1,stable,0.0,0.0,48h+
4,Setford,1,1,40,0.2,824.0,824.0,up,a,0,stable,0.0,0.0,48h+
5,Gabriel,1,2,66,43.4,-395366.0,-395366.0,down,a,0,stable,0.0,0.0,0–6h
6,Saliba,1,2,60,11.6,3042.0,3042.0,up,a,0,stable,0.0,0.0,48h+
7,Calafiori,1,2,58,16.1,-15974.0,-15974.0,down,a,0,stable,0.0,0.0,48h+
8,J.Timber,1,2,61,25.7,-80937.0,-80937.0,down,a,0,stable,0.0,0.0,12–24h
9,Kiwior,1,2,54,0.1,65.0,65.0,up,u,1,stable,0.0,0.0,48h+
10,Lewis-Skelly,1,2,52,1.6,6295.0,6295.0,up,a,0,stable,0.0,0.0,48h+
11,White,1,2,53,0.4,1620.0,1620.0,up,a,0,stable,0.0,0.0,48h+
13,Clarke,1,2,39,0.4,1817.0,1817.0,up,a,0,stable,0.0,0.0,48h+
14,Kacurri,1,2,39,0.1,602.0,602.0,up,u,1,stable,0.0,0.0,48h+
15,Nichols,1,2,39,0.2,826.0,826.0,up,a,0,stable,0.0,0.0,48h+
16,Saka,1,3,101,17.1,45128.0,45128.0,up,a,0,stable,0.0,0.0,48h+
17,Ødegaard,1,3,78,1.4,4069.0,4069.0,up,i,1,stable,0.0,0.0,48h+
18,Madueke,1,3,68,0.6,1969.0,1969.0,up,i,1,stable,0.0,0.0,48h+
19,Martinelli,1,3,68,0.9,14302.0,14302.0,up,d,1,stable,0.0,0.0,48h+
20,Trossard,1,3,69,0.7,-12693.0,-12693.0,down,a,0,stable,0.0,0.0,48h+
21,Rice,1,3,68,20.0,-516404.0,-516404.0,down,a,0,-0.1,0.0,1.0,0–6h
22,Merino,1,3,59,1.0,-32083.0,-32083.0,down,a,0,-0.1,0.0,1.0,6–12h
23,Fábio Vieira,1,3,54,0.0,32.0,32.0,up,u,1,stable,0.0,0.0,48h+
24,Nørgaard,1,3,52,0.1,342.0,342.0,up,a,0,stable,0.0,0.0,48h+
25,Nwaneri,1,3,52,0.1,468.0,468.0,up,a,0,stable,0.0,0.0,48h+
26,Zubimendi,1,3,54,2.9,85741.0,85741.0,up,a,0,stable,0.0,0.0,12–24h
28,Kabia,1,3,45,0.1,431.0,431.0,up,u,1,stable,0.0,0.0,48h+
29,Sambi,1,3,45,0.1,179.0,179.0,up,u,1,stable,0.0,0.0,48h+
30,Havertz,1,4,73,0.3,380.0,380.0,up,i,1,stable,0.0,0.0,48h+
31,G.Jesus,1,4,64,0.0,-4.0,-4.0,down,i,1,stable,0.0,0.0,48h+
266,Eze,1,3,76,13.8,43296.0,43296.0,up,a,0,stable,0.0,0.0,48h+
662,Mosquera,1,2,54,0.2,1707.0,1707.0,up,a,0,stable,0.0,0.0,48h+
666,Gyökeres,1,4,89,14.5,554871.0,554871.0,up,d,1,stable,0.0,0.0,0–6h
700,Dowman,1,3,43,0.4,-4355.0,-4355.0,down,a,0,stable,0.0,0.0,48h+
711,Harriman-Annous,1,3,45,0.0,17.0,17.0,up,a,0,stable,0.0,0.0,48h+
725,Hincapie,1,2,54,0.0,-23.0,-23.0,down,a,0,stable,0.0,0.0,48h+
32,Martinez,2,1,50,2.1,152.0,152.0,up,a,0,stable,0.0,0.0,48h+
33,M.Bizot,2,1,43,0.5,1438.0,1438.0,up,a,0,stable,0.0,0.0,48h+
34,Gauci,2,1,40,0.1,274.0,274.0,up,u,1,stable,0.0,0.0,48h+
35,Marschall,2,1,40,0.0,22.0,22.0,up,u,1,stable,0.0,0.0,48h+
36,Cash,2,2,46,5.3,-13484.0,-13484.0,down,a,0,stable,0.0,0.0,48h+
37,Digne,2,2,45,1.6,2094.0,2094.0,up,a,0,stable,0.0,0.0,48h+
38,Konsa,2,2,44,8.4,23643.0,23643.0,up,a,0,stable,0.0,0.0,48h+
39,Maatsen,2,2,43,0.4,1074.0,1074.0,up,a,0,stable,0.0,0.0,48h+
40,Mings,2,2,44,0.8,9092.0,9092.0,up,d,1,stable,0.0,0.0,48h+
41,Pau,2,2,43,0.4,-440.0,-440.0,down,a,0,stable,0.0,0.0,48h+
42,A.García,2,2,39,0.3,1372.0,1372.0,up,i,1,stable,0.0,0.0,48h+
43,Alex Moreno,2,2,40,2.3,9635.0,9635.0,up,u,1,stable,0.0,0.0,48h+
44,Bogarde,2,2,40,0.6,2737.0,2737.0,up,a,0,stable,0.0,0.0,48h+
45,Sousa,2,2,39,0.3,406.0,406.0,up,a,0,stable,0.0,0.0,48h+
46,Yasin,2,2,40,0.1,428.0,428.0,up,u,1,stable,0.0,0.0,48h+
47,Rogers,2,3,68,4.9,-2744.0,-2744.0,down,a,0,stable,0.0,0.0,48h+
48,Tielemans,2,3,59,0.6,1701.0,1701.0,up,a,0,stable,0.0,0.0,48h+
49,Bailey,2,3,55,0.1,139.0,139.0,up,u,1,stable,0.0,0.0,48h+
50,Buendía,2,3,53,0.2,3544.0,3544.0,up,a,0,stable,0.0,0.0,48h+
51,Iling Jr,2,3,55,0.0,49.0,49.0,up,u,1,stable,0.0,0.0,48h+
53,Malen,2,3,51,0.7,2964.0,2964.0,up,a,0,stable,0.0,0.0,48h+
54,McGinn,2,3,54,0.6,1744.0,1744.0,up,a,0,stable,0.0,0.0,48h+
55,Barkley,2,3,48,0.0,-125.0,-125.0,down,a,0,stable,0.0,0.0,48h+
56,Barrenechea,2,3,50,0.0,0.0,0.0,flat,u,1,stable,0.0,0.0,48h+
57,Dobbin,2,3,50,0.0,41.0,41.0,up,u,1,stable,0.0,0.0,48h+
58,Kamara,2,3,49,0.2,-167.0,-167.0,down,a,0,stable,0.0,0.0,48h+
59,Onana,2,3,48,0.6,-2064.0,-2064.0,down,a,0,stable,0.0,0.0,48h+
60,Broggio,2,3,45,0.3,465.0,465.0,up,a,0,stable,0.0,0.0,48h+
61,Dendoncker,2,3,45,0.1,291.0,291.0,up,u,1,stable,0.0,0.0,48h+
62,Jimoh-Aloba,2,3,45,0.1,69.0,69.0,up,a,0,stable,0.0,0.0,48h+
63,Young,2,3,44,0.6,1707.0,1707.0,up,a,0,stable,0.0,0.0,48h+
64,Watkins,2,4,85,6.5,16753.0,16753.0,up,a,0,stable,0.0,0.0,48h+
65,Redmond,2,4,45,0.4,965.0,965.0,up,u,1,stable,0.0,0.0,48h+
389,Elliott,2,3,54,0.2,2580.0,2580.0,up,a,0,stable,0.0,0.0,48h+
456,Sancho,2,3,58,0.2,98.0,98.0,up,a,0,stable,0.0,0.0,48h+
677,Guessand,2,3,62,0.0,104.0,104.0,up,a,0,stable,0.0,0.0,48h+
688,Wright,2,1,40,0.5,532.0,532.0,up,a,0,stable,0.0,0.0,48h+
701,Rowe,2,2,40,0.1,229.0,229.0,up,u,1,stable,0.0,0.0,48h+
702,Burrowes,2,3,45,0.1,133.0,133.0,up,a,0,stable,0.0,0.0,48h+
703,Proctor,2,1,40,0.2,339.0,339.0,up,a,0,stable,0.0,0.0,48h+
710,Patterson,2,2,39,0.2,-481.0,-481.0,down,a,0,stable,0.0,0.0,48h+
719,Lindelöf,2,2,45,0.0,100.0,100.0,up,a,0,stable,0.0,0.0,48h+
183,Weiss,3,1,44,0.1,172.0,172.0,up,a,0,stable,0.0,0.0,48h+
184,Green,3,1,40,0.2,627.0,627.0,up,u,1,stable,0.0,0.0,48h+
185,Hladký,3,1,40,0.2,208.0,208.0,up,a,0,stable,0.0,0.0,48h+
186,Roberts,3,2,44,0.0,110.0,110.0,up,i,1,stable,0.0,0.0,48h+
187,Walker,3,2,44,1.6,511.0,511.0,up,a,0,stable,0.0,0.0,48h+
188,Delcroix,3,2,39,0.2,540.0,540.0,up,a,0,stable,0.0,0.0,48h+
189,Dodgson,3,2,40,0.0,20.0,20.0,up,u,1,stable,0.0,0.0,48h+
190,Ekdal,3,2,40,1.1,7763.0,7763.0,up,a,0,stable,0.0,0.0,48h+
191,Estève,3,2,40,12.0,26676.0,26676.0,up,a,0,stable,0.0,0.0,48h+
192,Hartman,3,2,40,0.9,-10284.0,-10284.0,down,a,0,stable,0.0,0.0,48h+
193,Humphreys,3,2,40,0.1,147.0,147.0,up,a,0,stable,0.0,0.0,48h+
194,Jordan,3,2,40,0.1,190.0,190.0,up,i,1,stable,0.0,0.0,48h+
195,Lucas Pires,3,2,39,0.2,439.0,439.0,up,a,0,stable,0.0,0.0,48h+
196,Sambo,3,2,40,0.0,106.0,106.0,up,u,1,stable,0.0,0.0,48h+
197,Sonne,3,2,39,0.1,262.0,262.0,up,a,0,stable,0.0,0.0,48h+
198,Tuanzebe,3,2,39,1.8,-1292.0,-1292.0,down,a,0,stable,0.0,0.0,48h+
199,Worrall,3,2,39,0.2,615.0,615.0,up,a,0,stable,0.0,0.0,48h+
200,Anthony,3,3,57,5.7,53256.0,53256.0,up,a,0,stable,0.0,0.0,48h+
201,Benson,3,3,54,0.0,48.0,48.0,up,u,1,stable,0.0,0.0,48h+
202,Bruun Larsen,3,3,53,0.0,28.0,28.0,up,a,0,stable,0.0,0.0,48h+
203,Boateng,3,3,48,0.0,73.0,73.0,up,a,0,stable,0.0,0.0,48h+
204,Churlinov,3,3,49,0.0,18.0,18.0,up,u,1,stable,0.0,0.0,48h+
205,Cullen,3,3,50,2.3,14033.0,14033.0,up,a,0,stable,0.0,0.0,48h+
206,Edwards,3,3,47,0.1,73.0,73.0,up,a,0,stable,0.0,0.0,48h+
207,Hannibal,3,3,48,0.1,353.0,353.0,up,a,0,stable,0.0,0.0,48h+
208,Koleosho,3,3,50,0.0,21.0,21.0,up,u,1,stable,0.0,0.0,48h+
209,Laurent,3,3,49,0.0,46.0,46.0,up,a,0,stable,0.0,0.0,48h+
210,Tchaouna,3,3,49,0.0,169.0,169.0,up,a,0,stable,0.0,0.0,48h+
211,A.Ramsey,3,3,44,2.1,9860.0,9860.0,up,u,1,stable,0.0,0.0,48h+
212,Adewumi,3,3,45,0.0,16.0,16.0,up,u,1,stable,0.0,0.0,48h+
213,Banel,3,3,45,0.0,48.0,48.0,up,a,0,stable,0.0,0.0,48h+
214,Trésor,3,3,44,0.1,80.0,80.0,up,a,0,stable,0.0,0.0,48h+
215,Flemming,3,4,53,0.3,-7326.0,-7326.0,down,a,0,stable,0.0,0.0,48h+
216,Amdouni,3,4,48,0.0,29.0,29.0,up,i,1,stable,0.0,0.0,48h+
217,Foster,3,4,50,1.7,8448.0,8448.0,up,a,0,stable,0.0,0.0,48h+
218,Barnes,3,4,43,1.3,1326.0,1326.0,up,a,0,stable,0.0,0.0,48h+
219,Obafemi,3,4,44,0.1,529.0,529.0,up,u,1,stable,0.0,0.0,48h+
470,Dúbravka,3,1,40,34.5,-15329.0,-15329.0,down,a,0,stable,0.0,0.0,48h+
676,Ugochukwu,3,3,50,0.1,-457.0,-457.0,down,a,0,stable,0.0,0.0,48h+
680,Broja,3,4,52,0.1,213.0,213.0,up,a,0,stable,0.0,0.0,48h+
722,Florentino,3,3,50,0.1,193.0,193.0,up,a,0,stable,0.0,0.0,48h+
66,Neto,4,1,45,0.1,169.0,169.0,up,u,1,stable,0.0,0.0,48h+
67,Petrović,4,1,45,5.7,-7318.0,-7318.0,down,a,0,stable,0.0,0.0,48h+
68,Dennis,4,1,40,1.0,1118.0,1118.0,up,a,0,stable,0.0,0.0,48h+
69,McKenna,4,1,40,0.2,193.0,193.0,up,a,0,stable,0.0,0.0,48h+
70,Paulsen,4,1,40,0.1,160.0,160.0,up,u,1,stable,0.0,0.0,48h+
71,Zabarnyi,4,2,50,0.0,41.0,41.0,up,u,1,stable,0.0,0.0,48h+
72,Senesi,4,2,50,26.0,35740.0,35740.0,up,a,0,stable,0.0,0.0,48h+
73,Smith,4,2,44,0.2,72.0,72.0,up,a,0,stable,0.0,0.0,48h+
74,Truffert,4,2,45,2.4,-3718.0,-3718.0,down,a,0,stable,0.0,0.0,48h+
75,Akinmboni,4,2,39,0.3,461.0,461.0,up,d,1,stable,0.0,0.0,48h+
