id,web_name,team,position,now_cost,ownership,NTI_1h,NTI_24h,momentum,status,price_freeze,forecast,risk_up,risk_down,eta_window
1,Raya,1,1,61,42.2,1352.0,1352.0,up,a,0,stable,0.0,0.0,48h+
2,Arrizabalaga,1,1,49,0.1,-17.0,-17.0,down,a,0,stable,0.0,0.0,48h+
3,Meslier,1,1,49,0.0,-2.0,-2.0,down,a,0,stable,0.0,0.0,48h+
4,Gabriel,1,2,80,22.8,-1309.0,-1309.0,down,a,0,stable,0.0,0.0,48h+
5,J.Timber,1,2,65,0.4,313.0,313.0,up,a,0,stable,0.0,0.0,48h+
6,Saliba,1,2,59,0.2,-33.0,-33.0,down,i,1,stable,0.0,0.0,48h+
7,Lewis-Skelly,1,3,54,0.6,-112.0,-112.0,down,a,0,stable,0.0,0.0,48h+
8,Calafiori,1,2,58,50.5,403.0,403.0,up,a,0,stable,0.0,0.0,48h+
9,Hincapie,1,2,52,0.9,-115.0,-115.0,down,a,0,stable,0.0,0.0,48h+
10,White,1,2,55,5.0,-2479.0,-2479.0,down,d,1,stable,0.0,0.0,48h+
11,Mosquera,1,2,53,1.6,-389.0,-389.0,down,a,0,stable,0.0,0.0,48h+
12,Saka,1,3,95,13.6,3669.0,3669.0,up,a,0,stable,0.0,0.0,48h+
13,Rice,1,3,74,11.8,-5176.0,-5176.0,down,d,1,stable,0.0,0.0,48h+
14,Eze,1,3,63,1.0,-135.0,-135.0,down,a,0,stable,0.0,0.0,48h+
15,Ødegaard,1,3,68,19.8,448.0,448.0,up,a,0,stable,0.0,0.0,48h+
16,Madueke,1,3,62,0.2,-20.0,-20.0,down,a,0,stable,0.0,0.0,48h+
17,Merino,1,3,58,0.4,-60.0,-60.0,down,a,0,stable,0.0,0.0,48h+
18,Martinelli,1,3,63,0.1,-26.0,-26.0,down,u,1,stable,0.0,0.0,48h+
19,Zubimendi,1,3,53,0.6,-124.0,-124.0,down,a,0,stable,0.0,0.0,48h+
20,Dowman,1,3,53,0.1,-5.0,-5.0,down,a,0,stable,0.0,0.0,48h+
22,Nwaneri,1,3,54,0.0,-2.0,-2.0,down,u,1,stable,0.0,0.0,48h+
23,Fábio Vieira,1,3,55,0.0,-1.0,-1.0,down,u,1,stable,0.0,0.0,48h+
24,Nelson,1,3,55,0.0,0.0,0.0,flat,u,1,stable,0.0,0.0,48h+
25,Gyökeres,1,4,71,3.1,123.0,123.0,up,a,0,stable,0.0,0.0,48h+
26,Havertz,1,4,76,8.5,-3190.0,-3190.0,down,d,1,stable,0.0,0.0,48h+
27,G.Jesus,1,4,59,0.1,-54.0,-54.0,down,u,1,stable,0.0,0.0,48h+
31,Konsa,1,2,46,19.4,1280.0,1280.0,up,a,0,stable,0.0,0.0,48h+
452,Bruno G.,1,3,67,1.8,-17.0,-17.0,down,a,0,stable,0.0,0.0,48h+
557,Tzolis,1,3,63,12.3,-2470.0,-2470.0,down,a,0,stable,0.0,0.0,48h+
29,M.Bizot,2,1,45,0.1,-41.0,-41.0,down,i,1,stable,0.0,0.0,48h+
30,Digne,2,2,45,0.0,-6.0,-6.0,down,u,1,stable,0.0,0.0,48h+
32,Cash,2,2,44,4.9,-715.0,-715.0,down,a,0,stable,0.0,0.0,48h+
