id,web_name,team,position,now_cost,ownership,NTI_1h,NTI_24h,momentum,status,price_freeze,forecast,risk_up,risk_down,eta_window
1,Raya,1,1,60,36.5,18455.0,17222.0,up,a,0,stable,0.0,0.0,48h+
2,Arrizabalaga,1,1,41,0.4,447.0,413.0,up,a,0,stable,0.0,0.0,48h+
3,Hein,1,1,40,0.2,431.0,417.0,up,u,1,stable,0.0,0.0,48h+
4,Setford,1,1,39,0.2,-1237.0,-1184.0,down,a,0,stable,0.0,0.0,48h+
5,Gabriel,1,2,62,12.8,111970.0,109281.0,up,d,1,stable,0.0,0.0,6–12h
6,Saliba,1,2,59,10.9,-51074.0,-48911.0,down,a,0,stable,0.0,0.0,48h+
7,Calafiori,1,2,57,10.0,-4300.0,-2828.0,down,a,0,stable,0.0,0.0,48h+
8,J.Timber,1,2,65,33.1,31518.0,31688.0,up,a,0,stable,0.0,0.0,48h+
9,Kiwior,1,2,54,0.0,28.0,28.0,up,u,1,stable,0.0,0.0,48h+
10,Lewis-Skelly,1,2,51,1.8,14007.0,12993.0,up,a,0,stable,0.0,0.0,48h+
11,White,1,2,53,1.4,110524.0,102055.0,up,i,1,stable,0.0,0.0,6–12h
13,Clarke,1,2,38,0.5,-1483.0,-1436.0,down,a,0,stable,0.0,0.0,48h+
14,Kacurri,1,2,39,0.1,200.0,191.0,up,u,1,stable,0.0,0.0,48h+
15,Nichols,1,2,38,0.2,-116.0,-121.0,down,a,0,stable,0.0,0.0,48h+
16,Saka,1,3,103,22.6,-113900.0,-113650.0,down,a,0,stable,0.0,0.0,6–12h
17,Ødegaard,1,3,78,1.6,6440.0,6016.0,up,a,0,stable,0.0,0.0,48h+
18,Madueke,1,3,68,0.8,5678.0,5133.0,up,a,0,stable,0.0,0.0,48h+
19,Martinelli,1,3,68,0.9,1864.0,1605.0,up,a,0,stable,0.0,0.0,48h+
20,Trossard,1,3,69,0.9,-7062.0,-6390.0,down,a,0,stable,0.0,0.0,48h+
21,Rice,1,3,71,22.6,6784.0,7714.0,up,a,0,stable,0.0,0.0,48h+
22,Merino,1,3,60,3.7,81646.0,77861.0,up,a,0,stable,0.0,0.0,12–24h
23,Fábio Vieira,1,3,54,0.0,8.0,8.0,up,u,1,stable,0.0,0.0,48h+
24,Nørgaard,1,3,52,0.1,125.0,113.0,up,a,0,stable,0.0,0.0,48h+
25,Nwaneri,1,3,51,0.1,188.0,178.0,up,a,0,stable,0.0,0.0,48h+
26,Zubimendi,1,3,52,2.2,11486.0,11062.0,up,a,0,stable,0.0,0.0,48h+
28,Kabia,1,3,45,0.1,167.0,161.0,up,u,1,stable,0.0,0.0,48h+
29,Sambi,1,3,45,0.1,48.0,47.0,up,u,1,stable,0.0,0.0,48h+
30,Havertz,1,4,73,0.3,189.0,185.0,up,i,1,stable,0.0,0.0,48h+
31,G.Jesus,1,4,64,0.2,-6688.0,-6541.0,down,a,0,stable,0.0,0.0,48h+
266,Eze,1,3,77,16.4,287690.0,273763.0,up,a,0,stable,0.0,0.0,0–6h
662,Mosquera,1,2,54,0.1,1434.0,1373.0,up,i,1,stable,0.0,0.0,48h+
666,Gyökeres,1,4,88,10.3,62692.0,60250.0,up,a,0,stable,0.0,0.0,12–24h
700,Dowman,1,3,43,0.4,3893.0,3802.0,up,i,1,stable,0.0,0.0,48h+
711,Harriman-Annous,1,3,45,0.0,-11.0,-12.0,down,a,0,stable,0.0,0.0,48h+
725,Hincapie,1,2,55,2.9,-4187.0,-3934.0,down,a,0,stable,0.0,0.0,48h+
759,Salmon,1,2,40,0.0,-91.0,-93.0,down,a,0,stable,0.0,0.0,48h+
32,Martinez,2,1,51,3.2,45863.0,44368.0,up,d,1,stable,0.0,0.0,48h+
33,M.Bizot,2,1,42,0.4,151.0,113.0,up,a,0,stable,0.0,0.0,48h+
34,Gauci,2,1,40,0.1,237.0,231.0,up,u,1,stable,0.0,0.0,48h+
35,Marschall,2,1,40,0.0,23.0,23.0,up,u,1,stable,0.0,0.0,48h+
36,Cash,2,2,49,13.4,-11716.0,-12481.0,down,a,0,stable,0.0,0.0,48h+
37,Digne,2,2,45,1.8,8607.0,8095.0,up,a,0,stable,0.0,0.0,48h+
38,Konsa,2,2,44,7.7,12639.0,11780.0,up,a,0,stable,0.0,0.0,48h+
39,Maatsen,2,2,42,0.5,-1661.0,-1597.0,down,a,0,stable,0.0,0.0,48h+
40,Mings,2,2,43,0.6,1905.0,1844.0,up,i,1,stable,0.0,0.0,48h+
41,Pau,2,2,43,0.4,10046.0,9629.0,up,i,1,stable,0.0,0.0,48h+
42,A.García,2,2,39,0.2,114.0,92.0,up,a,0,stable,0.0,0.0,48h+
43,Alex Moreno,2,2,40,1.8,5786.0,5528.0,up,u,1,stable,0.0,0.0,48h+
44,Bogarde,2,2,40,0.6,261.0,250.0,up,a,0,stable,0.0,0.0,48h+
45,Sousa,2,2,39,0.3,220.0,217.0,up,a,0,stable,0.0,0.0,48h+
46,Yasin,2,2,40,0.1,186.0,177.0,up,u,1,stable,0.0,0.0,48h+
47,Rogers,2,3,71,14.4,-400497.0,-388377.0,down,a,0,-0.1,0.0,1.0,0–6h
48,Tielemans,2,3,59,0.7,-6614.0,-6408.0,down,a,0,stable,0.0,0.0,48h+
49,Bailey,2,3,55,0.1,66.0,66.0,up,u,1,stable,0.0,0.0,48h+
50,Buendía,2,3,53,0.5,4943.0,4813.0,up,a,0,stable,0.0,0.0,48h+
51,Iling Jr,2,3,55,0.0,15.0,14.0,up,u,1,stable,0.0,0.0,48h+
53,Malen,2,3,51,0.9,6468.0,6237.0,up,a,0,stable,0.0,0.0,48h+
54,McGinn,2,3,54,0.7,-591.0,-528.0,down,a,0,stable,0.0,0.0,48h+
55,Barkley,2,3,48,0.0,253.0,242.0,up,i,1,stable,0.0,0.0,48h+
56,Barrenechea,2,3,50,0.0,1.0,1.0,up,u,1,stable,0.0,0.0,48h+
57,Dobbin,2,3,50,0.0,14.0,12.0,up,u,1,stable,0.0,0.0,48h+
58,Kamara,2,3,49,0.6,-9677.0,-9114.0,down,a,0,stable,0.0,0.0,48h+
59,Onana,2,3,48,0.8,-3445.0,-3257.0,down,a,0,stable,0.0,0.0,48h+
60,Broggio,2,3,45,0.3,58.0,58.0,up,a,0,stable,0.0,0.0,48h+
61,Dendoncker,2,3,45,0.1,205.0,195.0,up,u,1,stable,0.0,0.0,48h+
62,Jimoh-Aloba,2,3,45,0.1,-1.0,-3.0,down,a,0,stable,0.0,0.0,48h+
63,Young,2,3,43,0.6,-3659.0,-3487.0,down,a,0,stable,0.0,0.0,48h+
64,Watkins,2,4,85,7.6,2887.0,2766.0,up,a,0,stable,0.0,0.0,48h+
65,Redmond,2,4,45,0.3,456.0,431.0,up,u,1,stable,0.0,0.0,48h+
389,Elliott,2,3,52,0.2,402.0,363.0,up,d,1,stable,0.0,0.0,48h+
456,Sancho,2,3,58,0.2,1850.0,1818.0,up,a,1,stable,0.0,0.0,48h+
677,Guessand,2,3,62,0.0,-296.0,-294.0,down,n,1,stable,0.0,0.0,48h+
688,Wright,2,1,39,0.6,-379.0,-383.0,down,a,0,stable,0.0,0.0,48h+
701,Rowe,2,2,40,0.1,118.0,113.0,up,u,1,stable,0.0,0.0,48h+
702,Burrowes,2,3,44,0.1,35.0,34.0,up,a,0,stable,0.0,0.0,48h+
703,Proctor,2,1,39,0.5,-9183.0,-8884.0,down,a,0,stable,0.0,0.0,48h+
710,Patterson,2,2,39,0.2,513.0,499.0,up,a,0,stable,0.0,0.0,48h+
719,Lindelöf,2,2,45,0.1,-665.0,-651.0,down,a,0,stable,0.0,0.0,48h+
754,George Hemmings,2,3,45,0.0,-36.0,-33.0,down,a,0,stable,0.0,0.0,48h+
757,Hollingshead,2,1,40,0.0,-78.0,-80.0,down,a,0,stable,0.0,0.0,48h+
183,Weiss,3,1,43,0.1,46.0,45.0,up,a,0,stable,0.0,0.0,48h+
184,Green,3,1,40,0.2,522.0,500.0,up,u,1,stable,0.0,0.0,48h+
185,Hladký,3,1,39,0.2,-127.0,-103.0,down,a,0,stable,0.0,0.0,48h+
186,Roberts,3,2,44,0.0,32.0,29.0,up,i,1,stable,0.0,0.0,48h+
187,Walker,3,2,44,1.2,2024.0,1989.0,up,a,0,stable,0.0,0.0,48h+
188,Delcroix,3,2,38,0.3,-730.0,-689.0,down,a,0,stable,0.0,0.0,48h+
189,Dodgson,3,2,40,0.0,13.0,13.0,up,u,1,stable,0.0,0.0,48h+
190,Ekdal,3,2,39,0.8,2550.0,2443.0,up,a,0,stable,0.0,0.0,48h+
191,Estève,3,2,39,11.4,841.0,422.0,up,a,0,stable,0.0,0.0,48h+
192,Hartman,3,2,40,1.0,-2841.0,-2714.0,down,a,0,stable,0.0,0.0,48h+
193,Humphreys,3,2,39,0.1,210.0,202.0,up,i,1,stable,0.0,0.0,48h+
194,Jordan,3,2,39,0.1,84.0,81.0,up,i,1,stable,0.0,0.0,48h+
195,Lucas Pires,3,2,38,0.2,-1316.0,-1229.0,down,a,0,stable,0.0,0.0,48h+
196,Sambo,3,2,40,0.0,54.0,52.0,up,u,1,stable,0.0,0.0,48h+
197,Sonne,3,2,38,0.3,-14071.0,-13732.0,down,a,0,stable,0.0,0.0,48h+
198,Tuanzebe,3,2,39,1.2,12318.0,11817.0,up,n,1,stable,0.0,0.0,48h+
199,Worrall,3,2,38,0.2,269.0,267.0,up,a,0,stable,0.0,0.0,48h+
200,Anthony,3,3,52,2.4,33331.0,32175.0,up,a,0,stable,0.0,0.0,48h+
201,Benson,3,3,54,0.0,8.0,8.0,up,u,1,stable,0.0,0.0,48h+
202,Bruun Larsen,3,3,53,0.0,27.0,17.0,up,a,0,stable,0.0,0.0,48h+
203,Boateng,3,3,47,0.0,-110.0,-107.0,down,a,0,stable,0.0,0.0,48h+
204,Churlinov,3,3,49,0.0,15.0,15.0,up,u,1,stable,0.0,0.0,48h+
205,Cullen,3,3,50,1.9,5130.0,5011.0,up,a,0,stable,0.0,0.0,48h+
206,Edwards,3,3,47,0.1,-128.0,-128.0,down,a,0,stable,0.0,0.0,48h+
207,Hannibal,3,3,48,0.1,638.0,623.0,up,n,1,stable,0.0,0.0,48h+
208,Koleosho,3,3,50,0.0,7.0,7.0,up,u,1,stable,0.0,0.0,48h+
209,Laurent,3,3,48,0.0,36.0,34.0,up,a,0,stable,0.0,0.0,48h+
210,Tchaouna,3,3,49,0.0,69.0,70.0,up,a,0,stable,0.0,0.0,48h+
211,A.Ramsey,3,3,44,1.6,4834.0,4630.0,up,u,1,stable,0.0,0.0,48h+
212,Adewumi,3,3,45,0.0,21.0,20.0,up,u,1,stable,0.0,0.0,48h+
