id,web_name,team,element_type,now_cost,cost_change_event,cost_change_start,transfers_in_event,transfers_out_event,selected_by_percent,status,chance_of_playing_this_round,news,minutes,total_points,expected_goals,expected_assists,expected_goal_involvements
1,Raya,1,1,60,0,5,17719,32460,33.4,a,,,2790,129,0.0,0.06,0.06
2,Arrizabalaga,1,1,41,0,-4,43,203,0.4,a,,,0,0,0.0,0.0,0.0
3,Hein,1,1,40,0,0,0,36,0.2,u,0.0,Has joined Werder Bremen on loan for the rest of the season.,0,0,0.0,0.0,0.0
4,Setford,1,1,39,0,-1,47,192,0.2,a,,,0,0,0.0,0.0,0.0
5,Gabriel,1,2,72,0,12,21867,57111,41.1,a,100.0,,2165,173,1.9,1.65,3.55
6,Saliba,1,2,61,0,1,12449,14748,13.1,a,100.0,,2074,107,0.88,0.7,1.58
7,Calafiori,1,2,56,0,1,1365,2557,5.9,a,100.0,,1446,93,2.92,0.49,3.41
8,J.Timber,1,2,63,0,8,11459,105936,26.7,a,100.0,,2452,149,4.71,1.53,6.24
9,Kiwior,1,2,54,0,-1,0,1,0.0,u,0.0,has joined Porto on loan for the rest of the season.,0,0,0.0,0.0,0.0
10,Lewis-Skelly,1,2,51,0,-4,119,597,1.4,a,,,311,12,0.05,0.06,0.11
11,White,1,2,51,0,-4,118,271,0.5,a,100.0,,409,30,0.43,0.49,0.92
13,Clarke,1,2,38,0,-2,38,220,0.4,a,,,0,0,0.0,0.0,0.0
14,Kacurri,1,2,39,0,-1,0,13,0.1,u,0.0,has joined Morecambe on loan for the rest of the season.,0,0,0.0,0.0,0.0
15,Nichols,1,2,37,0,-3,425,451,0.3,a,,,0,0,0.0,0.0,0.0
16,Saka,1,3,98,0,-2,5391,18438,8.0,a,100.0,,1995,133,6.99,5.75,12.74
17,Ødegaard,1,3,78,0,-2,29,1184,1.6,d,50.0,Knee injury - 75% chance of playing,1070,62,1.01,2.91,3.92
18,Madueke,1,3,68,0,-2,343,2969,0.9,a,100.0,,889,54,1.03,2.06,3.09
19,Martinelli,1,3,68,0,-2,287,1118,0.9,a,100.0,,839,47,3.53,1.0,4.53
20,Trossard,1,3,66,0,-4,63,4659,0.8,a,75.0,,1675,99,4.96,2.7,7.66
21,Rice,1,3,74,0,9,10791,147651,26.9,a,100.0,,2580,163,3.05,6.43,9.48
22,Merino,1,3,54,0,-6,13,609,0.8,i,0.0,Foot injury - Unknown return date,996,66,2.99,1.45,4.44
23,Fábio Vieira,1,3,54,0,-1,0,0,0.0,u,0.0,has joined Hamburger on loan for the rest of the season.,0,0,0.0,0.0,0.0
24,Nørgaard,1,3,51,0,-4,20,58,0.1,a,100.0,,56,6,0.05,0.0,0.05
25,Nwaneri,1,3,50,0,-5,0,25,0.1,u,0.0,has joined Marseille on loan for the rest of the season.,165,8,0.23,0.08,0.31
26,Zubimendi,1,3,51,-1,-4,1072,24389,3.8,a,100.0,,2597,117,2.77,2.19,4.96
28,Kabia,1,3,45,0,0,0,10,0.1,u,0.0,has joined Shrewsbury Town on loan for the rest of the season.,0,0,0.0,0.0,0.0
29,Sambi,1,3,45,0,0,0,4,0.0,u,0.0,has joined Hamburger permanently.,0,0,0.0,0.0,0.0
30,Havertz,1,4,73,0,-2,425,1082,0.5,a,100.0,,261,12,0.31,0.09,0.4
31,G.Jesus,1,4,64,0,-1,160,1648,0.4,a,100.0,,304,17,1.75,0.19,1.94
266,Eze,1,3,72,0,-3,1935,12294,8.0,a,,,1494,94,3.88,2.23,6.11
662,Mosquera,1,2,53,0,-2,122,217,0.1,a,100.0,,667,28,0.0,0.49,0.49
666,Gyökeres,1,4,88,0,-2,11875,29589,11.5,a,100.0,,1888,101,9.23,1.76,10.98
700,Dowman,1,3,42,0,-3,4161,1622,0.6,a,100.0,,43,11,1.11,0.04,1.15
711,Harriman-Annous,1,3,44,0,-1,4,15,0.0,a,,,0,0,0.0,0.0,0.0
725,Hincapie,1,2,51,0,-4,1556,4169,0.8,a,100.0,,1499,74,0.33,1.39,1.72
759,Salmon,1,2,40,0,0,15,40,0.0,a,,,0,0,0.0,0.0,0.0
32,Martinez,2,1,51,0,1,23198,3864,5.1,a,100.0,,2295,99,0.0,0.06,0.06
33,M.Bizot,2,1,42,0,-3,59,201,0.4,a,100.0,,405,11,0.0,0.0,0.0
34,Gauci,2,1,40,0,0,0,41,0.1,u,0.0,Has joined Port Vale on loan for the rest of the season.,0,0,0.0,0.0,0.0
35,Marschall,2,1,40,0,0,0,3,0.0,u,0.0,Has joined Stevenage permanently.,0,0,0.0,0.0,0.0
36,Cash,2,2,47,-1,2,1298,30516,8.3,d,75.0,Calf injury - 75% chance of playing,2352,100,1.04,2.44,3.48
37,Digne,2,2,45,0,0,4652,768,1.6,a,100.0,,1459,78,0.54,2.52,3.06
38,Konsa,2,2,44,0,-1,15509,4237,8.2,a,100.0,,2585,89,1.01,0.55,1.56
39,Maatsen,2,2,42,0,-3,320,670,0.6,a,,,1251,40,1.05,1.85,2.9
40,Mings,2,2,43,0,-2,1140,381,0.7,a,100.0,,962,44,1.01,0.37,1.38
41,Pau,2,2,43,0,-2,138,255,0.3,a,100.0,,1296,50,0.63,0.34,0.97
42,A.García,2,2,39,0,-1,94,123,0.2,a,100.0,,37,3,0.0,0.01,0.01
43,Alex Moreno,2,2,40,0,0,0,256,1.6,u,0.0,Has joined Girona permanently.,0,0,0.0,0.0,0.0
44,Bogarde,2,2,40,0,0,336,391,0.5,a,100.0,,797,34,0.0,0.19,0.19
45,Sousa,2,2,38,0,-2,0,179,0.3,u,0.0,has joined Rotherham on loan for the rest of the season.,0,0,0.0,0.0,0.0
46,Yasin,2,2,40,0,0,0,8,0.1,u,0.0,has joined Anderlecht on loan for the rest of the season.,0,0,0.0,0.0,0.0
47,Rogers,2,3,75,0,5,42839,37224,24.8,a,100.0,,2677,132,5.33,3.33,8.66
48,Tielemans,2,3,59,0,-1,17,276,0.6,i,0.0,Ankle injury - Expected back 11 Apr,1295,52,0.97,2.53,3.5
49,Bailey,2,3,55,0,0,347,113,0.1,a,100.0,,311,12,0.31,1.15,1.46
