element,web_name,team_name,position,gw,minutes,total_points,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,in_dreamteam,team,element_type
45,Sousa,Aston Villa,DEF,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,2,2
46,Yasin,Aston Villa,DEF,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,2,2
47,Rogers,Aston Villa,MID,9,90,3,0,0,1,0,0,0,0,0,0,0,0,17,11.2,12.3,6.0,3.0,0,6,3,9,1,0.00,0.07,0.07,1.18,False,2,3
48,Tielemans,Aston Villa,MID,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,2,3
49,Bailey,Aston Villa,MID,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,2,3
50,Buendía,Aston Villa,MID,9,28,4,0,1,0,0,0,0,0,0,0,0,0,12,15.8,11.8,4.0,3.2,0,2,0,2,1,0.02,0.03,0.05,0.19,False,2,3
51,Iling Jr,Aston Villa,MID,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,2,3
52,J.Ramsey,Newcastle,MID,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,15,3
53,Malen,Aston Villa,MID,9,4,1,0,0,0,0,0,0,0,0,0,0,0,4,2.0,0.0,0.0,0.2,0,0,1,1,0,0.00,0.00,0.00,0.20,False,2,3
54,McGinn,Aston Villa,MID,9,73,3,0,0,1,0,0,0,0,0,0,0,0,8,2.6,11.4,10.0,2.4,1,3,0,4,1,0.27,0.15,0.42,0.64,False,2,3
55,Barkley,Aston Villa,MID,9,16,1,0,0,0,0,0,0,0,0,0,0,0,3,6.0,3.1,0.0,0.9,1,1,0,2,0,0.00,0.00,0.00,0.54,False,2,3
56,Barrenechea,Aston Villa,MID,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,2,3
57,Dobbin,Aston Villa,MID,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,2,3
58,Kamara,Aston Villa,MID,9,90,2,0,0,1,0,0,0,0,1,0,0,0,8,13.0,14.3,0.0,2.7,2,5,2,9,1,0.00,0.04,0.04,1.18,False,2,3
59,Onana,Aston Villa,MID,9,90,3,0,0,1,0,0,0,0,0,0,0,0,22,33.6,3.5,0.0,3.7,8,0,3,11,1,0.00,0.02,0.02,1.18,False,2,3
60,Broggio,Aston Villa,MID,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,2,3
61,Dendoncker,Aston Villa,MID,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,2,3
62,Jimoh-Aloba,Aston Villa,MID,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,2,3
63,Young,Aston Villa,MID,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,2,3
64,Watkins,Aston Villa,FWD,9,85,2,0,0,1,0,0,0,0,0,0,0,0,6,4.2,13.0,26.0,4.3,0,1,1,2,1,0.13,0.07,0.20,0.98,False,2,4
65,Redmond,Aston Villa,FWD,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,2,4
66,Neto,Bournemouth,GK,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,4,1
67,Petrović,Bournemouth,GK,9,90,8,0,0,1,0,0,0,0,0,0,4,1,31,30.0,0.0,0.0,3.0,2,6,0,0,1,0.00,0.00,0.00,0.35,False,4,1
68,Dennis,Bournemouth,GK,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,4,1
69,McKenna,Bournemouth,GK,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,4,1
70,Paulsen,Bournemouth,GK,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,4,1
71,Zabarnyi,Bournemouth,DEF,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,4,2
72,Senesi,Bournemouth,DEF,9,90,5,0,0,1,0,0,0,0,1,0,0,0,20,17.4,1.0,0.0,1.8,5,3,0,5,1,0.00,0.02,0.02,0.35,False,4,2
73,Smith,Bournemouth,DEF,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,4,2
74,Truffert,Bournemouth,DEF,9,90,10,0,0,1,0,0,0,0,0,0,0,2,33,18.8,10.3,3.0,3.2,8,8,3,11,1,0.02,0.05,0.07,0.35,False,4,2
75,Akinmboni,Bournemouth,DEF,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,4,2
76,Bevan,Bournemouth,DEF,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,4,2
77,Hill,Bournemouth,DEF,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,4,2
78,J.Araujo,Bournemouth,DEF,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,4,2
79,Mepham,Bournemouth,DEF,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,4,2
80,Soler,Bournemouth,DEF,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,4,2
81,Kluivert,Bournemouth,MID,9,68,2,0,0,1,0,0,0,0,1,0,0,0,3,2.4,13.1,7.0,2.3,1,6,0,7,1,0.09,0.06,0.15,0.14,False,4,3
82,Semenyo,Bournemouth,MID,9,90,3,0,0,1,0,0,0,0,0,0,0,0,14,8.4,13.1,17.0,3.9,0,7,1,8,1,0.03,0.04,0.07,0.35,False,4,3
83,O.Dango,Brentford,MID,9,90,11,1,1,0,2,0,0,0,0,0,0,1,25,29.8,3.5,83.0,11.6,3,5,0,8,1,0.67,0.02,0.69,1.92,False,5,3
84,Tavernier,Bournemouth,MID,9,90,11,1,0,1,0,0,0,0,0,0,0,3,35,39.6,35.9,26.0,10.2,0,1,0,1,1,0.09,0.08,0.17,0.35,True,4,3
85,Adams,Bournemouth,MID,9,90,6,0,1,1,0,0,0,0,0,0,0,0,20,28.0,11.8,0.0,4.0,2,6,3,11,1,0.00,0.01,0.01,0.35,False,4,3
86,Brooks,Bournemouth,MID,9,21,0,0,0,0,0,0,0,0,1,0,0,0,-3,0.0,0.8,7.0,0.6,1,1,0,2,0,0.08,0.09,0.17,0.21,False,4,3
87,Christie,Bournemouth,MID,9,10,1,0,0,0,0,0,0,0,0,0,0,0,3,0.2,0.2,2.0,0.2,0,0,0,0,0,0.00,0.00,0.00,0.02,False,4,3
88,Cook,Bournemouth,MID,9,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0,1,0,1,0,0.00,0.00,0.00,0.00,False,4,3
89,Philip,Bournemouth,MID,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,4,3
90,Scott,Bournemouth,MID,9,79,3,0,0,1,0,0,0,0,0,0,0,0,15,14.4,3.3,12.0,3.0,5,4,2,11,1,0.12,0.04,0.16,0.33,False,4,3
91,Sinisterra,Bournemouth,MID,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,4,3
92,Faivre,Bournemouth,MID,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,4,3
93,H.Traorè,Bournemouth,MID,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,4,3
94,Sadi,Bournemouth,MID,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,4,3
95,Silcott-Duberry,Bournemouth,MID,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,4,3
96,Winterburn,Bournemouth,MID,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,4,3
97,Evanilson,Bournemouth,FWD,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,4,4
98,Enes Ünal,Bournemouth,FWD,9,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,4,4
99,Adu-Adjei,Bournemouth,FWD,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,4,4
100,Kroupi.Jr,Bournemouth,FWD,9,68,6,1,0,1,0,0,0,0,0,0,0,0,30,32.4,13.9,17.0,6.3,0,2,0,2,1,0.15,0.06,0.21,0.14,False,4,4
101,Kelleher,Brentford,GK,9,90,2,0,0,0,2,0,0,0,0,0,3,0,10,19.6,0.0,0.0,2.0,0,10,0,0,1,0.00,0.00,0.00,2.30,False,5,1
102,Balcombe,Brentford,GK,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,5,1
103,Cox,Brentford,GK,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,5,1
104,Eyestone,Brentford,GK,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,5,1
105,Valdimarsson,Brentford,GK,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,5,1
106,Collins,Brentford,DEF,9,90,3,0,0,0,2,0,0,0,0,0,0,0,8,33.4,0.1,23.0,5.7,14,2,1,15,1,0.08,0.00,0.08,2.30,False,5,2
107,Lewis-Potter,Brentford,DEF,9,11,0,0,0,0,1,0,0,0,1,0,0,0,3,9.2,28.0,6.0,4.3,2,0,0,2,0,0.00,0.20,0.20,0.53,False,5,2
108,Ajer,Brentford,DEF,9,90,4,0,1,0,2,0,0,0,0,0,0,0,12,8.0,0.8,14.0,2.3,5,1,2,7,1,0.06,0.05,0.11,1.92,False,5,2
109,Henry,Brentford,DEF,9,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.38,False,5,2
110,Kayode,Brentford,DEF,9,90,1,0,0,0,2,0,0,0,0,0,0,0,15,20.8,29.6,7.0,5.7,5,7,1,6,1,0.07,0.19,0.26,2.30,False,5,2
111,Pinnock,Brentford,DEF,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,5,2
112,Roerslev,Brentford,DEF,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,5,2
113,Van den Berg,Brentford,DEF,9,90,3,0,0,0,2,0,0,0,0,0,0,0,4,29.0,0.6,0.0,3.0,11,3,1,12,1,0.00,0.01,0.01,2.30,False,5,2
114,Arthur,Brentford,DEF,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,5,2
115,Fredrick,Brentford,DEF,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,5,2
116,Hickey,Brentford,DEF,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,5,2
117,Ji-soo,Brentford,DEF,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,5,2
118,Meghoma,Brentford,DEF,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,5,2
119,Mbeumo,Man Utd,MID,9,90,15,2,0,0,2,0,0,0,0,0,0,3,65,81.0,36.6,53.0,17.1,0,7,0,7,1,0.56,0.24,0.80,1.12,True,14,3
120,Schade,Brentford,MID,9,78,7,1,0,0,1,0,0,0,1,0,0,1,25,42.0,51.3,21.0,11.4,0,5,1,6,1,0.67,0.18,0.85,1.77,False,5,3
121,Damsgaard,Brentford,MID,9,78,7,0,1,0,1,0,0,0,0,0,0,2,29,32.8,15.5,18.0,6.6,2,6,3,11,1,0.07,0.20,0.27,1.77,False,5,3
122,Milambo,Brentford,MID,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,5,3
123,Carvalho,Brentford,MID,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,5,3
124,Henderson,Brentford,MID,9,90,2,0,0,0,2,0,0,0,0,0,0,0,14,13.4,14.8,3.0,3.1,4,6,1,11,1,0.02,0.02,0.04,2.30,False,5,3
125,Janelt,Brentford,MID,9,61,4,0,0,0,2,0,0,0,0,0,0,0,11,13.2,18.8,6.0,3.8,4,5,3,12,0,0.00,0.20,0.20,1.55,False,5,3
126,Jensen,Brentford,MID,9,11,1,0,0,0,1,0,0,0,0,0,0,0,2,2.8,1.1,0.0,0.4,1,2,0,3,0,0.00,0.01,0.01,0.53,False,5,3
127,Nunes,Brentford,MID,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,5,3
128,Onyeka,Brentford,MID,9,1,1,0,0,0,0,0,0,0,0,0,0,0,3,1.0,0.0,0.0,0.1,1,0,0,1,0,0.00,0.00,0.00,0.38,False,5,3
129,Yarmoliuk,Brentford,MID,9,28,1,0,0,0,0,0,0,0,0,0,0,0,3,4.4,0.2,0.0,0.5,1,2,1,4,1,0.00,0.00,0.00,0.75,False,5,3
130,Donovan,Brentford,MID,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,5,3
131,Konak,Brentford,MID,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,5,3
132,Maghoma,Brentford,MID,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,5,3
133,Peart-Harris,Brentford,MID,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,5,3
134,Trevitt,Brentford,MID,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,5,3
135,Wissa,Newcastle,FWD,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,15,4
136,Thiago,Brentford,FWD,9,90,5,1,0,0,2,0,0,0,1,0,0,0,16,41.0,2.4,75.0,11.8,2,4,1,7,1,1.10,0.01,1.11,2.30,False,5,4
137,Morgan,Brentford,FWD,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,5,4
138,Steele,Brighton,GK,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,6,1
139,Verbruggen,Brighton,GK,9,90,1,0,0,0,4,0,0,0,0,0,5,0,10,38.0,0.0,0.0,3.8,0,9,0,0,1,0.00,0.00,0.00,1.29,False,6,1
140,McGill,Brighton,GK,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,6,1
141,Rushworth,Brighton,GK,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,6,1
142,Scherpen,Brighton,GK,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,6,1
143,Boscagli,Brighton,DEF,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,6,2
