id,web_name,team,element_type,now_cost,cost_change_event,cost_change_start,transfers_in_event,transfers_out_event,selected_by_percent,status,chance_of_playing_this_round,news,minutes,total_points,expected_goals,expected_assists,expected_goal_involvements
1,Raya,1,1,59,0,4,165818,31377,34.9,a,,,2250,106,0.0,0.05,0.05
2,Arrizabalaga,1,1,41,0,-4,250,684,0.4,a,,,0,0,0.0,0.0,0.0
3,Hein,1,1,40,0,0,0,263,0.2,u,0.0,Has joined Werder Bremen on loan for the rest of the season.,0,0,0.0,0.0,0.0
4,Setford,1,1,39,0,-1,137,992,0.2,a,,,0,0,0.0,0.0,0.0
5,Gabriel,1,2,71,0,11,174552,16119,42.3,a,100.0,,1625,135,1.72,0.84,2.56
6,Saliba,1,2,61,1,1,127476,14532,14.1,a,100.0,,1714,83,0.38,0.59,0.97
7,Calafiori,1,2,56,0,1,39089,5102,6.4,a,100.0,,1337,84,2.77,0.39,3.16
8,J.Timber,1,2,64,0,9,200941,41914,30.6,a,100.0,,1999,121,4.3,1.11,5.41
9,Kiwior,1,2,54,0,-1,0,12,0.0,u,0.0,has joined Porto on loan for the rest of the season.,0,0,0.0,0.0,0.0
10,Lewis-Skelly,1,2,51,0,-4,797,2133,1.4,a,,,311,12,0.05,0.06,0.11
11,White,1,2,51,0,-4,1354,4105,0.5,a,100.0,,409,30,0.43,0.49,0.92
13,Clarke,1,2,38,0,-2,200,1137,0.4,a,,,0,0,0.0,0.0,0.0
14,Kacurri,1,2,39,0,-1,0,79,0.1,u,0.0,has joined Morecambe on loan for the rest of the season.,0,0,0.0,0.0,0.0
15,Nichols,1,2,37,-1,-3,2405,565,0.2,a,,,0,0,0.0,0.0,0.0
16,Saka,1,3,99,0,-1,818,190913,8.6,d,50.0,Hip injury - 50% chance of playing,1543,101,5.58,5.11,10.69
17,Ødegaard,1,3,78,0,-2,259,28175,1.8,d,50.0,Muscle injury - 50% chance of playing,1012,57,0.97,2.83,3.8
18,Madueke,1,3,68,0,-2,37609,10094,1.4,a,100.0,,695,37,0.63,1.9,2.53
19,Martinelli,1,3,68,0,-2,18885,2138,1.0,a,100.0,,604,37,2.72,0.78,3.5
20,Trossard,1,3,68,0,-2,19013,26237,1.4,d,100.0,Muscle injury - 75% chance of playing,1415,92,4.4,2.4,6.8
21,Rice,1,3,75,0,10,257811,88515,34.9,a,100.0,,2055,134,2.92,5.25,8.17
22,Merino,1,3,54,-1,-6,66,17694,1.0,i,0.0,Foot injury - Unknown return date,996,66,2.99,1.45,4.44
23,Fábio Vieira,1,3,54,0,-1,0,4,0.0,u,0.0,has joined Hamburger on loan for the rest of the season.,0,0,0.0,0.0,0.0
24,Nørgaard,1,3,51,0,-4,222,193,0.1,a,100.0,,32,4,0.05,0.0,0.05
25,Nwaneri,1,3,50,0,-5,0,215,0.1,u,0.0,has joined Marseille on loan for the rest of the season.,165,8,0.23,0.08,0.31
26,Zubimendi,1,3,53,1,-2,269988,5962,4.7,a,100.0,,2085,101,2.56,1.52,4.08
28,Kabia,1,3,45,0,0,0,53,0.1,u,0.0,has joined Shrewsbury Town on loan for the rest of the season.,0,0,0.0,0.0,0.0
29,Sambi,1,3,45,0,0,0,17,0.0,u,0.0,has joined Hamburger permanently.,0,0,0.0,0.0,0.0
30,Havertz,1,4,73,0,-2,40099,2906,0.9,a,100.0,,156,8,0.21,0.06,0.27
31,G.Jesus,1,4,64,0,-1,19421,9302,0.7,a,100.0,,279,17,1.75,0.18,1.93
266,Eze,1,3,72,0,-3,11441,20253,7.8,a,,,1078,70,2.6,1.68,4.28
662,Mosquera,1,2,53,0,-2,370,237,0.1,a,100.0,,429,17,0.0,0.43,0.43
666,Gyökeres,1,4,88,1,-2,326122,9005,12.5,a,100.0,,1482,75,7.88,0.91,8.79
700,Dowman,1,3,42,0,-3,4719,3537,0.4,i,0.0,Ankle injury - Unknown return date,27,5,0.14,0.02,0.16
711,Harriman-Annous,1,3,44,0,-1,37,28,0.0,a,,,0,0,0.0,0.0,0.0
725,Hincapie,1,2,51,0,-4,4403,9389,0.6,a,100.0,,1043,42,0.0,0.76,0.76
759,Salmon,1,2,40,0,0,63,73,0.0,a,,,0,0,0.0,0.0,0.0
32,Martinez,2,1,50,0,0,29909,9636,3.6,a,100.0,,1845,84,0.0,0.04,0.04
33,M.Bizot,2,1,42,0,-3,181,452,0.4,a,,,405,11,0.0,0.0,0.0
34,Gauci,2,1,40,0,0,0,61,0.1,u,0.0,Has joined Port Vale on loan for the rest of the season.,0,0,0.0,0.0,0.0
35,Marschall,2,1,40,0,0,0,4,0.0,u,0.0,Has joined Stevenage permanently.,0,0,0.0,0.0,0.0
36,Cash,2,2,49,1,4,38646,40673,11.7,a,100.0,,2131,99,1.02,2.25,3.27
