id,web_name,team,element_type,now_cost,cost_change_event,cost_change_start,transfers_in_event,transfers_out_event,selected_by_percent,status,chance_of_playing_this_round,news,minutes,total_points,expected_goals,expected_assists,expected_goal_involvements
1,Raya,1,1,60,0,0,139889,24298,40.3,a,,,360,29,0.0,0.01,0.01
2,Arrizabalaga,1,1,49,0,-1,80,291,0.1,a,,,0,0,0.0,0.0,0.0
3,Meslier,1,1,49,0,-1,39,108,0.0,a,,,0,0,0.0,0.0,0.0
4,Gabriel,1,2,80,0,0,22388,51944,23.5,a,,,360,24,0.51,0.06,0.57
5,J.Timber,1,2,65,0,0,8912,1356,0.2,a,25.0,,45,1,0.0,0.01,0.01
6,Saliba,1,2,59,0,-1,234,1189,0.2,i,0.0,Back injury - Unknown return date,0,0,0.0,0.0,0.0
7,Lewis-Skelly,1,3,55,0,0,1666,5696,0.6,a,,,271,9,0.16,0.23,0.39
8,Calafiori,1,2,58,0,3,137112,30178,50.1,a,,,326,28,0.6,0.59,1.19
9,Hincapie,1,2,53,0,-2,1336,9367,1.0,a,,,32,2,0.0,0.0,0.0
10,White,1,2,55,0,0,15568,97220,6.8,a,100.0,,315,21,0.18,0.29,0.47
11,Mosquera,1,2,54,0,-1,99,44970,2.0,d,50.0,Muscular injury - 50% chance of playing,168,12,0.0,0.01,0.01
12,Saka,1,3,95,0,0,84302,25892,12.1,a,,,336,30,2.88,0.43,3.31
13,Rice,1,3,74,0,-1,13636,39245,12.7,a,,,321,19,0.1,0.63,0.73
14,Eze,1,3,63,0,-2,1408,9809,1.1,a,,,68,3,0.04,0.07,0.11
15,Ødegaard,1,3,67,0,2,156806,53581,19.2,a,,,305,27,1.01,1.3,2.31
16,Madueke,1,3,62,-1,-3,337,2083,0.2,a,,,23,2,0.0,0.05,0.05
17,Merino,1,3,58,0,-2,644,3716,0.4,a,,,51,3,0.14,0.02,0.16
18,Martinelli,1,3,63,0,-2,0,885,0.1,u,0.0,Has joined Al Hilal permanently,0,0,0.0,0.0,0.0
19,Zubimendi,1,3,53,-1,-2,762,4915,0.6,a,,,59,4,0.08,0.04,0.12
20,Dowman,1,3,53,0,-2,189,590,0.1,a,,,0,0,0.0,0.0,0.0
22,Nwaneri,1,3,54,0,-1,0,72,0.0,u,0.0,Has joined Borussia Dortmund on loan for the rest of the season,0,0,0.0,0.0,0.0
23,Fábio Vieira,1,3,55,0,0,0,46,0.0,u,0.0,Has joined Hamburger SV permanently,0,0,0.0,0.0,0.0
24,Nelson,1,3,55,0,0,0,27,0.0,u,0.0,has departed the club as a free agent.,0,0,0.0,0.0,0.0
25,Gyökeres,1,4,72,0,-3,1727,29828,3.4,a,,,12,1,0.0,0.0,0.0
26,Havertz,1,4,76,1,1,41277,48231,7.9,a,,,347,17,0.89,0.35,1.24
27,G.Jesus,1,4,59,0,-1,0,1323,0.2,u,0.0,Has joined FC Barcelona permanently,0,0,0.0,0.0,0.0
31,Konsa,1,2,45,0,0,161588,24480,18.0,a,,,191,11,0.0,0.01,0.01
