id,web_name,team,position,now_cost,ownership,NTI_1h,NTI_24h,momentum,status,price_freeze,forecast,risk_up,risk_down,eta_window
1,Raya,1,1,60,34.0,-45429.0,-90596.0,down,a,0,stable,0.0,0.0,48h+
2,Arrizabalaga,1,1,41,0.4,-127.0,-273.0,down,a,0,stable,0.0,0.0,48h+
3,Hein,1,1,40,0.2,-66.0,-138.0,down,u,1,stable,0.0,0.0,48h+
4,Setford,1,1,39,0.3,-19.0,-23.0,down,a,0,stable,0.0,0.0,48h+
5,Gabriel,1,2,66,27.2,208108.0,404366.0,up,a,0,stable,0.0,0.0,0–6h
6,Saliba,1,2,59,11.7,-4064.0,-11510.0,down,a,0,stable,0.0,0.0,48h+
7,Calafiori,1,2,56,7.3,-27571.0,-58718.0,down,i,1,stable,0.0,0.0,48h+
8,J.Timber,1,2,63,27.4,-36178.0,-85789.0,down,a,0,stable,0.0,0.0,48h+
9,Kiwior,1,2,54,0.0,-4.0,-7.0,down,u,1,stable,0.0,0.0,48h+
10,Lewis-Skelly,1,2,51,1.5,-1597.0,-2920.0,down,a,0,stable,0.0,0.0,48h+
11,White,1,2,51,0.6,-1770.0,-3080.0,down,a,0,stable,0.0,0.0,48h+
13,Clarke,1,2,38,0.5,-360.0,-677.0,down,a,0,stable,0.0,0.0,48h+
14,Kacurri,1,2,39,0.1,-21.0,-52.0,down,u,1,stable,0.0,0.0,48h+
15,Nichols,1,2,38,0.2,-91.0,-191.0,down,a,0,stable,0.0,0.0,48h+
16,Saka,1,3,102,20.8,-42264.0,-81569.0,down,a,0,stable,0.0,0.0,48h+
17,Ødegaard,1,3,78,2.4,3116.0,7936.0,up,a,0,stable,0.0,0.0,48h+
18,Madueke,1,3,68,0.7,-567.0,-1034.0,down,a,0,stable,0.0,0.0,48h+
19,Martinelli,1,3,68,0.8,-272.0,-406.0,down,a,0,stable,0.0,0.0,48h+
20,Trossard,1,3,70,1.9,-11163.0,-23253.0,down,a,0,-0.1,0.0,1.0,6–12h
21,Rice,1,3,72,23.6,155129.0,333310.0,up,a,1,stable,0.0,0.0,0–6h
22,Merino,1,3,57,2.1,-15977.0,-31163.0,down,a,0,-0.1,0.0,1.0,6–12h
23,Fábio Vieira,1,3,54,0.0,0.0,-3.0,flat,u,1,stable,0.0,0.0,48h+
24,Nørgaard,1,3,51,0.1,-61.0,-116.0,down,a,0,stable,0.0,0.0,48h+
25,Nwaneri,1,3,50,0.1,-46.0,-73.0,down,a,0,stable,0.0,0.0,48h+
26,Zubimendi,1,3,52,2.2,-2663.0,-4741.0,down,a,0,stable,0.0,0.0,48h+
28,Kabia,1,3,45,0.1,-14.0,-31.0,down,u,1,stable,0.0,0.0,48h+
29,Sambi,1,3,45,0.1,-8.0,-16.0,down,u,1,stable,0.0,0.0,48h+
30,Havertz,1,4,73,0.3,105.0,205.0,up,a,0,stable,0.0,0.0,48h+
31,G.Jesus,1,4,64,0.3,-608.0,-1092.0,down,a,0,stable,0.0,0.0,48h+
266,Eze,1,3,74,10.0,-40231.0,-83362.0,down,a,0,stable,0.0,0.0,48h+
662,Mosquera,1,2,53,0.1,-48.0,-121.0,down,i,1,stable,0.0,0.0,48h+
666,Gyökeres,1,4,88,9.5,-5429.0,-11999.0,down,a,0,stable,0.0,0.0,48h+
700,Dowman,1,3,43,0.3,-436.0,-940.0,down,i,1,stable,0.0,0.0,48h+
711,Harriman-Annous,1,3,45,0.0,-9.0,-19.0,down,a,0,stable,0.0,0.0,48h+
725,Hincapie,1,2,53,1.7,-12406.0,-22640.0,down,a,0,-0.1,0.0,1.0,6–12h
759,Salmon,1,2,40,0.0,-13.0,-30.0,down,a,0,stable,0.0,0.0,48h+
32,Martinez,2,1,50,3.5,2739.0,4895.0,up,a,0,stable,0.0,0.0,48h+
33,M.Bizot,2,1,42,0.4,-181.0,-353.0,down,a,0,stable,0.0,0.0,48h+
34,Gauci,2,1,40,0.1,-42.0,-83.0,down,u,1,stable,0.0,0.0,48h+
35,Marschall,2,1,40,0.0,-1.0,-7.0,down,u,1,stable,0.0,0.0,48h+
36,Cash,2,2,48,10.3,12449.0,26747.0,up,a,0,stable,0.0,0.0,48h+
37,Digne,2,2,45,1.6,-2379.0,-4266.0,down,a,0,stable,0.0,0.0,48h+
38,Konsa,2,2,44,7.4,-4048.0,-7064.0,down,a,0,stable,0.0,0.0,48h+
39,Maatsen,2,2,42,0.5,-89.0,-55.0,down,a,0,stable,0.0,0.0,48h+
40,Mings,2,2,43,0.5,-177.0,-378.0,down,d,1,stable,0.0,0.0,48h+
41,Pau,2,2,43,0.3,-583.0,-1237.0,down,d,1,stable,0.0,0.0,48h+
42,A.García,2,2,39,0.2,-86.0,-152.0,down,a,0,stable,0.0,0.0,48h+
43,Alex Moreno,2,2,40,1.7,-595.0,-1171.0,down,u,1,stable,0.0,0.0,48h+
44,Bogarde,2,2,40,0.5,-315.0,-581.0,down,a,0,stable,0.0,0.0,48h+
45,Sousa,2,2,39,0.3,-74.0,-163.0,down,a,0,stable,0.0,0.0,48h+
46,Yasin,2,2,40,0.1,-21.0,-46.0,down,u,1,stable,0.0,0.0,48h+
47,Rogers,2,3,76,30.6,45749.0,100291.0,up,a,0,stable,0.0,0.0,48h+
48,Tielemans,2,3,59,1.0,3901.0,8218.0,up,a,0,stable,0.0,0.0,48h+
49,Bailey,2,3,55,0.1,-10.0,-21.0,down,u,1,stable,0.0,0.0,48h+
50,Buendía,2,3,53,0.4,-1178.0,-2149.0,down,a,0,stable,0.0,0.0,48h+
51,Iling Jr,2,3,55,0.0,-1.0,-6.0,down,u,1,stable,0.0,0.0,48h+
53,Malen,2,3,51,0.7,-2016.0,-3773.0,down,a,0,stable,0.0,0.0,48h+
54,McGinn,2,3,54,1.0,8896.0,21928.0,up,a,0,stable,0.0,0.0,48h+
55,Barkley,2,3,48,0.0,-18.0,-34.0,down,i,1,stable,0.0,0.0,48h+
56,Barrenechea,2,3,50,0.0,0.0,0.0,flat,u,1,stable,0.0,0.0,48h+
57,Dobbin,2,3,50,0.0,-2.0,-3.0,down,u,1,stable,0.0,0.0,48h+
58,Kamara,2,3,49,0.5,-809.0,-1294.0,down,a,0,stable,0.0,0.0,48h+
