id,web_name,team,element_type,now_cost,cost_change_event,cost_change_start,transfers_in_event,transfers_out_event,selected_by_percent,status,chance_of_playing_this_round,news,minutes,total_points,expected_goals,expected_assists,expected_goal_involvements
1,Raya,1,1,59,0,4,29883,9313,32.3,a,,,1170,58,0.0,0.04,0.04
2,Arrizabalaga,1,1,42,0,-3,74,316,0.4,a,,,0,0,0.0,0.0,0.0
3,Hein,1,1,40,0,0,0,171,0.3,u,0.0,Has joined Werder Bremen on loan for the rest of the season.,0,0,0.0,0.0,0.0
4,Setford,1,1,39,-1,-1,270,190,0.2,a,,,0,0,0.0,0.0,0.0
5,Gabriel,1,2,64,0,4,1496,155389,21.3,i,0.0,Thigh injury - Unknown return date,990,81,0.82,0.69,1.51
6,Saliba,1,2,60,0,0,14285,12882,12.9,d,100.0,Knock - 75% chance of playing,814,41,0.29,0.24,0.53
7,Calafiori,1,2,58,0,3,18368,13270,14.7,a,100.0,,991,63,2.31,0.29,2.6
8,J.Timber,1,2,64,1,9,101077,7114,32.6,a,,,1061,74,2.88,0.71,3.59
9,Kiwior,1,2,54,0,-1,0,6,0.1,u,0.0,has joined Porto on loan for the rest of the season.,0,0,0.0,0.0,0.0
10,Lewis-Skelly,1,2,51,0,-4,565,1083,1.6,a,,,132,7,0.0,0.02,0.02
11,White,1,2,53,0,-2,273,292,0.4,a,100.0,,70,6,0.01,0.01,0.02
13,Clarke,1,2,38,0,-2,399,422,0.5,a,,,0,0,0.0,0.0,0.0
14,Kacurri,1,2,39,0,-1,0,84,0.1,u,0.0,has joined Morecambe on loan for the rest of the season.,0,0,0.0,0.0,0.0
15,Nichols,1,2,38,0,-2,86,171,0.2,a,,,0,0,0.0,0.0,0.0
16,Saka,1,3,101,0,1,25654,15992,17.8,a,100.0,,861,54,2.71,2.93,5.64
17,Ødegaard,1,3,78,0,-2,1206,334,1.4,a,100.0,,234,14,0.14,0.85,0.99
18,Madueke,1,3,68,0,-2,687,314,0.6,a,100.0,,349,12,0.29,0.9,1.19
19,Martinelli,1,3,68,0,-2,1031,408,0.8,a,100.0,,270,17,0.86,0.09,0.95
20,Trossard,1,3,69,0,-1,2167,7265,1.0,d,75.0,Knock - 75% chance of playing,719,52,2.14,1.23,3.37
