id,web_name,team,element_type,now_cost,cost_change_event,cost_change_start,transfers_in_event,transfers_out_event,selected_by_percent,status,chance_of_playing_this_round,news,minutes,total_points,expected_goals,expected_assists,expected_goal_involvements
1,Raya,1,1,59,0,4,68710,11665,33.1,a,,,1260,64,0.0,0.04,0.04
2,Arrizabalaga,1,1,42,0,-3,160,526,0.4,a,,,0,0,0.0,0.0,0.0
3,Hein,1,1,40,0,0,0,295,0.3,u,0.0,Has joined Werder Bremen on loan for the rest of the season.,0,0,0.0,0.0,0.0
4,Setford,1,1,39,0,-1,732,337,0.2,a,,,0,0,0.0,0.0,0.0
5,Gabriel,1,2,63,0,3,1513,160171,17.9,i,0.0,Thigh injury - Unknown return date,990,81,0.82,0.69,1.51
6,Saliba,1,2,60,0,0,2787,54149,11.9,d,75.0,Knock - 75% chance of playing,814,41,0.29,0.24,0.53
7,Calafiori,1,2,58,0,3,38899,14326,15.0,a,100.0,,1081,70,2.49,0.32,2.81
8,J.Timber,1,2,64,0,9,81206,31629,34.5,a,,,1107,75,2.88,0.71,3.59
9,Kiwior,1,2,54,0,-1,0,18,0.1,u,0.0,has joined Porto on loan for the rest of the season.,0,0,0.0,0.0,0.0
10,Lewis-Skelly,1,2,51,0,-4,716,2026,1.5,a,,,132,7,0.0,0.02,0.02
11,White,1,2,53,0,-2,4242,396,0.4,a,100.0,,160,20,0.05,0.15,0.2
13,Clarke,1,2,38,0,-2,922,676,0.5,a,,,0,0,0.0,0.0,0.0
14,Kacurri,1,2,39,0,-1,0,116,0.1,u,0.0,has joined Morecambe on loan for the rest of the season.,0,0,0.0,0.0,0.0
15,Nichols,1,2,38,0,-2,189,244,0.2,a,,,0,0,0.0,0.0,0.0
16,Saka,1,3,101,0,1,40087,37511,18.0,a,100.0,,890,60,3.31,2.94,6.25
17,Ødegaard,1,3,78,0,-2,2362,828,1.4,a,100.0,,324,17,0.16,0.93,1.09
18,Madueke,1,3,68,0,-2,1490,703,0.6,a,100.0,,409,15,0.42,0.97,1.39
19,Martinelli,1,3,68,0,-2,1662,1003,0.8,a,100.0,,330,20,0.95,0.11,1.06
20,Trossard,1,3,69,0,-1,652,12852,0.8,d,75.0,Knock - 75% chance of playing,719,52,2.14,1.23,3.37
21,Rice,1,3,71,1,6,47215,104035,23.7,d,100.0,Calf injury - 75% chance of playing,1155,78,1.52,2.96,4.48
22,Merino,1,3,60,1,0,108103,2606,2.2,a,,,680,50,2.09,0.87,2.96
23,Fábio Vieira,1,3,54,0,-1,0,11,0.0,u,0.0,has joined Hamburger on loan for the rest of the season.,0,0,0.0,0.0,0.0
24,Nørgaard,1,3,52,0,-3,88,173,0.1,a,100.0,,14,2,0.05,0.0,0.05
25,Nwaneri,1,3,51,0,-4,105,223,0.1,a,,,165,8,0.23,0.08,0.31
26,Zubimendi,1,3,53,0,-2,3557,9827,2.5,a,100.0,,1173,53,0.59,1.04,1.63
28,Kabia,1,3,45,0,0,0,103,0.1,u,0.0,has joined Shrewsbury Town on loan for the rest of the season.,0,0,0.0,0.0,0.0
29,Sambi,1,3,45,0,0,0,41,0.1,u,0.0,has joined Hamburger permanently.,0,0,0.0,0.0,0.0
30,Havertz,1,4,73,0,-2,33,171,0.3,i,0.0,Knee injury - Unknown return date,30,1,0.0,0.01,0.01
31,G.Jesus,1,4,64,0,-1,424,156,0.1,a,100.0,,0,0,0.0,0.0,0.0
266,Eze,1,3,78,0,3,57030,68467,19.8,a,,,890,64,2.54,1.37,3.91
662,Mosquera,1,2,54,0,-1,1019,1686,0.2,d,,Knee injury - 75% chance of playing,429,17,0.0,0.43,0.43
