id,web_name,team,element_type,now_cost,cost_change_event,cost_change_start,transfers_in_event,transfers_out_event,selected_by_percent,status,chance_of_playing_this_round,news,minutes,total_points,expected_goals,expected_assists,expected_goal_involvements
1,Raya,1,1,56,0,1,177803,57425,26.4,a,,,540,28,0.0,0.04,0.04
2,Arrizabalaga,1,1,43,0,-2,370,2809,0.5,a,,,0,0,0.0,0.0,0.0
3,Hein,1,1,40,0,0,0,2048,0.4,u,0.0,Has joined Werder Bremen on loan for the rest of the season.,0,0,0.0,0.0,0.0
4,Setford,1,1,40,0,0,624,1424,0.2,a,,,0,0,0.0,0.0,0.0
5,Gabriel,1,2,62,1,2,428280,31585,27.3,a,,,540,38,0.48,0.06,0.54
6,Saliba,1,2,60,0,0,41368,49727,12.4,a,100.0,,319,19,0.13,0.1,0.23
7,Calafiori,1,2,57,0,2,75311,75002,14.5,a,,,450,36,1.67,0.13,1.8
8,J.Timber,1,2,58,0,3,157315,59136,14.9,a,,,431,37,1.73,0.38,2.11
9,Kiwior,1,2,54,0,-1,0,267,0.1,u,0.0,has joined Porto on loan for the rest of the season.,0,0,0.0,0.0,0.0
10,Lewis-Skelly,1,2,53,0,-2,2228,13096,1.9,a,,,68,3,0.0,0.0,0.0
11,White,1,2,54,0,-1,1374,2354,0.4,a,100.0,,70,6,0.01,0.01,0.02
13,Clarke,1,2,39,-1,-1,1143,2824,0.5,a,,,0,0,0.0,0.0,0.0
14,Kacurri,1,2,39,0,-1,0,1797,0.2,u,0.0,has joined Morecambe on loan for the rest of the season.,0,0,0.0,0.0,0.0
15,Nichols,1,2,39,0,-1,2617,1423,0.2,a,,,0,0,0.0,0.0,0.0
16,Saka,1,3,98,0,-2,233573,22937,6.9,a,100.0,,256,12,0.38,0.34,0.72
17,Ødegaard,1,3,79,0,-1,14442,6998,1.9,a,75.0,,172,12,0.14,0.6,0.74
18,Madueke,1,3,69,-1,-1,178,25018,0.9,i,0.0,Knee injury - Unknown return date,304,10,0.29,0.86,1.15
19,Martinelli,1,3,69,0,-1,13833,7411,1.2,a,,,170,13,0.23,0.02,0.25
20,Trossard,1,3,69,0,-1,2758,1471,0.3,a,100.0,,218,9,0.54,0.48,1.02
21,Rice,1,3,65,0,0,71414,31965,8.3,a,,,464,29,0.15,1.04,1.19
22,Merino,1,3,59,0,-1,11968,4374,0.6,a,,,231,14,0.18,0.12,0.3
23,Fábio Vieira,1,3,54,0,-1,0,105,0.0,u,0.0,has joined Hamburger on loan for the rest of the season.,0,0,0.0,0.0,0.0
24,Nørgaard,1,3,53,0,-2,381,1061,0.2,a,100.0,,0,0,0.0,0.0,0.0
25,Nwaneri,1,3,53,0,-2,612,1574,0.2,a,,,130,5,0.17,0.04,0.21
26,Zubimendi,1,3,55,0,0,49502,34230,4.4,a,,,531,29,0.26,0.64,0.9
28,Kabia,1,3,45,0,0,0,1114,0.2,u,0.0,has joined Shrewsbury Town on loan for the rest of the season.,0,0,0.0,0.0,0.0
29,Sambi,1,3,45,0,0,0,486,0.1,u,0.0,has joined Hamburger permanently.,0,0,0.0,0.0,0.0
30,Havertz,1,4,73,0,-2,81,1196,0.4,i,0.0,Knee injury - Unknown return date,30,1,0.0,0.01,0.01
31,G.Jesus,1,4,64,0,-1,66,161,0.0,i,0.0,Knee injury - Expected back 30 Dec,0,0,0.0,0.0,0.0
266,Eze,1,3,76,1,1,146440,64488,13.0,a,,,316,16,0.86,0.79,1.65
662,Mosquera,1,2,54,0,-1,1547,2357,0.2,a,,,247,12,0.0,0.04,0.04
666,Gyökeres,1,4,90,0,0,293167,175572,26.7,a,,,486,24,2.38,0.4,2.78
700,Dowman,1,3,45,0,0,1670,4466,0.4,a,,,27,5,0.14,0.02,0.16
711,Harriman-Annous,1,3,45,0,0,87,94,0.0,a,,,0,0,0.0,0.0,0.0
725,Hincapie,1,2,54,-1,-1,26,654,0.0,d,25.0,Groin Injury - 25% chance of playing,0,0,0.0,0.0,0.0
32,Martinez,2,1,50,0,0,14945,13965,2.2,a,75.0,,360,14,0.0,0.03,0.03
33,M.Bizot,2,1,44,-1,-1,657,4134,0.6,a,,,180,7,0.0,0.0,0.0
34,Gauci,2,1,40,0,0,0,685,0.1,u,0.0,Has joined Port Vale on loan for the rest of the season.,0,0,0.0,0.0,0.0
35,Marschall,2,1,40,0,0,0,58,0.0,u,0.0,Has joined Stevenage permanently.,0,0,0.0,0.0,0.0
36,Cash,2,2,46,0,1,32095,18215,5.4,a,,,523,27,0.07,0.54,0.61
37,Digne,2,2,45,0,0,8148,6625,1.9,a,,,397,20,0.13,0.55,0.68
38,Konsa,2,2,45,0,0,14302,60168,11.1,a,100.0,,425,14,0.0,0.07,0.07
39,Maatsen,2,2,43,-1,-2,1356,3344,0.5,a,,,141,2,0.11,0.2,0.31
40,Mings,2,2,45,0,0,2161,20741,1.4,d,,Ankle injury - 25% chance of playing,481,23,0.33,0.09,0.42
41,Pau,2,2,44,0,-1,1006,1676,0.3,a,,,164,4,0.07,0.14,0.21
42,A.García,2,2,39,0,-1,4146,1219,0.3,a,100.0,,0,0,0.0,0.0,0.0
43,Alex Moreno,2,2,40,0,0,0,28750,3.2,u,0.0,Has joined Girona permanently.,0,0,0.0,0.0,0.0
44,Bogarde,2,2,40,0,0,9016,3641,0.7,a,,,193,13,0.0,0.07,0.07
45,Sousa,2,2,40,0,0,846,1339,0.3,a,,,0,0,0.0,0.0,0.0
46,Yasin,2,2,40,0,0,0,1696,0.2,u,0.0,has joined Anderlecht on loan for the rest of the season.,0,0,0.0,0.0,0.0
47,Rogers,2,3,69,0,-1,21702,41646,5.7,a,100.0,,531,17,0.22,0.56,0.78
48,Tielemans,2,3,59,0,-1,59,10669,0.8,i,0.0,Calf injury - Expected back 19 Oct,315,8,0.13,0.37,0.5
49,Bailey,2,3,55,0,0,0,475,0.1,u,0.0,Has joined AS Roma on loan for the rest of the season.,0,0,0.0,0.0,0.0
50,Buendía,2,3,53,0,-2,7064,894,0.1,a,,,275,17,0.72,0.51,1.23
51,Iling Jr,2,3,55,0,0,0,305,0.0,u,0.0,has joined West Bromwich Albion on loan for the rest of the season,0,0,0.0,0.0,0.0
53,Malen,2,3,51,-1,-4,2343,5748,0.6,a,,,145,7,0.31,0.09,0.4
54,McGinn,2,3,54,0,-1,10269,3300,0.6,a,,,480,18,0.56,0.73,1.29
