id,web_name,team,position,now_cost,ownership,NTI_1h,NTI_24h,momentum,status,price_freeze,forecast,risk_up,risk_down,eta_window
1,Raya,1,1,60,38.7,7091.0,7091.0,up,a,0,stable,0.0,0.0,48h+
2,Arrizabalaga,1,1,49,0.1,-141.0,-141.0,down,a,0,stable,0.0,0.0,48h+
3,Meslier,1,1,49,0.0,-60.0,-60.0,down,a,0,stable,0.0,0.0,48h+
4,Gabriel,1,2,80,25.1,-42061.0,-42061.0,down,a,0,stable,0.0,0.0,48h+
5,J.Timber,1,2,65,0.1,-191.0,-191.0,down,d,1,stable,0.0,0.0,48h+
6,Saliba,1,2,60,0.2,-626.0,-626.0,down,i,1,stable,0.0,0.0,48h+
7,Lewis-Skelly,1,3,55,0.7,-738.0,-738.0,down,a,0,stable,0.0,0.0,48h+
8,Calafiori,1,2,57,47.0,82480.0,82480.0,up,a,0,stable,0.0,0.0,12–24h
9,Hincapie,1,2,53,1.1,-3943.0,-3943.0,down,a,0,stable,0.0,0.0,48h+
10,White,1,2,55,7.7,-501.0,-501.0,down,a,0,stable,0.0,0.0,48h+
11,Mosquera,1,2,54,3.8,-43685.0,-43685.0,down,d,1,-0.1,0.0,1.0,6–12h
12,Saka,1,3,95,11.3,8201.0,8201.0,up,a,0,stable,0.0,0.0,48h+
13,Rice,1,3,74,13.8,-22327.0,-22327.0,down,a,0,stable,0.0,0.0,48h+
14,Eze,1,3,64,1.3,-7493.0,-7493.0,down,a,0,stable,0.0,0.0,48h+
15,Ødegaard,1,3,66,12.3,108319.0,108319.0,up,a,0,stable,0.0,0.0,6–12h
16,Madueke,1,3,63,0.2,-742.0,-742.0,down,a,0,stable,0.0,0.0,48h+
17,Merino,1,3,59,0.5,-2405.0,-2405.0,down,a,0,stable,0.0,0.0,48h+
18,Martinelli,1,3,63,0.1,-1400.0,-1400.0,down,u,1,stable,0.0,0.0,48h+
19,Zubimendi,1,3,54,0.7,-2608.0,-2608.0,down,a,0,stable,0.0,0.0,48h+
20,Dowman,1,3,53,0.1,-194.0,-194.0,down,a,0,stable,0.0,0.0,48h+
22,Nwaneri,1,3,54,0.0,-79.0,-79.0,down,u,1,stable,0.0,0.0,48h+
23,Fábio Vieira,1,3,55,0.0,-49.0,-49.0,down,u,1,stable,0.0,0.0,48h+
24,Nelson,1,3,55,0.0,-17.0,-17.0,down,u,1,stable,0.0,0.0,48h+
25,Gyökeres,1,4,73,4.2,-21013.0,-21013.0,down,a,0,-0.1,0.0,1.0,6–12h
26,Havertz,1,4,75,7.2,39187.0,39187.0,up,a,0,stable,0.0,0.0,48h+
27,G.Jesus,1,4,59,0.2,-1792.0,-1792.0,down,u,1,stable,0.0,0.0,48h+
31,Konsa,1,2,44,12.4,103444.0,103444.0,up,a,0,stable,0.0,0.0,6–12h
452,Bruno G.,1,3,68,1.9,-8312.0,-8312.0,down,a,0,stable,0.0,0.0,48h+
557,Tzolis,1,3,65,18.0,-61147.0,-61147.0,down,a,0,stable,0.0,0.0,12–24h
29,M.Bizot,2,1,45,0.1,-189.0,-189.0,down,a,0,stable,0.0,0.0,48h+
30,Digne,2,2,45,0.1,-217.0,-217.0,down,u,1,stable,0.0,0.0,48h+
32,Cash,2,2,45,6.9,-2786.0,-2786.0,down,a,0,stable,0.0,0.0,48h+
33,Mings,2,2,45,0.4,190.0,190.0,up,a,0,stable,0.0,0.0,48h+
34,Pau,2,2,45,0.4,-1111.0,-1111.0,down,a,0,stable,0.0,0.0,48h+
35,Bogarde,2,3,50,0.1,-124.0,-124.0,down,a,0,stable,0.0,0.0,48h+
36,Maatsen,2,2,45,0.8,916.0,916.0,up,a,0,stable,0.0,0.0,48h+
37,Lindelöf,2,2,45,0.3,213.0,213.0,up,a,0,stable,0.0,0.0,48h+
38,A.García,2,2,40,1.7,-2540.0,-2540.0,down,a,0,stable,0.0,0.0,48h+
39,Nedeljkovic,2,2,40,0.2,-464.0,-464.0,down,u,1,stable,0.0,0.0,48h+
41,Buendía,2,3,60,1.1,-3039.0,-3039.0,down,a,0,stable,0.0,0.0,48h+
44,Bailey,2,3,54,0.1,-984.0,-984.0,down,u,1,stable,0.0,0.0,48h+
45,McGinn,2,3,54,2.4,-4537.0,-4537.0,down,a,0,stable,0.0,0.0,48h+
46,Barkley,2,3,50,0.3,296.0,296.0,up,a,0,stable,0.0,0.0,48h+
47,Kamara,2,3,50,0.3,-283.0,-283.0,down,a,0,stable,0.0,0.0,48h+
48,Onana,2,3,50,0.0,-43.0,-43.0,down,i,1,stable,0.0,0.0,48h+
49,Iling Jr,2,3,50,0.0,-1.0,-1.0,down,u,1,stable,0.0,0.0,48h+
50,Burrowes,2,3,45,0.7,-425.0,-425.0,down,a,0,stable,0.0,0.0,48h+
51,George Hemmings,2,3,45,1.1,5497.0,5497.0,up,a,0,stable,0.0,0.0,48h+
52,Alysson,2,3,50,0.0,-53.0,-53.0,down,a,0,stable,0.0,0.0,48h+
53,Manzambi,2,3,59,0.1,-336.0,-336.0,down,i,1,stable,0.0,0.0,48h+
54,Gomes,2,3,55,0.0,-69.0,-69.0,down,s,1,stable,0.0,0.0,48h+
55,Watkins,2,4,78,3.6,-25418.0,-25418.0,down,u,1,-0.1,0.0,1.0,6–12h
56,Abraham,2,4,55,0.2,204.0,204.0,up,a,0,stable,0.0,0.0,48h+
160,Garnacho,2,3,59,0.4,-1616.0,-1616.0,down,a,0,stable,0.0,0.0,48h+
166,N.Jackson,2,4,65,1.1,944.0,944.0,up,a,0,stable,0.0,0.0,48h+
582,Madjo,2,4,55,0.3,-1112.0,-1112.0,down,i,1,stable,0.0,0.0,48h+
596,Ruggeri,2,2,45,0.1,-228.0,-228.0,down,a,0,stable,0.0,0.0,48h+
597,Suzuki,2,1,50,1.4,14762.0,14762.0,up,a,0,stable,0.0,0.0,48h+
606,Rowe,2,2,40,0.1,160.0,160.0,up,a,0,stable,0.0,0.0,48h+
607,Lynch,2,3,45,0.1,-686.0,-686.0,down,u,1,stable,0.0,0.0,48h+
611,Wan-Bissaka,2,2,45,0.2,-11.0,-11.0,down,a,0,stable,0.0,0.0,48h+
618,Goretzka,2,3,60,0.0,-151.0,-151.0,down,a,0,stable,0.0,0.0,48h+
