id,web_name,team,position,now_cost,ownership,NTI_1h,NTI_24h,momentum,status,price_freeze,forecast,risk_up,risk_down,eta_window
1,Raya,1,1,56,26.4,37849.0,37849.0,up,a,0,stable,0.0,0.0,48h+
2,Arrizabalaga,1,1,43,0.5,-505.0,-505.0,down,a,0,stable,0.0,0.0,48h+
3,Hein,1,1,40,0.4,-384.0,-384.0,down,u,1,stable,0.0,0.0,48h+
4,Setford,1,1,40,0.2,-164.0,-164.0,down,a,0,stable,0.0,0.0,48h+
5,Gabriel,1,2,62,27.3,99830.0,99830.0,up,a,0,stable,0.0,0.0,12–24h
6,Saliba,1,2,60,12.4,246.0,246.0,up,a,0,stable,0.0,0.0,48h+
7,Calafiori,1,2,57,14.5,2642.0,2642.0,up,a,0,stable,0.0,0.0,48h+
8,J.Timber,1,2,58,14.9,28489.0,28489.0,up,a,0,stable,0.0,0.0,48h+
9,Kiwior,1,2,54,0.1,-32.0,-32.0,down,u,1,stable,0.0,0.0,48h+
10,Lewis-Skelly,1,2,53,1.9,-1717.0,-1717.0,down,a,0,stable,0.0,0.0,48h+
11,White,1,2,54,0.4,-232.0,-232.0,down,a,0,stable,0.0,0.0,48h+
13,Clarke,1,2,39,0.5,-373.0,-373.0,down,a,0,stable,0.0,0.0,48h+
14,Kacurri,1,2,39,0.2,-214.0,-214.0,down,u,1,stable,0.0,0.0,48h+
15,Nichols,1,2,39,0.2,102.0,102.0,up,a,0,stable,0.0,0.0,48h+
16,Saka,1,3,98,6.9,75131.0,75131.0,up,a,0,stable,0.0,0.0,12–24h
17,Ødegaard,1,3,79,1.9,6147.0,6147.0,up,a,0,stable,0.0,0.0,48h+
18,Madueke,1,3,69,0.9,-3358.0,-3358.0,down,i,1,stable,0.0,0.0,48h+
19,Martinelli,1,3,69,1.2,2770.0,2770.0,up,a,0,stable,0.0,0.0,48h+
20,Trossard,1,3,69,0.3,276.0,276.0,up,a,0,stable,0.0,0.0,48h+
21,Rice,1,3,65,8.3,11187.0,11187.0,up,a,0,stable,0.0,0.0,48h+
22,Merino,1,3,59,0.6,1103.0,1103.0,up,a,0,stable,0.0,0.0,48h+
23,Fábio Vieira,1,3,54,0.0,-12.0,-12.0,down,u,1,stable,0.0,0.0,48h+
24,Nørgaard,1,3,53,0.2,-166.0,-166.0,down,a,0,stable,0.0,0.0,48h+
25,Nwaneri,1,3,53,0.2,-159.0,-159.0,down,a,0,stable,0.0,0.0,48h+
26,Zubimendi,1,3,55,4.4,4574.0,4574.0,up,a,0,stable,0.0,0.0,48h+
28,Kabia,1,3,45,0.2,-172.0,-172.0,down,u,1,stable,0.0,0.0,48h+
29,Sambi,1,3,45,0.1,-77.0,-77.0,down,u,1,stable,0.0,0.0,48h+
30,Havertz,1,4,73,0.4,-121.0,-121.0,down,i,1,stable,0.0,0.0,48h+
31,G.Jesus,1,4,64,0.0,-14.0,-14.0,down,i,1,stable,0.0,0.0,48h+
266,Eze,1,3,76,13.0,18771.0,18771.0,up,a,0,stable,0.0,0.0,48h+
662,Mosquera,1,2,54,0.2,-117.0,-117.0,down,a,0,stable,0.0,0.0,48h+
666,Gyökeres,1,4,90,26.7,64488.0,64488.0,up,a,0,stable,0.0,0.0,12–24h
700,Dowman,1,3,45,0.4,-504.0,-504.0,down,a,0,stable,0.0,0.0,48h+
711,Harriman-Annous,1,3,45,0.0,-1.0,-1.0,down,a,0,stable,0.0,0.0,48h+
725,Hincapie,1,2,54,0.0,-62.0,-62.0,down,d,1,stable,0.0,0.0,48h+
32,Martinez,2,1,50,2.2,4870.0,4870.0,up,a,0,stable,0.0,0.0,48h+
33,M.Bizot,2,1,44,0.6,-569.0,-569.0,down,a,0,stable,0.0,0.0,48h+
34,Gauci,2,1,40,0.1,-118.0,-118.0,down,u,1,stable,0.0,0.0,48h+
35,Marschall,2,1,40,0.0,-7.0,-7.0,down,u,1,stable,0.0,0.0,48h+
36,Cash,2,2,46,5.4,4581.0,4581.0,up,a,0,stable,0.0,0.0,48h+
37,Digne,2,2,45,1.9,835.0,835.0,up,a,0,stable,0.0,0.0,48h+
38,Konsa,2,2,45,11.1,-10400.0,-10400.0,down,a,0,stable,0.0,0.0,48h+
39,Maatsen,2,2,43,0.5,-389.0,-389.0,down,a,0,stable,0.0,0.0,48h+
40,Mings,2,2,45,1.4,-6567.0,-6567.0,down,d,1,stable,0.0,0.0,48h+
41,Pau,2,2,44,0.3,-78.0,-78.0,down,a,0,stable,0.0,0.0,48h+
42,A.García,2,2,39,0.3,462.0,462.0,up,a,0,stable,0.0,0.0,48h+
43,Alex Moreno,2,2,40,3.2,-5637.0,-5637.0,down,u,1,stable,0.0,0.0,48h+
44,Bogarde,2,2,40,0.7,710.0,710.0,up,a,0,stable,0.0,0.0,48h+
45,Sousa,2,2,40,0.3,-120.0,-120.0,down,a,0,stable,0.0,0.0,48h+
46,Yasin,2,2,40,0.2,-226.0,-226.0,down,u,1,stable,0.0,0.0,48h+
47,Rogers,2,3,69,5.7,-2886.0,-2886.0,down,a,0,stable,0.0,0.0,48h+
48,Tielemans,2,3,59,0.8,-1849.0,-1849.0,down,i,1,stable,0.0,0.0,48h+
