id,web_name,team,element_type,now_cost,cost_change_event,cost_change_start,transfers_in_event,transfers_out_event,selected_by_percent,status,chance_of_playing_this_round,news,minutes,total_points,expected_goals,expected_assists,expected_goal_involvements
1,Raya,1,1,60,1,5,333964,49525,36.2,a,,,1350,66,0.0,0.04,0.04
2,Arrizabalaga,1,1,41,-1,-4,660,1865,0.4,a,,,0,0,0.0,0.0,0.0
3,Hein,1,1,40,0,0,0,1087,0.2,u,0.0,Has joined Werder Bremen on loan for the rest of the season.,0,0,0.0,0.0,0.0
4,Setford,1,1,39,0,-1,2037,1540,0.2,a,,,0,0,0.0,0.0,0.0
5,Gabriel,1,2,62,-1,2,5160,290843,14.4,i,0.0,Thigh injury - Unknown return date,990,81,0.82,0.69,1.51
6,Saliba,1,2,60,0,0,20535,132997,10.5,d,75.0,Ankle injury - 75% chance of playing,814,41,0.29,0.24,0.53
7,Calafiori,1,2,57,-1,2,19168,571897,10.7,s,100.0,Suspended until 20 Dec,1166,71,2.49,0.33,2.82
8,J.Timber,1,2,65,1,10,334262,362984,34.3,d,,Knock - 75% chance of playing,1197,78,3.11,0.72,3.83
9,Kiwior,1,2,54,0,-1,0,37,0.1,u,0.0,has joined Porto on loan for the rest of the season.,0,0,0.0,0.0,0.0
10,Lewis-Skelly,1,2,51,0,-4,35871,5442,1.9,a,,,136,8,0.0,0.02,0.02
11,White,1,2,54,1,-1,184209,3767,2.2,a,100.0,,250,21,0.37,0.41,0.78
13,Clarke,1,2,38,0,-2,2681,3107,0.5,a,,,0,0,0.0,0.0,0.0
14,Kacurri,1,2,39,0,-1,0,428,0.1,u,0.0,has joined Morecambe on loan for the rest of the season.,0,0,0.0,0.0,0.0
15,Nichols,1,2,38,0,-2,458,951,0.2,a,,,0,0,0.0,0.0,0.0
16,Saka,1,3,102,1,2,431649,88401,21.4,a,100.0,,968,64,3.89,3.25,7.14
17,Ødegaard,1,3,78,0,-2,26793,3732,1.6,a,100.0,,414,19,0.3,1.08,1.38
18,Madueke,1,3,68,0,-2,23217,2982,0.8,a,100.0,,420,16,0.47,0.97,1.44
19,Martinelli,1,3,68,0,-2,11258,4153,0.9,a,100.0,,334,21,0.95,0.11,1.06
20,Trossard,1,3,69,0,-1,23406,13808,0.8,d,75.0,Calf injury - 75% chance of playing,759,58,2.6,1.24,3.84
21,Rice,1,3,71,0,6,337394,248245,22.5,d,75.0,Illness - 75% chance of playing,1245,84,1.66,3.09,4.75
22,Merino,1,3,61,1,1,201442,75006,4.4,a,,,725,51,2.09,0.88,2.97
23,Fábio Vieira,1,3,54,0,-1,0,15,0.0,u,0.0,has joined Hamburger on loan for the rest of the season.,0,0,0.0,0.0,0.0
24,Nørgaard,1,3,52,0,-3,293,440,0.1,a,100.0,,14,2,0.05,0.0,0.05
25,Nwaneri,1,3,51,0,-4,293,659,0.1,a,,,165,8,0.23,0.08,0.31
26,Zubimendi,1,3,53,0,-2,16082,33073,2.3,a,100.0,,1263,55,0.59,1.06,1.65
28,Kabia,1,3,45,0,0,0,267,0.1,u,0.0,has joined Shrewsbury Town on loan for the rest of the season.,0,0,0.0,0.0,0.0
29,Sambi,1,3,45,0,0,0,112,0.1,u,0.0,has joined Hamburger permanently.,0,0,0.0,0.0,0.0
30,Havertz,1,4,73,0,-2,121,326,0.3,i,0.0,Knee injury - Unknown return date,30,1,0.0,0.01,0.01
31,G.Jesus,1,4,64,0,-1,5651,795,0.1,a,100.0,,0,0,0.0,0.0,0.0
266,Eze,1,3,78,0,3,252551,308759,19.4,a,,,935,65,2.54,1.38,3.92
662,Mosquera,1,2,54,0,-1,38,5030,0.2,i,50.0,Ankle injury - Unknown return date,429,17,0.0,0.43,0.43
666,Gyökeres,1,4,88,0,-2,85102,47003,10.8,a,100.0,,871,39,4.45,0.69,5.14
700,Dowman,1,3,43,0,-2,5454,11279,0.4,i,,Ankle injury - Unknown return date,27,5,0.14,0.02,0.16
711,Harriman-Annous,1,3,45,0,0,62,89,0.0,a,,,0,0,0.0,0.0,0.0
725,Hincapie,1,2,55,1,0,217530,3965,2.2,a,100.0,,383,16,0.0,0.46,0.46
759,Salmon,1,2,40,0,0,207,15,0.0,a,,,0,0,0.0,0.0,0.0
32,Martinez,2,1,51,0,1,82532,27974,3.8,d,75.0,Back injury - 75% chance of playing,1080,54,0.0,0.03,0.03
33,M.Bizot,2,1,42,-1,-3,756,2947,0.4,a,,,270,8,0.0,0.0,0.0
34,Gauci,2,1,40,0,0,0,512,0.1,u,0.0,Has joined Port Vale on loan for the rest of the season.,0,0,0.0,0.0,0.0
35,Marschall,2,1,40,0,0,0,30,0.0,u,0.0,Has joined Stevenage permanently.,0,0,0.0,0.0,0.0
36,Cash,2,2,49,2,4,672193,11276,12.5,a,100.0,,1322,73,0.59,1.39,1.98
37,Digne,2,2,45,0,0,12358,29733,1.9,a,100.0,,972,51,0.35,1.48,1.83
38,Konsa,2,2,44,0,-1,43958,35617,7.8,a,100.0,,1235,46,0.31,0.2,0.51
39,Maatsen,2,2,42,0,-3,4920,1807,0.5,a,,,373,10,0.36,0.74,1.1
40,Mings,2,2,43,0,-2,47,4740,0.6,i,0.0,Hamstring injury - Expected back 03 Jan,497,24,0.33,0.09,0.42
41,Pau,2,2,43,0,-2,12482,5542,0.6,d,,Calf injury - 75% chance of playing,952,39,0.22,0.22,0.44
