id,web_name,team,position,now_cost,ownership,NTI_1h,NTI_24h,momentum,status,price_freeze,forecast,risk_up,risk_down,eta_window
1,Raya,1,1,60,35.3,30148.0,48131.0,up,a,0,stable,0.0,0.0,48h+
2,Arrizabalaga,1,1,41,0.4,-82.0,-173.0,down,a,0,stable,0.0,0.0,48h+
3,Hein,1,1,40,0.2,-86.0,-157.0,down,u,1,stable,0.0,0.0,48h+
4,Setford,1,1,39,0.2,36.0,71.0,up,a,0,stable,0.0,0.0,48h+
5,Gabriel,1,2,62,14.9,-23338.0,-43599.0,down,i,1,stable,0.0,0.0,48h+
6,Saliba,1,2,60,10.7,-8330.0,-16008.0,down,d,1,stable,0.0,0.0,48h+
7,Calafiori,1,2,58,12.0,-50921.0,-88952.0,down,s,1,stable,0.0,0.0,48h+
8,J.Timber,1,2,65,36.0,-54628.0,-30966.0,down,d,1,stable,0.0,0.0,48h+
9,Kiwior,1,2,54,0.1,-4.0,-9.0,down,u,1,stable,0.0,0.0,48h+
10,Lewis-Skelly,1,2,51,1.7,5938.0,7673.0,up,a,0,stable,0.0,0.0,48h+
11,White,1,2,53,1.3,31602.0,41114.0,up,a,0,stable,0.0,0.0,48h+
13,Clarke,1,2,38,0.5,-25.0,-42.0,down,a,0,stable,0.0,0.0,48h+
14,Kacurri,1,2,39,0.1,-31.0,-55.0,down,u,1,stable,0.0,0.0,48h+
15,Nichols,1,2,38,0.2,-49.0,-73.0,down,a,0,stable,0.0,0.0,48h+
16,Saka,1,3,102,20.0,46472.0,68662.0,up,a,0,stable,0.0,0.0,48h+
17,Ødegaard,1,3,78,1.6,2828.0,4477.0,up,a,0,stable,0.0,0.0,48h+
18,Madueke,1,3,68,0.7,5141.0,7302.0,up,a,0,stable,0.0,0.0,48h+
19,Martinelli,1,3,68,0.9,1632.0,2307.0,up,a,0,stable,0.0,0.0,48h+
20,Trossard,1,3,69,0.8,-433.0,-468.0,down,d,1,stable,0.0,0.0,48h+
