id,web_name,team,element_type,now_cost,cost_change_event,cost_change_start,transfers_in_event,transfers_out_event,selected_by_percent,status,chance_of_playing_this_round,news,minutes,total_points,expected_goals,expected_assists,expected_goal_involvements
1,Raya,1,1,60,1,5,22805,21167,35.3,a,,,2340,108,0.0,0.05,0.05
2,Arrizabalaga,1,1,41,0,-4,175,268,0.4,a,,,0,0,0.0,0.0,0.0
3,Hein,1,1,40,0,0,0,81,0.2,u,0.0,Has joined Werder Bremen on loan for the rest of the season.,0,0,0.0,0.0,0.0
4,Setford,1,1,39,0,-1,159,242,0.2,a,,,0,0,0.0,0.0,0.0
5,Gabriel,1,2,71,0,11,35761,16585,43.1,a,100.0,,1715,138,1.84,0.87,2.71
6,Saliba,1,2,61,0,1,15555,21195,14.3,a,100.0,,1714,83,0.38,0.59,0.97
7,Calafiori,1,2,56,0,1,3889,6572,6.5,a,100.0,,1346,85,2.77,0.39,3.16
8,J.Timber,1,2,64,0,9,23157,41141,31.1,a,100.0,,2089,123,4.3,1.21,5.51
9,Kiwior,1,2,54,0,-1,0,5,0.0,u,0.0,has joined Porto on loan for the rest of the season.,0,0,0.0,0.0,0.0
10,Lewis-Skelly,1,2,51,0,-4,622,1146,1.4,a,,,311,12,0.05,0.06,0.11
11,White,1,2,51,0,-4,737,1229,0.5,a,100.0,,409,30,0.43,0.49,0.92
13,Clarke,1,2,38,0,-2,150,368,0.4,a,,,0,0,0.0,0.0,0.0
14,Kacurri,1,2,39,0,-1,0,36,0.1,u,0.0,has joined Morecambe on loan for the rest of the season.,0,0,0.0,0.0,0.0
15,Nichols,1,2,37,0,-3,1806,513,0.2,a,,,0,0,0.0,0.0,0.0
16,Saka,1,3,98,-1,-2,2624,30973,7.7,a,50.0,,1563,102,5.58,5.11,10.69
17,Ødegaard,1,3,78,0,-2,467,5552,1.7,d,50.0,Knock - 75% chance of playing,1057,58,1.01,2.9,3.91
18,Madueke,1,3,68,0,-2,5188,6773,1.5,a,100.0,,764,48,0.82,1.94,2.76
19,Martinelli,1,3,68,0,-2,1291,3147,1.1,a,100.0,,613,38,2.79,0.78,3.57
20,Trossard,1,3,68,0,-2,1683,8740,1.3,a,75.0,,1495,94,4.57,2.51,7.08
21,Rice,1,3,76,1,11,26199,99797,35.2,a,100.0,,2145,138,2.92,5.36,8.28
22,Merino,1,3,54,0,-6,38,6254,0.9,i,0.0,Foot injury - Unknown return date,996,66,2.99,1.45,4.44
23,Fábio Vieira,1,3,54,0,-1,0,7,0.0,u,0.0,has joined Hamburger on loan for the rest of the season.,0,0,0.0,0.0,0.0
24,Nørgaard,1,3,51,0,-4,117,136,0.1,a,100.0,,32,4,0.05,0.0,0.05
25,Nwaneri,1,3,50,0,-5,0,129,0.1,u,0.0,has joined Marseille on loan for the rest of the season.,165,8,0.23,0.08,0.31
26,Zubimendi,1,3,53,0,-2,20136,14718,5.9,a,100.0,,2175,103,2.56,1.75,4.31
28,Kabia,1,3,45,0,0,0,29,0.1,u,0.0,has joined Shrewsbury Town on loan for the rest of the season.,0,0,0.0,0.0,0.0
29,Sambi,1,3,45,0,0,0,8,0.0,u,0.0,has joined Hamburger permanently.,0,0,0.0,0.0,0.0
30,Havertz,1,4,73,0,-2,1400,14130,0.9,d,100.0,Muscle injury - 50% chance of playing,156,8,0.21,0.06,0.27
31,G.Jesus,1,4,64,0,-1,2677,7189,0.7,a,100.0,,279,17,1.75,0.18,1.93
266,Eze,1,3,72,0,-3,2223,11830,7.7,a,,,1123,71,2.6,1.7,4.3
662,Mosquera,1,2,53,0,-2,431,159,0.1,a,100.0,,519,21,0.0,0.44,0.44
666,Gyökeres,1,4,88,0,-2,13984,34171,13.2,a,100.0,,1572,76,7.88,1.28,9.16
700,Dowman,1,3,42,0,-3,4444,1769,0.4,i,0.0,Ankle injury - Unknown return date,27,5,0.14,0.02,0.16
711,Harriman-Annous,1,3,44,0,-1,41,30,0.0,a,,,0,0,0.0,0.0,0.0
725,Hincapie,1,2,51,0,-4,2078,1651,0.6,a,100.0,,1123,49,0.0,0.93,0.93
759,Salmon,1,2,40,0,0,46,55,0.0,a,,,0,0,0.0,0.0,0.0
32,Martinez,2,1,50,0,0,42772,3674,4.0,a,100.0,,1935,92,0.0,0.05,0.05
33,M.Bizot,2,1,42,0,-3,115,436,0.4,s,,Suspended until 27 Feb,405,11,0.0,0.0,0.0
34,Gauci,2,1,40,0,0,0,51,0.1,u,0.0,Has joined Port Vale on loan for the rest of the season.,0,0,0.0,0.0,0.0
35,Marschall,2,1,40,0,0,0,7,0.0,u,0.0,Has joined Stevenage permanently.,0,0,0.0,0.0,0.0
36,Cash,2,2,49,0,4,14580,67411,11.3,d,100.0,Knee injury - 75% chance of playing,2131,99,1.02,2.25,3.27
