id,web_name,team,element_type,now_cost,cost_change_event,cost_change_start,transfers_in_event,transfers_out_event,selected_by_percent,status,chance_of_playing_this_round,news,minutes,total_points,expected_goals,expected_assists,expected_goal_involvements
1,Raya,1,1,60,0,0,0,0,29.9,a,,,3330,162,0.0,0.07,0.07
2,Arrizabalaga,1,1,50,0,0,0,0,0.2,a,,,90,2,0.0,0.0,0.0
3,Meslier,1,1,50,0,0,0,0,0.1,a,,,0,0,0.0,0.0,0.0
4,Gabriel,1,2,80,0,0,0,0,25.1,a,,,2750,209,2.94,1.75,4.69
5,J.Timber,1,2,65,0,0,0,0,0.7,i,,Groin injury - Expected back 21 Aug,2452,149,4.71,1.53,6.24
6,Saliba,1,2,60,0,0,0,0,0.5,i,,Back injury - Unknown return date,2614,137,0.88,1.21,2.09
7,Lewis-Skelly,1,3,55,0,0,0,0,0.3,a,,,697,29,0.1,0.2,0.3
8,Calafiori,1,2,55,0,0,0,0,12.1,a,,,1697,109,3.36,0.76,4.12
9,Hincapie,1,2,55,0,0,0,0,5.6,a,,,1787,87,0.36,1.67,2.03
10,White,1,2,55,0,0,0,0,0.0,i,,Knee injury - Expected back 21 Aug,699,45,0.45,0.69,1.14
11,Mosquera,1,2,55,0,0,0,0,16.1,a,,,986,40,0.1,0.63,0.73
12,Saka,1,3,95,0,0,0,0,11.1,a,,,2218,157,7.57,7.16,14.73
13,Rice,1,3,75,0,0,0,0,22.4,a,,,3093,184,3.15,7.32,10.47
14,Eze,1,3,65,0,0,0,0,3.2,a,,,1885,113,5.18,2.66,7.84
15,Ødegaard,1,3,65,0,0,0,0,2.8,a,,,1363,74,1.25,3.65,4.9
16,Madueke,1,3,65,0,0,0,0,0.4,a,,,1205,72,1.23,2.86,4.09
17,Merino,1,3,60,0,0,0,0,1.2,a,,,1024,67,3.36,1.45,4.81
18,Martinelli,1,3,65,0,0,0,0,0.3,a,,,1065,57,4.12,1.27,5.39
19,Zubimendi,1,3,55,0,0,0,0,1.4,a,,,2991,133,2.84,2.27,5.11
20,Dowman,1,3,55,0,0,0,0,0.2,a,,,152,16,1.19,0.3,1.49
21,Nørgaard,1,3,50,0,0,0,0,0.1,a,,,101,7,0.08,0.04,0.12
22,Nwaneri,1,3,55,0,0,0,0,0.0,a,,,165,8,0.23,0.08,0.31
23,Fábio Vieira,1,3,55,0,0,0,0,0.0,a,,,0,0,0.0,0.0,0.0
24,Nelson,1,3,55,0,0,0,0,0.0,a,,,118,13,0.71,0.11,0.82
25,Gyökeres,1,4,75,0,0,0,0,14.4,a,,,2217,128,12.26,1.94,14.19
26,Havertz,1,4,75,0,0,0,0,4.6,a,,,577,36,3.31,0.64,3.95
27,G.Jesus,1,4,60,0,0,0,0,0.3,a,,,418,24,2.71,0.26,2.97
557,Tzolis,1,3,65,0,0,0,0,1.0,a,,,0,0,0.0,0.0,0.0
28,Martinez,2,1,50,0,0,0,0,4.2,a,,,2835,120,0.0,0.08,0.08
29,M.Bizot,2,1,45,0,0,0,0,0.1,a,,,585,16,0.0,0.0,0.0
30,Digne,2,2,45,0,0,0,0,1.4,a,,,1842,97,0.67,3.28,3.95
31,Konsa,2,2,45,0,0,0,0,18.9,a,,,3035,100,1.27,0.59,1.86
32,Cash,2,2,45,0,0,0,0,8.4,a,,,3016,117,1.14,2.94,4.08
33,Mings,2,2,45,0,0,0,0,0.2,a,,,1322,50,1.3,0.42,1.72
34,Pau,2,2,45,0,0,0,0,0.2,a,,,1673,64,1.33,0.39,1.72
35,Bogarde,2,3,50,0,0,0,0,0.1,a,,,1042,40,0.0,0.2,0.2
36,Maatsen,2,2,45,0,0,0,0,0.6,a,,,1590,54,1.26,2.39,3.65
37,Lindelöf,2,2,45,0,0,0,0,0.2,a,,,942,29,0.28,0.1,0.38
38,A.García,2,2,40,0,0,0,0,1.5,a,,,83,5,0.0,0.01,0.01
39,Nedeljkovic,2,2,40,0,0,0,0,0.5,a,,,0,0,0.0,0.0,0.0
41,Buendía,2,3,60,0,0,0,0,0.8,a,,,1753,102,3.38,2.23,5.61
42,Guessand,2,3,55,0,0,0,0,0.1,a,,,909,44,1.56,0.85,2.41
44,Bailey,2,3,55,0,0,0,0,0.1,a,,,450,21,0.5,1.46,1.96
45,McGinn,2,3,55,0,0,0,0,2.7,a,,,2136,103,3.0,4.11,7.11
46,Barkley,2,3,50,0,0,0,0,0.2,a,,,844,56,1.58,1.26,2.84
47,Kamara,2,3,50,0,0,0,0,0.1,d,,Knee injury - 75% chance of playing,1410,61,0.53,0.84,1.36
48,Onana,2,3,50,0,0,0,0,0.0,i,,Knee injury - Unknown return date,1755,76,1.68,0.69,2.37
49,Iling Jr,2,3,50,0,0,0,0,0.0,a,,,0,0,0.0,0.0,0.0
50,Burrowes,2,3,45,0,0,0,0,1.2,a,,,16,1,0.0,0.0,0.0
51,George Hemmings,2,3,45,0,0,0,0,0.2,a,,,25,2,0.04,0.01,0.05
52,Alysson,2,3,50,0,0,0,0,0.1,a,,,47,3,0.05,0.05,0.1
53,Manzambi,2,3,60,0,0,0,0,3.5,a,,,0,0,0.0,0.0,0.0
54,Gomes,2,3,55,0,0,0,0,0.3,a,,,2207,85,1.15,1.34,2.49
55,Watkins,2,4,80,0,0,0,0,12.9,a,,,2833,167,15.4,1.18,16.58
56,Abraham,2,4,55,0,0,0,0,0.0,i,,Shoulder injury - Expected back 23 Aug,278,23,2.05,0.36,2.41
160,Garnacho,2,3,60,0,0,0,0,1.1,a,,,1261,56,3.44,3.68,7.12
57,Petrović,3,1,45,0,0,0,0,3.6,a,,,3420,124,0.0,0.0,0.0
58,Forster,3,1,40,0,0,0,0,3.3,a,,,0,0,0.0,0.0,0.0
59,Dennis,3,1,40,0,0,0,0,0.2,a,,,0,0,0.0,0.0,0.0
60,Hill,3,2,55,0,0,0,0,1.6,a,,,2102,110,0.89,1.16,2.04
61,Truffert,3,2,55,0,0,0,0,4.8,a,,,3378,165,1.35,3.07,4.42
62,Diakité,3,2,50,0,0,0,0,0.2,a,,,1275,46,0.02,0.19,0.21
63,Milosavljević,3,2,50,0,0,0,0,0.1,a,,,367,19,0.15,0.19,0.34
64,Smith,3,2,45,0,0,0,0,0.1,a,,,1073,58,0.0,0.23,0.23
65,J.Araujo,3,2,45,0,0,0,0,0.1,a,,,0,0,0.0,0.0,0.0
66,Soler,3,2,40,0,0,0,0,0.6,a,,,34,3,0.0,0.0,0.0
67,Rayan,3,3,65,0,0,0,0,3.7,a,,,1110,67,2.67,1.84,4.51
68,Tavernier,3,3,60,0,0,0,0,1.5,a,,,2732,137,9.06,4.6,13.66
69,Scott,3,3,60,0,0,0,0,1.6,a,,,2848,136,3.8,2.94,6.74
70,Kluivert,3,3,60,0,0,0,0,0.8,a,,,945,41,2.31,1.55,3.86
71,Cook,3,3,50,0,0,0,0,0.1,a,,,872,40,0.07,0.52,0.59
72,Gannon-Doak,3,3,50,0,0,0,0,0.2,a,,,105,11,0.26,0.13,0.39
73,Adams,3,3,50,0,0,0,0,0.7,a,,,1769,77,0.63,0.63,1.26
74,Brooks,3,3,50,0,0,0,0,0.2,a,,,1188,59,5.81,3.4,9.21
75,Christie,3,3,50,0,0,0,0,0.1,s,,Suspended until 29 Aug,978,47,1.81,0.79,2.6
76,Tóth.A,3,3,50,0,0,0,0,0.0,a,,,135,8,0.11,0.33,0.44
77,Adli,3,3,50,0,0,0,0,0.2,a,,,1074,67,2.6,1.62,4.22
78,Kroupi.Jr,3,3,75,0,0,0,0,14.7,a,,,1663,113,8.31,1.51,9.82
79,Evanilson,3,4,60,0,0,0,0,1.9,a,,,2741,115,10.64,1.48,12.12
80,Enes Ünal,3,4,55,0,0,0,0,0.2,a,,,214,27,2.0,0.07,2.07
81,Rodríguez,3,4,60,0,0,0,0,0.3,a,,,0,0,0.0,0.0,0.0
82,Kelleher,4,1,50,0,0,0,0,5.7,a,,,3330,143,0.0,0.22,0.22
83,Valdimarsson,4,1,45,0,0,0,0,0.1,a,,,90,1,0.0,0.0,0.0
84,Collins,4,2,55,0,0,0,0,2.1,a,,,2971,129,2.24,1.71,3.95
85,Van den Berg,4,2,50,0,0,0,0,0.7,a,,,2761,113,3.36,1.45,4.81
86,Lewis-Potter,4,3,55,0,0,0,0,0.7,a,,,1960,115,3.01,2.51,5.52
87,Ajer,4,2,45,0,0,0,0,0.5,a,,,1805,76,0.69,0.73,1.42
88,Kayode,4,2,45,0,0,0,0,5.2,a,,,3258,113,1.28,2.89,4.17
89,Henry,4,2,45,0,0,0,0,0.2,a,,,1322,52,0.18,0.54,0.72
90,Hickey,4,2,45,0,0,0,0,0.1,a,,,679,37,0.44,0.17,0.61
91,Pinnock,4,2,45,0,0,0,0,0.1,a,,,318,14,0.01,0.06,0.07
92,Ji-soo,4,2,45,0,0,0,0,0.1,a,,,0,0,0.0,0.0,0.0
93,Schuster,4,2,45,0,0,0,0,0.1,a,,,0,0,0.0,0.0,0.0
94,Schade,4,3,60,0,0,0,0,2.2,a,,,2744,125,12.08,2.05,14.13
95,O.Dango,4,3,65,0,0,0,0,1.6,a,,,2271,136,7.94,4.12,12.06
96,Damsgaard,4,3,55,0,0,0,0,0.7,a,,,2046,113,2.61,5.43,8.04
97,Jensen,4,3,55,0,0,0,0,0.1,a,,,2239,98,2.21,6.06,8.27
98,Janelt,4,3,50,0,0,0,0,0.1,a,,,1434,74,0.82,2.27,3.09
99,Milambo,4,3,50,0,0,0,0,0.0,d,,Knee injury - 75% chance of playing,45,1,0.0,0.01,0.01
100,Carvalho,4,3,50,0,0,0,0,0.0,i,,Knee injury - Unknown return date,100,13,0.7,0.03,0.73
101,Henderson,4,3,50,0,0,0,0,0.0,d,,Wrist injury - 75% chance of playing,1911,76,0.33,2.31,2.64
102,Yarmoliuk,4,3,50,0,0,0,0,1.4,a,,,2652,104,1.22,1.39,2.61
103,Dasilva,4,3,50,0,0,0,0,0.0,a,,,2,2,0.08,0.0,0.08
105,Anthony,4,3,60,0,0,0,0,0.3,a,,,0,0,0.0,0.0,0.0
106,Thiago,4,4,80,0,0,0,0,17.4,a,,,3282,181,20.6,1.83,22.43
107,Furo,4,4,45,0,0,0,0,1.0,a,,,1,1,0.0,0.0,0.0
108,Wilson,4,4,55,0,0,0,0,0.4,a,,,0,0,0.0,0.0,0.0
109,Verbruggen,5,1,45,0,0,0,0,16.4,a,,,3420,130,0.0,0.06,0.06
110,Rushworth,5,1,45,0,0,0,0,0.4,a,,,0,0,0.0,0.0,0.0
111,Steele,5,1,40,0,0,0,0,5.7,a,,,0,0,0.0,0.0,0.0
