id,web_name,team,position,now_cost,ownership,NTI_1h,NTI_24h,momentum,status,price_freeze,forecast,risk_up,risk_down,eta_window
1,Raya,1,1,55,23.5,-3020.0,-5316.0,down,a,0,stable,0.0,0.0,48h+
2,Arrizabalaga,1,1,44,0.6,-787.0,-2124.0,down,a,0,stable,0.0,0.0,48h+
3,Hein,1,1,40,0.4,-589.0,-1500.0,down,u,1,stable,0.0,0.0,48h+
4,Setford,1,1,40,0.2,214.0,512.0,up,a,0,stable,0.0,0.0,48h+
5,Gabriel,1,2,61,21.9,7641.0,24639.0,up,a,0,stable,0.0,0.0,48h+
6,Saliba,1,2,60,13.0,-35976.0,-97880.0,down,d,1,stable,0.0,0.0,48h+
7,Calafiori,1,2,57,13.7,11060.0,34462.0,up,a,0,stable,0.0,0.0,48h+
8,J.Timber,1,2,57,11.4,31702.0,92273.0,up,a,0,stable,0.0,0.0,48h+
9,Kiwior,1,2,54,0.1,-187.0,-474.0,down,u,1,stable,0.0,0.0,48h+
10,Lewis-Skelly,1,2,53,2.4,-4644.0,-11259.0,down,a,0,stable,0.0,0.0,48h+
11,White,1,2,54,0.5,-517.0,-1221.0,down,a,0,stable,0.0,0.0,48h+
13,Clarke,1,2,40,0.5,-354.0,-918.0,down,a,0,stable,0.0,0.0,48h+
14,Kacurri,1,2,39,0.2,-84.0,-274.0,down,a,0,stable,0.0,0.0,48h+
15,Nichols,1,2,40,0.2,-117.0,-274.0,down,a,0,stable,0.0,0.0,48h+
16,Saka,1,3,98,4.0,-12351.0,-32839.0,down,i,1,-0.1,0.0,1.0,6–12h
17,Ødegaard,1,3,79,2.5,-8902.0,-22974.0,down,d,1,-0.1,0.0,1.0,6–12h
18,Madueke,1,3,70,1.6,4205.0,11562.0,up,a,0,stable,0.0,0.0,48h+
19,Martinelli,1,3,69,1.0,-1564.0,-3835.0,down,a,0,stable,0.0,0.0,48h+
20,Trossard,1,3,69,0.3,-163.0,-264.0,down,a,0,stable,0.0,0.0,48h+
21,Rice,1,3,65,8.9,-11288.0,-29513.0,down,a,0,stable,0.0,0.0,48h+
22,Merino,1,3,59,0.5,939.0,2924.0,up,a,0,stable,0.0,0.0,48h+
23,Fábio Vieira,1,3,54,0.0,-82.0,-238.0,down,u,1,stable,0.0,0.0,48h+
24,Nørgaard,1,3,54,0.2,-263.0,-625.0,down,a,0,stable,0.0,0.0,48h+
25,Nwaneri,1,3,54,0.2,-203.0,-510.0,down,a,0,stable,0.0,0.0,48h+
26,Zubimendi,1,3,54,2.9,31622.0,83370.0,up,a,0,stable,0.0,0.0,48h+
28,Kabia,1,3,45,0.2,-497.0,-1387.0,down,u,1,stable,0.0,0.0,48h+
29,Sambi,1,3,45,0.1,-226.0,-654.0,down,u,1,stable,0.0,0.0,48h+
30,Havertz,1,4,74,0.4,-675.0,-1630.0,down,i,1,stable,0.0,0.0,48h+
31,G.Jesus,1,4,65,0.0,-46.0,-107.0,down,i,1,stable,0.0,0.0,48h+
266,Eze,1,3,75,12.2,9966.0,31748.0,up,a,0,stable,0.0,0.0,48h+
662,Mosquera,1,2,54,0.2,806.0,2150.0,up,a,0,stable,0.0,0.0,48h+
666,Gyökeres,1,4,90,25.6,7934.0,32312.0,up,a,0,stable,0.0,0.0,48h+
700,Dowman,1,3,45,0.4,340.0,815.0,up,a,0,stable,0.0,0.0,48h+
711,Harriman-Annous,1,3,45,0.0,6.0,18.0,up,a,0,stable,0.0,0.0,48h+
725,Hincapie,1,2,55,0.0,9.0,15.0,up,a,0,stable,0.0,0.0,48h+
32,Martinez,2,1,50,2.0,4013.0,11372.0,up,a,0,stable,0.0,0.0,48h+
33,M.Bizot,2,1,45,0.7,-1173.0,-3579.0,down,a,0,stable,0.0,0.0,48h+
34,Gauci,2,1,40,0.2,-179.0,-482.0,down,u,1,stable,0.0,0.0,48h+
35,Marschall,2,1,40,0.0,-4.0,-26.0,down,u,1,stable,0.0,0.0,48h+
36,Cash,2,2,45,4.9,432.0,2322.0,up,a,0,stable,0.0,0.0,48h+
37,Digne,2,2,45,2.0,-329.0,-505.0,down,a,0,stable,0.0,0.0,48h+
38,Konsa,2,2,45,12.8,-2068.0,-3706.0,down,a,0,stable,0.0,0.0,48h+
39,Maatsen,2,2,44,0.6,-796.0,-2116.0,down,a,0,stable,0.0,0.0,48h+
40,Mings,2,2,45,1.4,3103.0,8578.0,up,a,0,stable,0.0,0.0,48h+
41,Pau,2,2,44,0.4,-464.0,-1287.0,down,a,0,stable,0.0,0.0,48h+
42,A.García,2,2,39,0.2,-43.0,-71.0,down,i,1,stable,0.0,0.0,48h+
43,Alex Moreno,2,2,40,4.6,-10971.0,-29130.0,down,u,1,-0.1,0.0,1.0,6–12h
44,Bogarde,2,2,40,0.4,2393.0,6318.0,up,a,0,stable,0.0,0.0,48h+
45,Sousa,2,2,40,0.3,-121.0,-310.0,down,a,0,stable,0.0,0.0,48h+
46,Yasin,2,2,40,0.2,-115.0,-279.0,down,a,0,stable,0.0,0.0,48h+
47,Rogers,2,3,70,7.9,-3452.0,-9489.0,down,a,0,stable,0.0,0.0,48h+
48,Tielemans,2,3,59,1.6,-8727.0,-14078.0,down,d,1,stable,0.0,0.0,48h+
49,Bailey,2,3,55,0.1,-259.0,-712.0,down,u,1,stable,0.0,0.0,48h+
50,Buendía,2,3,53,0.1,65.0,151.0,up,a,0,stable,0.0,0.0,48h+
51,Iling Jr,2,3,55,0.0,-7.0,-15.0,down,a,0,stable,0.0,0.0,48h+
53,Malen,2,3,52,0.8,-1457.0,-3868.0,down,a,0,stable,0.0,0.0,48h+
54,McGinn,2,3,55,0.6,29.0,-74.0,up,a,0,stable,0.0,0.0,48h+
55,Barkley,2,3,49,0.0,-84.0,-222.0,down,i,1,stable,0.0,0.0,48h+
56,Barrenechea,2,3,50,0.0,0.0,-1.0,flat,u,1,stable,0.0,0.0,48h+
57,Dobbin,2,3,50,0.0,-60.0,-161.0,down,u,1,stable,0.0,0.0,48h+
58,Kamara,2,3,49,0.1,-271.0,-740.0,down,i,1,stable,0.0,0.0,48h+
59,Onana,2,3,49,1.0,-3988.0,-10863.0,down,i,1,stable,0.0,0.0,48h+
60,Broggio,2,3,45,0.3,69.0,253.0,up,a,0,stable,0.0,0.0,48h+
61,Dendoncker,2,3,45,0.2,-294.0,-753.0,down,u,1,stable,0.0,0.0,48h+
62,Jimoh-Aloba,2,3,45,0.1,16.0,34.0,up,a,0,stable,0.0,0.0,48h+
63,Young,2,3,45,0.6,-209.0,-549.0,down,a,0,stable,0.0,0.0,48h+
64,Watkins,2,4,88,15.1,-22978.0,-64368.0,down,a,0,stable,0.0,0.0,48h+
65,Redmond,2,4,45,0.6,-1330.0,-3640.0,down,u,1,stable,0.0,0.0,48h+
389,Elliott,2,3,54,0.5,505.0,1296.0,up,a,0,stable,0.0,0.0,48h+
456,Sancho,2,3,59,0.2,197.0,307.0,up,a,0,stable,0.0,0.0,48h+
677,Guessand,2,3,64,0.0,-37.0,-93.0,down,a,0,stable,0.0,0.0,48h+
688,Wright,2,1,40,0.5,-160.0,-458.0,down,a,0,stable,0.0,0.0,48h+
701,Rowe,2,2,40,0.1,-122.0,-259.0,down,a,0,stable,0.0,0.0,48h+
702,Burrowes,2,3,45,0.1,-8.0,-59.0,down,a,0,stable,0.0,0.0,48h+
703,Proctor,2,1,40,0.3,8.0,1.0,up,a,0,stable,0.0,0.0,48h+
710,Patterson,2,2,40,0.1,-123.0,-200.0,down,a,0,stable,0.0,0.0,48h+
719,Lindelöf,2,2,45,0.0,83.0,222.0,up,a,0,stable,0.0,0.0,48h+
183,Weiss,3,1,44,0.1,-88.0,-195.0,down,a,0,stable,0.0,0.0,48h+
184,Green,3,1,40,0.3,-510.0,-1366.0,down,u,1,stable,0.0,0.0,48h+
185,Hladký,3,1,40,0.2,16.0,20.0,up,a,0,stable,0.0,0.0,48h+
186,Roberts,3,2,44,0.0,-73.0,-201.0,down,i,1,stable,0.0,0.0,48h+
187,Walker,3,2,45,1.7,-465.0,-957.0,down,a,0,stable,0.0,0.0,48h+
188,Delcroix,3,2,40,0.3,-162.0,-403.0,down,a,0,stable,0.0,0.0,48h+
189,Dodgson,3,2,40,0.0,-20.0,-45.0,down,u,1,stable,0.0,0.0,48h+
190,Ekdal,3,2,40,1.3,3209.0,7014.0,up,a,0,stable,0.0,0.0,48h+
191,Estève,3,2,40,16.6,-3626.0,-8847.0,down,a,0,stable,0.0,0.0,48h+
192,Hartman,3,2,40,0.5,305.0,729.0,up,a,0,stable,0.0,0.0,48h+
193,Humphreys,3,2,40,0.1,-16.0,-33.0,down,a,0,stable,0.0,0.0,48h+
194,Jordan,3,2,40,0.1,-135.0,-365.0,down,i,1,stable,0.0,0.0,48h+
195,Lucas Pires,3,2,39,0.2,1239.0,1209.0,up,a,0,stable,0.0,0.0,48h+
196,Sambo,3,2,40,0.1,-95.0,-214.0,down,u,1,stable,0.0,0.0,48h+
197,Sonne,3,2,40,0.1,-73.0,-231.0,down,a,0,stable,0.0,0.0,48h+
198,Tuanzebe,3,2,39,2.0,799.0,4543.0,up,a,0,stable,0.0,0.0,48h+
199,Worrall,3,2,40,0.1,-31.0,-118.0,down,a,0,stable,0.0,0.0,48h+
200,Anthony,3,3,55,1.1,7841.0,15241.0,up,a,0,stable,0.0,0.0,48h+
201,Benson,3,3,54,0.0,-21.0,-51.0,down,a,0,stable,0.0,0.0,48h+
202,Bruun Larsen,3,3,54,0.0,-138.0,-217.0,down,d,1,stable,0.0,0.0,48h+
203,Boateng,3,3,49,0.0,-28.0,-76.0,down,a,0,stable,0.0,0.0,48h+
204,Churlinov,3,3,49,0.0,-31.0,-92.0,down,u,1,stable,0.0,0.0,48h+
205,Cullen,3,3,50,1.9,2951.0,5830.0,up,a,0,stable,0.0,0.0,48h+
206,Edwards,3,3,48,0.1,-95.0,-227.0,down,a,0,stable,0.0,0.0,48h+
207,Hannibal,3,3,50,0.2,-56.0,-193.0,down,a,0,stable,0.0,0.0,48h+
