id,web_name,team,element_type,now_cost,cost_change_event,cost_change_start,transfers_in_event,transfers_out_event,selected_by_percent,status,chance_of_playing_this_round,news,minutes,total_points,expected_goals,expected_assists,expected_goal_involvements
1,Raya,1,1,61,1,1,110664,38378,42.2,a,,,450,30,0.0,0.01,0.01
2,Arrizabalaga,1,1,49,0,-1,84,196,0.1,a,,,0,0,0.0,0.0,0.0
3,Meslier,1,1,49,0,-1,39,99,0.0,a,,,0,0,0.0,0.0,0.0
4,Gabriel,1,2,80,0,0,19407,57014,22.8,a,,,450,25,0.51,0.2,0.71
5,J.Timber,1,2,65,0,0,10071,3210,0.4,a,100.0,,104,1,0.0,0.03,0.03
6,Saliba,1,2,59,0,-1,307,911,0.2,i,0.0,Back injury - Unknown return date,0,0,0.0,0.0,0.0
7,Lewis-Skelly,1,3,54,-1,-1,722,4413,0.6,a,,,271,9,0.16,0.23,0.39
8,Calafiori,1,2,58,0,3,63102,53207,50.6,a,,,416,29,0.67,0.62,1.29
9,Hincapie,1,2,52,-1,-3,1174,5028,0.9,a,,,32,2,0.0,0.0,0.0
10,White,1,2,55,0,0,3151,57729,5.0,d,100.0,Groin injury - 75% chance of playing,315,21,0.18,0.29,0.47
11,Mosquera,1,2,53,0,-2,968,7884,1.6,a,100.0,,168,12,0.0,0.01,0.01
12,Saka,1,3,95,0,0,84339,39124,13.5,a,,,416,32,3.22,0.98,4.2
13,Rice,1,3,74,0,-1,7120,63866,11.8,d,,Unspecified injury - 75% chance of playing,411,20,0.12,0.69,0.81
14,Eze,1,3,63,0,-2,1779,5750,1.0,a,,,85,4,0.04,0.09,0.13
15,Ødegaard,1,3,68,0,3,62700,76348,19.8,a,,,377,29,1.08,1.32,2.4
16,Madueke,1,3,62,0,-3,620,1353,0.2,a,,,23,2,0.0,0.05,0.05
17,Merino,1,3,58,0,-2,557,2491,0.4,a,,,81,4,0.14,0.15,0.29
18,Martinelli,1,3,63,0,-2,0,459,0.1,u,0.0,Has joined Al Hilal permanently,0,0,0.0,0.0,0.0
19,Zubimendi,1,3,53,0,-2,405,3202,0.6,a,,,89,5,0.21,0.04,0.25
20,Dowman,1,3,53,0,-2,373,480,0.1,a,,,9,1,0.0,0.08,0.08
22,Nwaneri,1,3,54,0,-1,0,44,0.0,u,0.0,Has joined Borussia Dortmund on loan for the rest of the season,0,0,0.0,0.0,0.0
23,Fábio Vieira,1,3,55,0,0,0,33,0.0,u,0.0,Has joined Hamburger SV permanently,0,0,0.0,0.0,0.0
24,Nelson,1,3,55,0,0,0,16,0.0,u,0.0,has departed the club as a free agent.,0,0,0.0,0.0,0.0
25,Gyökeres,1,4,71,-1,-4,4800,13982,3.1,a,,,29,2,0.0,0.23,0.23
26,Havertz,1,4,76,0,1,48210,39437,8.5,a,,,437,19,1.67,0.37,2.04
27,G.Jesus,1,4,59,0,-1,0,794,0.1,u,0.0,Has joined FC Barcelona permanently,0,0,0.0,0.0,0.0
31,Konsa,1,2,46,1,1,78178,37591,19.4,a,,,281,12,0.23,0.02,0.25
452,Bruno G.,1,3,67,0,-3,4392,6381,1.8,a,100.0,,123,9,0.09,0.16,0.25
557,Tzolis,1,3,63,-1,-2,9801,126953,12.3,a,,,362,16,0.19,0.55,0.74
29,M.Bizot,2,1,45,0,0,48,855,0.1,i,0.0,Back injury - Expected back 10 Oct,90,1,0.0,0.0,0.0
30,Digne,2,2,45,0,0,0,184,0.0,u,0.0,Has joined Paris Saint-Germain permanently,0,0,0.0,0.0,0.0
32,Cash,2,2,44,0,-1,2251,21916,4.9,a,100.0,,296,6,0.15,0.04,0.19
33,Mings,2,2,45,0,0,1390,1154,0.4,a,,,261,10,0.2,0.02,0.22
34,Pau,2,2,45,0,0,33,2732,0.3,i,0.0,Hamstring injury - Expected back 10 Oct,187,3,0.0,0.01,0.01
35,Bogarde,2,3,49,-1,-1,144,385,0.1,a,,,16,1,0.0,0.0,0.0
36,Maatsen,2,2,44,-1,-1,46,5370,0.5,i,0.0,Ankle injury - Unknown return date,335,9,0.28,0.45,0.73
37,Lindelöf,2,2,45,0,0,814,1071,0.3,a,,,450,8,0.44,0.17,0.61
38,A.García,2,2,40,0,0,1544,5156,1.5,a,,,0,0,0.0,0.0,0.0
39,Nedeljkovic,2,2,40,0,0,0,452,0.1,u,0.0,Has joined Rangers on loan for the rest of the season,0,0,0.0,0.0,0.0
41,Buendía,2,3,59,0,-1,10147,3355,1.0,a,,,401,21,0.92,0.24,1.16
44,Bailey,2,3,54,0,-1,0,402,0.1,u,0.0,Has joined Olympiakos permanently,0,0,0.0,0.0,0.0
45,McGinn,2,3,54,0,-1,5694,7091,2.2,a,,,434,17,0.77,0.24,1.01
46,Barkley,2,3,50,0,0,461,1533,0.3,a,,,308,10,0.38,0.14,0.52
47,Kamara,2,3,50,0,0,1069,1331,0.3,a,100.0,,443,15,0.12,0.16,0.28
48,Onana,2,3,49,0,-1,31,76,0.0,i,0.0,Knee injury - Unknown return date,0,0,0.0,0.0,0.0
49,Iling Jr,2,3,50,0,0,0,9,0.0,u,0.0,Has joined Bolton Wanderers on loan for the rest of the season,0,0,0.0,0.0,0.0
50,Burrowes,2,3,45,0,0,529,2906,0.6,a,,,0,0,0.0,0.0,0.0
51,George Hemmings,2,3,45,0,0,2714,8493,1.2,a,,,297,9,0.07,0.16,0.23
52,Alysson,2,3,50,0,0,60,675,0.0,d,,Unspecified injury - 75% chance of playing,87,8,0.06,0.0,0.06
53,Manzambi,2,3,59,0,-1,25108,2361,0.4,a,100.0,,98,14,0.44,0.24,0.68
54,Gomes,2,3,55,0,0,369,148,0.0,a,100.0,,129,2,0.0,0.03,0.03
55,Watkins,2,4,78,0,-2,0,10063,2.5,u,0.0,Has joined Al Hilal permanently,0,0,0.0,0.0,0.0
56,Abraham,2,4,55,0,0,1342,1463,0.2,a,100.0,,71,4,0.0,0.0,0.0
160,Garnacho,2,3,58,0,-2,420,2398,0.3,a,,,31,3,0.0,0.0,0.0
166,N.Jackson,2,4,65,0,0,28720,6349,1.4,a,,,286,10,0.68,0.6,1.28
582,Madjo,2,4,54,0,-1,159,1563,0.2,i,0.0,Unspecified injury - Unknown return date,0,0,0.0,0.0,0.0
596,Ruggeri,2,2,45,0,0,426,275,0.1,a,,,113,5,0.03,0.02,0.05
597,Suzuki,2,1,50,0,0,11799,5363,1.9,a,,,360,16,0.0,0.01,0.01
606,Rowe,2,2,40,0,0,258,780,0.2,a,,,0,0,0.0,0.0,0.0
607,Lynch,2,3,45,0,0,0,594,0.1,u,0.0,Has joined Oxford United on loan until January,0,0,0.0,0.0,0.0
611,Wan-Bissaka,2,2,45,0,0,1227,1227,0.2,a,,,152,6,0.0,0.07,0.07
618,Goretzka,2,3,59,0,-1,16,368,0.0,i,0.0,Knee injury - Expected back 10 Oct,0,0,0.0,0.0,0.0
630,Harwood-Bellis,2,2,45,0,0,150,151,0.0,a,,,0,0,0.0,0.0,0.0
631,Mbaye,2,3,60,0,0,743,1000,0.1,a,,,33,2,0.02,0.13,0.15
667,Wright,2,1,40,0,0,5708,550,0.1,a,,,0,0,0.0,0.0,0.0
57,Petrović,3,1,45,0,0,4912,9065,3.0,a,,,450,9,0.0,0.0,0.0
58,Forster,3,1,40,0,0,6965,5953,3.5,a,,,0,0,0.0,0.0,0.0
59,Dennis,3,1,40,0,0,0,471,0.1,u,0.0,Has joined MK Dons permanently,0,0,0.0,0.0,0.0
60,Hill,3,2,55,0,0,2597,2563,0.8,a,,,450,12,0.0,0.79,0.79
61,Truffert,3,2,54,-1,-1,3812,10338,3.0,a,,,450,10,0.11,0.29,0.4
62,Diakité,3,2,49,-1,-1,401,830,0.2,a,,,0,0,0.0,0.0,0.0
63,Milosavljević,3,2,49,0,-1,18,36,0.0,i,0.0,Thigh injury - Unknown return date,0,0,0.0,0.0,0.0
64,Smith,3,2,45,0,0,342,403,0.1,a,,,434,4,0.01,0.09,0.1
65,J.Araujo,3,2,44,0,-1,27,40,0.0,i,0.0,Thigh injury - Unknown return date,0,0,0.0,0.0,0.0
66,Soler,3,2,40,0,0,638,959,0.3,a,100.0,,0,0,0.0,0.0,0.0
67,Rayan,3,3,63,-1,-2,3275,8544,1.6,a,,,434,10,0.87,0.43,1.3
68,Tavernier,3,3,61,0,1,69775,36219,6.7,a,,,424,31,1.7,0.92,2.62
