id,web_name,team,position,now_cost,ownership,NTI_1h,NTI_24h,momentum,status,price_freeze,forecast,risk_up,risk_down,eta_window
1,Raya,1,1,60,36.3,3370.0,101269.0,up,a,0,stable,0.0,0.0,48h+
2,Arrizabalaga,1,1,41,0.4,-14.0,-332.0,down,a,0,stable,0.0,0.0,48h+
3,Hein,1,1,40,0.2,-14.0,-297.0,down,u,1,stable,0.0,0.0,48h+
4,Setford,1,1,39,0.2,5.0,56.0,up,a,0,stable,0.0,0.0,48h+
5,Gabriel,1,2,62,14.3,-2075.0,-65232.0,down,i,1,stable,0.0,0.0,48h+
6,Saliba,1,2,60,10.4,-935.0,-27553.0,down,d,1,stable,0.0,0.0,48h+
7,Calafiori,1,2,57,10.5,-5292.0,-158966.0,down,s,1,stable,0.0,0.0,48h+
8,J.Timber,1,2,65,34.1,-6220.0,-175495.0,down,d,1,stable,0.0,0.0,48h+
9,Kiwior,1,2,54,0.1,0.0,-8.0,flat,u,1,stable,0.0,0.0,48h+
10,Lewis-Skelly,1,2,51,1.9,757.0,18920.0,up,a,0,stable,0.0,0.0,48h+
11,White,1,2,54,2.3,3361.0,99133.0,up,a,0,stable,0.0,0.0,48h+
13,Clarke,1,2,38,0.5,8.0,-4.0,up,a,0,stable,0.0,0.0,48h+
14,Kacurri,1,2,39,0.1,-1.0,-103.0,down,u,1,stable,0.0,0.0,48h+
15,Nichols,1,2,38,0.2,-9.0,-136.0,down,a,0,stable,0.0,0.0,48h+
16,Saka,1,3,102,21.6,4938.0,152539.0,up,a,0,stable,0.0,0.0,48h+
17,Ødegaard,1,3,78,1.6,278.0,8202.0,up,a,0,stable,0.0,0.0,48h+
18,Madueke,1,3,68,0.8,448.0,12963.0,up,a,0,stable,0.0,0.0,48h+
19,Martinelli,1,3,68,0.9,199.0,4798.0,up,a,0,stable,0.0,0.0,48h+
20,Trossard,1,3,69,0.8,-36.0,-1389.0,down,d,1,stable,0.0,0.0,48h+
21,Rice,1,3,71,22.4,-2280.0,-61957.0,down,d,1,stable,0.0,0.0,48h+
22,Merino,1,3,61,4.4,1171.0,33035.0,up,a,0,stable,0.0,0.0,48h+
23,Fábio Vieira,1,3,54,0.0,0.0,-2.0,flat,u,1,stable,0.0,0.0,48h+
24,Nørgaard,1,3,52,0.1,1.0,-17.0,up,a,0,stable,0.0,0.0,48h+
25,Nwaneri,1,3,51,0.1,0.0,-59.0,flat,a,0,stable,0.0,0.0,48h+
26,Zubimendi,1,3,53,2.3,-82.0,-2343.0,down,a,0,stable,0.0,0.0,48h+
28,Kabia,1,3,45,0.1,0.0,-57.0,flat,u,1,stable,0.0,0.0,48h+
29,Sambi,1,3,45,0.1,0.0,-29.0,flat,u,1,stable,0.0,0.0,48h+
30,Havertz,1,4,73,0.3,-1.0,-42.0,down,i,1,stable,0.0,0.0,48h+
31,G.Jesus,1,4,64,0.1,117.0,3023.0,up,a,0,stable,0.0,0.0,48h+
266,Eze,1,3,78,19.4,1291.0,32061.0,up,a,0,stable,0.0,0.0,48h+
662,Mosquera,1,2,54,0.2,-51.0,-1417.0,down,i,1,stable,0.0,0.0,48h+
666,Gyökeres,1,4,88,10.8,1083.0,26716.0,up,a,0,stable,0.0,0.0,48h+
700,Dowman,1,3,43,0.4,-96.0,-2871.0,down,i,1,stable,0.0,0.0,48h+
711,Harriman-Annous,1,3,45,0.0,0.0,-6.0,flat,a,0,stable,0.0,0.0,48h+
725,Hincapie,1,2,55,2.4,4039.0,127854.0,up,a,0,stable,0.0,0.0,48h+
759,Salmon,1,2,40,0.0,1.0,64.0,up,a,0,stable,0.0,0.0,48h+
32,Martinez,2,1,51,3.8,-126.0,-6405.0,down,d,1,stable,0.0,0.0,48h+
33,M.Bizot,2,1,42,0.4,-20.0,-431.0,down,a,0,stable,0.0,0.0,48h+
34,Gauci,2,1,40,0.1,-5.0,-108.0,down,u,1,stable,0.0,0.0,48h+
35,Marschall,2,1,40,0.0,0.0,-3.0,flat,u,1,stable,0.0,0.0,48h+
36,Cash,2,2,49,12.7,7338.0,218943.0,up,a,0,stable,0.0,0.0,48h+
37,Digne,2,2,45,1.9,-72.0,-3918.0,down,a,0,stable,0.0,0.0,48h+
38,Konsa,2,2,44,7.8,116.0,4390.0,up,a,0,stable,0.0,0.0,48h+
39,Maatsen,2,2,42,0.5,40.0,1100.0,up,a,0,stable,0.0,0.0,48h+
40,Mings,2,2,43,0.6,-44.0,-1215.0,down,i,1,stable,0.0,0.0,48h+
41,Pau,2,2,43,0.6,-88.0,-2776.0,down,d,1,stable,0.0,0.0,48h+
42,A.García,2,2,39,0.2,-16.0,-302.0,down,a,0,stable,0.0,0.0,48h+
43,Alex Moreno,2,2,40,1.9,-133.0,-3625.0,down,u,1,stable,0.0,0.0,48h+
44,Bogarde,2,2,40,0.6,-1.0,-513.0,down,a,0,stable,0.0,0.0,48h+
45,Sousa,2,2,39,0.3,-4.0,-229.0,down,a,0,stable,0.0,0.0,48h+
46,Yasin,2,2,40,0.1,-2.0,-91.0,down,u,1,stable,0.0,0.0,48h+
47,Rogers,2,3,70,10.6,879.0,31970.0,up,a,0,stable,0.0,0.0,48h+
48,Tielemans,2,3,59,0.7,43.0,1588.0,up,a,0,stable,0.0,0.0,48h+
49,Bailey,2,3,55,0.1,0.0,-21.0,flat,u,1,stable,0.0,0.0,48h+
50,Buendía,2,3,53,0.5,-2.0,-134.0,down,a,0,stable,0.0,0.0,48h+
51,Iling Jr,2,3,55,0.0,0.0,-3.0,flat,u,1,stable,0.0,0.0,48h+
53,Malen,2,3,51,0.9,-97.0,-2895.0,down,a,0,stable,0.0,0.0,48h+
54,McGinn,2,3,54,0.7,39.0,656.0,up,a,0,stable,0.0,0.0,48h+
55,Barkley,2,3,48,0.0,-8.0,-192.0,down,i,1,stable,0.0,0.0,48h+
56,Barrenechea,2,3,50,0.0,0.0,0.0,flat,u,1,stable,0.0,0.0,48h+
57,Dobbin,2,3,50,0.0,0.0,-8.0,flat,u,1,stable,0.0,0.0,48h+
58,Kamara,2,3,49,0.5,363.0,8823.0,up,a,0,stable,0.0,0.0,48h+
59,Onana,2,3,48,0.7,25.0,694.0,up,a,0,stable,0.0,0.0,48h+
60,Broggio,2,3,45,0.3,-11.0,-296.0,down,a,0,stable,0.0,0.0,48h+
61,Dendoncker,2,3,45,0.1,-3.0,-111.0,down,u,1,stable,0.0,0.0,48h+
62,Jimoh-Aloba,2,3,45,0.1,-1.0,-48.0,down,a,0,stable,0.0,0.0,48h+
63,Young,2,3,43,0.6,19.0,158.0,up,a,0,stable,0.0,0.0,48h+
64,Watkins,2,4,85,7.7,991.0,31271.0,up,a,0,stable,0.0,0.0,48h+
65,Redmond,2,4,45,0.3,-9.0,-203.0,down,u,1,stable,0.0,0.0,48h+
389,Elliott,2,3,52,0.2,-9.0,-328.0,down,a,0,stable,0.0,0.0,48h+
456,Sancho,2,3,58,0.2,-1.0,29.0,down,a,0,stable,0.0,0.0,48h+
677,Guessand,2,3,62,0.0,1.0,65.0,up,a,0,stable,0.0,0.0,48h+
688,Wright,2,1,39,0.6,-15.0,-545.0,down,a,0,stable,0.0,0.0,48h+
701,Rowe,2,2,40,0.1,0.0,-44.0,flat,u,1,stable,0.0,0.0,48h+
702,Burrowes,2,3,44,0.1,-8.0,-91.0,down,a,0,stable,0.0,0.0,48h+
703,Proctor,2,1,39,0.4,57.0,2236.0,up,a,0,stable,0.0,0.0,48h+
710,Patterson,2,2,39,0.2,-12.0,-387.0,down,a,0,stable,0.0,0.0,48h+
719,Lindelöf,2,2,45,0.0,-4.0,49.0,down,a,0,stable,0.0,0.0,48h+
754,George Hemmings,2,3,45,0.0,0.0,5.0,flat,a,0,stable,0.0,0.0,48h+
757,Hollingshead,2,1,40,0.0,1.0,15.0,up,a,0,stable,0.0,0.0,48h+
183,Weiss,3,1,43,0.1,-2.0,-28.0,down,a,0,stable,0.0,0.0,48h+
