id,web_name,team,position,now_cost,ownership,NTI_1h,NTI_24h,momentum,status,price_freeze,forecast,risk_up,risk_down,eta_window
1,Raya,1,1,59,33.7,121505.0,121505.0,up,a,0,stable,0.0,0.0,6–12h
2,Arrizabalaga,1,1,41,0.4,308.0,308.0,up,a,0,stable,0.0,0.0,48h+
3,Hein,1,1,40,0.2,164.0,164.0,up,u,1,stable,0.0,0.0,48h+
4,Setford,1,1,39,0.3,-24.0,-24.0,down,a,0,stable,0.0,0.0,48h+
5,Gabriel,1,2,67,29.1,-540989.0,-540989.0,down,a,0,-0.1,0.0,1.0,0–6h
6,Saliba,1,2,59,11.6,19026.0,19026.0,up,a,0,stable,0.0,0.0,48h+
7,Calafiori,1,2,56,7.0,80687.0,80687.0,up,i,1,stable,0.0,0.0,12–24h
8,J.Timber,1,2,63,27.2,131049.0,131049.0,up,a,0,stable,0.0,0.0,6–12h
9,Kiwior,1,2,54,0.0,10.0,10.0,up,u,1,stable,0.0,0.0,48h+
10,Lewis-Skelly,1,2,51,1.5,3490.0,3490.0,up,a,0,stable,0.0,0.0,48h+
11,White,1,2,51,0.6,3712.0,3712.0,up,a,0,stable,0.0,0.0,48h+
13,Clarke,1,2,38,0.5,799.0,799.0,up,a,0,stable,0.0,0.0,48h+
14,Kacurri,1,2,39,0.1,70.0,70.0,up,u,1,stable,0.0,0.0,48h+
15,Nichols,1,2,38,0.2,217.0,217.0,up,a,0,stable,0.0,0.0,48h+
16,Saka,1,3,102,20.4,104883.0,104883.0,up,a,0,stable,0.0,0.0,6–12h
17,Ødegaard,1,3,78,2.4,-10867.0,-10867.0,down,a,0,stable,0.0,0.0,48h+
18,Madueke,1,3,68,0.7,1103.0,1103.0,up,a,0,stable,0.0,0.0,48h+
19,Martinelli,1,3,68,0.8,412.0,412.0,up,a,0,stable,0.0,0.0,48h+
20,Trossard,1,3,69,1.8,30455.0,30455.0,up,a,0,stable,0.0,0.0,48h+
21,Rice,1,3,72,24.9,-403690.0,-403690.0,down,a,0,stable,0.0,0.0,0–6h
22,Merino,1,3,57,1.9,38802.0,38802.0,up,a,0,stable,0.0,0.0,48h+
23,Fábio Vieira,1,3,54,0.0,3.0,3.0,up,u,1,stable,0.0,0.0,48h+
24,Nørgaard,1,3,51,0.1,148.0,148.0,up,a,0,stable,0.0,0.0,48h+
25,Nwaneri,1,3,50,0.1,72.0,72.0,up,a,0,stable,0.0,0.0,48h+
26,Zubimendi,1,3,52,2.2,4670.0,4670.0,up,a,0,stable,0.0,0.0,48h+
28,Kabia,1,3,45,0.1,37.0,37.0,up,u,1,stable,0.0,0.0,48h+
29,Sambi,1,3,45,0.1,20.0,20.0,up,u,1,stable,0.0,0.0,48h+
30,Havertz,1,4,73,0.3,-208.0,-208.0,down,a,0,stable,0.0,0.0,48h+
