id,web_name,team,element_type,now_cost,cost_change_event,cost_change_start,transfers_in_event,transfers_out_event,selected_by_percent,status,chance_of_playing_this_round,news,minutes,total_points,expected_goals,expected_assists,expected_goal_involvements
1,Raya,1,1,60,0,5,3290,10324,33.8,a,,,2880,130,0.0,0.06,0.06
2,Arrizabalaga,1,1,40,0,-5,27,29,0.4,a,,,0,0,0.0,0.0,0.0
3,Hein,1,1,40,0,0,0,6,0.2,u,0.0,Has joined Werder Bremen on loan for the rest of the season.,0,0,0.0,0.0,0.0
4,Setford,1,1,39,0,-1,9,28,0.2,a,,,0,0,0.0,0.0,0.0
5,Gabriel,1,2,72,0,12,6565,11601,43.0,a,100.0,,2255,177,2.02,1.66,3.68
6,Saliba,1,2,61,0,1,5255,4319,13.8,a,100.0,,2164,108,0.88,0.7,1.58
7,Calafiori,1,2,56,0,1,560,1287,6.1,d,100.0,Knock - 75% chance of playing,1446,93,2.92,0.49,3.41
8,J.Timber,1,2,62,-1,7,581,40644,24.5,d,75.0,Ankle injury - 75% chance of playing,2452,149,4.71,1.53,6.24
9,Kiwior,1,2,54,0,-1,0,1,0.0,u,0.0,has joined Porto on loan for the rest of the season.,0,0,0.0,0.0,0.0
10,Lewis-Skelly,1,2,50,0,-5,76,65,1.4,a,,,401,13,0.1,0.08,0.18
11,White,1,2,51,0,-4,198,111,0.5,a,100.0,,484,31,0.45,0.51,0.96
13,Clarke,1,2,37,0,-3,162,49,0.4,a,,,0,0,0.0,0.0,0.0
14,Kacurri,1,2,39,0,-1,0,6,0.1,u,0.0,has joined Morecambe on loan for the rest of the season.,0,0,0.0,0.0,0.0
15,Nichols,1,2,37,0,-3,36,66,0.2,a,,,0,0,0.0,0.0,0.0
16,Saka,1,3,98,0,-2,117,7548,7.6,d,75.0,Knock - 75% chance of playing,1995,133,6.99,5.75,12.74
17,Ødegaard,1,3,78,0,-2,32,252,1.5,d,75.0,Knock - 75% chance of playing,1070,62,1.01,2.91,3.92
18,Madueke,1,3,68,0,-2,146,415,0.9,a,100.0,,942,55,1.03,2.13,3.16
19,Martinelli,1,3,68,0,-2,160,212,0.9,a,100.0,,892,48,3.53,1.01,4.54
20,Trossard,1,3,65,0,-5,183,474,0.8,a,100.0,,1711,100,4.96,2.71,7.67
21,Rice,1,3,73,0,8,3659,18699,25.4,a,100.0,,2670,166,3.15,6.76,9.91
22,Merino,1,3,54,0,-6,2,145,0.8,i,0.0,Foot injury - Unknown return date,996,66,2.99,1.45,4.44
23,Fábio Vieira,1,3,54,0,-1,0,0,0.0,u,0.0,has joined Hamburger on loan for the rest of the season.,0,0,0.0,0.0,0.0
24,Nørgaard,1,3,51,0,-4,8,10,0.1,a,100.0,,56,6,0.05,0.0,0.05
25,Nwaneri,1,3,50,0,-5,0,8,0.1,u,0.0,has joined Marseille on loan for the rest of the season.,165,8,0.23,0.08,0.31
26,Zubimendi,1,3,51,0,-4,554,3109,3.4,a,100.0,,2672,119,2.77,2.2,4.97
28,Kabia,1,3,45,0,0,0,1,0.1,u,0.0,has joined Shrewsbury Town on loan for the rest of the season.,0,0,0.0,0.0,0.0
29,Sambi,1,3,45,0,0,0,3,0.0,u,0.0,has joined Hamburger permanently.,0,0,0.0,0.0,0.0
30,Havertz,1,4,73,0,-2,161,260,0.5,a,100.0,,314,13,1.32,0.1,1.42
31,G.Jesus,1,4,64,0,-1,45,202,0.3,a,100.0,,318,18,1.83,0.25,2.08
266,Eze,1,3,72,0,-3,496,1728,7.7,a,100.0,,1530,95,3.88,2.31,6.19
662,Mosquera,1,2,53,0,-2,62,67,0.2,a,100.0,,681,29,0.0,0.5,0.5
666,Gyökeres,1,4,88,0,-2,3174,6424,11.8,a,100.0,,1978,106,10.26,1.77,12.02
700,Dowman,1,3,42,0,-3,1619,470,0.7,a,100.0,,79,12,1.11,0.14,1.25
711,Harriman-Annous,1,3,44,0,-1,2,5,0.0,a,,,0,0,0.0,0.0,0.0
725,Hincapie,1,2,51,0,-4,38,1757,0.7,a,50.0,,1499,74,0.33,1.39,1.72
759,Salmon,1,2,40,0,0,2,8,0.0,a,,,0,0,0.0,0.0,0.0
32,Martinez,2,1,51,0,1,2300,1476,4.8,a,100.0,,2385,105,0.0,0.06,0.06
33,M.Bizot,2,1,42,0,-3,11,25,0.4,a,100.0,,405,11,0.0,0.0,0.0
34,Gauci,2,1,40,0,0,0,2,0.1,u,0.0,Has joined Port Vale on loan for the rest of the season.,0,0,0.0,0.0,0.0
35,Marschall,2,1,40,0,0,0,0,0.0,u,0.0,Has joined Stevenage permanently.,0,0,0.0,0.0,0.0
36,Cash,2,2,47,0,2,1823,2754,8.4,a,100.0,,2442,106,1.09,2.68,3.77
37,Digne,2,2,45,0,0,480,287,1.6,a,100.0,,1549,85,0.61,2.73,3.34
38,Konsa,2,2,44,0,-1,871,1664,8.0,a,100.0,,2675,95,1.27,0.56,1.83
39,Maatsen,2,2,42,0,-3,59,197,0.6,a,,,1251,40,1.05,1.85,2.9
40,Mings,2,2,43,0,-2,56,144,0.7,a,100.0,,962,44,1.01,0.37,1.38
41,Pau,2,2,43,0,-2,61,40,0.3,a,100.0,,1386,56,0.63,0.36,0.99
