id,web_name,team,position,now_cost,ownership,NTI_1h,NTI_24h,momentum,status,price_freeze,forecast,risk_up,risk_down,eta_window
1,Raya,1,1,59,33.8,-46904.0,-34470.0,down,a,0,stable,0.0,0.0,48h+
2,Arrizabalaga,1,1,41,0.4,215.0,181.0,up,a,0,stable,0.0,0.0,48h+
3,Hein,1,1,40,0.2,154.0,129.0,up,u,1,stable,0.0,0.0,48h+
4,Setford,1,1,39,0.2,371.0,285.0,up,a,0,stable,0.0,0.0,48h+
5,Gabriel,1,2,71,40.9,-170201.0,-128843.0,down,a,0,stable,0.0,0.0,0–6h
6,Saliba,1,2,60,13.1,-57268.0,-41250.0,down,a,0,stable,0.0,0.0,48h+
7,Calafiori,1,2,56,6.2,-308.0,187.0,down,a,0,stable,0.0,0.0,48h+
8,J.Timber,1,2,64,29.3,-107704.0,-73011.0,down,a,0,stable,0.0,0.0,6–12h
9,Kiwior,1,2,54,0.0,15.0,13.0,up,u,1,stable,0.0,0.0,48h+
10,Lewis-Skelly,1,2,51,1.4,1445.0,1219.0,up,a,0,stable,0.0,0.0,48h+
11,White,1,2,51,0.6,2048.0,1661.0,up,a,0,stable,0.0,0.0,48h+
13,Clarke,1,2,38,0.4,405.0,310.0,up,a,0,stable,0.0,0.0,48h+
14,Kacurri,1,2,39,0.1,59.0,49.0,up,u,1,stable,0.0,0.0,48h+
15,Nichols,1,2,37,0.2,133.0,109.0,up,a,0,stable,0.0,0.0,48h+
16,Saka,1,3,99,10.0,404057.0,312900.0,up,d,1,stable,0.0,0.0,0–6h
17,Ødegaard,1,3,78,2.0,12496.0,6418.0,up,d,1,stable,0.0,0.0,48h+
18,Madueke,1,3,68,1.1,-27362.0,-16523.0,down,a,0,-0.1,0.0,1.0,6–12h
19,Martinelli,1,3,68,0.9,-1264.0,-826.0,down,a,0,stable,0.0,0.0,48h+
20,Trossard,1,3,68,1.5,1474.0,4283.0,up,a,0,stable,0.0,0.0,48h+
21,Rice,1,3,75,33.6,-53519.0,-13542.0,down,a,0,stable,0.0,0.0,48h+
22,Merino,1,3,55,1.2,20772.0,16494.0,up,i,1,stable,0.0,0.0,48h+
23,Fábio Vieira,1,3,54,0.0,6.0,6.0,up,u,1,stable,0.0,0.0,48h+
24,Nørgaard,1,3,51,0.1,22.0,9.0,up,a,0,stable,0.0,0.0,48h+
25,Nwaneri,1,3,50,0.1,241.0,211.0,up,u,1,stable,0.0,0.0,48h+
26,Zubimendi,1,3,52,2.6,-25628.0,-17970.0,down,a,0,-0.1,0.0,1.0,6–12h
28,Kabia,1,3,45,0.1,35.0,31.0,up,u,1,stable,0.0,0.0,48h+
29,Sambi,1,3,45,0.0,16.0,15.0,up,u,1,stable,0.0,0.0,48h+
30,Havertz,1,4,73,0.5,-6640.0,-3838.0,down,a,0,stable,0.0,0.0,48h+
31,G.Jesus,1,4,64,0.6,-9159.0,-8164.0,down,a,0,stable,0.0,0.0,48h+
266,Eze,1,3,72,7.9,20442.0,18796.0,up,a,0,stable,0.0,0.0,48h+
662,Mosquera,1,2,53,0.1,-101.0,-79.0,down,a,0,stable,0.0,0.0,48h+
666,Gyökeres,1,4,87,9.7,-23810.0,-18432.0,down,a,0,stable,0.0,0.0,48h+
700,Dowman,1,3,42,0.4,-2616.0,-2344.0,down,i,1,stable,0.0,0.0,48h+
711,Harriman-Annous,1,3,44,0.0,12.0,9.0,up,a,0,stable,0.0,0.0,48h+
725,Hincapie,1,2,51,0.7,-3288.0,-2219.0,down,a,0,stable,0.0,0.0,48h+
