id,web_name,team,element_type,now_cost,cost_change_event,cost_change_start,transfers_in_event,transfers_out_event,selected_by_percent,status,chance_of_playing_this_round,news,minutes,total_points,expected_goals,expected_assists,expected_goal_involvements
1,Raya,1,1,57,1,2,81301,19227,27.7,a,,,630,34,0.0,0.04,0.04
2,Arrizabalaga,1,1,43,0,-2,157,1367,0.5,a,,,0,0,0.0,0.0,0.0
3,Hein,1,1,40,0,0,0,849,0.3,u,0.0,Has joined Werder Bremen on loan for the rest of the season.,0,0,0.0,0.0,0.0
4,Setford,1,1,40,0,0,289,617,0.2,a,,,0,0,0.0,0.0,0.0
5,Gabriel,1,2,62,0,2,137477,40360,28.8,a,75.0,,630,47,0.48,0.09,0.57
6,Saliba,1,2,60,0,0,22881,15575,12.7,a,100.0,,409,25,0.13,0.12,0.25
7,Calafiori,1,2,57,0,2,29872,21513,14.8,a,,,524,42,1.84,0.15,1.99
8,J.Timber,1,2,59,1,4,154561,10719,16.9,a,,,521,48,1.89,0.41,2.3
9,Kiwior,1,2,54,0,-1,0,116,0.1,u,0.0,has joined Porto on loan for the rest of the season.,0,0,0.0,0.0,0.0
10,Lewis-Skelly,1,2,52,-1,-3,1252,6068,1.9,a,,,83,4,0.0,0.0,0.0
11,White,1,2,54,0,-1,619,1384,0.4,a,100.0,,70,6,0.01,0.01,0.02
13,Clarke,1,2,39,0,-1,1192,1343,0.5,a,,,0,0,0.0,0.0,0.0
14,Kacurri,1,2,39,0,-1,0,595,0.2,u,0.0,has joined Morecambe on loan for the rest of the season.,0,0,0.0,0.0,0.0
15,Nichols,1,2,39,0,-1,218,654,0.2,a,,,0,0,0.0,0.0,0.0
16,Saka,1,3,99,1,-1,129747,7594,9.2,a,100.0,,346,20,1.22,1.45,2.67
17,Ødegaard,1,3,79,0,-1,2998,8609,1.9,d,100.0,Knee injury - 75% chance of playing,201,13,0.14,0.81,0.95
18,Madueke,1,3,69,0,-1,39,6245,0.8,i,0.0,Knee injury - Unknown return date,304,10,0.29,0.86,1.15
19,Martinelli,1,3,69,0,-1,4406,5510,1.2,a,,,181,14,0.23,0.08,0.31
20,Trossard,1,3,69,0,-1,999,825,0.3,a,100.0,,292,12,0.66,0.57,1.23
