id,web_name,team,element_type,now_cost,cost_change_event,cost_change_start,transfers_in_event,transfers_out_event,selected_by_percent,status,chance_of_playing_this_round,news,minutes,total_points,expected_goals,expected_assists,expected_goal_involvements
1,Raya,1,1,62,1,7,18683,3330,36.4,a,,,3330,162,0.0,0.07,0.07
2,Arrizabalaga,1,1,40,0,-5,49,54,0.4,a,,,0,0,0.0,0.0,0.0
3,Hein,1,1,40,0,0,0,17,0.2,u,0.0,Has joined Werder Bremen on loan for the rest of the season.,0,0,0.0,0.0,0.0
4,Setford,1,1,39,0,-1,21,58,0.2,a,,,0,0,0.0,0.0,0.0
5,Gabriel,1,2,73,0,13,14363,3544,46.1,a,100.0,,2705,208,2.94,1.75,4.69
6,Saliba,1,2,63,1,3,14985,2842,17.2,a,100.0,,2614,137,0.88,1.21,2.09
7,Calafiori,1,2,56,0,1,400,1685,5.9,d,75.0,Knock - 75% chance of playing,1652,106,3.36,0.66,4.02
8,J.Timber,1,2,60,0,5,63,15095,15.5,i,0.0,Ankle injury - Unknown return date,2452,149,4.71,1.53,6.24
9,Kiwior,1,2,54,0,-1,0,2,0.0,u,0.0,has joined Porto on loan for the rest of the season.,0,0,0.0,0.0,0.0
10,Lewis-Skelly,1,2,50,0,-5,1514,586,1.9,a,,,607,27,0.1,0.18,0.28
11,White,1,2,51,0,-4,15,1271,0.5,i,0.0,Knee injury - Expected back 01 Jun,699,45,0.45,0.69,1.14
13,Clarke,1,2,37,0,-3,572,165,0.4,a,,,0,0,0.0,0.0,0.0
14,Kacurri,1,2,39,0,-1,0,5,0.1,u,0.0,has joined Morecambe on loan for the rest of the season.,0,0,0.0,0.0,0.0
15,Nichols,1,2,37,0,-3,110,98,0.2,a,,,0,0,0.0,0.0,0.0
16,Saka,1,3,100,0,0,12275,2902,13.0,a,100.0,,2218,157,7.46,7.13,14.59
17,Ødegaard,1,3,78,0,-2,719,313,1.7,a,100.0,,1363,74,1.2,3.65,4.85
18,Madueke,1,3,68,0,-2,120,384,0.8,a,100.0,,1122,61,1.06,2.56,3.62
19,Martinelli,1,3,68,0,-2,118,244,0.9,a,100.0,,975,50,3.99,1.03,5.02
20,Trossard,1,3,66,1,-4,3429,1045,2.0,a,100.0,,1997,119,5.61,3.59,9.2
21,Rice,1,3,72,0,7,10240,12537,24.3,a,100.0,,3093,184,3.15,7.32,10.47
22,Merino,1,3,53,0,-7,11,121,0.7,i,0.0,Foot injury - Unknown return date,996,66,2.99,1.45,4.44
23,Fábio Vieira,1,3,54,0,-1,0,0,0.0,u,0.0,has joined Hamburger on loan for the rest of the season.,0,0,0.0,0.0,0.0
24,Nørgaard,1,3,51,0,-4,22,15,0.1,a,100.0,,56,6,0.05,0.0,0.05
