id,web_name,team,element_type,now_cost,cost_change_event,cost_change_start,transfers_in_event,transfers_out_event,selected_by_percent,status,chance_of_playing_this_round,news,minutes,total_points,expected_goals,expected_assists,expected_goal_involvements
1,Raya,1,1,59,0,4,13683,19730,32.2,a,,,1080,55,0.0,0.04,0.04
2,Arrizabalaga,1,1,42,0,-3,75,463,0.4,a,,,0,0,0.0,0.0,0.0
3,Hein,1,1,40,0,0,0,245,0.3,u,0.0,Has joined Werder Bremen on loan for the rest of the season.,0,0,0.0,0.0,0.0
4,Setford,1,1,40,0,0,89,205,0.2,a,,,0,0,0.0,0.0,0.0
5,Gabriel,1,2,64,-1,4,2067,404990,27.3,i,0.0,Thigh injury - Unknown return date,990,81,0.82,0.69,1.51
6,Saliba,1,2,60,0,0,34416,8998,12.7,a,100.0,,814,41,0.29,0.24,0.53
7,Calafiori,1,2,58,0,3,9550,41904,14.6,a,75.0,,946,63,2.31,0.28,2.59
8,J.Timber,1,2,63,1,8,137791,12918,30.1,a,,,971,72,2.58,0.68,3.26
9,Kiwior,1,2,54,0,-1,0,21,0.1,u,0.0,has joined Porto on loan for the rest of the season.,0,0,0.0,0.0,0.0
10,Lewis-Skelly,1,2,51,0,-4,491,1735,1.6,a,,,87,7,0.0,0.0,0.0
11,White,1,2,53,0,-2,347,428,0.4,a,100.0,,70,6,0.01,0.01,0.02
13,Clarke,1,2,38,0,-2,519,542,0.5,a,,,0,0,0.0,0.0,0.0
14,Kacurri,1,2,39,0,-1,0,119,0.1,u,0.0,has joined Morecambe on loan for the rest of the season.,0,0,0.0,0.0,0.0
15,Nichols,1,2,39,0,-1,62,193,0.2,a,,,0,0,0.0,0.0,0.0
16,Saka,1,3,101,0,1,26182,29915,17.9,a,100.0,,771,49,2.52,2.35,4.87
17,Ødegaard,1,3,78,0,-2,152,778,1.3,d,50.0,Knee injury - 50% chance of playing,201,13,0.14,0.81,0.95
18,Madueke,1,3,68,0,-2,178,305,0.6,a,50.0,,316,11,0.29,0.87,1.16
19,Martinelli,1,3,68,0,-2,93,1165,0.8,a,50.0,,214,16,0.75,0.08,0.83
20,Trossard,1,3,69,0,-1,17570,1746,1.1,a,100.0,,719,52,2.14,1.23,3.37
21,Rice,1,3,69,0,4,64862,22367,22.1,a,100.0,,983,71,1.44,2.76,4.2
22,Merino,1,3,59,0,-1,2647,2535,1.0,a,,,500,28,0.78,0.67,1.45
23,Fábio Vieira,1,3,54,0,-1,0,6,0.0,u,0.0,has joined Hamburger on loan for the rest of the season.,0,0,0.0,0.0,0.0
24,Nørgaard,1,3,52,0,-3,47,159,0.1,a,100.0,,14,2,0.05,0.0,0.05
25,Nwaneri,1,3,51,0,-4,63,194,0.1,a,,,165,8,0.23,0.08,0.31
26,Zubimendi,1,3,54,0,-1,2342,9091,2.8,a,100.0,,1027,50,0.59,1.01,1.6
28,Kabia,1,3,45,0,0,0,95,0.1,u,0.0,has joined Shrewsbury Town on loan for the rest of the season.,0,0,0.0,0.0,0.0
29,Sambi,1,3,45,0,0,0,49,0.1,u,0.0,has joined Hamburger permanently.,0,0,0.0,0.0,0.0
30,Havertz,1,4,73,0,-2,63,125,0.3,d,50.0,Knee injury - 50% chance of playing,30,1,0.0,0.01,0.01
31,G.Jesus,1,4,64,0,-1,55,74,0.0,d,50.0,Knee injury - 50% chance of playing,0,0,0.0,0.0,0.0
266,Eze,1,3,77,1,2,219807,9268,14.9,a,,,790,61,2.54,1.32,3.86
662,Mosquera,1,2,54,0,-1,640,808,0.2,a,,,296,15,0.0,0.09,0.09
666,Gyökeres,1,4,88,0,-2,1636,44040,11.6,d,50.0,Muscle injury - 50% chance of playing,801,37,4.45,0.66,5.11
700,Dowman,1,3,43,0,-2,1745,1794,0.4,a,,,27,5,0.14,0.02,0.16
711,Harriman-Annous,1,3,45,0,0,12,26,0.0,a,,,0,0,0.0,0.0,0.0
725,Hincapie,1,2,54,0,-1,1876,172,0.1,a,100.0,,113,4,0.0,0.01,0.01
32,Martinez,2,1,50,0,0,15253,2734,3.1,a,100.0,,900,43,0.0,0.03,0.03
33,M.Bizot,2,1,43,0,-2,60,392,0.5,a,,,180,7,0.0,0.0,0.0
