id,web_name,team,position,now_cost,ownership,NTI_1h,NTI_24h,momentum,status,price_freeze,forecast,risk_up,risk_down,eta_window
1,Raya,1,1,60,37.8,-2410.0,-2410.0,down,a,0,stable,0.0,0.0,48h+
2,Arrizabalaga,1,1,50,0.1,-58.0,-58.0,down,a,0,stable,0.0,0.0,48h+
3,Meslier,1,1,50,0.0,-20.0,-20.0,down,a,0,stable,0.0,0.0,48h+
4,Gabriel,1,2,80,26.3,-28312.0,-28312.0,down,a,0,stable,0.0,0.0,48h+
5,J.Timber,1,2,65,0.1,-139.0,-139.0,down,i,1,stable,0.0,0.0,48h+
6,Saliba,1,2,60,0.2,-371.0,-371.0,down,i,1,stable,0.0,0.0,48h+
7,Lewis-Skelly,1,3,55,0.7,-471.0,-471.0,down,a,0,stable,0.0,0.0,48h+
8,Calafiori,1,2,56,43.7,49100.0,49100.0,up,a,0,stable,0.0,0.0,48h+
9,Hincapie,1,2,54,1.2,-3176.0,-3176.0,down,a,0,stable,0.0,0.0,48h+
10,White,1,2,55,7.2,6308.0,6308.0,up,a,0,stable,0.0,0.0,48h+
11,Mosquera,1,2,55,4.9,-8925.0,-8925.0,down,a,0,stable,0.0,0.0,48h+
12,Saka,1,3,95,10.6,7618.0,7618.0,up,a,0,stable,0.0,0.0,48h+
13,Rice,1,3,75,14.9,-22044.0,-22044.0,down,a,0,stable,0.0,0.0,48h+
14,Eze,1,3,64,1.5,-3237.0,-3237.0,down,a,0,stable,0.0,0.0,48h+
15,Ødegaard,1,3,66,11.3,-8891.0,-8891.0,down,a,0,stable,0.0,0.0,48h+
16,Madueke,1,3,64,0.3,-776.0,-776.0,down,a,0,stable,0.0,0.0,48h+
17,Merino,1,3,59,0.5,-1065.0,-1065.0,down,a,0,stable,0.0,0.0,48h+
18,Martinelli,1,3,63,0.2,-424.0,-424.0,down,a,0,stable,0.0,0.0,48h+
19,Zubimendi,1,3,54,0.8,-1694.0,-1694.0,down,a,0,stable,0.0,0.0,48h+
20,Dowman,1,3,54,0.1,-148.0,-148.0,down,a,0,stable,0.0,0.0,48h+
22,Nwaneri,1,3,54,0.0,-53.0,-53.0,down,u,0,stable,0.0,0.0,48h+
23,Fábio Vieira,1,3,55,0.0,-34.0,-34.0,down,u,0,stable,0.0,0.0,48h+
24,Nelson,1,3,55,0.0,-23.0,-23.0,down,u,0,stable,0.0,0.0,48h+
25,Gyökeres,1,4,73,5.1,-19030.0,-19030.0,down,a,0,stable,0.0,0.0,48h+
26,Havertz,1,4,75,7.0,-7948.0,-7948.0,down,a,0,stable,0.0,0.0,48h+
27,G.Jesus,1,4,59,0.3,-1430.0,-1430.0,down,u,0,stable,0.0,0.0,48h+
31,Konsa,1,2,44,10.5,8708.0,8708.0,up,a,0,stable,0.0,0.0,48h+
452,Bruno G.,1,3,68,2.2,-3604.0,-3604.0,down,a,0,stable,0.0,0.0,48h+
557,Tzolis,1,3,65,21.6,-68439.0,-68439.0,down,a,0,stable,0.0,0.0,12–24h
29,M.Bizot,2,1,45,0.1,-15.0,-15.0,down,a,0,stable,0.0,0.0,48h+
30,Digne,2,2,45,0.1,-171.0,-171.0,down,u,1,stable,0.0,0.0,48h+
32,Cash,2,2,45,7.1,-2398.0,-2398.0,down,a,0,stable,0.0,0.0,48h+
33,Mings,2,2,45,0.4,-275.0,-275.0,down,a,0,stable,0.0,0.0,48h+
34,Pau,2,2,45,0.4,306.0,306.0,up,a,0,stable,0.0,0.0,48h+
35,Bogarde,2,3,50,0.1,-34.0,-34.0,down,a,0,stable,0.0,0.0,48h+
36,Maatsen,2,2,45,0.8,510.0,510.0,up,a,0,stable,0.0,0.0,48h+
37,Lindelöf,2,2,45,0.3,56.0,56.0,up,a,0,stable,0.0,0.0,48h+
38,A.García,2,2,40,1.7,40.0,40.0,up,a,0,stable,0.0,0.0,48h+
39,Nedeljkovic,2,2,40,0.2,-326.0,-326.0,down,u,1,stable,0.0,0.0,48h+
41,Buendía,2,3,60,1.1,180.0,180.0,up,a,0,stable,0.0,0.0,48h+
44,Bailey,2,3,54,0.1,-247.0,-247.0,down,a,0,stable,0.0,0.0,48h+
45,McGinn,2,3,55,2.5,-2764.0,-2764.0,down,a,0,stable,0.0,0.0,48h+
46,Barkley,2,3,50,0.3,252.0,252.0,up,a,0,stable,0.0,0.0,48h+
47,Kamara,2,3,50,0.3,-60.0,-60.0,down,a,0,stable,0.0,0.0,48h+
48,Onana,2,3,50,0.0,-39.0,-39.0,down,i,1,stable,0.0,0.0,48h+
49,Iling Jr,2,3,50,0.0,-6.0,-6.0,down,u,1,stable,0.0,0.0,48h+
50,Burrowes,2,3,45,0.7,-70.0,-70.0,down,a,0,stable,0.0,0.0,48h+
51,George Hemmings,2,3,45,0.9,2569.0,2569.0,up,a,0,stable,0.0,0.0,48h+
52,Alysson,2,3,50,0.0,-7.0,-7.0,down,a,0,stable,0.0,0.0,48h+
53,Manzambi,2,3,59,0.1,-422.0,-422.0,down,i,1,stable,0.0,0.0,48h+
54,Gomes,2,3,55,0.0,-100.0,-100.0,down,s,1,stable,0.0,0.0,48h+
55,Watkins,2,4,78,5.1,-35837.0,-35837.0,down,u,0,stable,0.0,0.0,48h+
56,Abraham,2,4,55,0.1,496.0,496.0,up,a,1,stable,0.0,0.0,48h+
160,Garnacho,2,3,59,0.5,-974.0,-974.0,down,a,0,stable,0.0,0.0,48h+
166,N.Jackson,2,4,65,0.9,6211.0,6211.0,up,a,0,stable,0.0,0.0,48h+
582,Madjo,2,4,55,0.3,-769.0,-769.0,down,i,1,stable,0.0,0.0,48h+
596,Ruggeri,2,2,45,0.1,-149.0,-149.0,down,a,0,stable,0.0,0.0,48h+
597,Suzuki,2,1,50,1.1,3252.0,3252.0,up,a,0,stable,0.0,0.0,48h+
606,Rowe,2,2,40,0.2,390.0,390.0,up,a,0,stable,0.0,0.0,48h+
607,Lynch,2,3,45,0.1,123.0,123.0,up,a,0,stable,0.0,0.0,48h+
611,Wan-Bissaka,2,2,45,0.1,499.0,499.0,up,a,0,stable,0.0,0.0,48h+
618,Goretzka,2,3,60,0.0,221.0,221.0,up,a,0,stable,0.0,0.0,48h+
630,Harwood-Bellis,2,2,45,0.0,250.0,250.0,up,a,0,stable,0.0,0.0,48h+
631,Mbaye,2,3,60,0.0,1188.0,1188.0,up,a,0,stable,0.0,0.0,48h+
57,Petrović,3,1,45,3.4,585.0,585.0,up,a,0,stable,0.0,0.0,48h+
58,Forster,3,1,40,3.4,1602.0,1602.0,up,a,0,stable,0.0,0.0,48h+
59,Dennis,3,1,40,0.2,-257.0,-257.0,down,u,1,stable,0.0,0.0,48h+
60,Hill,3,2,55,0.9,-513.0,-513.0,down,a,0,stable,0.0,0.0,48h+
61,Truffert,3,2,55,3.9,-3346.0,-3346.0,down,a,0,stable,0.0,0.0,48h+
62,Diakité,3,2,50,0.2,-241.0,-241.0,down,a,0,stable,0.0,0.0,48h+
63,Milosavljević,3,2,50,0.0,-15.0,-15.0,down,i,1,stable,0.0,0.0,48h+
64,Smith,3,2,45,0.1,-64.0,-64.0,down,a,0,stable,0.0,0.0,48h+
65,J.Araujo,3,2,45,0.0,-17.0,-17.0,down,i,1,stable,0.0,0.0,48h+
66,Soler,3,2,40,0.3,376.0,376.0,up,a,0,stable,0.0,0.0,48h+
67,Rayan,3,3,65,2.4,-4522.0,-4522.0,down,a,0,stable,0.0,0.0,48h+
68,Tavernier,3,3,60,2.3,-2249.0,-2249.0,down,a,0,stable,0.0,0.0,48h+
69,Scott,3,3,60,1.9,3656.0,3656.0,up,a,0,stable,0.0,0.0,48h+
70,Kluivert,3,3,60,1.1,-1212.0,-1212.0,down,a,0,stable,0.0,0.0,48h+
71,Cook,3,3,50,0.2,244.0,244.0,up,a,0,stable,0.0,0.0,48h+
72,Gannon-Doak,3,3,50,0.1,-106.0,-106.0,down,a,0,stable,0.0,0.0,48h+
73,Adams,3,3,50,0.2,35.0,35.0,up,a,0,stable,0.0,0.0,48h+
74,Brooks,3,3,50,0.1,20.0,20.0,up,a,0,stable,0.0,0.0,48h+
75,Christie,3,3,50,0.0,33.0,33.0,up,a,0,stable,0.0,0.0,48h+
76,Tóth.A,3,3,50,0.0,-11.0,-11.0,down,a,0,stable,0.0,0.0,48h+
77,Adli,3,3,49,0.0,-40.0,-40.0,down,i,1,stable,0.0,0.0,48h+
78,Kroupi.Jr,3,3,74,0.2,-625.0,-625.0,down,i,1,stable,0.0,0.0,48h+
79,Evanilson,3,4,60,3.2,1269.0,1269.0,up,a,0,stable,0.0,0.0,48h+
80,Enes Ünal,3,4,55,0.0,-39.0,-39.0,down,u,1,stable,0.0,0.0,48h+
81,Rodríguez,3,4,60,0.1,-36.0,-36.0,down,a,0,stable,0.0,0.0,48h+
566,Silva,3,2,50,0.4,49.0,49.0,up,a,0,stable,0.0,0.0,48h+
573,Sanchez,3,2,45,0.2,-178.0,-178.0,down,a,0,stable,0.0,0.0,48h+
608,Jebbison,3,4,50,0.1,253.0,253.0,up,a,0,stable,0.0,0.0,48h+
615,Di Gregorio,3,1,45,0.0,74.0,74.0,up,a,0,stable,0.0,0.0,48h+
82,Kelleher,4,1,50,7.3,5665.0,5665.0,up,a,0,stable,0.0,0.0,48h+
83,Valdimarsson,4,1,45,0.1,-15.0,-15.0,down,a,0,stable,0.0,0.0,48h+
84,Collins,4,2,55,2.2,752.0,752.0,up,a,0,stable,0.0,0.0,48h+
