id,web_name,team,position,now_cost,ownership,NTI_1h,NTI_24h,momentum,status,price_freeze,forecast,risk_up,risk_down,eta_window
1,Raya,1,1,55,23.5,-2296.0,-2296.0,down,a,0,stable,0.0,0.0,48h+
2,Arrizabalaga,1,1,44,0.6,-1337.0,-1337.0,down,a,0,stable,0.0,0.0,48h+
3,Hein,1,1,40,0.4,-911.0,-911.0,down,u,1,stable,0.0,0.0,48h+
4,Setford,1,1,40,0.2,298.0,298.0,up,a,0,stable,0.0,0.0,48h+
5,Gabriel,1,2,61,21.8,16998.0,16998.0,up,a,0,stable,0.0,0.0,48h+
6,Saliba,1,2,60,13.3,-61904.0,-61904.0,down,d,1,stable,0.0,0.0,12–24h
7,Calafiori,1,2,57,13.5,23402.0,23402.0,up,a,0,stable,0.0,0.0,48h+
8,J.Timber,1,2,57,11.1,60571.0,60571.0,up,a,0,stable,0.0,0.0,12–24h
9,Kiwior,1,2,54,0.1,-287.0,-287.0,down,u,1,stable,0.0,0.0,48h+
10,Lewis-Skelly,1,2,53,2.4,-6615.0,-6615.0,down,a,0,stable,0.0,0.0,48h+
11,White,1,2,54,0.5,-704.0,-704.0,down,a,0,stable,0.0,0.0,48h+
13,Clarke,1,2,40,0.5,-564.0,-564.0,down,a,0,stable,0.0,0.0,48h+
14,Kacurri,1,2,40,0.2,-190.0,-190.0,down,a,0,stable,0.0,0.0,48h+
15,Nichols,1,2,40,0.2,-157.0,-157.0,down,a,0,stable,0.0,0.0,48h+
16,Saka,1,3,98,4.1,-20488.0,-20488.0,down,i,1,-0.1,0.0,1.0,6–12h
17,Ødegaard,1,3,79,2.5,-14072.0,-14072.0,down,d,1,stable,0.0,0.0,48h+
18,Madueke,1,3,70,1.6,7357.0,7357.0,up,a,0,stable,0.0,0.0,48h+
19,Martinelli,1,3,69,1.0,-2271.0,-2271.0,down,a,0,stable,0.0,0.0,48h+
20,Trossard,1,3,69,0.3,-101.0,-101.0,down,a,0,stable,0.0,0.0,48h+
21,Rice,1,3,65,9.0,-18225.0,-18225.0,down,a,0,stable,0.0,0.0,48h+
22,Merino,1,3,59,0.5,1985.0,1985.0,up,a,0,stable,0.0,0.0,48h+
23,Fábio Vieira,1,3,54,0.0,-156.0,-156.0,down,u,1,stable,0.0,0.0,48h+
24,Nørgaard,1,3,54,0.2,-362.0,-362.0,down,a,0,stable,0.0,0.0,48h+
25,Nwaneri,1,3,54,0.2,-307.0,-307.0,down,a,0,stable,0.0,0.0,48h+
26,Zubimendi,1,3,54,2.6,51748.0,51748.0,up,a,0,stable,0.0,0.0,48h+
28,Kabia,1,3,45,0.2,-890.0,-890.0,down,u,1,stable,0.0,0.0,48h+
29,Sambi,1,3,45,0.1,-428.0,-428.0,down,u,1,stable,0.0,0.0,48h+
30,Havertz,1,4,74,0.4,-955.0,-955.0,down,i,1,stable,0.0,0.0,48h+
31,G.Jesus,1,4,65,0.0,-61.0,-61.0,down,i,1,stable,0.0,0.0,48h+
266,Eze,1,3,75,12.1,21782.0,21782.0,up,a,0,stable,0.0,0.0,48h+
662,Mosquera,1,2,54,0.2,1344.0,1344.0,up,a,0,stable,0.0,0.0,48h+
666,Gyökeres,1,4,90,25.5,24378.0,24378.0,up,a,0,stable,0.0,0.0,48h+
700,Dowman,1,3,45,0.4,475.0,475.0,up,a,0,stable,0.0,0.0,48h+
711,Harriman-Annous,1,3,45,0.0,12.0,12.0,up,a,0,stable,0.0,0.0,48h+
725,Hincapie,1,2,55,0.0,6.0,6.0,up,a,0,stable,0.0,0.0,48h+
32,Martinez,2,1,50,1.9,7359.0,7359.0,up,a,0,stable,0.0,0.0,48h+
33,M.Bizot,2,1,45,0.7,-2406.0,-2406.0,down,a,0,stable,0.0,0.0,48h+
34,Gauci,2,1,40,0.2,-303.0,-303.0,down,u,1,stable,0.0,0.0,48h+
35,Marschall,2,1,40,0.0,-22.0,-22.0,down,u,1,stable,0.0,0.0,48h+
36,Cash,2,2,45,4.9,1890.0,1890.0,up,a,0,stable,0.0,0.0,48h+
37,Digne,2,2,45,2.0,-176.0,-176.0,down,a,0,stable,0.0,0.0,48h+
38,Konsa,2,2,45,12.9,-1638.0,-1638.0,down,a,0,stable,0.0,0.0,48h+
39,Maatsen,2,2,44,0.6,-1320.0,-1320.0,down,a,0,stable,0.0,0.0,48h+
40,Mings,2,2,45,1.4,5475.0,5475.0,up,a,0,stable,0.0,0.0,48h+
41,Pau,2,2,44,0.4,-823.0,-823.0,down,a,0,stable,0.0,0.0,48h+
42,A.García,2,2,39,0.2,-28.0,-28.0,down,i,1,stable,0.0,0.0,48h+
43,Alex Moreno,2,2,40,4.7,-18159.0,-18159.0,down,u,1,-0.1,0.0,1.0,6–12h
44,Bogarde,2,2,40,0.4,3925.0,3925.0,up,a,0,stable,0.0,0.0,48h+
45,Sousa,2,2,40,0.3,-189.0,-189.0,down,a,0,stable,0.0,0.0,48h+
46,Yasin,2,2,40,0.2,-164.0,-164.0,down,a,0,stable,0.0,0.0,48h+
47,Rogers,2,3,70,8.0,-6037.0,-6037.0,down,a,0,stable,0.0,0.0,48h+
48,Tielemans,2,3,59,1.6,-5351.0,-5351.0,down,d,1,stable,0.0,0.0,48h+
49,Bailey,2,3,55,0.1,-453.0,-453.0,down,u,1,stable,0.0,0.0,48h+
50,Buendía,2,3,53,0.1,86.0,86.0,up,a,0,stable,0.0,0.0,48h+
51,Iling Jr,2,3,55,0.0,-8.0,-8.0,down,a,0,stable,0.0,0.0,48h+
53,Malen,2,3,52,0.8,-2411.0,-2411.0,down,a,0,stable,0.0,0.0,48h+
54,McGinn,2,3,55,0.6,-103.0,-103.0,down,a,0,stable,0.0,0.0,48h+
55,Barkley,2,3,49,0.0,-138.0,-138.0,down,i,1,stable,0.0,0.0,48h+
56,Barrenechea,2,3,50,0.0,-1.0,-1.0,down,u,1,stable,0.0,0.0,48h+
57,Dobbin,2,3,50,0.0,-101.0,-101.0,down,u,1,stable,0.0,0.0,48h+
58,Kamara,2,3,49,0.1,-469.0,-469.0,down,i,1,stable,0.0,0.0,48h+
59,Onana,2,3,49,1.0,-6875.0,-6875.0,down,i,1,stable,0.0,0.0,48h+
60,Broggio,2,3,45,0.3,184.0,184.0,up,a,0,stable,0.0,0.0,48h+
61,Dendoncker,2,3,45,0.2,-459.0,-459.0,down,u,1,stable,0.0,0.0,48h+
62,Jimoh-Aloba,2,3,45,0.1,18.0,18.0,up,a,0,stable,0.0,0.0,48h+
63,Young,2,3,45,0.6,-340.0,-340.0,down,a,0,stable,0.0,0.0,48h+
64,Watkins,2,4,88,15.3,-41390.0,-41390.0,down,a,0,stable,0.0,0.0,48h+
65,Redmond,2,4,45,0.6,-2310.0,-2310.0,down,u,1,stable,0.0,0.0,48h+
389,Elliott,2,3,54,0.5,791.0,791.0,up,a,0,stable,0.0,0.0,48h+
456,Sancho,2,3,59,0.2,110.0,110.0,up,a,0,stable,0.0,0.0,48h+
677,Guessand,2,3,64,0.0,-56.0,-56.0,down,a,0,stable,0.0,0.0,48h+
688,Wright,2,1,40,0.5,-298.0,-298.0,down,a,0,stable,0.0,0.0,48h+
701,Rowe,2,2,40,0.1,-137.0,-137.0,down,a,0,stable,0.0,0.0,48h+
702,Burrowes,2,3,45,0.1,-51.0,-51.0,down,a,0,stable,0.0,0.0,48h+
703,Proctor,2,1,40,0.3,-7.0,-7.0,down,a,0,stable,0.0,0.0,48h+
710,Patterson,2,2,40,0.1,-77.0,-77.0,down,a,0,stable,0.0,0.0,48h+
719,Lindelöf,2,2,45,0.0,139.0,139.0,up,a,0,stable,0.0,0.0,48h+
183,Weiss,3,1,44,0.1,-107.0,-107.0,down,a,0,stable,0.0,0.0,48h+
184,Green,3,1,40,0.3,-856.0,-856.0,down,u,1,stable,0.0,0.0,48h+
185,Hladký,3,1,40,0.2,4.0,4.0,up,a,0,stable,0.0,0.0,48h+
186,Roberts,3,2,44,0.0,-128.0,-128.0,down,i,1,stable,0.0,0.0,48h+
187,Walker,3,2,45,1.7,-492.0,-492.0,down,a,0,stable,0.0,0.0,48h+
188,Delcroix,3,2,40,0.3,-241.0,-241.0,down,a,0,stable,0.0,0.0,48h+
189,Dodgson,3,2,40,0.0,-25.0,-25.0,down,u,1,stable,0.0,0.0,48h+
190,Ekdal,3,2,40,1.3,3805.0,3805.0,up,a,0,stable,0.0,0.0,48h+
