id,web_name,team,position,now_cost,ownership,NTI_1h,NTI_24h,momentum,status,price_freeze,forecast,risk_up,risk_down,eta_window
1,Raya,1,1,60,36.7,-295134.0,-193865.0,down,a,0,stable,0.0,0.0,0–6h
2,Arrizabalaga,1,1,41,0.4,1247.0,915.0,up,a,0,stable,0.0,0.0,48h+
3,Hein,1,1,40,0.2,1082.0,785.0,up,u,1,stable,0.0,0.0,48h+
4,Setford,1,1,39,0.2,-384.0,-328.0,down,a,0,stable,0.0,0.0,48h+
5,Gabriel,1,2,62,13.9,280073.0,214841.0,up,i,1,stable,0.0,0.0,0–6h
6,Saliba,1,2,59,10.3,116510.0,88957.0,up,a,0,stable,0.0,0.0,6–12h
7,Calafiori,1,2,57,9.8,565183.0,406217.0,up,a,1,+0.1,1.0,0.0,0–6h
8,J.Timber,1,2,65,33.2,33427.0,-142068.0,up,a,0,stable,0.0,0.0,48h+
9,Kiwior,1,2,54,0.1,32.0,24.0,up,u,1,stable,0.0,0.0,48h+
10,Lewis-Skelly,1,2,51,1.9,-34185.0,-15265.0,down,a,0,-0.1,0.0,1.0,6–12h
11,White,1,2,54,2.6,-198475.0,-99342.0,down,d,1,-0.1,0.0,1.0,0–6h
13,Clarke,1,2,38,0.5,584.0,580.0,up,a,0,stable,0.0,0.0,48h+
14,Kacurri,1,2,39,0.1,411.0,308.0,up,u,1,stable,0.0,0.0,48h+
15,Nichols,1,2,38,0.2,525.0,389.0,up,a,0,stable,0.0,0.0,48h+
16,Saka,1,3,102,22.1,-353794.0,-201255.0,down,a,0,stable,0.0,0.0,0–6h
17,Ødegaard,1,3,78,1.7,-23840.0,-15638.0,down,a,0,-0.1,0.0,1.0,6–12h
18,Madueke,1,3,68,0.9,-20957.0,-7994.0,down,a,0,stable,0.0,0.0,48h+
19,Martinelli,1,3,68,1.0,-7549.0,-2751.0,down,a,0,stable,0.0,0.0,48h+
20,Trossard,1,3,69,0.8,-9929.0,-11318.0,down,a,0,stable,0.0,0.0,48h+
21,Rice,1,3,71,22.1,-84970.0,-146927.0,down,a,0,stable,0.0,0.0,12–24h
22,Merino,1,3,61,4.5,-135216.0,-102181.0,down,a,0,-0.1,0.0,1.0,6–12h
23,Fábio Vieira,1,3,54,0.0,11.0,9.0,up,u,1,stable,0.0,0.0,48h+
24,Nørgaard,1,3,52,0.1,148.0,131.0,up,a,0,stable,0.0,0.0,48h+
25,Nwaneri,1,3,51,0.1,373.0,314.0,up,a,0,stable,0.0,0.0,48h+
26,Zubimendi,1,3,52,2.3,16621.0,14278.0,up,a,0,stable,0.0,0.0,48h+
28,Kabia,1,3,45,0.1,256.0,199.0,up,u,1,stable,0.0,0.0,48h+
29,Sambi,1,3,45,0.1,111.0,82.0,up,u,1,stable,0.0,0.0,48h+
30,Havertz,1,4,73,0.3,170.0,128.0,up,i,1,stable,0.0,0.0,48h+
31,G.Jesus,1,4,64,0.1,-4596.0,-1573.0,down,a,0,stable,0.0,0.0,48h+
266,Eze,1,3,78,19.5,35662.0,67723.0,up,a,0,stable,0.0,0.0,48h+
662,Mosquera,1,2,54,0.2,5011.0,3594.0,up,i,1,stable,0.0,0.0,48h+
666,Gyökeres,1,4,88,10.9,-48266.0,-21550.0,down,a,0,stable,0.0,0.0,48h+
700,Dowman,1,3,43,0.4,5454.0,2583.0,up,i,1,stable,0.0,0.0,48h+
711,Harriman-Annous,1,3,45,0.0,33.0,27.0,up,a,0,stable,0.0,0.0,48h+
725,Hincapie,1,2,55,2.9,-227872.0,-100018.0,down,a,0,-0.1,0.0,1.0,0–6h
759,Salmon,1,2,40,0.0,-186.0,-122.0,down,a,0,stable,0.0,0.0,48h+
32,Martinez,2,1,51,3.6,-56662.0,-63067.0,down,d,1,-0.1,0.0,1.0,6–12h
33,M.Bizot,2,1,42,0.4,2244.0,1813.0,up,a,0,stable,0.0,0.0,48h+
34,Gauci,2,1,40,0.1,506.0,398.0,up,u,1,stable,0.0,0.0,48h+
35,Marschall,2,1,40,0.0,28.0,25.0,up,u,1,stable,0.0,0.0,48h+
36,Cash,2,2,49,13.5,-678016.0,-459073.0,down,a,0,-0.1,0.0,1.0,0–6h
37,Digne,2,2,45,1.9,17593.0,13675.0,up,a,0,stable,0.0,0.0,48h+
38,Konsa,2,2,44,7.9,-8407.0,-4017.0,down,a,0,stable,0.0,0.0,48h+
39,Maatsen,2,2,42,0.5,-3067.0,-1967.0,down,a,0,stable,0.0,0.0,48h+
40,Mings,2,2,43,0.6,4643.0,3428.0,up,i,1,stable,0.0,0.0,48h+
41,Pau,2,2,43,0.5,-7050.0,-9826.0,down,d,1,stable,0.0,0.0,48h+
42,A.García,2,2,39,0.2,923.0,621.0,up,a,0,stable,0.0,0.0,48h+
43,Alex Moreno,2,2,40,1.9,11142.0,7517.0,up,u,1,stable,0.0,0.0,48h+
44,Bogarde,2,2,40,0.6,2332.0,1819.0,up,a,0,stable,0.0,0.0,48h+
45,Sousa,2,2,39,0.3,968.0,739.0,up,a,0,stable,0.0,0.0,48h+
46,Yasin,2,2,40,0.1,393.0,302.0,up,u,1,stable,0.0,0.0,48h+
47,Rogers,2,3,70,10.7,-133390.0,-101420.0,down,a,0,stable,0.0,0.0,6–12h
48,Tielemans,2,3,59,0.7,-4810.0,-3222.0,down,a,0,stable,0.0,0.0,48h+
49,Bailey,2,3,55,0.1,63.0,42.0,up,u,1,stable,0.0,0.0,48h+
50,Buendía,2,3,53,0.5,-4514.0,-4648.0,down,a,0,stable,0.0,0.0,48h+
51,Iling Jr,2,3,55,0.0,21.0,18.0,up,u,1,stable,0.0,0.0,48h+
53,Malen,2,3,51,0.9,5278.0,2383.0,up,a,0,stable,0.0,0.0,48h+
54,McGinn,2,3,54,0.7,-3657.0,-3001.0,down,a,0,stable,0.0,0.0,48h+
55,Barkley,2,3,48,0.0,717.0,525.0,up,i,1,stable,0.0,0.0,48h+
56,Barrenechea,2,3,50,0.0,0.0,0.0,flat,u,1,stable,0.0,0.0,48h+
57,Dobbin,2,3,50,0.0,28.0,20.0,up,u,1,stable,0.0,0.0,48h+
58,Kamara,2,3,49,0.5,-25837.0,-17014.0,down,a,0,-0.1,0.0,1.0,6–12h
59,Onana,2,3,48,0.7,-4018.0,-3324.0,down,a,0,stable,0.0,0.0,48h+
60,Broggio,2,3,45,0.3,1181.0,885.0,up,a,0,stable,0.0,0.0,48h+
61,Dendoncker,2,3,45,0.1,364.0,253.0,up,u,1,stable,0.0,0.0,48h+
62,Jimoh-Aloba,2,3,45,0.1,253.0,205.0,up,a,0,stable,0.0,0.0,48h+
63,Young,2,3,43,0.6,839.0,997.0,up,a,0,stable,0.0,0.0,48h+
64,Watkins,2,4,85,7.7,-114322.0,-83051.0,down,a,0,stable,0.0,0.0,6–12h
65,Redmond,2,4,45,0.3,858.0,655.0,up,u,1,stable,0.0,0.0,48h+
389,Elliott,2,3,52,0.2,1280.0,952.0,up,a,0,stable,0.0,0.0,48h+
456,Sancho,2,3,58,0.2,-193.0,-164.0,down,n,0,stable,0.0,0.0,48h+
677,Guessand,2,3,62,0.0,260.0,325.0,up,a,0,stable,0.0,0.0,48h+
688,Wright,2,1,39,0.6,-723.0,-1268.0,down,a,0,stable,0.0,0.0,48h+
701,Rowe,2,2,40,0.1,221.0,177.0,up,u,1,stable,0.0,0.0,48h+
702,Burrowes,2,3,44,0.1,326.0,235.0,up,a,0,stable,0.0,0.0,48h+
703,Proctor,2,1,39,0.3,-8021.0,-5785.0,down,a,0,stable,0.0,0.0,48h+
710,Patterson,2,2,39,0.2,1484.0,1097.0,up,a,0,stable,0.0,0.0,48h+
719,Lindelöf,2,2,45,0.0,-124.0,-75.0,down,a,0,stable,0.0,0.0,48h+
