id,web_name,team,element_type,now_cost,cost_change_event,cost_change_start,transfers_in_event,transfers_out_event,selected_by_percent,status,chance_of_playing_this_round,news,minutes,total_points,expected_goals,expected_assists,expected_goal_involvements
1,Raya,1,1,59,0,4,3635,3036,32.3,a,,,990,53,0.0,0.04,0.04
2,Arrizabalaga,1,1,42,0,-3,29,93,0.4,a,,,0,0,0.0,0.0,0.0
3,Hein,1,1,40,0,0,0,52,0.3,u,0.0,Has joined Werder Bremen on loan for the rest of the season.,0,0,0.0,0.0,0.0
4,Setford,1,1,40,0,0,23,35,0.2,a,,,0,0,0.0,0.0,0.0
5,Gabriel,1,2,65,0,5,656,141199,29.5,i,0.0,Thigh injury - Unknown return date,990,81,0.82,0.69,1.51
6,Saliba,1,2,60,0,0,13371,1347,12.6,a,100.0,,724,39,0.29,0.23,0.52
7,Calafiori,1,2,58,0,3,2052,13263,14.8,d,75.0,Hip injury - 75% chance of playing,856,61,2.24,0.25,2.49
8,J.Timber,1,2,63,1,8,45767,2760,29.5,a,,,881,67,2.08,0.64,2.72
9,Kiwior,1,2,54,0,-1,0,8,0.1,u,0.0,has joined Porto on loan for the rest of the season.,0,0,0.0,0.0,0.0
10,Lewis-Skelly,1,2,51,0,-4,200,315,1.6,a,,,86,6,0.0,0.0,0.0
11,White,1,2,53,0,-2,133,56,0.4,a,100.0,,70,6,0.01,0.01,0.02
13,Clarke,1,2,38,0,-2,210,122,0.5,a,,,0,0,0.0,0.0,0.0
14,Kacurri,1,2,39,0,-1,0,36,0.1,u,0.0,has joined Morecambe on loan for the rest of the season.,0,0,0.0,0.0,0.0
15,Nichols,1,2,39,0,-1,25,33,0.2,a,,,0,0,0.0,0.0,0.0
16,Saka,1,3,101,0,1,9208,2669,18.0,a,100.0,,681,45,2.41,2.26,4.67
17,Ødegaard,1,3,78,0,-2,56,189,1.3,d,50.0,Knee injury - 50% chance of playing,201,13,0.14,0.81,0.95
18,Madueke,1,3,68,0,-2,12,83,0.6,d,50.0,Knee injury - 50% chance of playing,304,10,0.29,0.86,1.15
19,Martinelli,1,3,68,0,-2,11,337,0.8,d,50.0,Muscle injury - 50% chance of playing,214,16,0.75,0.08,0.83
20,Trossard,1,3,69,0,-1,847,447,0.9,a,100.0,,642,40,1.92,1.15,3.07
21,Rice,1,3,69,0,4,17998,3144,21.9,a,100.0,,893,65,1.18,2.38,3.56
22,Merino,1,3,59,0,-1,442,567,1.0,a,,,413,23,0.72,0.23,0.95
23,Fábio Vieira,1,3,54,0,-1,0,0,0.0,u,0.0,has joined Hamburger on loan for the rest of the season.,0,0,0.0,0.0,0.0
24,Nørgaard,1,3,52,0,-3,11,24,0.1,a,100.0,,14,2,0.05,0.0,0.05
25,Nwaneri,1,3,51,0,-4,25,41,0.1,a,,,163,7,0.23,0.08,0.31
26,Zubimendi,1,3,54,0,-1,759,1281,2.9,a,100.0,,937,48,0.54,1.0,1.54
28,Kabia,1,3,45,0,0,0,23,0.1,u,0.0,has joined Shrewsbury Town on loan for the rest of the season.,0,0,0.0,0.0,0.0
29,Sambi,1,3,45,0,0,0,12,0.1,u,0.0,has joined Hamburger permanently.,0,0,0.0,0.0,0.0
30,Havertz,1,4,73,0,-2,23,31,0.3,d,50.0,Knee injury - 50% chance of playing,30,1,0.0,0.01,0.01
31,G.Jesus,1,4,64,0,-1,15,16,0.0,d,50.0,Knee injury - 50% chance of playing,0,0,0.0,0.0,0.0
266,Eze,1,3,76,0,1,3557,4627,13.1,a,,,700,41,1.88,0.95,2.83
662,Mosquera,1,2,54,0,-1,389,74,0.2,a,,,294,14,0.0,0.09,0.09
666,Gyökeres,1,4,88,0,-2,641,10701,11.9,d,50.0,Muscle injury - 50% chance of playing,801,37,4.45,0.66,5.11
700,Dowman,1,3,43,0,-2,609,421,0.4,a,,,27,5,0.14,0.02,0.16
711,Harriman-Annous,1,3,45,0,0,4,3,0.0,a,,,0,0,0.0,0.0,0.0
725,Hincapie,1,2,54,0,-1,170,30,0.1,a,100.0,,26,2,0.0,0.0,0.0
32,Martinez,2,1,50,0,0,3574,468,2.9,a,100.0,,810,40,0.0,0.03,0.03
33,M.Bizot,2,1,43,0,-2,17,97,0.5,a,,,180,7,0.0,0.0,0.0
34,Gauci,2,1,40,0,0,0,20,0.1,u,0.0,Has joined Port Vale on loan for the rest of the season.,0,0,0.0,0.0,0.0
35,Marschall,2,1,40,0,0,0,1,0.0,u,0.0,Has joined Stevenage permanently.,0,0,0.0,0.0,0.0
36,Cash,2,2,46,0,1,2070,3765,5.7,d,75.0,Knock - 75% chance of playing,966,52,0.22,0.71,0.93
37,Digne,2,2,45,0,0,2860,225,2.0,a,100.0,,817,42,0.27,1.33,1.6
