id,web_name,team,element_type,now_cost,cost_change_event,cost_change_start,transfers_in_event,transfers_out_event,selected_by_percent,status,chance_of_playing_this_round,news,minutes,total_points,expected_goals,expected_assists,expected_goal_involvements
1,Raya,1,1,55,0,0,114443,56095,22.4,a,,,270,18,0.0,0.02,0.02
2,Arrizabalaga,1,1,44,0,-1,708,4737,0.7,a,,,0,0,0.0,0.0,0.0
3,Hein,1,1,40,0,0,0,4245,0.5,u,0.0,Has joined Werder Bremen on loan for the rest of the season.,0,0,0.0,0.0,0.0
4,Setford,1,1,40,0,0,1994,1092,0.2,a,,,0,0,0.0,0.0,0.0
5,Gabriel,1,2,61,0,1,102865,65510,21.1,a,,,270,14,0.06,0.02,0.08
6,Saliba,1,2,61,0,1,24000,230739,16.3,d,,Ankle injury - 75% chance of playing,184,16,0.0,0.01,0.01
7,Calafiori,1,2,57,1,2,261980,31214,11.1,a,,,224,28,1.43,0.03,1.46
8,J.Timber,1,2,56,0,1,181106,32358,8.9,a,,,172,26,0.9,0.1,1.0
9,Kiwior,1,2,54,0,-1,193,1487,0.1,u,,has joined Porto on loan for the rest of the season.,0,0,0.0,0.0,0.0
10,Lewis-Skelly,1,2,54,0,-1,2930,32139,2.7,a,,,44,1,0.0,0.0,0.0
11,White,1,2,54,-1,-1,131,9980,0.6,d,50.0,Knock - 50% chance of playing,70,6,0.01,0.01,0.02
13,Clarke,1,2,40,0,0,2653,3735,0.5,a,,,0,0,0.0,0.0,0.0
14,Kacurri,1,2,40,0,0,514,1043,0.2,a,,,0,0,0.0,0.0,0.0
15,Nichols,1,2,40,0,0,504,1019,0.2,a,,,0,0,0.0,0.0,0.0
16,Saka,1,3,99,0,-1,3749,181906,6.0,i,0.0,Hamstring injury - Unknown return date,142,9,0.26,0.12,0.38
17,Ødegaard,1,3,79,0,-1,10877,27416,2.5,a,50.0,,147,7,0.14,0.35,0.49
18,Madueke,1,3,70,0,0,14891,7506,1.0,a,,,181,6,0.14,0.14,0.28
19,Martinelli,1,3,69,0,-1,3022,7748,1.1,a,,,128,4,0.02,0.01,0.03
20,Trossard,1,3,69,0,-1,350,3531,0.3,a,75.0,,37,1,0.07,0.03,0.1
21,Rice,1,3,65,0,0,49317,39163,8.9,a,,,262,16,0.15,0.65,0.8
22,Merino,1,3,59,0,-1,2239,4089,0.4,a,,,76,4,0.0,0.02,0.02
23,Fábio Vieira,1,3,54,0,-1,112,568,0.0,u,,has joined Hamburger on loan for the rest of the season.,0,0,0.0,0.0,0.0
24,Nørgaard,1,3,54,0,-1,48,3732,0.2,d,50.0,Knock - 50% chance of playing,0,0,0.0,0.0,0.0
25,Nwaneri,1,3,54,0,-1,740,2555,0.2,a,,,52,1,0.02,0.01,0.03
26,Zubimendi,1,3,55,0,0,8242,19037,1.9,a,,,270,9,0.05,0.05,0.1
28,Kabia,1,3,45,0,0,774,3236,0.2,u,,has joined Shrewsbury Town on loan for the rest of the season.,0,0,0.0,0.0,0.0
29,Sambi,1,3,45,0,0,377,1726,0.1,u,,has joined Hamburger permanently.,0,0,0.0,0.0,0.0
30,Havertz,1,4,74,0,-1,80,8245,0.5,i,0.0,Knee injury - Unknown return date,30,1,0.0,0.01,0.01
31,G.Jesus,1,4,65,0,0,101,390,0.0,i,0.0,Knee injury - Unknown return date,0,0,0.0,0.0,0.0
266,Eze,1,3,75,0,0,118360,82074,11.0,a,,,103,4,0.24,0.03,0.27
662,Mosquera,1,2,54,0,-1,2029,905,0.1,a,,,111,3,0.0,0.0,0.0
666,Gyökeres,1,4,90,0,0,121041,173240,24.8,a,,,239,14,1.28,0.25,1.53
700,Dowman,1,3,45,0,0,12899,4621,0.3,a,,,27,5,0.14,0.02,0.16
711,Harriman-Annous,1,3,45,0,0,289,64,0.0,a,,,0,0,0.0,0.0,0.0
725,Hincapie,1,2,55,0,0,1019,115,0.0,a,,,0,0,0.0,0.0,0.0
32,Martinez,2,1,50,0,0,12542,16653,1.7,a,100.0,,90,2,0.0,0.01,0.01
33,M.Bizot,2,1,45,0,0,5320,7922,0.8,a,,,180,7,0.0,0.0,0.0
34,Gauci,2,1,40,0,0,0,1009,0.2,u,0.0,Has joined Port Vale on loan for the rest of the season.,0,0,0.0,0.0,0.0
35,Marschall,2,1,40,0,0,0,76,0.0,u,0.0,Has joined Stevenage permanently.,0,0,0.0,0.0,0.0
36,Cash,2,2,45,0,0,17669,43578,5.0,a,,,253,10,0.01,0.34,0.35
37,Digne,2,2,45,0,0,3114,13673,2.1,a,,,160,9,0.0,0.17,0.17
38,Konsa,2,2,45,0,0,13977,84446,13.7,a,100.0,,155,4,0.0,0.04,0.04
39,Maatsen,2,2,44,0,-1,2279,4698,0.7,a,,,109,2,0.11,0.18,0.29
40,Mings,2,2,45,0,0,3138,8166,1.3,a,,,270,9,0.11,0.05,0.16
41,Pau,2,2,45,0,0,594,2935,0.4,a,,,106,3,0.07,0.13,0.2
42,A.García,2,2,40,0,0,222,1531,0.2,d,25.0,Knock - 25% chance of playing,0,0,0.0,0.0,0.0
43,Alex Moreno,2,2,40,0,0,0,99835,5.8,u,0.0,Has joined Girona permanently.,0,0,0.0,0.0,0.0
44,Bogarde,2,2,40,0,0,2671,1814,0.3,a,,,22,1,0.0,0.03,0.03
45,Sousa,2,2,40,0,0,1381,1686,0.3,a,,,0,0,0.0,0.0,0.0
46,Yasin,2,2,40,0,0,695,1112,0.2,a,,,0,0,0.0,0.0,0.0
47,Rogers,2,3,70,0,0,29318,91284,8.3,a,100.0,,270,7,0.14,0.21,0.35
48,Tielemans,2,3,59,-1,-1,5477,16797,1.8,a,,,270,7,0.13,0.35,0.48
49,Bailey,2,3,55,0,0,0,2918,0.2,u,0.0,Has joined AS Roma on loan for the rest of the season.,0,0,0.0,0.0,0.0
50,Buendía,2,3,53,-1,-2,540,1117,0.1,a,,,103,2,0.21,0.32,0.53
51,Iling Jr,2,3,55,0,0,298,323,0.0,a,,,0,0,0.0,0.0,0.0
53,Malen,2,3,53,0,-2,2901,13619,1.0,a,,,114,4,0.21,0.04,0.25
54,McGinn,2,3,55,0,0,2404,5385,0.6,a,,,229,7,0.05,0.33,0.38
55,Barkley,2,3,49,0,-1,24,599,0.0,d,25.0,Knock - 25% chance of playing,0,0,0.0,0.0,0.0
56,Barrenechea,2,3,50,0,0,0,3,0.0,u,0.0,Season-long loan to Benfica,0,0,0.0,0.0,0.0
57,Dobbin,2,3,50,0,0,0,769,0.0,u,0.0,Has joined Preston North End on loan for the rest of the season.,0,0,0.0,0.0,0.0
58,Kamara,2,3,49,0,-1,89,2116,0.1,d,50.0,Hamstring injury - 50% chance of playing,105,3,0.05,0.03,0.08
59,Onana,2,3,50,0,0,420,32955,1.3,d,50.0,Hamstring injury - 50% chance of playing,153,6,0.23,0.05,0.28
60,Broggio,2,3,45,0,0,2254,2426,0.3,a,,,0,0,0.0,0.0,0.0
61,Dendoncker,2,3,45,0,0,0,2724,0.2,u,0.0,Has joined Real Oviedo permanently.,0,0,0.0,0.0,0.0
62,Jimoh-Aloba,2,3,45,0,0,353,406,0.1,a,,,0,0,0.0,0.0,0.0
63,Young,2,3,45,0,0,2576,4896,0.6,a,,,0,0,0.0,0.0,0.0
64,Watkins,2,4,89,0,-1,21141,243193,18.0,a,,,270,6,1.13,0.13,1.26
65,Redmond,2,4,45,0,0,1673,9602,0.7,u,,has joined Huddersfield Town on loan for the rest of the season.,0,0,0.0,0.0,0.0
389,Elliott,2,3,54,0,-1,19146,4499,0.3,a,,,1,1,0.0,0.0,0.0
456,Sancho,2,3,59,0,-1,6895,2475,0.2,a,,,0,0,0.0,0.0,0.0
677,Guessand,2,3,64,0,-1,303,610,0.0,a,,,60,2,0.07,0.01,0.08
688,Wright,2,1,40,0,0,1532,2088,0.5,a,,,0,0,0.0,0.0,0.0
701,Rowe,2,2,40,0,0,1459,976,0.1,a,,,0,0,0.0,0.0,0.0
702,Burrowes,2,3,45,0,0,1034,784,0.1,a,,,16,1,0.0,0.0,0.0
703,Proctor,2,1,40,0,0,4007,1355,0.3,a,,,0,0,0.0,0.0,0.0
710,Patterson,2,2,40,0,0,4174,510,0.1,a,,,0,0,0.0,0.0,0.0
719,Lindelöf,2,2,45,0,0,758,92,0.0,a,,,0,0,0.0,0.0,0.0
183,Weiss,3,1,45,0,0,213,851,0.1,a,,,0,0,0.0,0.0,0.0
184,Green,3,1,40,0,0,537,2546,0.4,u,,has joined FC Fredericia permanently.,0,0,0.0,0.0,0.0
185,Hladký,3,1,40,0,0,430,797,0.2,a,,,0,0,0.0,0.0,0.0
186,Roberts,3,2,44,-1,-1,26,619,0.1,i,0.0,Knock - Expected back 14 Sep,0,0,0.0,0.0,0.0
187,Walker,3,2,45,0,0,4963,16072,1.8,a,,,270,7,0.01,0.14,0.15
188,Delcroix,3,2,40,0,0,516,1565,0.3,a,,,0,0,0.0,0.0,0.0
189,Dodgson,3,2,40,0,0,0,144,0.0,u,0.0,Has joined Stockport County on loan for the rest of the season.,0,0,0.0,0.0,0.0
190,Ekdal,3,2,40,0,0,22230,7463,1.1,a,,,262,13,0.0,0.01,0.01
191,Estève,3,2,40,0,0,30968,90552,17.9,a,,,262,8,0.05,0.01,0.06
192,Hartman,3,2,40,0,0,2021,4170,0.5,a,,,270,8,0.09,0.08,0.17
193,Humphreys,3,2,40,0,0,237,201,0.1,a,100.0,,0,0,0.0,0.0,0.0
194,Jordan,3,2,40,0,0,37,1089,0.1,i,0.0,Knee injury - Expected back 14 Sep,0,0,0.0,0.0,0.0
195,Lucas Pires,3,2,40,0,0,158,777,0.1,a,,,0,0,0.0,0.0,0.0
196,Sambo,3,2,40,0,0,0,659,0.1,u,0.0,Has joined Sparta Rotterdam on loan for the rest of the season.,0,0,0.0,0.0,0.0
197,Sonne,3,2,40,0,0,318,779,0.1,a,,,102,3,0.03,0.08,0.11
198,Tuanzebe,3,2,40,0,0,785,9677,1.7,a,100.0,,0,0,0.0,0.0,0.0
199,Worrall,3,2,40,0,0,209,569,0.1,a,,,14,2,0.0,0.0,0.0
200,Anthony,3,3,55,0,0,35584,8277,0.7,a,,,264,21,1.59,0.39,1.98
201,Benson,3,3,54,-1,-1,231,283,0.0,a,,,0,0,0.0,0.0,0.0
202,Bruun Larsen,3,3,54,0,-1,551,300,0.0,a,,,176,9,0.05,0.34,0.39
203,Boateng,3,3,49,0,-1,143,408,0.0,a,,,0,0,0.0,0.0,0.0
204,Churlinov,3,3,49,-1,-1,30,243,0.0,u,,has joined Kocaelispor  permanently.,0,0,0.0,0.0,0.0
205,Cullen,3,3,50,0,0,28822,22413,1.8,a,,,270,20,0.08,0.52,0.6
206,Edwards,3,3,49,0,-1,140,757,0.1,a,,,5,1,0.0,0.0,0.0
207,Hannibal,3,3,50,0,0,941,1351,0.2,a,,,208,9,0.16,0.13,0.29
208,Koleosho,3,3,50,0,0,0,227,0.0,u,0.0,Has joined Espanyol on loan for the rest of the season.,0,0,0.0,0.0,0.0
209,Laurent,3,3,50,0,0,70,202,0.0,a,,,97,3,0.11,0.13,0.24
210,Tchaouna,3,3,50,0,0,72,151,0.0,a,,,48,5,0.21,0.04,0.25
211,A.Ramsey,3,3,44,-1,-1,6563,89080,6.6,u,,has joined Leicester City on loan for the rest of the season.,0,0,0.0,0.0,0.0
212,Adewumi,3,3,45,0,0,0,147,0.0,u,0.0,Has joined Cercle Brugge on loan for the rest of the season.,0,0,0.0,0.0,0.0
213,Banel,3,3,45,0,0,263,309,0.0,a,,,0,0,0.0,0.0,0.0
214,Trésor,3,3,45,0,0,257,557,0.1,a,,,0,0,0.0,0.0,0.0
215,Flemming,3,4,54,-1,-1,464,1815,0.1,a,,,20,2,0.0,0.0,0.0
216,Amdouni,3,4,49,0,-1,40,330,0.0,i,0.0,Knee injury - Unknown return date,0,0,0.0,0.0,0.0
217,Foster,3,4,50,0,0,22834,8224,0.7,a,,,248,10,0.73,0.05,0.78
218,Barnes,3,4,44,-1,-1,5968,18675,1.7,a,,,0,0,0.0,0.0,0.0
219,Obafemi,3,4,44,-1,-1,772,4104,0.3,u,,has joined VfL Bochum  on loan for the rest of the season.,0,0,0.0,0.0,0.0
470,Dúbravka,3,1,40,0,0,70953,50947,33.9,a,100.0,,270,10,0.0,0.0,0.0
676,Ugochukwu,3,3,50,0,0,132,327,0.0,a,100.0,,170,6,0.07,0.02,0.09
680,Broja,3,4,54,0,-1,603,1683,0.2,a,100.0,,0,0,0.0,0.0,0.0
722,Florentino,3,3,50,0,0,70,6,0.0,a,,,0,0,0.0,0.0,0.0
66,Neto,4,1,45,0,0,0,1076,0.1,u,0.0,Has joined Botafogo permanently.,0,0,0.0,0.0,0.0
67,Petrović,4,1,45,0,0,56997,18260,4.0,a,,,270,13,0.0,0.0,0.0
68,Dennis,4,1,40,0,0,3787,3638,1.1,a,,,0,0,0.0,0.0,0.0
69,McKenna,4,1,40,0,0,630,626,0.2,a,,,0,0,0.0,0.0,0.0
70,Paulsen,4,1,40,0,0,0,1153,0.1,u,0.0,Has joined Lechia Gdansk on loan for the rest of the season.,0,0,0.0,0.0,0.0
71,Zabarnyi,4,2,50,0,0,0,422,0.0,u,0.0,Has joined Paris Saint-Germain permanently.,0,0,0.0,0.0,0.0
72,Senesi,4,2,46,1,1,332424,19502,4.9,a,,,270,25,0.14,0.09,0.23
73,Smith,4,2,45,0,0,209,5750,0.3,d,,Hamstring injury - 50% chance of playing,204,8,0.0,0.09,0.09
74,Truffert,4,2,45,0,0,16365,6379,1.1,a,,,270,13,0.01,0.27,0.28
