id,web_name,team,element_type,now_cost,cost_change_event,cost_change_start,transfers_in_event,transfers_out_event,selected_by_percent,status,chance_of_playing_this_round,news,minutes,total_points,expected_goals,expected_assists,expected_goal_involvements
1,Raya,1,1,60,0,0,172102,188884,37.6,a,,,180,12,0.0,0.0,0.0
2,Arrizabalaga,1,1,50,0,0,540,1075,0.1,a,,,0,0,0.0,0.0,0.0
3,Meslier,1,1,50,0,0,155,416,0.0,a,,,0,0,0.0,0.0,0.0
4,Gabriel,1,2,80,0,0,41244,287115,25.6,a,,,180,13,0.18,0.03,0.21
5,J.Timber,1,2,65,0,0,488,2236,0.1,i,0.0,Groin injury - Unknown return date,0,0,0.0,0.0,0.0
6,Saliba,1,2,60,0,0,1042,5128,0.2,i,0.0,Back injury - Unknown return date,0,0,0.0,0.0,0.0
7,Lewis-Skelly,1,3,55,0,0,7817,11505,0.7,a,,,160,6,0.13,0.13,0.26
8,Calafiori,1,2,57,1,2,435037,96326,44.2,a,,,170,20,0.15,0.55,0.7
9,Hincapie,1,2,54,0,-1,4158,30973,1.2,a,,,9,1,0.0,0.0,0.0
10,White,1,2,55,0,0,138933,93897,7.2,a,100.0,,180,18,0.18,0.26,0.44
11,Mosquera,1,2,55,0,0,12829,84937,4.7,a,,,168,12,0.0,0.01,0.01
12,Saka,1,3,95,0,0,116512,83218,10.8,a,,,157,20,1.27,0.12,1.39
13,Rice,1,3,75,0,0,19323,210382,14.5,a,,,151,8,0.07,0.18,0.25
14,Eze,1,3,64,-1,-1,7154,35200,1.4,a,,,59,2,0.04,0.07,0.11
15,Ødegaard,1,3,66,0,1,104945,143065,11.1,a,,,145,14,0.29,0.17,0.46
16,Madueke,1,3,63,-1,-2,1087,6898,0.2,a,,,22,1,0.0,0.04,0.04
17,Merino,1,3,59,-1,-1,2830,12599,0.5,a,,,33,2,0.14,0.02,0.16
18,Martinelli,1,3,63,-1,-2,1142,5397,0.2,a,,,0,0,0.0,0.0,0.0
19,Zubimendi,1,3,54,-1,-1,3291,17289,0.8,a,,,27,2,0.0,0.02,0.02
20,Dowman,1,3,54,0,-1,560,1782,0.1,a,,,0,0,0.0,0.0,0.0
22,Nwaneri,1,3,54,-1,-1,157,359,0.0,u,,Has joined Borussia Dortmund on loan for the rest of the season,0,0,0.0,0.0,0.0
23,Fábio Vieira,1,3,55,0,0,175,261,0.0,u,,Has joined Hamburger SV permanently,0,0,0.0,0.0,0.0
24,Nelson,1,3,55,0,0,4,282,0.0,u,,has departed the club as a free agent.,0,0,0.0,0.0,0.0
25,Gyökeres,1,4,73,-1,-2,7375,168112,4.8,a,,,0,0,0.0,0.0,0.0
26,Havertz,1,4,75,0,0,63632,115911,6.8,a,,,180,8,0.28,0.06,0.34
27,G.Jesus,1,4,59,-1,-1,2250,9668,0.3,u,,Has joined FC Barcelona permanently,0,0,0.0,0.0,0.0
31,Konsa,1,2,44,-1,-1,208827,171247,10.7,a,,,11,1,0.0,0.0,0.0
452,Bruno G.,1,3,68,-1,-2,5043,54070,2.1,a,75.0,,19,1,0.0,0.01,0.01
557,Tzolis,1,3,65,0,0,85982,515828,20.2,a,,,120,6,0.19,0.15,0.34
29,M.Bizot,2,1,45,0,0,2100,2073,0.1,a,,,90,1,0.0,0.0,0.0
30,Digne,2,2,45,0,0,0,1926,0.1,u,0.0,Has joined Paris Saint-Germain permanently,0,0,0.0,0.0,0.0
32,Cash,2,2,45,0,0,34201,66185,7.1,a,,,167,1,0.15,0.01,0.16
33,Mings,2,2,45,0,0,2360,4305,0.4,a,,,16,1,0.0,0.0,0.0
34,Pau,2,2,45,0,0,4281,3666,0.4,a,,,163,2,0.0,0.01,0.01
35,Bogarde,2,3,50,0,0,853,1125,0.1,a,,,16,1,0.0,0.0,0.0
36,Maatsen,2,2,45,0,0,8901,7284,0.8,a,,,171,1,0.1,0.0,0.1
37,Lindelöf,2,2,45,0,0,2734,2604,0.3,a,,,180,0,0.0,0.08,0.08
38,A.García,2,2,40,0,0,14083,14690,1.8,a,,,0,0,0.0,0.0,0.0
39,Nedeljkovic,2,2,40,0,0,0,3569,0.2,u,0.0,Has joined Rangers on loan for the rest of the season,0,0,0.0,0.0,0.0
41,Buendía,2,3,60,0,0,15276,20114,1.2,a,,,175,4,0.17,0.11,0.28
44,Bailey,2,3,54,-1,-1,1068,2907,0.1,a,,,0,0,0.0,0.0,0.0
45,McGinn,2,3,54,-1,-1,13619,38081,2.5,a,,,171,2,0.09,0.06,0.15
46,Barkley,2,3,50,0,0,4796,3460,0.3,a,,,150,4,0.13,0.04,0.17
47,Kamara,2,3,50,0,0,4458,5064,0.3,a,100.0,,180,4,0.0,0.03,0.03
48,Onana,2,3,50,0,0,132,522,0.0,i,0.0,Knee injury - Unknown return date,0,0,0.0,0.0,0.0
49,Iling Jr,2,3,50,0,0,0,60,0.0,u,0.0,Has joined Bolton Wanderers on loan for the rest of the season,0,0,0.0,0.0,0.0
50,Burrowes,2,3,45,0,0,7663,8055,0.7,a,,,0,0,0.0,0.0,0.0
51,George Hemmings,2,3,45,0,0,30099,12120,1.0,a,,,160,4,0.0,0.01,0.01
52,Alysson,2,3,50,0,0,732,815,0.0,a,,,27,1,0.0,0.0,0.0
53,Manzambi,2,3,59,-1,-1,309,4671,0.1,i,0.0,Knee injury - Unknown return date,0,0,0.0,0.0,0.0
54,Gomes,2,3,55,0,0,79,1056,0.0,s,0.0,Suspended until 19 Sep,39,-2,0.0,0.01,0.01
55,Watkins,2,4,78,-1,-2,4250,263951,4.6,u,,Has joined Al Hilal permanently,0,0,0.0,0.0,0.0
56,Abraham,2,4,55,0,0,3920,2394,0.1,a,50.0,,19,1,0.0,0.0,0.0
160,Garnacho,2,3,59,-1,-1,2283,10508,0.5,a,,,16,2,0.0,0.0,0.0
166,N.Jackson,2,4,65,0,0,34398,7196,1.0,a,,,70,2,0.0,0.1,0.1
582,Madjo,2,4,55,0,0,820,8078,0.3,i,0.0,Unspecified injury - Unknown return date,0,0,0.0,0.0,0.0
596,Ruggeri,2,2,45,0,0,682,1455,0.1,a,,,8,1,0.0,0.0,0.0
597,Suzuki,2,1,50,0,0,26966,9479,1.2,a,,,90,2,0.0,0.0,0.0
606,Rowe,2,2,40,0,0,5816,1530,0.2,a,,,0,0,0.0,0.0,0.0
607,Lynch,2,3,45,0,0,3405,1970,0.1,a,,,0,0,0.0,0.0,0.0
611,Wan-Bissaka,2,2,45,0,0,5912,1417,0.1,a,,,12,1,0.0,0.0,0.0
618,Goretzka,2,3,60,0,0,3103,747,0.0,a,,,0,0,0.0,0.0,0.0
630,Harwood-Bellis,2,2,45,0,0,681,109,0.0,a,,,0,0,0.0,0.0,0.0
