id,web_name,team,element_type,now_cost,cost_change_event,cost_change_start,transfers_in_event,transfers_out_event,selected_by_percent,status,chance_of_playing_this_round,news,minutes,total_points,expected_goals,expected_assists,expected_goal_involvements
1,Raya,1,1,62,1,7,51508,27371,36.5,a,,,3330,162,0.0,0.07,0.07
2,Arrizabalaga,1,1,40,0,-5,1931,212,0.4,a,,,0,0,0.0,0.0,0.0
3,Hein,1,1,40,0,0,0,38,0.2,u,0.0,Has joined Werder Bremen on loan for the rest of the season.,0,0,0.0,0.0,0.0
4,Setford,1,1,39,0,-1,96,145,0.2,a,,,0,0,0.0,0.0,0.0
5,Gabriel,1,2,73,0,13,38574,51967,45.9,a,100.0,,2705,208,2.94,1.75,4.69
6,Saliba,1,2,63,1,3,41009,21650,17.2,a,100.0,,2614,137,0.88,1.21,2.09
7,Calafiori,1,2,56,0,1,5631,2872,5.9,a,75.0,,1652,108,3.36,0.66,4.02
8,J.Timber,1,2,60,0,5,210,33957,15.3,d,0.0,Lack of match fitness - 25% chance of playing,2452,149,4.71,1.53,6.24
9,Kiwior,1,2,54,0,-1,0,6,0.0,u,0.0,has joined Porto on loan for the rest of the season.,0,0,0.0,0.0,0.0
10,Lewis-Skelly,1,2,50,0,-5,4667,2924,1.9,a,,,607,27,0.1,0.18,0.28
11,White,1,2,51,0,-4,48,2886,0.5,i,0.0,Knee injury - Expected back 24 May,699,45,0.45,0.69,1.14
13,Clarke,1,2,37,0,-3,2115,562,0.5,a,,,0,0,0.0,0.0,0.0
14,Kacurri,1,2,39,0,-1,0,11,0.1,u,0.0,has joined Morecambe on loan for the rest of the season.,0,0,0.0,0.0,0.0
15,Nichols,1,2,37,0,-3,504,307,0.2,a,,,0,0,0.0,0.0,0.0
16,Saka,1,3,100,0,0,35572,41491,12.9,a,100.0,,2218,157,7.57,7.16,14.73
17,Ødegaard,1,3,78,0,-2,1938,1697,1.7,a,100.0,,1363,74,1.25,3.65,4.9
18,Madueke,1,3,68,0,-2,2328,1182,0.8,a,100.0,,1122,61,1.06,2.56,3.62
19,Martinelli,1,3,68,0,-2,1580,700,0.9,a,100.0,,975,50,3.99,1.03,5.02
20,Trossard,1,3,66,1,-4,7220,9684,2.0,a,100.0,,1997,119,5.6,3.59,9.18
21,Rice,1,3,72,0,7,22980,76213,23.9,a,100.0,,3093,184,3.15,7.32,10.47
22,Merino,1,3,53,0,-7,76,286,0.7,d,0.0,Lack of match fitness - 50% chance of playing,996,66,2.99,1.45,4.44
