element,web_name,team_name,position,gw,minutes,total_points,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,in_dreamteam,team,element_type
144,Coppola,Brighton,DEF,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,6,2
145,De Cuyper,Brighton,DEF,4,23,1,0,0,0,1,0,0,0,0,0,0,0,2,3.8,0.2,2.0,0.6,0,2,2,2,1,0.00,0.00,0.00,0.06,False,6,2
146,Dunk,Brighton,DEF,4,90,2,0,0,0,2,0,0,0,1,0,0,0,4,23.2,11.3,8.0,4.3,11,2,0,11,1,0.00,0.01,0.01,1.45,False,6,2
147,Estupiñan,Brighton,DEF,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,6,2
148,F.Kadıoğlu,Brighton,DEF,4,66,4,0,0,0,1,0,0,0,0,0,0,0,13,21.2,6.4,0.0,2.8,8,4,2,10,0,0.00,0.04,0.04,1.39,False,6,2
149,Igor,West Ham,DEF,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,19,2
150,Lamptey,Brighton,DEF,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,6,2
151,Van Hecke,Brighton,DEF,4,90,3,0,0,0,2,0,0,0,0,0,0,0,5,24.0,0.8,2.0,2.7,10,2,0,10,1,0.00,0.02,0.02,1.45,False,6,2
152,Veltman,Brighton,DEF,4,90,3,0,0,0,2,0,0,0,0,0,0,0,13,22.4,11.3,4.0,3.8,6,7,4,10,1,0.00,0.01,0.01,1.45,False,6,2
153,Webster,Brighton,DEF,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,6,2
154,Cashin,Brighton,DEF,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,6,2
155,Slater,Brighton,DEF,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,6,2
156,Tasker,Brighton,DEF,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,6,2
157,Mitoma,Brighton,MID,4,90,7,1,0,0,2,0,0,0,0,0,0,0,24,35.6,3.0,35.0,7.4,0,0,0,0,1,0.37,0.03,0.40,1.45,False,6,3
158,Georginio,Brighton,MID,4,66,1,0,0,0,2,0,0,0,1,0,0,0,10,6.8,12.2,6.0,2.5,2,2,1,5,1,0.00,0.01,0.01,1.20,False,6,3
159,March,Brighton,MID,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,6,3
160,Minteh,Brighton,MID,4,90,6,0,1,0,2,0,0,0,0,0,0,1,28,29.0,16.9,37.0,8.3,0,4,2,6,1,0.14,0.15,0.29,1.45,False,6,3
161,Enciso,Brighton,MID,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,6,3
162,Gruda,Brighton,MID,4,23,1,0,0,0,0,0,0,0,0,0,0,0,2,0.6,0.7,0.0,0.1,0,2,0,2,0,0.00,0.01,0.01,0.25,False,6,3
163,Hinshelwood,Brighton,MID,4,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0,0,0,0,1,0.00,0.00,0.00,0.00,False,6,3
164,O'Riley,Brighton,MID,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,6,3
165,Sima,Brighton,MID,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,6,3
166,Ayari,Brighton,MID,4,87,2,0,0,0,2,0,0,0,0,0,0,0,20,15.4,2.4,0.0,1.8,3,3,4,10,0,0.00,0.07,0.07,1.45,False,6,3
167,Baleba,Brighton,MID,4,24,0,0,0,0,0,0,0,0,1,0,0,0,0,0.6,1.0,1.0,0.3,2,3,1,6,0,0.02,0.00,0.02,0.25,False,6,3
168,Buonanotte,Chelsea,MID,4,45,1,0,0,0,1,0,0,0,0,0,0,0,4,5.6,25.1,8.0,3.9,0,2,1,3,1,0.00,0.09,0.09,0.55,False,7,3
169,Gomez,Brighton,MID,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,6,3
170,Milner,Brighton,MID,4,65,1,0,0,0,2,0,0,0,1,0,0,0,8,8.0,5.0,0.0,1.3,2,2,2,6,1,0.00,0.02,0.02,1.20,False,6,3
171,Sarmiento,Brighton,MID,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,6,3
172,Watson,Brighton,MID,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,6,3
173,Wieffer,Brighton,MID,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,6,3
174,Yalcouye,Brighton,MID,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,6,3
175,Knight,Brighton,MID,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,6,3
176,Mazilu,Brighton,MID,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,6,3
177,Moran,Brighton,MID,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,6,3
178,Welbeck,Brighton,FWD,4,66,2,0,0,0,2,0,0,0,0,0,0,0,7,1.8,2.9,8.0,1.3,0,2,2,4,1,0.09,0.02,0.11,1.20,False,6,4
179,Ferguson,Brighton,FWD,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,6,4
180,Tzimas,Brighton,FWD,4,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1,0.0,0.0,0,2,0,2,0,0.00,0.00,0.00,0.25,False,6,4
181,Kostoulas,Brighton,FWD,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,6,4
182,Trafford,Man City,GK,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,13,1
183,Weiss,Burnley,GK,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,3,1
184,Green,Burnley,GK,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,3,1
185,Hladký,Burnley,GK,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,3,1
186,Roberts,Burnley,DEF,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,3,2
187,Walker,Burnley,DEF,4,90,2,0,0,0,1,0,0,0,0,0,0,0,6,8.6,0.8,0.0,0.9,3,1,1,4,1,0.00,0.00,0.00,2.45,False,3,2
188,Delcroix,Burnley,DEF,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,3,2
189,Dodgson,Burnley,DEF,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,3,2
190,Ekdal,Burnley,DEF,4,90,4,0,0,0,1,0,0,0,0,0,0,0,8,27.6,0.3,4.0,3.2,11,0,1,12,1,0.01,0.00,0.01,2.45,False,3,2
191,Estève,Burnley,DEF,4,90,4,0,0,0,1,0,0,0,0,0,0,0,10,36.8,0.1,0.0,3.7,15,0,0,15,1,0.00,0.00,0.00,2.45,False,3,2
192,Hartman,Burnley,DEF,4,90,4,0,0,0,1,0,0,0,0,0,0,0,14,25.4,10.2,0.0,3.6,15,2,2,17,1,0.00,0.01,0.01,2.45,False,3,2
193,Humphreys,Burnley,DEF,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,3,2
194,Jordan,Burnley,DEF,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,3,2
195,Lucas Pires,Burnley,DEF,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,3,2
196,Sambo,Burnley,DEF,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,3,2
197,Sonne,Burnley,DEF,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,3,2
198,Tuanzebe,Burnley,DEF,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,3,2
199,Worrall,Burnley,DEF,4,4,1,0,0,0,1,0,0,0,0,0,0,0,-1,2.0,0.0,0.0,0.2,1,0,0,1,0,0.00,0.00,0.00,1.00,False,3,2
200,Anthony,Burnley,MID,4,88,3,0,0,1,0,0,0,0,0,0,0,0,6,9.4,0.5,1.0,1.1,3,6,2,11,1,0.11,0.00,0.11,1.51,False,3,3
201,Benson,Burnley,MID,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,3,3
202,Bruun Larsen,Burnley,MID,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,3,3
203,Boateng,Burnley,MID,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,3,3
204,Churlinov,Burnley,MID,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,3,3
205,Cullen,Burnley,MID,4,62,3,0,0,1,0,0,0,0,0,0,0,0,12,16.6,1.5,0.0,1.8,6,0,1,7,1,0.00,0.00,0.00,1.21,False,3,3
206,Edwards,Burnley,MID,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,3,3
207,Hannibal,Burnley,MID,4,27,1,0,0,0,1,0,0,0,0,0,0,0,-2,0.0,0.3,0.0,0.0,0,1,1,2,0,0.00,0.00,0.00,1.24,False,3,3
208,Koleosho,Burnley,MID,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,3,3
209,Laurent,Burnley,MID,4,90,2,0,0,0,1,0,0,0,0,0,0,0,4,6.2,0.3,1.0,0.8,5,1,0,6,1,0.01,0.00,0.01,2.45,False,3,3
210,Tchaouna,Burnley,MID,4,62,3,0,0,1,0,0,0,0,0,0,0,0,6,3.8,10.7,0.0,1.5,1,2,0,3,1,0.00,0.01,0.01,1.21,False,3,3
211,A.Ramsey,Burnley,MID,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,3,3
212,Adewumi,Burnley,MID,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,3,3
213,Banel,Burnley,MID,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,3,3
214,Trésor,Burnley,MID,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,3,3
215,Flemming,Burnley,FWD,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,3,4
216,Amdouni,Burnley,FWD,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,3,4
217,Foster,Burnley,FWD,4,85,2,0,0,1,0,0,0,0,0,0,0,0,11,8.2,1.3,2.0,1.2,4,3,2,9,1,0.00,0.00,0.00,1.45,False,3,4
218,Barnes,Burnley,FWD,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,3,4
219,Obafemi,Burnley,FWD,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,3,4
220,Sánchez,Chelsea,GK,4,90,2,0,0,0,2,0,0,0,0,0,3,0,7,23.6,0.0,0.0,2.4,2,8,0,0,1,0.00,0.00,0.00,1.43,False,7,1
221,Jörgensen,Chelsea,GK,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,7,1
222,Penders,Chelsea,GK,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,7,1
223,Slonina,Chelsea,GK,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,7,1
224,Cucurella,Chelsea,DEF,4,45,1,0,0,0,1,0,0,0,0,0,0,0,6,15.4,23.5,19.0,5.8,3,2,2,5,0,0.06,0.02,0.08,0.87,False,7,2
225,James,Chelsea,DEF,4,45,1,0,0,0,1,0,0,0,0,0,0,0,8,6.6,3.3,2.0,1.2,2,2,0,2,0,0.04,0.02,0.06,0.87,False,7,2
226,Chalobah,Chelsea,DEF,4,90,3,0,0,0,2,0,0,0,0,0,0,0,12,31.0,17.1,5.0,5.3,15,4,1,16,1,0.03,0.29,0.32,1.43,False,7,2
227,Colwill,Chelsea,DEF,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,7,2
228,Gusto,Chelsea,DEF,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,7,2
229,B.Badiashile,Chelsea,DEF,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,7,2
230,Fofana,Chelsea,DEF,4,45,1,0,0,0,1,0,0,0,0,0,0,0,7,6.2,2.8,0.0,0.9,2,1,0,2,1,0.00,0.01,0.01,0.55,False,7,2
231,M.Sarr,Chelsea,DEF,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,7,2
232,Tosin,Chelsea,DEF,4,90,1,0,0,0,2,0,0,0,0,0,0,0,7,27.0,1.7,0.0,2.9,9,1,0,9,1,0.00,0.02,0.02,1.43,False,7,2
233,Acheampong,Chelsea,DEF,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,7,2
234,Anselmino,Chelsea,DEF,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,7,2
235,Palmer,Chelsea,MID,4,34,7,1,0,0,1,0,0,0,0,0,0,1,23,39.6,2.3,42.0,8.4,1,0,1,2,0,0.63,0.09,0.72,0.87,False,7,3
236,Neto,Chelsea,MID,4,90,2,0,0,0,2,0,0,0,0,0,0,0,13,11.4,35.0,24.0,7.0,1,4,1,6,1,0.12,0.21,0.33,1.43,False,7,3
237,Enzo,Chelsea,MID,4,90,4,0,0,0,2,0,0,0,0,0,0,0,18,24.2,29.5,15.0,6.9,3,6,4,13,1,0.11,0.06,0.17,1.43,False,7,3
238,Estêvão,Chelsea,MID,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,7,3
239,Gittens,Chelsea,MID,4,55,1,0,0,0,1,0,0,0,0,0,0,0,3,2.0,12.2,15.0,2.9,0,1,0,1,1,0.01,0.03,0.04,0.55,False,7,3
240,Nkunku,Chelsea,MID,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,7,3
241,Caicedo,Chelsea,MID,4,90,12,1,0,0,2,0,0,0,0,0,0,3,40,54.0,15.3,7.0,7.6,5,8,4,17,1,0.07,0.07,0.14,1.43,True,7,3
242,Dewsbury-Hall,Everton,MID,4,90,2,0,0,1,0,0,0,0,1,0,0,0,11,9.4,28.3,11.0,4.9,0,5,3,8,1,0.06,0.26,0.32,0.54,False,9,3
243,George,Chelsea,MID,4,45,0,0,0,0,1,0,0,0,1,0,0,0,1,4.6,4.9,19.0,2.9,0,0,1,1,0,0.04,0.06,0.10,0.87,False,7,3
244,Lavia,Chelsea,MID,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,7,3
245,Mudryk,Chelsea,MID,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,7,3
246,Andrey Santos,Chelsea,MID,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,7,3
247,D.Essugo,Chelsea,MID,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,7,3
248,Paez,Chelsea,MID,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,7,3
249,João Pedro,Chelsea,FWD,4,78,7,0,1,0,1,0,0,0,0,0,0,2,25,21.0,18.2,11.0,5.0,3,0,0,3,1,0.15,0.02,0.17,0.71,False,7,4
250,Delap,Chelsea,FWD,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,7,4
251,N.Jackson,Chelsea,FWD,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,7,4
252,Marc Guiu,Chelsea,FWD,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,7,4
253,Henderson,Crystal Palace,GK,4,90,6,0,0,1,0,0,0,0,0,0,0,0,22,4.4,0.0,0.0,0.4,1,8,0,0,1,0.00,0.00,0.00,0.36,False,8,1
254,Benitez,Crystal Palace,GK,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,8,1
255,Matthews,Crystal Palace,GK,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,8,1
256,Muñoz,Crystal Palace,DEF,4,90,5,0,0,1,0,0,0,0,1,0,0,0,21,11.2,7.2,41.0,5.9,3,2,1,4,1,0.12,0.22,0.34,0.36,False,8,2
257,Lacroix,Crystal Palace,DEF,4,90,6,0,0,1,0,0,0,0,0,0,0,0,30,19.2,4.1,2.0,2.5,5,3,1,6,1,0.00,0.02,0.02,0.36,False,8,2
258,Mitchell,Crystal Palace,DEF,4,90,6,0,0,1,0,0,0,0,0,0,0,0,27,20.8,21.2,0.0,4.2,6,5,2,8,1,0.00,0.13,0.13,0.36,False,8,2
259,Sosa,Crystal Palace,DEF,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,8,2
260,Guéhi,Crystal Palace,DEF,4,90,6,0,0,1,0,0,0,0,0,0,0,0,27,17.4,11.8,4.0,3.3,6,6,0,6,1,0.03,0.01,0.04,0.36,False,8,2
261,Richards,Crystal Palace,DEF,4,90,6,0,0,1,0,0,0,0,0,0,0,0,29,17.8,15.3,14.0,4.7,3,3,1,4,1,0.19,0.03,0.22,0.36,False,8,2
262,Chadi Riad,Crystal Palace,DEF,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,8,2
263,Clyne,Crystal Palace,DEF,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,8,2
264,Holding,Crystal Palace,DEF,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,8,2
265,Kporha,Crystal Palace,DEF,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,8,2
266,Eze,Arsenal,MID,4,78,6,0,1,1,0,0,0,0,0,0,0,0,19,20.4,16.3,11.0,4.8,0,2,0,2,1,0.06,0.44,0.50,0.10,False,1,3
267,Sarr,Crystal Palace,MID,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,8,3
268,Doucouré,Crystal Palace,MID,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,8,3
269,Esse,Crystal Palace,MID,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,8,3
270,Hughes,Crystal Palace,MID,4,90,3,0,0,1,0,0,0,0,0,0,0,0,8,9.4,26.8,2.0,3.8,2,2,1,5,1,0.03,0.21,0.24,0.36,False,8,3
271,Kamada,Crystal Palace,MID,4,90,3,0,0,1,0,0,0,0,0,0,0,0,16,13.8,15.2,18.0,4.7,1,1,1,3,1,0.07,0.22,0.29,0.36,False,8,3
272,Lerma,Crystal Palace,MID,4,68,3,0,0,1,0,0,0,0,0,0,0,0,7,2.2,2.8,1.0,0.6,1,2,1,4,1,0.03,0.01,0.04,0.34,False,8,3
273,Wharton,Crystal Palace,MID,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,8,3
274,Agbinone,Crystal Palace,MID,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,8,3
275,Ahamada,Crystal Palace,MID,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,8,3
276,Devenny,Crystal Palace,MID,4,21,1,0,0,0,0,0,0,0,0,0,0,0,6,5.2,21.3,6.0,3.3,0,0,1,1,0,0.00,0.12,0.12,0.02,False,8,3
277,Ebiowei,Crystal Palace,MID,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,8,3
278,J.Rak-Sakyi,Crystal Palace,MID,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,8,3
279,M.França,Crystal Palace,MID,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,8,3
280,Ozoh,Crystal Palace,MID,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,8,3
281,Rodney,Crystal Palace,MID,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,8,3
282,Umeh,Crystal Palace,MID,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,8,3
283,Mateta,Crystal Palace,FWD,4,90,2,0,0,1,0,0,0,0,0,0,0,0,4,11.6,1.3,50.0,6.3,5,4,0,9,1,0.59,0.01,0.60,0.36,False,8,4
284,Nketiah,Crystal Palace,FWD,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,8,4
285,Édouard,Crystal Palace,FWD,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,8,4
286,Marsh,Crystal Palace,FWD,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,8,4
287,Pickford,Everton,GK,4,90,6,0,0,1,0,0,0,0,0,0,1,0,24,8.6,0.0,0.0,0.9,1,9,0,0,1,0.00,0.00,0.00,0.54,False,9,1
288,Travers,Everton,GK,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,9,1
