id,web_name,first_name,second_name,position,team_name,team_short,price_m,delta_price_this_gw,delta_price_since_start,transfers_in_between_gws_current,transfers_out_between_gws_current,transfers_in,transfers_out,selected_by_percent,status,chance_of_playing_next_round,chance_of_playing_this_round,current_gw,current_gw_deadline_utc,last_updated_utc,team,element_type,now_cost,cost_change_event,cost_change_start
88,Cook,Lewis,Cook,MID,Bournemouth,BOU,5.0,0.0,0.0,39,277,39,277,0.0,s,0.0,0.0,1,2025-08-15T17:30:00Z,2025-08-22T00:14:42Z,4,3,50,0,0
89,Philip,Philip,Billing,MID,Bournemouth,BOU,5.0,0.0,0.0,356,1228,356,1228,0.1,a,,,1,2025-08-15T17:30:00Z,2025-08-22T00:14:42Z,4,3,50,0,0
90,Scott,Alex,Scott,MID,Bournemouth,BOU,5.0,0.0,0.0,1104,1082,1104,1082,0.1,a,,,1,2025-08-15T17:30:00Z,2025-08-22T00:14:42Z,4,3,50,0,0
91,Sinisterra,Luis,Sinisterra Lucumí,MID,Bournemouth,BOU,5.0,0.0,0.0,94,1113,94,1113,0.0,d,25.0,25.0,1,2025-08-15T17:30:00Z,2025-08-22T00:14:42Z,4,3,50,0,0
92,Faivre,Romain,Faivre,MID,Bournemouth,BOU,4.5,0.0,0.0,1494,2482,1494,2482,0.2,a,,,1,2025-08-15T17:30:00Z,2025-08-22T00:14:42Z,4,3,45,0,0
93,H.Traorè,Hamed,Traorè,MID,Bournemouth,BOU,4.5,0.0,0.0,64666,15666,64666,15666,1.2,a,,,1,2025-08-15T17:30:00Z,2025-08-22T00:14:42Z,4,3,45,0,0
94,Sadi,Dominic,Sadi,MID,Bournemouth,BOU,4.5,0.0,0.0,422,726,422,726,0.1,a,,,1,2025-08-15T17:30:00Z,2025-08-22T00:14:42Z,4,3,45,0,0
95,Silcott-Duberry,Zain,Silcott-Duberry,MID,Bournemouth,BOU,4.5,0.0,0.0,305,973,305,973,0.1,a,,,1,2025-08-15T17:30:00Z,2025-08-22T00:14:42Z,4,3,45,0,0
96,Winterburn,Ben,Winterburn,MID,Bournemouth,BOU,4.5,0.0,0.0,1703,1057,1703,1057,0.1,a,,,1,2025-08-15T17:30:00Z,2025-08-22T00:14:42Z,4,3,45,0,0
97,Evanilson,Francisco Evanilson,de Lima Barbosa,FWD,Bournemouth,BOU,7.0,0.0,0.0,61146,29429,61146,29429,2.4,a,,,1,2025-08-15T17:30:00Z,2025-08-22T00:14:42Z,4,4,70,0,0
98,Enes Ünal,Enes,Ünal,FWD,Bournemouth,BOU,5.5,0.0,0.0,120,277,120,277,0.0,i,0.0,0.0,1,2025-08-15T17:30:00Z,2025-08-22T00:14:42Z,4,4,55,0,0
99,Adu-Adjei,Daniel,Adu-Adjei,FWD,Bournemouth,BOU,4.5,0.0,0.0,2875,3851,2875,3851,0.3,a,,,1,2025-08-15T17:30:00Z,2025-08-22T00:14:42Z,4,4,45,0,0
100,Kroupi.Jr,Eli Junior,Kroupi,FWD,Bournemouth,BOU,4.5,0.0,0.0,39186,16144,39186,16144,1.3,a,,,1,2025-08-15T17:30:00Z,2025-08-22T00:14:42Z,4,4,45,0,0
391,Gannon-Doak,Ben,Gannon-Doak,MID,Bournemouth,BOU,5.0,0.0,0.0,1767,871,1767,871,0.1,a,,,1,2025-08-15T17:30:00Z,2025-08-22T00:14:42Z,4,3,50,0,0
685,Diakité,Bafodé,Diakité,DEF,Bournemouth,BOU,4.5,0.0,0.0,5447,1616,5447,1616,0.2,a,,,1,2025-08-15T17:30:00Z,2025-08-22T00:14:42Z,4,2,45,0,0
687,Rees-Dottin,Remy,Rees-Dottin,MID,Bournemouth,BOU,4.5,0.0,0.0,4257,1413,4257,1413,0.1,a,,,1,2025-08-15T17:30:00Z,2025-08-22T00:14:42Z,4,3,45,0,0
697,Adli,Amine,Adli,MID,Bournemouth,BOU,5.5,0.0,0.0,213,25,213,25,0.0,a,,,1,2025-08-15T17:30:00Z,2025-08-22T00:14:42Z,4,3,55,0,0
83,O.Dango,Dango,Ouattara,MID,Brentford,BRE,6.0,0.0,0.0,672,2486,672,2486,0.1,a,100.0,50.0,1,2025-08-15T17:30:00Z,2025-08-22T00:14:42Z,5,3,60,0,0
101,Kelleher,Caoimhín,Kelleher,GK,Brentford,BRE,4.5,0.0,0.0,22326,67879,22326,67879,10.4,a,100.0,75.0,1,2025-08-15T17:30:00Z,2025-08-22T00:14:42Z,5,1,45,0,0
102,Balcombe,Ellery,Balcombe,GK,Brentford,BRE,4.0,0.0,0.0,1751,1504,1751,1504,0.3,a,,,1,2025-08-15T17:30:00Z,2025-08-22T00:14:42Z,5,1,40,0,0
103,Cox,Matthew,Cox,GK,Brentford,BRE,4.0,0.0,0.0,616,745,616,745,0.2,a,,,1,2025-08-15T17:30:00Z,2025-08-22T00:14:42Z,5,1,40,0,0
104,Eyestone,Julian,Eyestone,GK,Brentford,BRE,4.0,0.0,0.0,239,435,239,435,0.1,a,,,1,2025-08-15T17:30:00Z,2025-08-22T00:14:42Z,5,1,40,0,0
105,Valdimarsson,Hákon Rafn,Valdimarsson,GK,Brentford,BRE,4.0,0.0,0.0,1512,4268,1512,4268,1.0,a,,,1,2025-08-15T17:30:00Z,2025-08-22T00:14:42Z,5,1,40,0,0
106,Collins,Nathan,Collins,DEF,Brentford,BRE,5.0,0.0,0.0,4090,16806,4090,16806,1.6,a,,,1,2025-08-15T17:30:00Z,2025-08-22T00:14:42Z,5,2,50,0,0
107,Lewis-Potter,Keane,Lewis-Potter,DEF,Brentford,BRE,5.0,0.0,0.0,2313,3612,2313,3612,0.4,a,,,1,2025-08-15T17:30:00Z,2025-08-22T00:14:42Z,5,2,50,0,0
108,Ajer,Kristoffer,Ajer,DEF,Brentford,BRE,4.5,0.0,0.0,844,2042,844,2042,0.2,a,,,1,2025-08-15T17:30:00Z,2025-08-22T00:14:42Z,5,2,45,0,0
109,Henry,Rico,Henry,DEF,Brentford,BRE,4.5,0.0,0.0,1003,1276,1003,1276,0.2,a,,,1,2025-08-15T17:30:00Z,2025-08-22T00:14:42Z,5,2,45,0,0
110,Kayode,Michael,Kayode,DEF,Brentford,BRE,4.5,0.0,0.0,951,1476,951,1476,0.2,a,,,1,2025-08-15T17:30:00Z,2025-08-22T00:14:42Z,5,2,45,0,0
111,Pinnock,Ethan,Pinnock,DEF,Brentford,BRE,4.5,0.0,0.0,581,3700,581,3700,0.2,d,75.0,,1,2025-08-15T17:30:00Z,2025-08-22T00:14:42Z,5,2,45,0,0
112,Roerslev,Mads,Roerslev Rasmussen,DEF,Brentford,BRE,4.5,0.0,0.0,188,575,188,575,0.0,a,,,1,2025-08-15T17:30:00Z,2025-08-22T00:14:42Z,5,2,45,0,0
113,Van den Berg,Sepp,van den Berg,DEF,Brentford,BRE,4.5,0.0,0.0,3922,2907,3922,2907,0.4,a,,,1,2025-08-15T17:30:00Z,2025-08-22T00:14:42Z,5,2,45,0,0
114,Arthur,Benjamin,Arthur,DEF,Brentford,BRE,4.0,0.0,0.0,1427,2356,1427,2356,0.3,a,,,1,2025-08-15T17:30:00Z,2025-08-22T00:14:42Z,5,2,40,0,0
115,Fredrick,Benjamin,Fredrick,DEF,Brentford,BRE,4.0,0.0,0.0,508,1315,508,1315,0.2,a,,,1,2025-08-15T17:30:00Z,2025-08-22T00:14:42Z,5,2,40,0,0
116,Hickey,Aaron,Hickey,DEF,Brentford,BRE,4.0,0.0,0.0,1472,3175,1472,3175,0.5,a,,,1,2025-08-15T17:30:00Z,2025-08-22T00:14:42Z,5,2,40,0,0
117,Ji-soo,Kim,Ji-soo,DEF,Brentford,BRE,4.0,0.0,0.0,359,1300,359,1300,0.2,a,,,1,2025-08-15T17:30:00Z,2025-08-22T00:14:42Z,5,2,40,0,0
118,Meghoma,Jayden,Meghoma,DEF,Brentford,BRE,4.0,0.0,0.0,279,2016,279,2016,0.1,u,0.0,,1,2025-08-15T17:30:00Z,2025-08-22T00:14:42Z,5,2,40,0,0
120,Schade,Kevin,Schade,MID,Brentford,BRE,7.0,0.0,0.0,1246,4352,1246,4352,0.3,a,100.0,75.0,1,2025-08-15T17:30:00Z,2025-08-22T00:14:42Z,5,3,70,0,0
121,Damsgaard,Mikkel,Damsgaard,MID,Brentford,BRE,6.0,0.0,0.0,1669,21388,1669,21388,0.9,a,,,1,2025-08-15T17:30:00Z,2025-08-22T00:14:42Z,5,3,60,0,0
122,Milambo,Antoni,Milambo,MID,Brentford,BRE,5.5,0.0,0.0,361,933,361,933,0.1,a,,,1,2025-08-15T17:30:00Z,2025-08-22T00:14:42Z,5,3,55,0,0
123,Carvalho,Fábio,Freitas Gouveia Carvalho,MID,Brentford,BRE,5.0,0.0,0.0,2406,3716,2406,3716,0.3,a,,,1,2025-08-15T17:30:00Z,2025-08-22T00:14:42Z,5,3,50,0,0
124,Henderson,Jordan,Henderson,MID,Brentford,BRE,5.0,0.0,0.0,1405,3878,1405,3878,0.3,a,,,1,2025-08-15T17:30:00Z,2025-08-22T00:14:42Z,5,3,50,0,0
125,Janelt,Vitaly,Janelt,MID,Brentford,BRE,5.0,0.0,0.0,27,527,27,527,0.0,i,0.0,0.0,1,2025-08-15T17:30:00Z,2025-08-22T00:14:42Z,5,3,50,0,0
126,Jensen,Mathias,Jensen,MID,Brentford,BRE,5.0,0.0,0.0,449,963,449,963,0.1,a,,,1,2025-08-15T17:30:00Z,2025-08-22T00:14:42Z,5,3,50,0,0
127,Nunes,Gustavo,Nunes Fernandes Gomes,MID,Brentford,BRE,5.0,0.0,0.0,24,303,24,303,0.0,i,0.0,0.0,1,2025-08-15T17:30:00Z,2025-08-22T00:14:42Z,5,3,50,0,0
128,Onyeka,Frank,Onyeka,MID,Brentford,BRE,5.0,0.0,0.0,1213,599,1213,599,0.1,a,,,1,2025-08-15T17:30:00Z,2025-08-22T00:14:42Z,5,3,50,0,0
129,Yarmoliuk,Yehor,Yarmoliuk,MID,Brentford,BRE,5.0,0.0,0.0,177,468,177,468,0.0,a,,,1,2025-08-15T17:30:00Z,2025-08-22T00:14:42Z,5,3,50,0,0
130,Donovan,Romelle,Donovan,MID,Brentford,BRE,4.5,0.0,0.0,927,1328,927,1328,0.1,a,,,1,2025-08-15T17:30:00Z,2025-08-22T00:14:42Z,5,3,45,0,0
131,Konak,Yunus Emre,Konak,MID,Brentford,BRE,4.5,0.0,0.0,452,1778,452,1778,0.2,a,,,1,2025-08-15T17:30:00Z,2025-08-22T00:14:42Z,5,3,45,0,0
132,Maghoma,Paris,Maghoma,MID,Brentford,BRE,4.5,0.0,0.0,60,691,60,691,0.0,i,0.0,0.0,1,2025-08-15T17:30:00Z,2025-08-22T00:14:42Z,5,3,45,0,0
133,Peart-Harris,Myles,Peart-Harris,MID,Brentford,BRE,4.5,0.0,0.0,311,488,311,488,0.0,a,,,1,2025-08-15T17:30:00Z,2025-08-22T00:14:42Z,5,3,45,0,0
134,Trevitt,Ryan,Trevitt,MID,Brentford,BRE,4.5,0.0,0.0,0,279,0,279,0.0,u,0.0,0.0,1,2025-08-15T17:30:00Z,2025-08-22T00:14:42Z,5,3,45,0,0
135,Wissa,Yoane,Wissa,FWD,Brentford,BRE,7.5,0.0,0.0,4192,86357,4192,86357,1.8,n,0.0,0.0,1,2025-08-15T17:30:00Z,2025-08-22T00:14:42Z,5,4,75,0,0
136,Thiago,Igor Thiago,Nascimento Rodrigues,FWD,Brentford,BRE,6.0,0.0,0.0,21655,10394,21655,10394,1.0,a,,,1,2025-08-15T17:30:00Z,2025-08-22T00:14:42Z,5,4,60,0,0
137,Morgan,Iwan,Morgan,FWD,Brentford,BRE,4.5,0.0,0.0,3631,5369,3631,5369,0.5,a,,,1,2025-08-15T17:30:00Z,2025-08-22T00:14:42Z,5,4,45,0,0
138,Steele,Jason,Steele,GK,Brighton,BHA,4.5,0.0,0.0,1183,5128,1183,5128,0.5,a,,,1,2025-08-15T17:30:00Z,2025-08-22T00:14:42Z,6,1,45,0,0
139,Verbruggen,Bart,Verbruggen,GK,Brighton,BHA,4.5,0.0,0.0,28698,42933,28698,42933,7.4,a,,,1,2025-08-15T17:30:00Z,2025-08-22T00:14:42Z,6,1,45,0,0
140,McGill,Tom,McGill,GK,Brighton,BHA,4.0,0.0,0.0,1846,1969,1846,1969,0.4,a,,,1,2025-08-15T17:30:00Z,2025-08-22T00:14:42Z,6,1,40,0,0
141,Rushworth,Carl,Rushworth,GK,Brighton,BHA,4.0,0.0,0.0,0,63,0,63,0.0,u,0.0,0.0,1,2025-08-15T17:30:00Z,2025-08-22T00:14:42Z,6,1,40,0,0
142,Scherpen,Kjell,Scherpen,GK,Brighton,BHA,4.0,0.0,0.0,0,58,0,58,0.0,u,0.0,0.0,1,2025-08-15T17:30:00Z,2025-08-22T00:14:42Z,6,1,40,0,0
143,Boscagli,Olivier,Boscagli,DEF,Brighton,BHA,4.5,0.0,0.0,635,1823,635,1823,0.1,a,,,1,2025-08-15T17:30:00Z,2025-08-22T00:14:42Z,6,2,45,0,0
144,Coppola,Diego,Coppola,DEF,Brighton,BHA,4.5,0.0,0.0,203,993,203,993,0.1,a,,,1,2025-08-15T17:30:00Z,2025-08-22T00:14:42Z,6,2,45,0,0
145,De Cuyper,Maxim,De Cuyper,DEF,Brighton,BHA,4.5,0.0,0.0,25787,35157,25787,35157,6.1,a,,,1,2025-08-15T17:30:00Z,2025-08-22T00:14:42Z,6,2,45,0,0
146,Dunk,Lewis,Dunk,DEF,Brighton,BHA,4.5,0.0,0.0,11233,7882,11233,7882,1.3,a,,,1,2025-08-15T17:30:00Z,2025-08-22T00:14:42Z,6,2,45,0,0
147,Estupiñan,Pervis,Estupiñán Tenorio,DEF,Brighton,BHA,4.5,0.0,0.0,0,932,0,932,0.0,u,0.0,0.0,1,2025-08-15T17:30:00Z,2025-08-22T00:14:42Z,6,2,45,0,0
148,F.Kadıoğlu,Ferdi,Kadıoğlu,DEF,Brighton,BHA,4.5,0.0,0.0,860,3027,860,3027,0.2,a,,,1,2025-08-15T17:30:00Z,2025-08-22T00:14:42Z,6,2,45,0,0
149,Igor,Igor Julio,dos Santos de Paulo,DEF,Brighton,BHA,4.5,0.0,0.0,298,492,298,492,0.1,a,100.0,100.0,1,2025-08-15T17:30:00Z,2025-08-22T00:14:42Z,6,2,45,0,0
150,Lamptey,Tariq,Lamptey,DEF,Brighton,BHA,4.5,0.0,0.0,1368,5203,1368,5203,0.4,a,,,1,2025-08-15T17:30:00Z,2025-08-22T00:14:42Z,6,2,45,0,0
151,Van Hecke,Jan Paul,van Hecke,DEF,Brighton,BHA,4.5,0.0,0.0,5387,7638,5387,7638,1.2,a,,,1,2025-08-15T17:30:00Z,2025-08-22T00:14:42Z,6,2,45,0,0
152,Veltman,Joël,Veltman,DEF,Brighton,BHA,4.5,0.0,0.0,430,3415,430,3415,0.2,a,,,1,2025-08-15T17:30:00Z,2025-08-22T00:14:42Z,6,2,45,0,0
153,Webster,Adam,Webster,DEF,Brighton,BHA,4.5,0.0,0.0,72,383,72,383,0.0,i,0.0,0.0,1,2025-08-15T17:30:00Z,2025-08-22T00:14:42Z,6,2,45,0,0
154,Cashin,Eiran,Cashin,DEF,Brighton,BHA,4.0,0.0,0.0,0,250,0,250,0.0,u,0.0,0.0,1,2025-08-15T17:30:00Z,2025-08-22T00:14:42Z,6,2,40,0,0
155,Slater,Jacob,Slater,DEF,Brighton,BHA,4.0,0.0,0.0,763,1650,763,1650,0.2,a,,,1,2025-08-15T17:30:00Z,2025-08-22T00:14:42Z,6,2,40,0,0
156,Tasker,Charlie,Tasker,DEF,Brighton,BHA,4.0,0.0,0.0,536,1364,536,1364,0.2,a,,,1,2025-08-15T17:30:00Z,2025-08-22T00:14:42Z,6,2,40,0,0
157,Mitoma,Mitoma,Kaoru,MID,Brighton,BHA,6.5,0.0,0.0,17678,91937,17678,91937,6.4,a,,,1,2025-08-15T17:30:00Z,2025-08-22T00:14:42Z,6,3,65,0,0
158,Georginio,Georginio,Rutter,MID,Brighton,BHA,6.0,0.0,0.0,16317,18635,16317,18635,1.4,a,,,1,2025-08-15T17:30:00Z,2025-08-22T00:14:42Z,6,3,60,0,0
159,March,Solly,March,MID,Brighton,BHA,6.0,0.0,0.0,43,922,43,922,0.0,i,0.0,0.0,1,2025-08-15T17:30:00Z,2025-08-22T00:14:42Z,6,3,60,0,0
160,Minteh,Yankuba,Minteh,MID,Brighton,BHA,6.0,0.0,0.0,4021,19115,4021,19115,1.1,a,,,1,2025-08-15T17:30:00Z,2025-08-22T00:14:42Z,6,3,60,0,0
161,Enciso,Julio,Enciso Espínola,MID,Brighton,BHA,5.5,0.0,0.0,44,1287,44,1287,0.0,i,0.0,0.0,1,2025-08-15T17:30:00Z,2025-08-22T00:14:42Z,6,3,55,0,0
162,Gruda,Brajan,Gruda,MID,Brighton,BHA,5.5,0.0,0.0,205,772,205,772,0.0,a,,,1,2025-08-15T17:30:00Z,2025-08-22T00:14:42Z,6,3,55,0,0
163,Hinshelwood,Jack,Hinshelwood,MID,Brighton,BHA,5.5,0.0,0.0,142,2289,142,2289,0.1,a,,,1,2025-08-15T17:30:00Z,2025-08-22T00:14:42Z,6,3,55,0,0
164,O'Riley,Matt,O'Riley,MID,Brighton,BHA,5.5,0.0,0.0,91268,17426,91268,17426,1.6,a,,,1,2025-08-15T17:30:00Z,2025-08-22T00:14:42Z,6,3,55,0,0
165,Sima,Abdallah,Sima,MID,Brighton,BHA,5.5,0.0,0.0,110,416,110,416,0.0,a,,,1,2025-08-15T17:30:00Z,2025-08-22T00:14:42Z,6,3,55,0,0
166,Ayari,Yasin,Ayari,MID,Brighton,BHA,5.0,0.0,0.0,1260,2263,1260,2263,0.2,a,,,1,2025-08-15T17:30:00Z,2025-08-22T00:14:42Z,6,3,50,0,0
167,Baleba,Carlos,Baleba,MID,Brighton,BHA,5.0,0.0,0.0,26139,46050,26139,46050,4.6,a,,,1,2025-08-15T17:30:00Z,2025-08-22T00:14:42Z,6,3,50,0,0
168,Buonanotte,Facundo,Buonanotte,MID,Brighton,BHA,5.0,0.0,0.0,200,3336,200,3336,0.2,a,,,1,2025-08-15T17:30:00Z,2025-08-22T00:14:42Z,6,3,50,0,0
169,Gomez,Diego,Gómez Amarilla,MID,Brighton,BHA,5.0,0.0,0.0,221,826,221,826,0.1,a,,,1,2025-08-15T17:30:00Z,2025-08-22T00:14:42Z,6,3,50,0,0
170,Milner,James,Milner,MID,Brighton,BHA,5.0,0.0,0.0,630,1443,630,1443,0.1,a,,,1,2025-08-15T17:30:00Z,2025-08-22T00:14:42Z,6,3,50,0,0
171,Sarmiento,Jeremy,Sarmiento Morante,MID,Brighton,BHA,5.0,0.0,0.0,50,530,50,530,0.0,a,,,1,2025-08-15T17:30:00Z,2025-08-22T00:14:42Z,6,3,50,0,0
172,Watson,Tom,Watson,MID,Brighton,BHA,5.0,0.0,0.0,119,328,119,328,0.0,a,100.0,100.0,1,2025-08-15T17:30:00Z,2025-08-22T00:14:42Z,6,3,50,0,0
173,Wieffer,Mats,Wieffer,MID,Brighton,BHA,5.0,0.0,0.0,1173,837,1173,837,0.1,a,,,1,2025-08-15T17:30:00Z,2025-08-22T00:14:42Z,6,3,50,0,0
174,Yalcouye,Malick,Yalcouyé,MID,Brighton,BHA,5.0,0.0,0.0,0,569,0,569,0.0,u,0.0,0.0,1,2025-08-15T17:30:00Z,2025-08-22T00:14:42Z,6,3,50,0,0
175,Knight,Joe,Knight,MID,Brighton,BHA,4.5,0.0,0.0,644,1041,644,1041,0.1,a,,,1,2025-08-15T17:30:00Z,2025-08-22T00:14:42Z,6,3,45,0,0
176,Mazilu,Adrian,Mazilu,MID,Brighton,BHA,4.5,0.0,0.0,248,502,248,502,0.0,a,,,1,2025-08-15T17:30:00Z,2025-08-22T00:14:42Z,6,3,45,0,0
177,Moran,Andrew,Moran,MID,Brighton,BHA,4.5,0.0,0.0,451,720,451,720,0.1,a,,,1,2025-08-15T17:30:00Z,2025-08-22T00:14:42Z,6,3,45,0,0
178,Welbeck,Danny,Welbeck,FWD,Brighton,BHA,6.5,0.0,0.0,12870,83244,12870,83244,3.8,a,,,1,2025-08-15T17:30:00Z,2025-08-22T00:14:42Z,6,4,65,0,0
179,Ferguson,Evan,Ferguson,FWD,Brighton,BHA,5.5,0.0,0.0,0,744,0,744,0.0,u,0.0,0.0,1,2025-08-15T17:30:00Z,2025-08-22T00:14:42Z,6,4,55,0,0
180,Tzimas,Stefanos,Tzimas,FWD,Brighton,BHA,5.5,0.0,0.0,1187,2772,1187,2772,0.1,a,,,1,2025-08-15T17:30:00Z,2025-08-22T00:14:42Z,6,4,55,0,0
181,Kostoulas,Charalampos,Kostoulas,FWD,Brighton,BHA,5.0,0.0,0.0,3151,6918,3151,6918,0.4,a,,,1,2025-08-15T17:30:00Z,2025-08-22T00:14:42Z,6,4,50,0,0
220,Sánchez,Robert,Lynch Sánchez,GK,Chelsea,CHE,5.0,0.0,0.0,124721,72066,124721,72066,25.4,a,,,1,2025-08-15T17:30:00Z,2025-08-22T00:14:42Z,7,1,50,0,0
221,Jörgensen,Filip,Jörgensen,GK,Chelsea,CHE,4.5,0.0,0.0,692,2433,692,2433,0.2,a,,,1,2025-08-15T17:30:00Z,2025-08-22T00:14:42Z,7,1,45,0,0
222,Penders,Mike,Penders,GK,Chelsea,CHE,4.0,0.0,0.0,0,106,0,106,0.0,u,0.0,0.0,1,2025-08-15T17:30:00Z,2025-08-22T00:14:42Z,7,1,40,0,0
223,Slonina,Gabriel,Słonina,GK,Chelsea,CHE,4.0,0.0,0.0,591,804,591,804,0.1,a,,,1,2025-08-15T17:30:00Z,2025-08-22T00:14:42Z,7,1,40,0,0
224,Cucurella,Marc,Cucurella Saseta,DEF,Chelsea,CHE,6.0,0.0,0.0,244703,70859,244703,70859,21.3,a,,,1,2025-08-15T17:30:00Z,2025-08-22T00:14:42Z,7,2,60,0,0
225,James,Reece,James,DEF,Chelsea,CHE,5.5,0.0,0.0,56440,31115,56440,31115,5.9,a,,,1,2025-08-15T17:30:00Z,2025-08-22T00:14:42Z,7,2,55,0,0
226,Chalobah,Trevoh,Chalobah,DEF,Chelsea,CHE,5.0,0.0,0.0,29639,12058,29639,12058,1.3,a,,,1,2025-08-15T17:30:00Z,2025-08-22T00:14:42Z,7,2,50,0,0
227,Colwill,Levi,Samuels Colwill,DEF,Chelsea,CHE,5.0,0.0,0.0,148,14239,148,14239,0.3,i,0.0,0.0,1,2025-08-15T17:30:00Z,2025-08-22T00:14:42Z,7,2,50,0,0
228,Gusto,Malo,Gusto,DEF,Chelsea,CHE,5.0,0.0,0.0,9291,25624,9291,25624,1.6,a,,,1,2025-08-15T17:30:00Z,2025-08-22T00:14:42Z,7,2,50,0,0
229,B.Badiashile,Benoît,Badiashile Mukinayi,DEF,Chelsea,CHE,4.5,0.0,0.0,44,631,44,631,0.0,i,0.0,0.0,1,2025-08-15T17:30:00Z,2025-08-22T00:14:42Z,7,2,45,0,0
230,Fofana,Wesley,Fofana,DEF,Chelsea,CHE,4.5,0.0,0.0,1034,4204,1034,4204,0.2,a,100.0,75.0,1,2025-08-15T17:30:00Z,2025-08-22T00:14:42Z,7,2,45,0,0
231,M.Sarr,Mamadou,Sarr,DEF,Chelsea,CHE,4.5,0.0,0.0,0,868,0,868,0.0,u,0.0,0.0,1,2025-08-15T17:30:00Z,2025-08-22T00:14:42Z,7,2,45,0,0
232,Tosin,Tosin,Adarabioyo,DEF,Chelsea,CHE,4.5,0.0,0.0,6113,21722,6113,21722,1.1,a,100.0,,1,2025-08-15T17:30:00Z,2025-08-22T00:14:42Z,7,2,45,0,0
233,Acheampong,Josh,Acheampong,DEF,Chelsea,CHE,4.0,0.0,0.0,159265,20481,159265,20481,2.2,a,,,1,2025-08-15T17:30:00Z,2025-08-22T00:14:42Z,7,2,40,0,0
234,Anselmino,Aarón,Anselmino,DEF,Chelsea,CHE,4.0,0.0,0.0,470,1366,470,1366,0.1,a,,,1,2025-08-15T17:30:00Z,2025-08-22T00:14:42Z,7,2,40,0,0
235,Palmer,Cole,Palmer,MID,Chelsea,CHE,10.5,0.0,0.0,89285,295772,89285,295772,59.3,a,,,1,2025-08-15T17:30:00Z,2025-08-22T00:14:42Z,7,3,105,0,0
236,Neto,Pedro,Lomba Neto,MID,Chelsea,CHE,7.0,0.0,0.0,18795,42867,18795,42867,3.6,a,,,1,2025-08-15T17:30:00Z,2025-08-22T00:14:42Z,7,3,70,0,0
237,Enzo,Enzo,Fernández,MID,Chelsea,CHE,6.5,0.0,0.0,14212,46851,14212,46851,3.4,a,,,1,2025-08-15T17:30:00Z,2025-08-22T00:14:42Z,7,3,65,0,0
238,Estêvão,Estêvão,Almeida de Oliveira Gonçalves,MID,Chelsea,CHE,6.5,0.0,0.0,12561,34331,12561,34331,1.5,a,,,1,2025-08-15T17:30:00Z,2025-08-22T00:14:42Z,7,3,65,0,0
239,Gittens,Jamie,Bynoe-Gittens,MID,Chelsea,CHE,6.5,0.0,0.0,2117,6035,2117,6035,0.3,a,,,1,2025-08-15T17:30:00Z,2025-08-22T00:14:42Z,7,3,65,0,0
240,Nkunku,Christopher,Nkunku,MID,Chelsea,CHE,6.0,0.0,0.0,1564,5203,1564,5203,0.2,a,,,1,2025-08-15T17:30:00Z,2025-08-22T00:14:42Z,7,3,60,0,0
241,Caicedo,Moisés,Caicedo Corozo,MID,Chelsea,CHE,5.5,0.0,0.0,40159,54964,40159,54964,5.5,a,,,1,2025-08-15T17:30:00Z,2025-08-22T00:14:42Z,7,3,55,0,0
243,George,Tyrique,George,MID,Chelsea,CHE,5.0,0.0,0.0,379,843,379,843,0.1,a,,,1,2025-08-15T17:30:00Z,2025-08-22T00:14:42Z,7,3,50,0,0
244,Lavia,Roméo,Lavia,MID,Chelsea,CHE,5.0,0.0,0.0,31,876,31,876,0.0,i,0.0,0.0,1,2025-08-15T17:30:00Z,2025-08-22T00:14:42Z,7,3,50,0,0
245,Mudryk,Mykhailo,Mudryk,MID,Chelsea,CHE,5.0,0.0,0.0,98,186,98,186,0.0,s,0.0,0.0,1,2025-08-15T17:30:00Z,2025-08-22T00:14:42Z,7,3,50,0,0
246,Andrey Santos,Andrey,Nascimento dos Santos,MID,Chelsea,CHE,4.5,0.0,0.0,5953,4791,5953,4791,0.3,a,,,1,2025-08-15T17:30:00Z,2025-08-22T00:14:42Z,7,3,45,0,0
247,D.Essugo,Dário,Luís Essugo,MID,Chelsea,CHE,4.5,0.0,0.0,462,744,462,744,0.1,a,,,1,2025-08-15T17:30:00Z,2025-08-22T00:14:42Z,7,3,45,0,0
248,Paez,Kendry,Páez Andrade,MID,Chelsea,CHE,4.5,0.0,0.0,0,384,0,384,0.0,u,0.0,0.0,1,2025-08-15T17:30:00Z,2025-08-22T00:14:42Z,7,3,45,0,0
249,João Pedro,João Pedro,Junqueira de Jesus,FWD,Chelsea,CHE,7.5,0.0,0.0,133117,359195,133117,359195,52.1,a,,,1,2025-08-15T17:30:00Z,2025-08-22T00:14:42Z,7,4,75,0,0
250,Delap,Liam,Delap,FWD,Chelsea,CHE,6.5,0.0,0.0,14866,61392,14866,61392,3.7,a,,,1,2025-08-15T17:30:00Z,2025-08-22T00:14:42Z,7,4,65,0,0
251,N.Jackson,Nicolas,Jackson,FWD,Chelsea,CHE,6.5,0.0,0.0,2548,1375,2548,1375,0.2,a,100.0,0.0,1,2025-08-15T17:30:00Z,2025-08-22T00:14:42Z,7,4,65,0,0
672,Hato,Jorrel,Hato,DEF,Chelsea,CHE,5.0,0.0,0.0,1879,5807,1879,5807,0.3,a,,,1,2025-08-15T17:30:00Z,2025-08-22T00:14:42Z,7,2,50,0,0
