id,web_name,team,element_type,now_cost,cost_change_event,cost_change_start,transfers_in_event,transfers_out_event,selected_by_percent,status,chance_of_playing_this_round,news,minutes,total_points,expected_goals,expected_assists,expected_goal_involvements
1,Raya,1,1,60,1,5,226727,40187,35.3,a,,,1350,66,0.0,0.04,0.04
2,Arrizabalaga,1,1,41,-1,-4,480,1367,0.4,a,,,0,0,0.0,0.0,0.0
3,Hein,1,1,40,0,0,0,804,0.2,u,0.0,Has joined Werder Bremen on loan for the rest of the season.,0,0,0.0,0.0,0.0
4,Setford,1,1,39,0,-1,1589,1143,0.2,a,,,0,0,0.0,0.0,0.0
5,Gabriel,1,2,62,-1,2,4080,226606,14.9,i,0.0,Thigh injury - Unknown return date,990,81,0.82,0.69,1.51
6,Saliba,1,2,60,0,0,14160,100004,10.7,d,75.0,Knock - 75% chance of playing,814,41,0.29,0.24,0.53
7,Calafiori,1,2,58,0,3,18497,417552,12.0,s,100.0,Suspended until 20 Dec,1166,71,2.49,0.33,2.82
8,J.Timber,1,2,65,1,10,292880,152327,36.0,d,,Knock - 75% chance of playing,1197,78,3.11,0.72,3.83
9,Kiwior,1,2,54,0,-1,0,29,0.1,u,0.0,has joined Porto on loan for the rest of the season.,0,0,0.0,0.0,0.0
10,Lewis-Skelly,1,2,51,0,-4,16503,4237,1.7,a,,,136,8,0.0,0.02,0.02
11,White,1,2,53,0,-2,87192,2522,1.3,a,100.0,,250,21,0.37,0.41,0.78
13,Clarke,1,2,38,0,-2,1898,2312,0.5,a,,,0,0,0.0,0.0,0.0
14,Kacurri,1,2,39,0,-1,0,326,0.1,u,0.0,has joined Morecambe on loan for the rest of the season.,0,0,0.0,0.0,0.0
15,Nichols,1,2,38,0,-2,353,719,0.2,a,,,0,0,0.0,0.0,0.0
16,Saka,1,3,102,1,2,265817,70170,20.0,a,100.0,,968,64,3.89,3.25,7.14
17,Ødegaard,1,3,78,0,-2,17849,2712,1.6,a,100.0,,414,19,0.3,1.08,1.38
18,Madueke,1,3,68,0,-2,9914,2194,0.7,a,100.0,,420,16,0.47,0.97,1.44
19,Martinelli,1,3,68,0,-2,5514,3008,0.9,a,100.0,,334,21,0.95,0.11,1.06
20,Trossard,1,3,69,0,-1,20666,9715,0.8,d,75.0,Knock - 75% chance of playing,759,58,2.6,1.24,3.84
21,Rice,1,3,71,0,6,291071,142245,23.1,d,75.0,Illness - 75% chance of playing,1245,84,1.66,3.09,4.75
22,Merino,1,3,60,0,0,146389,51817,4.1,a,,,725,51,2.09,0.88,2.97
23,Fábio Vieira,1,3,54,0,-1,0,13,0.0,u,0.0,has joined Hamburger on loan for the rest of the season.,0,0,0.0,0.0,0.0
24,Nørgaard,1,3,52,0,-3,214,343,0.1,a,100.0,,14,2,0.05,0.0,0.05
25,Nwaneri,1,3,51,0,-4,212,519,0.1,a,,,165,8,0.23,0.08,0.31
26,Zubimendi,1,3,53,0,-2,10135,24865,2.4,a,100.0,,1263,55,0.59,1.06,1.65
28,Kabia,1,3,45,0,0,0,210,0.1,u,0.0,has joined Shrewsbury Town on loan for the rest of the season.,0,0,0.0,0.0,0.0
29,Sambi,1,3,45,0,0,0,83,0.1,u,0.0,has joined Hamburger permanently.,0,0,0.0,0.0,0.0
30,Havertz,1,4,73,0,-2,105,269,0.3,i,0.0,Knee injury - Unknown return date,30,1,0.0,0.01,0.01
31,G.Jesus,1,4,64,0,-1,2516,566,0.1,a,100.0,,0,0,0.0,0.0,0.0
266,Eze,1,3,78,0,3,153630,240608,19.1,a,,,935,65,2.54,1.38,3.92
662,Mosquera,1,2,54,0,-1,22,3648,0.2,i,50.0,Ankle injury - Unknown return date,429,17,0.0,0.43,0.43
666,Gyökeres,1,4,88,0,-2,49308,36842,10.5,a,100.0,,871,39,4.45,0.69,5.14
700,Dowman,1,3,43,0,-2,5218,8268,0.4,i,,Ankle injury - Unknown return date,27,5,0.14,0.02,0.16
711,Harriman-Annous,1,3,45,0,0,47,68,0.0,a,,,0,0,0.0,0.0,0.0
