id,web_name,team,element_type,now_cost,cost_change_event,cost_change_start,transfers_in_event,transfers_out_event,selected_by_percent,status,chance_of_playing_this_round,news,minutes,total_points,expected_goals,expected_assists,expected_goal_involvements
1,Raya,1,1,57,1,2,105978,30569,27.8,a,,,630,34,0.0,0.04,0.04
2,Arrizabalaga,1,1,43,0,-2,230,1934,0.5,a,,,0,0,0.0,0.0,0.0
3,Hein,1,1,40,0,0,0,1213,0.3,u,0.0,Has joined Werder Bremen on loan for the rest of the season.,0,0,0.0,0.0,0.0
4,Setford,1,1,40,0,0,433,902,0.2,a,,,0,0,0.0,0.0,0.0
5,Gabriel,1,2,63,1,3,201569,44899,29.3,a,75.0,,630,47,0.48,0.09,0.57
6,Saliba,1,2,60,0,0,27927,22927,12.7,a,100.0,,409,25,0.13,0.12,0.25
7,Calafiori,1,2,57,0,2,38308,32218,14.8,a,,,524,42,1.84,0.15,1.99
8,J.Timber,1,2,59,1,4,220193,15127,17.5,a,,,521,48,1.89,0.41,2.3
9,Kiwior,1,2,54,0,-1,0,157,0.1,u,0.0,has joined Porto on loan for the rest of the season.,0,0,0.0,0.0,0.0
10,Lewis-Skelly,1,2,52,-1,-3,1707,8754,1.9,a,,,83,4,0.0,0.0,0.0
11,White,1,2,54,0,-1,886,2003,0.4,a,100.0,,70,6,0.01,0.01,0.02
13,Clarke,1,2,39,0,-1,1695,1950,0.5,a,,,0,0,0.0,0.0,0.0
14,Kacurri,1,2,39,0,-1,0,850,0.2,u,0.0,has joined Morecambe on loan for the rest of the season.,0,0,0.0,0.0,0.0
15,Nichols,1,2,39,0,-1,301,963,0.2,a,,,0,0,0.0,0.0,0.0
16,Saka,1,3,99,1,-1,176436,11800,9.6,a,100.0,,346,20,1.22,1.45,2.67
17,Ødegaard,1,3,79,0,-1,3157,13315,1.9,d,100.0,Knee injury - 75% chance of playing,201,13,0.14,0.81,0.95
18,Madueke,1,3,69,0,-1,51,8464,0.8,i,0.0,Knee injury - Unknown return date,304,10,0.29,0.86,1.15
19,Martinelli,1,3,69,0,-1,5960,7830,1.2,a,,,181,14,0.23,0.08,0.31
20,Trossard,1,3,69,0,-1,1455,1280,0.3,a,100.0,,292,12,0.66,0.57,1.23
21,Rice,1,3,65,0,0,50054,32896,8.7,d,,Back injury - 75% chance of playing,542,40,0.47,1.16,1.63
22,Merino,1,3,59,0,-1,3770,6084,0.6,a,,,242,15,0.34,0.12,0.46
23,Fábio Vieira,1,3,54,0,-1,0,76,0.0,u,0.0,has joined Hamburger on loan for the rest of the season.,0,0,0.0,0.0,0.0
24,Nørgaard,1,3,53,0,-2,209,825,0.2,a,100.0,,0,0,0.0,0.0,0.0
25,Nwaneri,1,3,53,0,-2,327,1092,0.2,a,,,145,6,0.19,0.08,0.27
26,Zubimendi,1,3,55,0,0,19971,33731,4.4,a,,,591,32,0.26,0.8,1.06
28,Kabia,1,3,45,0,0,0,675,0.1,u,0.0,has joined Shrewsbury Town on loan for the rest of the season.,0,0,0.0,0.0,0.0
29,Sambi,1,3,45,0,0,0,326,0.1,u,0.0,has joined Hamburger permanently.,0,0,0.0,0.0,0.0
30,Havertz,1,4,73,0,-2,65,770,0.4,i,0.0,Knee injury - Unknown return date,30,1,0.0,0.01,0.01
31,G.Jesus,1,4,64,0,-1,53,124,0.0,i,0.0,Knee injury - Expected back 30 Dec,0,0,0.0,0.0,0.0
266,Eze,1,3,76,0,1,58682,40540,13.4,a,,,394,22,1.35,0.84,2.19
662,Mosquera,1,2,54,0,-1,774,2100,0.2,a,,,247,12,0.0,0.04,0.04
666,Gyökeres,1,4,91,1,1,62602,176052,26.8,a,,,576,26,3.01,0.45,3.46
700,Dowman,1,3,45,0,0,714,3477,0.3,a,,,27,5,0.14,0.02,0.16
711,Harriman-Annous,1,3,45,0,0,40,71,0.0,a,,,0,0,0.0,0.0,0.0
725,Hincapie,1,2,54,0,-1,22,225,0.0,d,0.0,Groin Injury - 75% chance of playing,0,0,0.0,0.0,0.0
32,Martinez,2,1,50,0,0,1846,14417,2.1,a,75.0,,450,15,0.0,0.03,0.03
33,M.Bizot,2,1,44,0,-1,447,2305,0.6,a,,,180,7,0.0,0.0,0.0
34,Gauci,2,1,40,0,0,0,405,0.1,u,0.0,Has joined Port Vale on loan for the rest of the season.,0,0,0.0,0.0,0.0
35,Marschall,2,1,40,0,0,0,35,0.0,u,0.0,Has joined Stevenage permanently.,0,0,0.0,0.0,0.0
36,Cash,2,2,46,0,1,9452,19666,5.4,a,,,606,29,0.08,0.57,0.65
37,Digne,2,2,45,0,0,2245,6085,1.9,a,,,487,21,0.21,1.13,1.34
38,Konsa,2,2,45,0,0,5700,43003,10.5,a,100.0,,515,16,0.04,0.08,0.12
39,Maatsen,2,2,43,0,-2,722,1948,0.5,a,,,142,3,0.11,0.2,0.31
40,Mings,2,2,45,0,0,44,16123,1.2,d,25.0,Ankle injury - 25% chance of playing,481,23,0.33,0.09,0.42
41,Pau,2,2,44,0,-1,729,979,0.3,a,,,254,8,0.1,0.15,0.25
42,A.García,2,2,39,0,-1,2221,849,0.3,a,100.0,,0,0,0.0,0.0,0.0
43,Alex Moreno,2,2,40,0,0,0,13676,3.0,u,0.0,Has joined Girona permanently.,0,0,0.0,0.0,0.0
44,Bogarde,2,2,40,0,0,3911,2394,0.7,a,,,282,15,0.0,0.08,0.08
45,Sousa,2,2,40,0,0,474,915,0.3,a,,,0,0,0.0,0.0,0.0
46,Yasin,2,2,40,0,0,0,787,0.2,u,0.0,has joined Anderlecht on loan for the rest of the season.,0,0,0.0,0.0,0.0
47,Rogers,2,3,69,0,-1,6799,35535,5.4,a,100.0,,621,22,0.46,0.64,1.1
48,Tielemans,2,3,59,0,-1,55,5220,0.7,d,0.0,Calf injury - 50% chance of playing,315,8,0.13,0.37,0.5
49,Bailey,2,3,55,0,0,0,284,0.1,u,0.0,Has joined AS Roma on loan for the rest of the season.,0,0,0.0,0.0,0.0
50,Buendía,2,3,53,0,-2,1420,1809,0.2,a,,,308,17,0.72,0.58,1.3
51,Iling Jr,2,3,55,0,0,0,154,0.0,u,0.0,has joined West Bromwich Albion on loan for the rest of the season,0,0,0.0,0.0,0.0
53,Malen,2,3,51,0,-4,10285,2720,0.6,a,,,228,22,0.8,0.13,0.93
54,McGinn,2,3,54,0,-1,3507,3548,0.7,a,,,546,21,0.61,0.91,1.52
