id,web_name,team,element_type,now_cost,cost_change_event,cost_change_start,transfers_in_event,transfers_out_event,selected_by_percent,status,chance_of_playing_this_round,news,minutes,total_points,expected_goals,expected_assists,expected_goal_involvements
1,Raya,1,1,60,0,0,10562,10468,38.3,a,,,90,6,0.0,0.0,0.0
2,Arrizabalaga,1,1,50,0,0,54,69,0.1,a,,,0,0,0.0,0.0,0.0
3,Meslier,1,1,50,0,0,8,23,0.0,a,,,0,0,0.0,0.0,0.0
4,Gabriel,1,2,80,0,0,3526,21746,28.8,a,,,90,5,0.05,0.01,0.06
5,J.Timber,1,2,65,0,0,50,262,0.1,i,0.0,Groin injury - Unknown return date,0,0,0.0,0.0,0.0
6,Saliba,1,2,60,0,0,157,645,0.3,i,0.0,Back injury - Unknown return date,0,0,0.0,0.0,0.0
7,Lewis-Skelly,1,3,55,0,0,692,732,0.7,a,,,90,3,0.06,0.11,0.17
8,Calafiori,1,2,56,0,1,16399,6060,41.7,a,,,80,9,0.04,0.09,0.13
9,Hincapie,1,2,54,0,-1,534,1620,1.5,a,,,9,1,0.0,0.0,0.0
10,White,1,2,55,0,0,8202,6960,6.9,a,100.0,,90,11,0.18,0.21,0.39
11,Mosquera,1,2,55,0,0,985,6382,5.6,a,,,90,6,0.0,0.0,0.0
12,Saka,1,3,95,0,0,3513,5689,10.4,a,,,67,9,0.64,0.08,0.72
13,Rice,1,3,75,0,0,2039,17036,16.7,a,,,67,3,0.07,0.08,0.15
14,Eze,1,3,64,-1,-1,819,2411,1.7,a,,,14,1,0.04,0.0,0.04
15,Ødegaard,1,3,66,0,1,10914,5300,11.8,a,,,75,11,0.21,0.1,0.31
16,Madueke,1,3,64,0,-1,214,379,0.3,a,,,22,1,0.0,0.04,0.04
17,Merino,1,3,59,-1,-1,366,1130,0.6,a,,,14,1,0.14,0.02,0.16
18,Martinelli,1,3,64,0,-1,167,370,0.2,a,,,0,0,0.0,0.0,0.0
19,Zubimendi,1,3,54,-1,-1,312,1283,0.9,a,,,22,1,0.0,0.02,0.02
20,Dowman,1,3,54,0,-1,114,145,0.1,a,,,0,0,0.0,0.0,0.0
22,Nwaneri,1,3,55,0,0,13,21,0.0,a,,,0,0,0.0,0.0,0.0
23,Fábio Vieira,1,3,55,0,0,11,12,0.0,a,,,0,0,0.0,0.0,0.0
24,Nelson,1,3,55,0,0,4,30,0.0,u,,has departed the club as a free agent.,0,0,0.0,0.0,0.0
25,Gyökeres,1,4,74,0,-1,812,8747,6.5,a,,,0,0,0.0,0.0,0.0
26,Havertz,1,4,75,0,0,6830,6422,7.5,a,,,90,6,0.26,0.03,0.29
27,G.Jesus,1,4,60,0,0,399,523,0.3,a,,,0,0,0.0,0.0,0.0
31,Konsa,1,2,45,0,0,9662,11731,10.7,a,,,0,0,0.0,0.0,0.0
452,Bruno G.,1,3,69,0,-1,118,6703,2.6,d,75.0,Thigh injury - 75% chance of playing,0,0,0.0,0.0,0.0
557,Tzolis,1,3,65,0,0,18461,9978,26.1,a,,,75,6,0.19,0.14,0.33
