id,web_name,team,element_type,now_cost,cost_change_event,cost_change_start,transfers_in_event,transfers_out_event,selected_by_percent,status,chance_of_playing_this_round,news,minutes,total_points,expected_goals,expected_assists,expected_goal_involvements
1,Raya,1,1,60,1,5,98256,17940,34.4,a,,,1350,66,0.0,0.04,0.04
2,Arrizabalaga,1,1,42,0,-3,182,540,0.4,a,,,0,0,0.0,0.0,0.0
3,Hein,1,1,40,0,0,0,338,0.2,u,0.0,Has joined Werder Bremen on loan for the rest of the season.,0,0,0.0,0.0,0.0
4,Setford,1,1,39,0,-1,721,455,0.2,a,,,0,0,0.0,0.0,0.0
5,Gabriel,1,2,62,-1,2,1849,100259,16.0,i,0.0,Thigh injury - Unknown return date,990,81,0.82,0.69,1.51
6,Saliba,1,2,60,0,0,5194,44322,11.1,d,75.0,Knock - 75% chance of playing,814,41,0.29,0.24,0.53
7,Calafiori,1,2,58,0,3,17414,174425,14.0,s,100.0,Suspended until 20 Dec,1166,71,2.49,0.33,2.82
8,J.Timber,1,2,65,1,10,122968,39474,35.6,a,,,1197,78,3.11,0.72,3.83
9,Kiwior,1,2,54,0,-1,0,14,0.1,u,0.0,has joined Porto on loan for the rest of the season.,0,0,0.0,0.0,0.0
10,Lewis-Skelly,1,2,51,0,-4,3572,1790,1.5,a,,,136,8,0.0,0.02,0.02
11,White,1,2,53,0,-2,20179,756,0.7,a,100.0,,250,21,0.37,0.41,0.78
13,Clarke,1,2,38,0,-2,759,929,0.5,a,,,0,0,0.0,0.0,0.0
14,Kacurri,1,2,39,0,-1,0,141,0.1,u,0.0,has joined Morecambe on loan for the rest of the season.,0,0,0.0,0.0,0.0
15,Nichols,1,2,38,0,-2,145,282,0.2,a,,,0,0,0.0,0.0,0.0
16,Saka,1,3,102,1,2,108092,29262,18.9,a,100.0,,968,64,3.89,3.25,7.14
17,Ødegaard,1,3,78,0,-2,6801,1001,1.5,a,100.0,,414,19,0.3,1.08,1.38
18,Madueke,1,3,68,0,-2,1058,909,0.6,a,100.0,,420,16,0.47,0.97,1.44
19,Martinelli,1,3,68,0,-2,1260,1269,0.9,a,100.0,,334,21,0.95,0.11,1.06
20,Trossard,1,3,69,0,-1,13389,3626,0.8,d,75.0,Knock - 75% chance of playing,759,58,2.6,1.24,3.84
21,Rice,1,3,71,0,6,116519,53396,22.4,a,75.0,,1245,84,1.66,3.09,4.75
22,Merino,1,3,60,0,0,63934,20993,3.7,a,,,725,51,2.09,0.88,2.97
23,Fábio Vieira,1,3,54,0,-1,0,7,0.0,u,0.0,has joined Hamburger on loan for the rest of the season.,0,0,0.0,0.0,0.0
24,Nørgaard,1,3,52,0,-3,74,134,0.1,a,100.0,,14,2,0.05,0.0,0.05
25,Nwaneri,1,3,51,0,-4,75,211,0.1,a,,,165,8,0.23,0.08,0.31
26,Zubimendi,1,3,53,0,-2,3668,10881,2.4,a,100.0,,1263,55,0.59,1.06,1.65
28,Kabia,1,3,45,0,0,0,95,0.1,u,0.0,has joined Shrewsbury Town on loan for the rest of the season.,0,0,0.0,0.0,0.0
29,Sambi,1,3,45,0,0,0,37,0.1,u,0.0,has joined Hamburger permanently.,0,0,0.0,0.0,0.0
30,Havertz,1,4,73,0,-2,37,117,0.3,i,0.0,Knee injury - Unknown return date,30,1,0.0,0.01,0.01
31,G.Jesus,1,4,64,0,-1,459,248,0.1,a,100.0,,0,0,0.0,0.0,0.0
266,Eze,1,3,78,0,3,53446,116750,19.2,a,,,935,65,2.54,1.38,3.92
662,Mosquera,1,2,54,0,-1,12,1630,0.2,i,50.0,Ankle injury - Unknown return date,429,17,0.0,0.43,0.43
666,Gyökeres,1,4,88,0,-2,15592,16699,10.4,a,100.0,,871,39,4.45,0.69,5.14
700,Dowman,1,3,43,0,-2,3049,3168,0.5,a,,,27,5,0.14,0.02,0.16
711,Harriman-Annous,1,3,45,0,0,14,19,0.0,a,,,0,0,0.0,0.0,0.0
725,Hincapie,1,2,54,0,-1,16858,844,0.4,a,100.0,,383,16,0.0,0.46,0.46
759,Salmon,1,2,40,0,0,36,2,0.0,a,,,0,0,0.0,0.0,0.0
32,Martinez,2,1,51,0,1,32084,7120,3.5,a,75.0,,1080,54,0.0,0.03,0.03
33,M.Bizot,2,1,43,0,-2,176,933,0.4,a,,,270,8,0.0,0.0,0.0
34,Gauci,2,1,40,0,0,0,176,0.1,u,0.0,Has joined Port Vale on loan for the rest of the season.,0,0,0.0,0.0,0.0
35,Marschall,2,1,40,0,0,0,18,0.0,u,0.0,Has joined Stevenage permanently.,0,0,0.0,0.0,0.0
36,Cash,2,2,48,1,3,193895,2808,8.3,a,100.0,,1322,73,0.59,1.39,1.98
37,Digne,2,2,45,0,0,3243,10515,2.0,a,100.0,,972,51,0.35,1.48,1.83
38,Konsa,2,2,44,0,-1,12024,11241,7.8,a,100.0,,1235,46,0.31,0.2,0.51
39,Maatsen,2,2,42,0,-3,1437,572,0.4,a,,,373,10,0.36,0.74,1.1
40,Mings,2,2,43,0,-2,14,1532,0.6,i,0.0,Hamstring injury - Expected back 03 Jan,497,24,0.33,0.09,0.42
41,Pau,2,2,43,0,-2,5605,889,0.5,a,,,952,39,0.22,0.22,0.44
42,A.García,2,2,39,0,-1,202,481,0.2,a,100.0,,0,0,0.0,0.0,0.0
43,Alex Moreno,2,2,40,0,0,0,3091,2.0,u,0.0,Has joined Girona permanently.,0,0,0.0,0.0,0.0
44,Bogarde,2,2,40,0,0,767,1562,0.6,a,100.0,,318,20,0.0,0.1,0.1
45,Sousa,2,2,39,0,-1,104,432,0.3,a,,,0,0,0.0,0.0,0.0
46,Yasin,2,2,40,0,0,0,130,0.1,u,0.0,has joined Anderlecht on loan for the rest of the season.,0,0,0.0,0.0,0.0
47,Rogers,2,3,69,0,-1,80432,24240,9.9,a,100.0,,1336,61,1.03,1.47,2.5
48,Tielemans,2,3,59,0,-1,2530,778,0.6,a,100.0,,601,20,0.64,0.98,1.62
49,Bailey,2,3,55,0,0,0,17,0.1,u,0.0,Has joined AS Roma on loan for the rest of the season.,0,0,0.0,0.0,0.0
50,Buendía,2,3,53,0,-2,6810,3402,0.5,a,100.0,,540,48,1.56,0.88,2.44
51,Iling Jr,2,3,55,0,0,0,5,0.0,u,0.0,has joined West Bromwich Albion on loan for the rest of the season,0,0,0.0,0.0,0.0
53,Malen,2,3,51,0,-4,5517,4986,1.0,a,,,488,46,3.14,0.34,3.48
54,McGinn,2,3,54,0,-1,4216,2276,0.7,a,,,1144,43,1.03,1.39,2.42
55,Barkley,2,3,48,0,-2,11,241,0.0,i,0.0,Knee injury - Expected back 07 Feb,114,15,0.43,0.16,0.59
56,Barrenechea,2,3,50,0,0,0,0,0.0,u,0.0,Season-long loan to Benfica,0,0,0.0,0.0,0.0
57,Dobbin,2,3,50,0,0,0,6,0.0,u,0.0,Has joined Preston North End on loan for the rest of the season.,0,0,0.0,0.0,0.0
58,Kamara,2,3,49,0,-1,6415,544,0.3,a,100.0,,980,50,0.28,0.57,0.84
59,Onana,2,3,48,0,-2,3645,1497,0.7,a,100.0,,664,38,0.43,0.15,0.58
60,Broggio,2,3,45,0,0,273,664,0.3,a,,,0,0,0.0,0.0,0.0
61,Dendoncker,2,3,45,0,0,0,111,0.1,u,0.0,Has joined Real Oviedo permanently.,0,0,0.0,0.0,0.0
62,Jimoh-Aloba,2,3,45,0,0,62,129,0.1,a,,,0,0,0.0,0.0,0.0
63,Young,2,3,43,-1,-2,359,1371,0.5,a,,,0,0,0.0,0.0,0.0
64,Watkins,2,4,85,0,-5,44433,7394,7.0,a,100.0,,1119,45,4.65,0.64,5.29
65,Redmond,2,4,45,0,0,0,294,0.3,u,0.0,has joined Huddersfield Town on loan for the rest of the season.,0,0,0.0,0.0,0.0
389,Elliott,2,3,53,0,-2,114,542,0.2,a,100.0,,97,4,0.19,0.06,0.25
456,Sancho,2,3,58,0,-2,469,414,0.2,a,100.0,,126,7,0.32,0.56,0.88
677,Guessand,2,3,62,0,-3,127,137,0.0,a,,,505,22,0.97,0.37,1.34
688,Wright,2,1,39,0,-1,2928,1031,0.6,a,,,0,0,0.0,0.0,0.0
701,Rowe,2,2,40,0,0,0,84,0.1,u,0.0,has joined Annecy on loan for the rest of the season.,0,0,0.0,0.0,0.0
702,Burrowes,2,3,44,0,-1,65,127,0.1,a,,,16,1,0.0,0.0,0.0
703,Proctor,2,1,39,-1,-1,1888,253,0.3,a,,,0,0,0.0,0.0,0.0
710,Patterson,2,2,39,0,-1,59,533,0.2,a,,,0,0,0.0,0.0,0.0
