id,web_name,team,element_type,now_cost,cost_change_event,cost_change_start,transfers_in_event,transfers_out_event,selected_by_percent,status,chance_of_playing_this_round,news,minutes,total_points,expected_goals,expected_assists,expected_goal_involvements
1,Raya,1,1,61,0,6,29566,4071,35.6,a,,,3240,156,0.0,0.06,0.06
2,Arrizabalaga,1,1,40,0,-5,40,70,0.4,a,,,0,0,0.0,0.0,0.0
3,Hein,1,1,40,0,0,0,16,0.2,u,0.0,Has joined Werder Bremen on loan for the rest of the season.,0,0,0.0,0.0,0.0
4,Setford,1,1,39,0,-1,11,63,0.2,a,,,0,0,0.0,0.0,0.0
5,Gabriel,1,2,73,1,13,27639,2756,45.3,a,100.0,,2615,202,2.94,1.71,4.65
6,Saliba,1,2,62,0,2,36093,3270,15.9,a,100.0,,2524,129,0.88,1.2,2.08
7,Calafiori,1,2,56,0,1,3198,1699,5.9,d,100.0,Knock - 75% chance of playing,1581,100,3.36,0.53,3.89
8,J.Timber,1,2,60,0,5,59,26146,15.9,i,0.0,Ankle injury - Unknown return date,2452,149,4.71,1.53,6.24
9,Kiwior,1,2,54,0,-1,0,0,0.0,u,0.0,has joined Porto on loan for the rest of the season.,0,0,0.0,0.0,0.0
10,Lewis-Skelly,1,2,50,0,-5,5947,211,1.5,a,,,590,26,0.1,0.18,0.28
11,White,1,2,51,0,-4,1743,1649,0.6,d,100.0,Knee injury - 50% chance of playing,699,45,0.45,0.69,1.14
13,Clarke,1,2,37,0,-3,198,204,0.4,a,,,0,0,0.0,0.0,0.0
14,Kacurri,1,2,39,0,-1,0,7,0.1,u,0.0,has joined Morecambe on loan for the rest of the season.,0,0,0.0,0.0,0.0
15,Nichols,1,2,37,0,-3,31,135,0.2,a,,,0,0,0.0,0.0,0.0
16,Saka,1,3,100,1,0,47488,2219,11.3,a,100.0,,2128,147,7.37,6.87,14.24
17,Ødegaard,1,3,78,0,-2,1634,356,1.6,a,100.0,,1273,71,1.04,3.56,4.6
18,Madueke,1,3,68,0,-2,280,499,0.8,a,100.0,,1122,61,1.06,2.56,3.62
19,Martinelli,1,3,68,0,-2,161,364,0.9,a,100.0,,974,49,3.99,1.03,5.02
20,Trossard,1,3,65,0,-5,12249,371,0.9,a,100.0,,1907,116,5.52,3.48,9.0
21,Rice,1,3,72,0,7,32842,14029,24.1,a,100.0,,3003,179,3.15,7.28,10.43
22,Merino,1,3,53,0,-7,4,177,0.7,i,0.0,Foot injury - Unknown return date,996,66,2.99,1.45,4.44
23,Fábio Vieira,1,3,54,0,-1,0,2,0.0,u,0.0,has joined Hamburger on loan for the rest of the season.,0,0,0.0,0.0,0.0
24,Nørgaard,1,3,51,0,-4,23,24,0.1,a,100.0,,56,6,0.05,0.0,0.05
25,Nwaneri,1,3,50,0,-5,0,5,0.1,u,0.0,has joined Marseille on loan for the rest of the season.,165,8,0.23,0.08,0.31
26,Zubimendi,1,3,50,0,-5,1173,3591,2.9,a,100.0,,2900,130,2.84,2.23,5.07
28,Kabia,1,3,45,0,0,0,8,0.1,u,0.0,has joined Shrewsbury Town on loan for the rest of the season.,0,0,0.0,0.0,0.0
29,Sambi,1,3,45,0,0,0,0,0.0,u,0.0,has joined Hamburger permanently.,0,0,0.0,0.0,0.0
30,Havertz,1,4,73,0,-2,682,726,0.6,a,100.0,,460,24,2.52,0.13,2.65
31,G.Jesus,1,4,64,0,-1,100,258,0.3,a,100.0,,344,19,1.83,0.23,2.06
