id,web_name,first_name,second_name,position,team_name,team_short,price_m,delta_price_this_gw,delta_price_since_start,transfers_in_between_gws_current,transfers_out_between_gws_current,transfers_in,transfers_out,selected_by_percent,status,chance_of_playing_next_round,chance_of_playing_this_round,current_gw,current_gw_deadline_utc,last_updated_utc,team,element_type,now_cost,cost_change_event,cost_change_start
88,Cook,Lewis,Cook,MID,Bournemouth,BOU,5.0,0.0,0.0,39,276,39,276,0.0,s,0.0,0.0,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,4,3,50,0,0
89,Philip,Philip,Billing,MID,Bournemouth,BOU,5.0,0.0,0.0,355,1224,355,1224,0.1,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,4,3,50,0,0
90,Scott,Alex,Scott,MID,Bournemouth,BOU,5.0,0.0,0.0,1099,1077,1099,1077,0.1,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,4,3,50,0,0
91,Sinisterra,Luis,Sinisterra Lucumí,MID,Bournemouth,BOU,5.0,0.0,0.0,94,1111,94,1111,0.0,d,25.0,25.0,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,4,3,50,0,0
92,Faivre,Romain,Faivre,MID,Bournemouth,BOU,4.5,0.0,0.0,1488,2467,1488,2467,0.2,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,4,3,45,0,0
93,H.Traorè,Hamed,Traorè,MID,Bournemouth,BOU,4.5,0.0,0.0,64304,15545,64304,15545,1.2,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,4,3,45,0,0
94,Sadi,Dominic,Sadi,MID,Bournemouth,BOU,4.5,0.0,0.0,421,725,421,725,0.1,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,4,3,45,0,0
95,Silcott-Duberry,Zain,Silcott-Duberry,MID,Bournemouth,BOU,4.5,0.0,0.0,304,972,304,972,0.1,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,4,3,45,0,0
96,Winterburn,Ben,Winterburn,MID,Bournemouth,BOU,4.5,0.0,0.0,1693,1050,1693,1050,0.1,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,4,3,45,0,0
97,Evanilson,Francisco Evanilson,de Lima Barbosa,FWD,Bournemouth,BOU,7.0,0.0,0.0,60333,29244,60333,29244,2.4,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,4,4,70,0,0
98,Enes Ünal,Enes,Ünal,FWD,Bournemouth,BOU,5.5,0.0,0.0,119,275,119,275,0.0,i,0.0,0.0,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,4,4,55,0,0
99,Adu-Adjei,Daniel,Adu-Adjei,FWD,Bournemouth,BOU,4.5,0.0,0.0,2865,3833,2865,3833,0.3,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,4,4,45,0,0
100,Kroupi.Jr,Eli Junior,Kroupi,FWD,Bournemouth,BOU,4.5,0.0,0.0,38924,16018,38924,16018,1.3,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,4,4,45,0,0
391,Gannon-Doak,Ben,Gannon-Doak,MID,Bournemouth,BOU,5.0,0.0,0.0,1762,870,1762,870,0.1,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,4,3,50,0,0
685,Diakité,Bafodé,Diakité,DEF,Bournemouth,BOU,4.5,0.0,0.0,5400,1600,5400,1600,0.2,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,4,2,45,0,0
687,Rees-Dottin,Remy,Rees-Dottin,MID,Bournemouth,BOU,4.5,0.0,0.0,4246,1405,4246,1405,0.1,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,4,3,45,0,0
697,Adli,Amine,Adli,MID,Bournemouth,BOU,5.5,0.0,0.0,206,23,206,23,0.0,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,4,3,55,0,0
83,O.Dango,Dango,Ouattara,MID,Brentford,BRE,6.0,0.0,0.0,667,2480,667,2480,0.1,a,100.0,50.0,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,5,3,60,0,0
101,Kelleher,Caoimhín,Kelleher,GK,Brentford,BRE,4.5,0.0,0.0,22203,67624,22203,67624,10.4,a,100.0,75.0,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,5,1,45,0,0
102,Balcombe,Ellery,Balcombe,GK,Brentford,BRE,4.0,0.0,0.0,1744,1499,1744,1499,0.3,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,5,1,40,0,0
103,Cox,Matthew,Cox,GK,Brentford,BRE,4.0,0.0,0.0,614,737,614,737,0.2,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,5,1,40,0,0
104,Eyestone,Julian,Eyestone,GK,Brentford,BRE,4.0,0.0,0.0,237,429,237,429,0.1,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,5,1,40,0,0
105,Valdimarsson,Hákon Rafn,Valdimarsson,GK,Brentford,BRE,4.0,0.0,0.0,1504,4244,1504,4244,1.0,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,5,1,40,0,0
106,Collins,Nathan,Collins,DEF,Brentford,BRE,5.0,0.0,0.0,4078,16726,4078,16726,1.6,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,5,2,50,0,0
107,Lewis-Potter,Keane,Lewis-Potter,DEF,Brentford,BRE,5.0,0.0,0.0,2300,3593,2300,3593,0.4,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,5,2,50,0,0
108,Ajer,Kristoffer,Ajer,DEF,Brentford,BRE,4.5,0.0,0.0,842,2030,842,2030,0.2,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,5,2,45,0,0
109,Henry,Rico,Henry,DEF,Brentford,BRE,4.5,0.0,0.0,997,1269,997,1269,0.2,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,5,2,45,0,0
110,Kayode,Michael,Kayode,DEF,Brentford,BRE,4.5,0.0,0.0,947,1470,947,1470,0.2,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,5,2,45,0,0
111,Pinnock,Ethan,Pinnock,DEF,Brentford,BRE,4.5,0.0,0.0,580,3676,580,3676,0.2,d,75.0,,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,5,2,45,0,0
112,Roerslev,Mads,Roerslev Rasmussen,DEF,Brentford,BRE,4.5,0.0,0.0,186,568,186,568,0.0,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,5,2,45,0,0
113,Van den Berg,Sepp,van den Berg,DEF,Brentford,BRE,4.5,0.0,0.0,3898,2894,3898,2894,0.4,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,5,2,45,0,0
114,Arthur,Benjamin,Arthur,DEF,Brentford,BRE,4.0,0.0,0.0,1424,2346,1424,2346,0.3,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,5,2,40,0,0
115,Fredrick,Benjamin,Fredrick,DEF,Brentford,BRE,4.0,0.0,0.0,507,1305,507,1305,0.2,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,5,2,40,0,0
116,Hickey,Aaron,Hickey,DEF,Brentford,BRE,4.0,0.0,0.0,1467,3163,1467,3163,0.5,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,5,2,40,0,0
117,Ji-soo,Kim,Ji-soo,DEF,Brentford,BRE,4.0,0.0,0.0,358,1297,358,1297,0.2,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,5,2,40,0,0
118,Meghoma,Jayden,Meghoma,DEF,Brentford,BRE,4.0,0.0,0.0,279,2003,279,2003,0.1,u,0.0,,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,5,2,40,0,0
120,Schade,Kevin,Schade,MID,Brentford,BRE,7.0,0.0,0.0,1231,4336,1231,4336,0.3,a,100.0,75.0,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,5,3,70,0,0
121,Damsgaard,Mikkel,Damsgaard,MID,Brentford,BRE,6.0,0.0,0.0,1664,21274,1664,21274,0.9,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,5,3,60,0,0
122,Milambo,Antoni,Milambo,MID,Brentford,BRE,5.5,0.0,0.0,356,925,356,925,0.1,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,5,3,55,0,0
123,Carvalho,Fábio,Freitas Gouveia Carvalho,MID,Brentford,BRE,5.0,0.0,0.0,2388,3693,2388,3693,0.3,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,5,3,50,0,0
124,Henderson,Jordan,Henderson,MID,Brentford,BRE,5.0,0.0,0.0,1402,3865,1402,3865,0.3,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,5,3,50,0,0
125,Janelt,Vitaly,Janelt,MID,Brentford,BRE,5.0,0.0,0.0,27,525,27,525,0.0,i,0.0,0.0,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,5,3,50,0,0
126,Jensen,Mathias,Jensen,MID,Brentford,BRE,5.0,0.0,0.0,442,958,442,958,0.1,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,5,3,50,0,0
127,Nunes,Gustavo,Nunes Fernandes Gomes,MID,Brentford,BRE,5.0,0.0,0.0,24,301,24,301,0.0,i,0.0,0.0,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,5,3,50,0,0
128,Onyeka,Frank,Onyeka,MID,Brentford,BRE,5.0,0.0,0.0,1198,596,1198,596,0.1,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,5,3,50,0,0
129,Yarmoliuk,Yehor,Yarmoliuk,MID,Brentford,BRE,5.0,0.0,0.0,174,467,174,467,0.0,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,5,3,50,0,0
130,Donovan,Romelle,Donovan,MID,Brentford,BRE,4.5,0.0,0.0,924,1320,924,1320,0.1,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,5,3,45,0,0
131,Konak,Yunus Emre,Konak,MID,Brentford,BRE,4.5,0.0,0.0,450,1770,450,1770,0.2,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,5,3,45,0,0
132,Maghoma,Paris,Maghoma,MID,Brentford,BRE,4.5,0.0,0.0,60,688,60,688,0.0,i,0.0,0.0,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,5,3,45,0,0
133,Peart-Harris,Myles,Peart-Harris,MID,Brentford,BRE,4.5,0.0,0.0,309,487,309,487,0.0,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,5,3,45,0,0
134,Trevitt,Ryan,Trevitt,MID,Brentford,BRE,4.5,0.0,0.0,0,279,0,279,0.0,u,0.0,0.0,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,5,3,45,0,0
135,Wissa,Yoane,Wissa,FWD,Brentford,BRE,7.5,0.0,0.0,4178,86058,4178,86058,1.8,n,0.0,0.0,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,5,4,75,0,0
136,Thiago,Igor Thiago,Nascimento Rodrigues,FWD,Brentford,BRE,6.0,0.0,0.0,21453,10318,21453,10318,1.0,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,5,4,60,0,0
137,Morgan,Iwan,Morgan,FWD,Brentford,BRE,4.5,0.0,0.0,3615,5343,3615,5343,0.5,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,5,4,45,0,0
138,Steele,Jason,Steele,GK,Brighton,BHA,4.5,0.0,0.0,1176,5092,1176,5092,0.5,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,6,1,45,0,0
139,Verbruggen,Bart,Verbruggen,GK,Brighton,BHA,4.5,0.0,0.0,28578,42691,28578,42691,7.4,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,6,1,45,0,0
140,McGill,Tom,McGill,GK,Brighton,BHA,4.0,0.0,0.0,1838,1959,1838,1959,0.4,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,6,1,40,0,0
141,Rushworth,Carl,Rushworth,GK,Brighton,BHA,4.0,0.0,0.0,0,63,0,63,0.0,u,0.0,0.0,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,6,1,40,0,0
142,Scherpen,Kjell,Scherpen,GK,Brighton,BHA,4.0,0.0,0.0,0,58,0,58,0.0,u,0.0,0.0,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,6,1,40,0,0
143,Boscagli,Olivier,Boscagli,DEF,Brighton,BHA,4.5,0.0,0.0,634,1815,634,1815,0.1,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,6,2,45,0,0
144,Coppola,Diego,Coppola,DEF,Brighton,BHA,4.5,0.0,0.0,199,987,199,987,0.1,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,6,2,45,0,0
145,De Cuyper,Maxim,De Cuyper,DEF,Brighton,BHA,4.5,0.0,0.0,25628,34901,25628,34901,6.1,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,6,2,45,0,0
146,Dunk,Lewis,Dunk,DEF,Brighton,BHA,4.5,0.0,0.0,11196,7829,11196,7829,1.3,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,6,2,45,0,0
147,Estupiñan,Pervis,Estupiñán Tenorio,DEF,Brighton,BHA,4.5,0.0,0.0,0,930,0,930,0.0,u,0.0,0.0,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,6,2,45,0,0
148,F.Kadıoğlu,Ferdi,Kadıoğlu,DEF,Brighton,BHA,4.5,0.0,0.0,858,3015,858,3015,0.2,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,6,2,45,0,0
149,Igor,Igor Julio,dos Santos de Paulo,DEF,Brighton,BHA,4.5,0.0,0.0,294,488,294,488,0.1,a,100.0,100.0,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,6,2,45,0,0
150,Lamptey,Tariq,Lamptey,DEF,Brighton,BHA,4.5,0.0,0.0,1361,5181,1361,5181,0.4,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,6,2,45,0,0
151,Van Hecke,Jan Paul,van Hecke,DEF,Brighton,BHA,4.5,0.0,0.0,5364,7588,5364,7588,1.2,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,6,2,45,0,0
152,Veltman,Joël,Veltman,DEF,Brighton,BHA,4.5,0.0,0.0,426,3393,426,3393,0.2,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,6,2,45,0,0
153,Webster,Adam,Webster,DEF,Brighton,BHA,4.5,0.0,0.0,72,383,72,383,0.0,i,0.0,0.0,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,6,2,45,0,0
154,Cashin,Eiran,Cashin,DEF,Brighton,BHA,4.0,0.0,0.0,0,249,0,249,0.0,u,0.0,0.0,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,6,2,40,0,0
155,Slater,Jacob,Slater,DEF,Brighton,BHA,4.0,0.0,0.0,761,1648,761,1648,0.2,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,6,2,40,0,0
156,Tasker,Charlie,Tasker,DEF,Brighton,BHA,4.0,0.0,0.0,533,1358,533,1358,0.2,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,6,2,40,0,0
157,Mitoma,Mitoma,Kaoru,MID,Brighton,BHA,6.5,0.0,0.0,17609,91456,17609,91456,6.4,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,6,3,65,0,0
158,Georginio,Georginio,Rutter,MID,Brighton,BHA,6.0,0.0,0.0,16224,18485,16224,18485,1.4,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,6,3,60,0,0
159,March,Solly,March,MID,Brighton,BHA,6.0,0.0,0.0,43,918,43,918,0.0,i,0.0,0.0,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,6,3,60,0,0
160,Minteh,Yankuba,Minteh,MID,Brighton,BHA,6.0,0.0,0.0,4000,18988,4000,18988,1.1,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,6,3,60,0,0
161,Enciso,Julio,Enciso Espínola,MID,Brighton,BHA,5.5,0.0,0.0,44,1281,44,1281,0.0,i,0.0,0.0,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,6,3,55,0,0
162,Gruda,Brajan,Gruda,MID,Brighton,BHA,5.5,0.0,0.0,204,770,204,770,0.0,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,6,3,55,0,0
163,Hinshelwood,Jack,Hinshelwood,MID,Brighton,BHA,5.5,0.0,0.0,139,2279,139,2279,0.1,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,6,3,55,0,0
164,O'Riley,Matt,O'Riley,MID,Brighton,BHA,5.5,0.0,0.0,90678,17284,90678,17284,1.6,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,6,3,55,0,0
165,Sima,Abdallah,Sima,MID,Brighton,BHA,5.5,0.0,0.0,109,415,109,415,0.0,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,6,3,55,0,0
166,Ayari,Yasin,Ayari,MID,Brighton,BHA,5.0,0.0,0.0,1254,2248,1254,2248,0.2,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,6,3,50,0,0
167,Baleba,Carlos,Baleba,MID,Brighton,BHA,5.0,0.0,0.0,26041,45868,26041,45868,4.6,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,6,3,50,0,0
168,Buonanotte,Facundo,Buonanotte,MID,Brighton,BHA,5.0,0.0,0.0,199,3323,199,3323,0.2,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,6,3,50,0,0
169,Gomez,Diego,Gómez Amarilla,MID,Brighton,BHA,5.0,0.0,0.0,219,822,219,822,0.1,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,6,3,50,0,0
170,Milner,James,Milner,MID,Brighton,BHA,5.0,0.0,0.0,628,1435,628,1435,0.1,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,6,3,50,0,0
171,Sarmiento,Jeremy,Sarmiento Morante,MID,Brighton,BHA,5.0,0.0,0.0,50,529,50,529,0.0,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,6,3,50,0,0
172,Watson,Tom,Watson,MID,Brighton,BHA,5.0,0.0,0.0,118,327,118,327,0.0,a,100.0,100.0,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,6,3,50,0,0
173,Wieffer,Mats,Wieffer,MID,Brighton,BHA,5.0,0.0,0.0,1166,833,1166,833,0.1,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,6,3,50,0,0
174,Yalcouye,Malick,Yalcouyé,MID,Brighton,BHA,5.0,0.0,0.0,0,569,0,569,0.0,u,0.0,0.0,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,6,3,50,0,0
175,Knight,Joe,Knight,MID,Brighton,BHA,4.5,0.0,0.0,641,1035,641,1035,0.1,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,6,3,45,0,0
176,Mazilu,Adrian,Mazilu,MID,Brighton,BHA,4.5,0.0,0.0,247,500,247,500,0.0,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,6,3,45,0,0
177,Moran,Andrew,Moran,MID,Brighton,BHA,4.5,0.0,0.0,449,714,449,714,0.1,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,6,3,45,0,0
178,Welbeck,Danny,Welbeck,FWD,Brighton,BHA,6.5,0.0,0.0,12821,82790,12821,82790,3.8,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,6,4,65,0,0
179,Ferguson,Evan,Ferguson,FWD,Brighton,BHA,5.5,0.0,0.0,0,742,0,742,0.0,u,0.0,0.0,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,6,4,55,0,0
180,Tzimas,Stefanos,Tzimas,FWD,Brighton,BHA,5.5,0.0,0.0,1183,2767,1183,2767,0.1,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,6,4,55,0,0
181,Kostoulas,Charalampos,Kostoulas,FWD,Brighton,BHA,5.0,0.0,0.0,3148,6897,3148,6897,0.4,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,6,4,50,0,0
220,Sánchez,Robert,Lynch Sánchez,GK,Chelsea,CHE,5.0,0.0,0.0,123881,71568,123881,71568,25.4,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,7,1,50,0,0
221,Jörgensen,Filip,Jörgensen,GK,Chelsea,CHE,4.5,0.0,0.0,691,2423,691,2423,0.2,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,7,1,45,0,0
222,Penders,Mike,Penders,GK,Chelsea,CHE,4.0,0.0,0.0,0,106,0,106,0.0,u,0.0,0.0,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,7,1,40,0,0
223,Slonina,Gabriel,Słonina,GK,Chelsea,CHE,4.0,0.0,0.0,589,803,589,803,0.1,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,7,1,40,0,0
224,Cucurella,Marc,Cucurella Saseta,DEF,Chelsea,CHE,6.0,0.0,0.0,241562,70367,241562,70367,21.3,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,7,2,60,0,0
225,James,Reece,James,DEF,Chelsea,CHE,5.5,0.0,0.0,56003,30932,56003,30932,5.9,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,7,2,55,0,0
226,Chalobah,Trevoh,Chalobah,DEF,Chelsea,CHE,5.0,0.0,0.0,29432,11956,29432,11956,1.3,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,7,2,50,0,0
227,Colwill,Levi,Samuels Colwill,DEF,Chelsea,CHE,5.0,0.0,0.0,148,14206,148,14206,0.3,i,0.0,0.0,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,7,2,50,0,0
228,Gusto,Malo,Gusto,DEF,Chelsea,CHE,5.0,0.0,0.0,9257,25478,9257,25478,1.6,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,7,2,50,0,0
229,B.Badiashile,Benoît,Badiashile Mukinayi,DEF,Chelsea,CHE,4.5,0.0,0.0,44,630,44,630,0.0,i,0.0,0.0,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,7,2,45,0,0
230,Fofana,Wesley,Fofana,DEF,Chelsea,CHE,4.5,0.0,0.0,1029,4196,1029,4196,0.2,a,100.0,75.0,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,7,2,45,0,0
231,M.Sarr,Mamadou,Sarr,DEF,Chelsea,CHE,4.5,0.0,0.0,0,867,0,867,0.0,u,0.0,0.0,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,7,2,45,0,0
232,Tosin,Tosin,Adarabioyo,DEF,Chelsea,CHE,4.5,0.0,0.0,5999,21599,5999,21599,1.1,a,100.0,,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,7,2,45,0,0
233,Acheampong,Josh,Acheampong,DEF,Chelsea,CHE,4.0,0.0,0.0,157943,20214,157943,20214,2.2,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,7,2,40,0,0
234,Anselmino,Aarón,Anselmino,DEF,Chelsea,CHE,4.0,0.0,0.0,467,1361,467,1361,0.1,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,7,2,40,0,0
235,Palmer,Cole,Palmer,MID,Chelsea,CHE,10.5,0.0,0.0,88706,294189,88706,294189,59.3,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,7,3,105,0,0
236,Neto,Pedro,Lomba Neto,MID,Chelsea,CHE,7.0,0.0,0.0,18637,42633,18637,42633,3.6,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,7,3,70,0,0
237,Enzo,Enzo,Fernández,MID,Chelsea,CHE,6.5,0.0,0.0,14132,46649,14132,46649,3.4,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,7,3,65,0,0
238,Estêvão,Estêvão,Almeida de Oliveira Gonçalves,MID,Chelsea,CHE,6.5,0.0,0.0,12458,34189,12458,34189,1.5,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,7,3,65,0,0
239,Gittens,Jamie,Bynoe-Gittens,MID,Chelsea,CHE,6.5,0.0,0.0,2104,6013,2104,6013,0.3,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,7,3,65,0,0
240,Nkunku,Christopher,Nkunku,MID,Chelsea,CHE,6.0,0.0,0.0,1560,5184,1560,5184,0.2,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,7,3,60,0,0
241,Caicedo,Moisés,Caicedo Corozo,MID,Chelsea,CHE,5.5,0.0,0.0,39979,54754,39979,54754,5.5,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,7,3,55,0,0
243,George,Tyrique,George,MID,Chelsea,CHE,5.0,0.0,0.0,378,841,378,841,0.1,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,7,3,50,0,0
244,Lavia,Roméo,Lavia,MID,Chelsea,CHE,5.0,0.0,0.0,31,874,31,874,0.0,i,0.0,0.0,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,7,3,50,0,0
245,Mudryk,Mykhailo,Mudryk,MID,Chelsea,CHE,5.0,0.0,0.0,98,186,98,186,0.0,s,0.0,0.0,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,7,3,50,0,0
246,Andrey Santos,Andrey,Nascimento dos Santos,MID,Chelsea,CHE,4.5,0.0,0.0,5933,4767,5933,4767,0.3,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,7,3,45,0,0
247,D.Essugo,Dário,Luís Essugo,MID,Chelsea,CHE,4.5,0.0,0.0,461,742,461,742,0.1,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,7,3,45,0,0
248,Paez,Kendry,Páez Andrade,MID,Chelsea,CHE,4.5,0.0,0.0,0,384,0,384,0.0,u,0.0,0.0,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,7,3,45,0,0
249,João Pedro,João Pedro,Junqueira de Jesus,FWD,Chelsea,CHE,7.5,0.0,0.0,132347,357417,132347,357417,52.1,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,7,4,75,0,0
250,Delap,Liam,Delap,FWD,Chelsea,CHE,6.5,0.0,0.0,14813,61151,14813,61151,3.7,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,7,4,65,0,0
251,N.Jackson,Nicolas,Jackson,FWD,Chelsea,CHE,6.5,0.0,0.0,2539,1368,2539,1368,0.2,a,100.0,0.0,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,7,4,65,0,0
672,Hato,Jorrel,Hato,DEF,Chelsea,CHE,5.0,0.0,0.0,1874,5771,1874,5771,0.3,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,7,2,50,0,0
