id,web_name,team,position,now_cost,ownership,NTI_1h,NTI_24h,momentum,status,price_freeze,forecast,risk_up,risk_down,eta_window
1,Raya,1,1,55,23.5,-144629.0,-158089.0,down,a,0,stable,0.0,0.0,6–12h
2,Arrizabalaga,1,1,44,0.6,5889.0,6187.0,up,a,0,stable,0.0,0.0,48h+
3,Hein,1,1,40,0.4,6508.0,6868.0,up,u,1,stable,0.0,0.0,48h+
4,Setford,1,1,40,0.2,-1575.0,-1667.0,down,a,0,stable,0.0,0.0,48h+
5,Gabriel,1,2,61,21.7,-66613.0,-73089.0,down,a,0,stable,0.0,0.0,12–24h
6,Saliba,1,2,60,13.9,373222.0,396518.0,up,d,1,stable,0.0,0.0,0–6h
7,Calafiori,1,2,57,13.3,-399835.0,-429261.0,down,a,0,-0.1,0.0,1.0,0–6h
8,J.Timber,1,2,57,10.6,-263080.0,-281248.0,down,a,0,stable,0.0,0.0,0–6h
9,Kiwior,1,2,54,0.1,2262.0,2404.0,up,u,1,stable,0.0,0.0,48h+
10,Lewis-Skelly,1,2,53,2.5,44535.0,47119.0,up,a,0,stable,0.0,0.0,48h+
11,White,1,2,54,0.5,14771.0,15001.0,up,a,0,stable,0.0,0.0,48h+
13,Clarke,1,2,40,0.5,1980.0,2212.0,up,a,0,stable,0.0,0.0,48h+
14,Kacurri,1,2,40,0.2,790.0,846.0,up,a,0,stable,0.0,0.0,48h+
15,Nichols,1,2,40,0.2,735.0,789.0,up,a,0,stable,0.0,0.0,48h+
16,Saka,1,3,98,4.3,321762.0,345386.0,up,i,1,+0.1,1.0,0.0,0–6h
17,Ødegaard,1,3,79,2.7,-5072.0,-7688.0,down,d,1,stable,0.0,0.0,48h+
18,Madueke,1,3,70,1.5,-42899.0,-49043.0,down,a,0,-0.1,0.0,1.0,6–12h
19,Martinelli,1,3,69,1.0,7360.0,8110.0,up,a,0,stable,0.0,0.0,48h+
20,Trossard,1,3,69,0.3,3826.0,3886.0,up,a,0,stable,0.0,0.0,48h+
21,Rice,1,3,65,9.2,-52285.0,-57665.0,down,a,0,stable,0.0,0.0,48h+
22,Merino,1,3,59,0.5,-3316.0,-3948.0,down,a,0,stable,0.0,0.0,48h+
23,Fábio Vieira,1,3,54,0.0,779.0,819.0,up,u,1,stable,0.0,0.0,48h+
24,Nørgaard,1,3,54,0.2,5681.0,5889.0,up,a,0,stable,0.0,0.0,48h+
25,Nwaneri,1,3,54,0.2,2754.0,2910.0,up,a,0,stable,0.0,0.0,48h+
26,Zubimendi,1,3,54,2.1,45338.0,46446.0,up,a,0,stable,0.0,0.0,48h+
28,Kabia,1,3,45,0.2,4525.0,4789.0,up,u,1,stable,0.0,0.0,48h+
29,Sambi,1,3,45,0.1,2281.0,2419.0,up,u,1,stable,0.0,0.0,48h+
30,Havertz,1,4,74,0.4,11290.0,11710.0,up,i,1,stable,0.0,0.0,48h+
31,G.Jesus,1,4,65,0.0,344.0,352.0,up,i,1,stable,0.0,0.0,48h+
266,Eze,1,3,75,11.9,-91066.0,-105294.0,down,a,0,stable,0.0,0.0,12–24h
662,Mosquera,1,2,54,0.2,-2517.0,-2705.0,down,a,0,stable,0.0,0.0,48h+
666,Gyökeres,1,4,90,25.3,47919.0,35291.0,up,a,0,stable,0.0,0.0,48h+
700,Dowman,1,3,45,0.4,-15183.0,-16143.0,down,a,0,-0.1,0.0,1.0,6–12h
711,Harriman-Annous,1,3,45,0.0,-286.0,-290.0,down,a,0,stable,0.0,0.0,48h+
725,Hincapie,1,2,55,0.0,-1705.0,-1787.0,down,a,0,stable,0.0,0.0,48h+
32,Martinez,2,1,50,1.8,7652.0,7492.0,up,a,0,stable,0.0,0.0,48h+
33,M.Bizot,2,1,45,0.8,3731.0,4113.0,up,a,0,stable,0.0,0.0,48h+
34,Gauci,2,1,40,0.2,1708.0,1792.0,up,u,1,stable,0.0,0.0,48h+
35,Marschall,2,1,40,0.0,116.0,120.0,up,u,1,stable,0.0,0.0,48h+
36,Cash,2,2,45,4.9,37301.0,38507.0,up,a,0,stable,0.0,0.0,48h+
37,Digne,2,2,45,2.0,19775.0,21091.0,up,a,0,stable,0.0,0.0,48h+
38,Konsa,2,2,45,12.9,145211.0,155933.0,up,a,0,stable,0.0,0.0,6–12h
39,Maatsen,2,2,44,0.6,4535.0,4939.0,up,a,0,stable,0.0,0.0,48h+
40,Mings,2,2,45,1.3,9436.0,9636.0,up,a,0,stable,0.0,0.0,48h+
41,Pau,2,2,44,0.4,3814.0,4048.0,up,a,0,stable,0.0,0.0,48h+
42,A.García,2,2,39,0.2,294.0,0.0,up,i,1,stable,0.0,0.0,48h+
43,Alex Moreno,2,2,40,4.9,174488.0,186540.0,up,u,1,stable,0.0,0.0,0–6h
44,Bogarde,2,2,40,0.3,-444.0,-464.0,down,a,0,stable,0.0,0.0,48h+
45,Sousa,2,2,40,0.3,579.0,637.0,up,a,0,stable,0.0,0.0,48h+
46,Yasin,2,2,40,0.2,756.0,828.0,up,a,0,stable,0.0,0.0,48h+
47,Rogers,2,3,70,8.0,89242.0,94038.0,up,a,0,stable,0.0,0.0,12–24h
48,Tielemans,2,3,59,1.7,19600.0,21146.0,up,a,0,stable,0.0,0.0,48h+
49,Bailey,2,3,55,0.1,4600.0,4850.0,up,u,1,stable,0.0,0.0,48h+
50,Buendía,2,3,53,0.1,1659.0,1851.0,up,a,0,stable,0.0,0.0,48h+
51,Iling Jr,2,3,55,0.0,94.0,106.0,up,a,0,stable,0.0,0.0,48h+
53,Malen,2,3,52,0.8,23894.0,26002.0,up,a,0,stable,0.0,0.0,48h+
54,McGinn,2,3,55,0.6,5107.0,5371.0,up,a,0,stable,0.0,0.0,48h+
55,Barkley,2,3,49,0.0,868.0,924.0,up,i,1,stable,0.0,0.0,48h+
56,Barrenechea,2,3,50,0.0,5.0,5.0,up,u,1,stable,0.0,0.0,48h+
57,Dobbin,2,3,50,0.0,1050.0,1086.0,up,u,1,stable,0.0,0.0,48h+
58,Kamara,2,3,49,0.1,3159.0,3355.0,up,i,1,stable,0.0,0.0,48h+
59,Onana,2,3,49,1.1,50289.0,53695.0,up,i,1,stable,0.0,0.0,48h+
60,Broggio,2,3,45,0.3,-49.0,-59.0,down,a,0,stable,0.0,0.0,48h+
61,Dendoncker,2,3,45,0.2,4557.0,4871.0,up,u,1,stable,0.0,0.0,48h+
