id,web_name,team,element_type,now_cost,cost_change_event,cost_change_start,transfers_in_event,transfers_out_event,selected_by_percent,status,chance_of_playing_this_round,news,minutes,total_points,expected_goals,expected_assists,expected_goal_involvements
1,Raya,1,1,61,1,1,117376,42440,42.2,a,,,450,30,0.0,0.01,0.01
2,Arrizabalaga,1,1,49,0,-1,94,227,0.1,a,,,0,0,0.0,0.0,0.0
3,Meslier,1,1,49,0,-1,44,111,0.0,a,,,0,0,0.0,0.0,0.0
4,Gabriel,1,2,80,0,0,21447,61316,22.8,a,,,450,25,0.51,0.2,0.71
5,J.Timber,1,2,65,0,0,11062,3584,0.4,a,100.0,,104,1,0.0,0.03,0.03
6,Saliba,1,2,59,0,-1,348,997,0.2,i,0.0,Back injury - Unknown return date,0,0,0.0,0.0,0.0
7,Lewis-Skelly,1,3,54,-1,-1,801,4668,0.6,a,,,271,9,0.16,0.23,0.39
8,Calafiori,1,2,58,0,3,68749,57939,50.5,a,,,416,29,0.67,0.62,1.29
9,Hincapie,1,2,52,-1,-3,1303,5378,0.9,a,,,32,2,0.0,0.0,0.0
10,White,1,2,55,0,0,3197,62409,5.0,d,100.0,Groin injury - 75% chance of playing,315,21,0.18,0.29,0.47
11,Mosquera,1,2,53,0,-2,1070,8700,1.6,a,100.0,,168,12,0.0,0.01,0.01
12,Saka,1,3,95,0,0,94591,42519,13.6,a,,,416,32,3.22,0.98,4.2
13,Rice,1,3,74,0,-1,7311,73621,11.7,d,,Unspecified injury - 75% chance of playing,411,20,0.12,0.69,0.81
14,Eze,1,3,62,-1,-3,2011,6287,1.0,a,,,85,4,0.04,0.09,0.13
15,Ødegaard,1,3,68,0,3,68606,81388,19.8,a,,,377,29,1.08,1.32,2.4
16,Madueke,1,3,62,0,-3,687,1463,0.2,a,,,23,2,0.0,0.05,0.05
17,Merino,1,3,58,0,-2,647,2673,0.4,a,,,81,4,0.14,0.15,0.29
18,Martinelli,1,3,63,0,-2,0,499,0.1,u,0.0,Has joined Al Hilal permanently,0,0,0.0,0.0,0.0
19,Zubimendi,1,3,53,0,-2,448,3464,0.6,a,,,89,5,0.21,0.04,0.25
20,Dowman,1,3,53,0,-2,419,534,0.1,a,,,9,1,0.0,0.08,0.08
22,Nwaneri,1,3,54,0,-1,0,48,0.0,u,0.0,Has joined Borussia Dortmund on loan for the rest of the season,0,0,0.0,0.0,0.0
23,Fábio Vieira,1,3,55,0,0,0,35,0.0,u,0.0,Has joined Hamburger SV permanently,0,0,0.0,0.0,0.0
24,Nelson,1,3,55,0,0,0,18,0.0,u,0.0,has departed the club as a free agent.,0,0,0.0,0.0,0.0
25,Gyökeres,1,4,71,-1,-4,7001,15327,3.1,a,,,29,2,0.0,0.23,0.23
26,Havertz,1,4,76,0,1,49779,50015,8.4,d,,Hamstring injury - 75% chance of playing,437,19,1.67,0.37,2.04
27,G.Jesus,1,4,59,0,-1,0,902,0.1,u,0.0,Has joined FC Barcelona permanently,0,0,0.0,0.0,0.0
31,Konsa,1,2,46,1,1,83842,40919,19.4,a,,,281,12,0.23,0.02,0.25
452,Bruno G.,1,3,67,0,-3,4945,6937,1.8,a,100.0,,123,9,0.09,0.16,0.25
557,Tzolis,1,3,63,-1,-2,10734,132303,12.2,a,,,362,16,0.19,0.55,0.74
29,M.Bizot,2,1,45,0,0,54,924,0.1,i,0.0,Back injury - Expected back 10 Oct,90,1,0.0,0.0,0.0
30,Digne,2,2,45,0,0,0,199,0.0,u,0.0,Has joined Paris Saint-Germain permanently,0,0,0.0,0.0,0.0
32,Cash,2,2,44,0,-1,2426,23380,4.8,a,100.0,,296,6,0.15,0.04,0.19
33,Mings,2,2,45,0,0,1498,1257,0.4,a,,,261,10,0.2,0.02,0.22
34,Pau,2,2,45,0,0,40,2909,0.3,i,0.0,Hamstring injury - Expected back 10 Oct,187,3,0.0,0.01,0.01
35,Bogarde,2,3,49,-1,-1,156,414,0.1,a,,,16,1,0.0,0.0,0.0
36,Maatsen,2,2,44,-1,-1,48,5716,0.5,i,0.0,Ankle injury - Unknown return date,335,9,0.28,0.45,0.73
37,Lindelöf,2,2,45,0,0,905,1161,0.3,a,,,450,8,0.44,0.17,0.61
38,A.García,2,2,40,0,0,1685,5576,1.5,a,,,0,0,0.0,0.0,0.0
39,Nedeljkovic,2,2,40,0,0,0,497,0.1,u,0.0,Has joined Rangers on loan for the rest of the season,0,0,0.0,0.0,0.0
41,Buendía,2,3,59,0,-1,10953,3644,1.0,a,,,401,21,0.92,0.24,1.16
44,Bailey,2,3,54,0,-1,0,437,0.1,u,0.0,Has joined Olympiakos permanently,0,0,0.0,0.0,0.0
45,McGinn,2,3,54,0,-1,6180,7685,2.2,a,,,434,17,0.77,0.24,1.01
46,Barkley,2,3,50,0,0,516,1650,0.3,a,,,308,10,0.38,0.14,0.52
47,Kamara,2,3,50,0,0,1170,1434,0.3,a,100.0,,443,15,0.12,0.16,0.28
48,Onana,2,3,49,0,-1,36,88,0.0,i,0.0,Knee injury - Unknown return date,0,0,0.0,0.0,0.0
49,Iling Jr,2,3,50,0,0,0,10,0.0,u,0.0,Has joined Bolton Wanderers on loan for the rest of the season,0,0,0.0,0.0,0.0
50,Burrowes,2,3,45,0,0,583,3128,0.6,a,,,0,0,0.0,0.0,0.0
51,George Hemmings,2,3,45,0,0,2953,8983,1.2,a,,,297,9,0.07,0.16,0.23
52,Alysson,2,3,50,0,0,64,722,0.0,d,,Unspecified injury - 75% chance of playing,87,8,0.06,0.0,0.06
53,Manzambi,2,3,59,0,-1,26286,2713,0.4,a,100.0,,98,14,0.44,0.24,0.68
54,Gomes,2,3,55,0,0,408,171,0.0,a,100.0,,129,2,0.0,0.03,0.03
55,Watkins,2,4,78,0,-2,0,11206,2.5,u,0.0,Has joined Al Hilal permanently,0,0,0.0,0.0,0.0
56,Abraham,2,4,55,0,0,1476,1587,0.2,a,100.0,,71,4,0.0,0.0,0.0
160,Garnacho,2,3,58,0,-2,469,2564,0.3,a,,,31,3,0.0,0.0,0.0
166,N.Jackson,2,4,65,0,0,31367,7015,1.4,a,,,286,10,0.68,0.6,1.28
582,Madjo,2,4,54,0,-1,167,1638,0.2,i,0.0,Unspecified injury - Unknown return date,0,0,0.0,0.0,0.0
596,Ruggeri,2,2,45,0,0,463,289,0.1,a,,,113,5,0.03,0.02,0.05
597,Suzuki,2,1,50,0,0,12531,5818,1.9,a,,,360,16,0.0,0.01,0.01
606,Rowe,2,2,40,0,0,285,839,0.2,a,,,0,0,0.0,0.0,0.0
607,Lynch,2,3,45,0,0,0,652,0.1,u,0.0,Has joined Oxford United on loan until January,0,0,0.0,0.0,0.0
611,Wan-Bissaka,2,2,45,0,0,1328,1320,0.2,a,,,152,6,0.0,0.07,0.07
618,Goretzka,2,3,59,0,-1,19,390,0.0,i,0.0,Knee injury - Expected back 10 Oct,0,0,0.0,0.0,0.0
630,Harwood-Bellis,2,2,45,0,0,167,165,0.0,a,,,0,0,0.0,0.0,0.0
631,Mbaye,2,3,60,0,0,813,1052,0.1,a,,,33,2,0.02,0.13,0.15
667,Wright,2,1,40,0,0,6386,667,0.1,a,,,0,0,0.0,0.0,0.0
57,Petrović,3,1,45,0,0,5449,10630,3.0,a,,,450,9,0.0,0.0,0.0
58,Forster,3,1,40,0,0,7501,6614,3.5,a,,,0,0,0.0,0.0,0.0
59,Dennis,3,1,40,0,0,0,506,0.1,u,0.0,Has joined MK Dons permanently,0,0,0.0,0.0,0.0
60,Hill,3,2,55,0,0,2828,2812,0.8,a,,,450,12,0.0,0.79,0.79
61,Truffert,3,2,54,-1,-1,4079,11161,3.0,a,,,450,10,0.11,0.29,0.4
62,Diakité,3,2,49,-1,-1,431,878,0.2,a,,,0,0,0.0,0.0,0.0
63,Milosavljević,3,2,49,0,-1,23,38,0.0,i,0.0,Thigh injury - Unknown return date,0,0,0.0,0.0,0.0
64,Smith,3,2,45,0,0,366,437,0.1,a,,,434,4,0.01,0.09,0.1
65,J.Araujo,3,2,44,0,-1,32,42,0.0,i,0.0,Thigh injury - Unknown return date,0,0,0.0,0.0,0.0
66,Soler,3,2,40,0,0,680,1031,0.3,a,100.0,,0,0,0.0,0.0,0.0
67,Rayan,3,3,63,-1,-2,3552,9092,1.6,a,,,434,10,0.87,0.43,1.3
68,Tavernier,3,3,61,0,1,74994,39268,6.7,a,,,424,31,1.7,0.92,2.62
69,Scott,3,3,61,0,1,21122,35678,5.7,a,,,446,30,0.64,0.42,1.06
70,Kluivert,3,3,60,0,0,2283,16462,0.9,i,,Unspecified injury - Unknown return date,294,15,0.99,0.08,1.07
71,Cook,3,3,50,0,0,246,1068,0.2,a,,,180,8,0.0,0.01,0.01
72,Gannon-Doak,3,3,49,0,-1,128,343,0.1,a,,,12,4,0.12,0.05,0.17
73,Adams,3,3,50,0,0,987,1511,0.3,a,100.0,,279,12,0.03,0.07,0.1
74,Brooks,3,3,50,0,0,160,305,0.1,a,100.0,,45,3,0.0,0.07,0.07
75,Christie,3,3,50,0,0,268,225,0.0,a,100.0,,102,5,0.5,0.13,0.63
76,Tóth.A,3,3,49,0,-1,25,53,0.0,a,,,17,2,0.0,0.0,0.0
77,Adli,3,3,49,0,-1,22,69,0.0,i,0.0,Calf injury - Unknown return date,0,0,0.0,0.0,0.0
78,Kroupi.Jr,3,3,74,0,-1,162,746,0.2,i,0.0,Foot injury - Expected back 7 Nov,0,0,0.0,0.0,0.0
79,Evanilson,3,4,60,0,0,15323,19385,3.2,a,,,424,18,0.87,0.52,1.39
80,Enes Ünal,3,4,55,0,0,0,48,0.0,u,0.0,Has joined Getafe permanently,0,0,0.0,0.0,0.0
81,Rodríguez,3,4,60,0,0,658,654,0.1,a,100.0,,10,2,0.0,0.0,0.0
566,Silva,3,2,50,0,0,5040,2839,0.4,a,,,450,13,0.85,0.29,1.14
573,Sanchez,3,2,44,0,-1,138,396,0.2,a,,,0,0,0.0,0.0,0.0
608,Jebbison,3,4,50,0,0,802,818,0.1,a,,,31,3,0.1,0.0,0.1
615,Di Gregorio,3,1,45,0,0,169,172,0.0,a,,,0,0,0.0,0.0,0.0
82,Kelleher,4,1,50,0,0,18273,12066,6.1,a,,,450,20,0.0,0.01,0.01
83,Valdimarsson,4,1,45,0,0,265,301,0.1,a,,,0,0,0.0,0.0,0.0
84,Collins,4,2,54,0,-1,108,8576,1.0,i,0.0,Calf injury - Unknown return date,196,10,0.51,0.05,0.56
85,Van den Berg,4,2,49,0,-1,33,296,0.1,i,0.0,Groin injury - Unknown return date,0,0,0.0,0.0,0.0
86,Lewis-Potter,4,3,55,0,0,3421,11210,1.7,a,,,406,22,1.21,0.79,2.0
87,Ajer,4,2,45,0,0,10287,20766,3.9,a,,,450,21,0.13,0.08,0.21
88,Kayode,4,2,46,0,1,11909,19319,7.6,a,,,294,23,0.55,0.43,0.98
89,Henry,4,2,44,0,-1,147,540,0.2,a,,,2,1,0.0,0.0,0.0
90,Hickey,4,2,45,0,0,162,226,0.1,a,,,152,5,0.03,0.06,0.09
92,Ji-soo,4,2,44,-1,-1,56,83,0.0,a,,,0,0,0.0,0.0,0.0
93,Schuster,4,2,45,0,0,14141,1898,0.3,a,,,253,21,0.1,0.54,0.64
94,Schade,4,3,62,1,2,363064,20855,11.2,a,,,447,39,1.52,0.32,1.84
95,O.Dango,4,3,63,0,-2,724,3366,0.5,a,,,179,7,0.09,0.39,0.48
96,Damsgaard,4,3,54,0,-1,1390,1881,0.4,a,,,283,16,0.17,0.73,0.9
97,Jensen,4,3,54,0,-1,18,584,0.1,i,0.0,Unspecified injury - Expected back 10 Oct,66,6,0.08,0.34,0.42
98,Janelt,4,3,50,0,0,17925,16362,2.5,a,,,450,28,0.53,0.44,0.97
99,Milambo,4,3,50,0,0,6,7,0.0,i,0.0,Knee injury - Unknown return date,0,0,0.0,0.0,0.0
100,Carvalho,4,3,50,0,0,576,157,0.0,a,100.0,,3,6,0.43,0.0,0.43
102,Yarmoliuk,4,3,48,0,-2,1209,3004,0.6,a,,,216,9,0.1,0.3,0.4
103,Dasilva,4,3,49,0,-1,9,94,0.0,i,0.0,Hamstring injury - Expected back 10 Oct,0,0,0.0,0.0,0.0
105,Anthony,4,3,59,0,-1,2138,545,0.1,a,,,267,15,1.15,0.54,1.69
106,Thiago,4,4,78,0,-2,49775,34468,9.0,a,,,442,10,3.13,0.16,3.29
107,Furo,4,4,45,0,0,558,8809,0.9,i,0.0,Unspecified injury - Unknown return date,0,0,0.0,0.0,0.0
108,Wilson,4,4,54,-1,-1,1058,2285,0.3,a,,,13,3,0.07,0.04,0.11
565,M.Sangaré,4,3,56,-1,1,7771,132576,10.0,a,,,321,22,0.41,0.65,1.06
620,Diouf,4,2,45,0,0,430,617,0.1,a,,,39,2,0.0,0.01,0.01
657,Nunes,4,3,45,0,0,314,246,0.0,a,,,0,0,0.0,0.0,0.0
660,Fredrick,4,2,40,0,0,478,61,0.0,a,,,0,0,0.0,0.0,0.0
661,Balcombe,4,1,40,0,0,2676,480,0.0,a,,,0,0,0.0,0.0,0.0
109,Verbruggen,5,1,45,0,0,65618,65884,21.6,a,,,450,23,0.0,0.2,0.2
111,Steele,5,1,40,0,0,6577,13662,4.1,a,,,0,0,0.0,0.0,0.0
113,F.Kadıoğlu,5,2,44,0,-1,3646,6327,1.6,a,100.0,,332,13,0.12,0.13,0.25
114,Boscagli,5,2,45,0,0,1816,696,0.3,a,,,437,19,0.07,0.53,0.6
115,De Cuyper,5,2,50,1,5,280827,18148,27.6,a,,,423,38,1.55,0.67,2.22
116,Dunk,5,2,45,0,0,7427,8559,1.5,d,,Neck injury - 75% chance of playing,360,22,0.03,0.09,0.12
117,Coppola,5,2,45,0,0,101,83,0.0,a,,,0,0,0.0,0.0,0.0
118,Igor,5,2,45,0,0,0,259,0.0,u,0.0,Has joined Burnley permanently,0,0,0.0,0.0,0.0
119,Costinha,5,2,45,0,0,156,124,0.0,a,,,68,4,0.12,0.3,0.42
120,Svoboda,5,2,50,0,0,1270,426,0.1,a,,,4,1,0.0,0.0,0.0
121,Mitoma,5,3,59,0,-1,104,156,0.0,i,0.0,Hamstring injury - Expected back 10 Oct,0,0,0.0,0.0,0.0
122,Minteh,5,3,58,-1,-2,43,201,0.0,i,0.0,Leg injury - Expected back 28 Nov,0,0,0.0,0.0,0.0
123,Hinshelwood,5,3,59,0,-1,241,6249,0.6,i,0.0,Ankle injury - Expected back 10 Oct,63,16,1.41,0.02,1.43
124,Groß,5,3,58,1,3,747398,10133,28.5,a,,,450,47,1.77,0.86,2.63
125,Georginio,5,4,53,-1,-2,2372,3540,0.5,a,100.0,,104,6,0.17,0.45,0.62
126,O'Riley,5,3,54,0,-1,377,521,0.1,a,,,10,2,0.28,0.01,0.29
127,Gomez,5,3,50,0,0,11243,36249,4.0,a,,,433,24,0.79,0.78,1.57
128,Buonanotte,5,3,50,0,0,0,6,0.0,u,0.0,Has joined Elche on loan for the rest of the season,0,0,0.0,0.0,0.0
129,Ayari,5,3,54,0,-1,2036,1825,0.4,a,100.0,,333,15,0.7,0.18,0.88
130,Wieffer,5,2,49,0,-1,26,1802,0.2,i,0.0,Knee injury - Unknown return date,156,7,0.12,0.13,0.25
132,Howell,5,3,45,0,0,0,184,0.0,u,0.0,Has joined Leicester City on loan for the rest of the season,0,0,0.0,0.0,0.0
133,Watson,5,3,50,0,0,0,4,0.0,u,0.0,Has joined Leicester City on loan for the rest of the season,0,0,0.0,0.0,0.0
134,Oriola,5,3,45,0,0,324,1259,0.2,a,,,0,0,0.0,0.0,0.0
135,Yohanna,5,3,48,-1,-2,19,362,0.0,i,0.0,Unspecified injury - Expected back 10 Oct,12,1,0.0,0.03,0.03
137,Tzimas,5,4,54,0,-1,32,47,0.0,i,0.0,Knee injury - Unknown return date,0,0,0.0,0.0,0.0
138,Kostoulas,5,4,56,1,1,286692,15385,3.9,a,,,353,28,1.35,0.06,1.41
139,Ferguson,5,4,50,0,0,114,238,0.0,i,0.0,Ankle injury - Expected back 10 Oct,0,0,0.0,0.0,0.0
328,Struijk,5,2,49,0,-1,631,717,0.2,d,100.0,Hamstring injury - 75% chance of playing,98,7,0.16,0.01,0.17
