id,web_name,team,element_type,now_cost,cost_change_event,cost_change_start,transfers_in_event,transfers_out_event,selected_by_percent,status,chance_of_playing_this_round,news,minutes,total_points,expected_goals,expected_assists,expected_goal_involvements
1,Raya,1,1,60,0,5,62681,10763,34.3,a,,,3060,141,0.0,0.06,0.06
2,Arrizabalaga,1,1,40,0,-5,110,128,0.4,a,,,0,0,0.0,0.0,0.0
3,Hein,1,1,40,0,0,0,25,0.2,u,0.0,Has joined Werder Bremen on loan for the rest of the season.,0,0,0.0,0.0,0.0
4,Setford,1,1,39,0,-1,43,102,0.2,a,,,0,0,0.0,0.0,0.0
5,Gabriel,1,2,72,1,12,65937,8812,43.6,a,100.0,,2435,185,2.0,1.68,3.68
6,Saliba,1,2,61,0,1,57242,7929,14.6,a,100.0,,2344,118,0.88,0.73,1.61
7,Calafiori,1,2,56,0,1,238,3590,5.8,a,75.0,,1446,93,2.92,0.49,3.41
8,J.Timber,1,2,61,0,6,173,154812,18.7,i,0.0,Ankle injury - Unknown return date,2452,149,4.71,1.53,6.24
9,Kiwior,1,2,54,0,-1,0,5,0.0,u,0.0,has joined Porto on loan for the rest of the season.,0,0,0.0,0.0,0.0
10,Lewis-Skelly,1,2,50,0,-5,192,278,1.4,a,,,410,14,0.1,0.09,0.19
11,White,1,2,51,0,-4,2093,287,0.5,a,100.0,,590,38,0.45,0.54,0.99
13,Clarke,1,2,37,0,-3,501,278,0.4,a,,,0,0,0.0,0.0,0.0
14,Kacurri,1,2,39,0,-1,0,13,0.1,u,0.0,has joined Morecambe on loan for the rest of the season.,0,0,0.0,0.0,0.0
15,Nichols,1,2,37,0,-3,118,228,0.2,a,,,0,0,0.0,0.0,0.0
16,Saka,1,3,98,0,-2,25488,5662,7.1,a,75.0,,2004,134,7.03,5.76,12.79
17,Ødegaard,1,3,78,0,-2,3581,746,1.6,a,100.0,,1250,67,1.04,3.46,4.5
18,Madueke,1,3,68,0,-2,1132,912,0.8,a,100.0,,1067,59,1.06,2.31,3.37
19,Martinelli,1,3,68,0,-2,494,709,0.9,a,100.0,,974,49,3.99,1.03,5.02
20,Trossard,1,3,65,0,-5,908,1370,0.8,a,100.0,,1727,101,4.96,2.8,7.76
21,Rice,1,3,72,0,7,43849,47006,24.4,a,100.0,,2850,171,3.15,6.85,10.0
22,Merino,1,3,54,0,-6,13,330,0.8,i,0.0,Foot injury - Unknown return date,996,66,2.99,1.45,4.44
