id,web_name,team,element_type,now_cost,cost_change_event,cost_change_start,transfers_in_event,transfers_out_event,selected_by_percent,status,chance_of_playing_this_round,news,minutes,total_points,expected_goals,expected_assists,expected_goal_involvements
1,Raya,1,1,55,0,0,35276,8160,23.7,a,,,360,24,0.0,0.02,0.02
2,Arrizabalaga,1,1,44,0,-1,89,538,0.6,a,,,0,0,0.0,0.0,0.0
3,Hein,1,1,40,0,0,0,364,0.4,u,0.0,Has joined Werder Bremen on loan for the rest of the season.,0,0,0.0,0.0,0.0
4,Setford,1,1,40,0,0,363,199,0.2,a,,,0,0,0.0,0.0,0.0
5,Gabriel,1,2,61,0,1,23353,7825,22.1,a,,,360,23,0.26,0.03,0.29
6,Saliba,1,2,60,0,0,4153,5279,12.5,a,100.0,,184,16,0.0,0.01,0.01
7,Calafiori,1,2,57,0,2,16695,5559,14.0,a,,,291,33,1.43,0.04,1.47
8,J.Timber,1,2,58,1,3,46228,4518,13.0,a,,,262,34,1.2,0.12,1.32
9,Kiwior,1,2,54,0,-1,0,96,0.1,u,0.0,has joined Porto on loan for the rest of the season.,0,0,0.0,0.0,0.0
10,Lewis-Skelly,1,2,53,0,-2,416,2197,2.2,a,,,66,2,0.0,0.0,0.0
11,White,1,2,54,0,-1,11,980,0.5,d,50.0,Knock - 50% chance of playing,70,6,0.01,0.01,0.02
13,Clarke,1,2,40,0,0,332,430,0.5,a,,,0,0,0.0,0.0,0.0
14,Kacurri,1,2,39,0,-1,676,207,0.2,a,,,0,0,0.0,0.0,0.0
15,Nichols,1,2,39,0,-1,222,119,0.2,a,,,0,0,0.0,0.0,0.0
16,Saka,1,3,98,0,-2,1258,4189,3.5,d,50.0,Hamstring injury - 50% chance of playing,142,9,0.26,0.12,0.38
17,Ødegaard,1,3,79,0,-1,67,3919,2.1,d,50.0,Shoulder injury - 50% chance of playing,164,8,0.14,0.35,0.49
18,Madueke,1,3,70,0,0,3584,1775,1.7,a,,,259,9,0.14,0.85,0.99
19,Martinelli,1,3,69,0,-1,532,708,1.0,a,,,140,5,0.02,0.01,0.03
20,Trossard,1,3,69,0,-1,225,162,0.3,a,100.0,,48,5,0.07,0.29,0.36
21,Rice,1,3,65,0,0,3598,7321,8.5,a,,,284,17,0.15,0.68,0.83
22,Merino,1,3,59,0,-1,1238,750,0.5,a,,,166,7,0.13,0.09,0.22
23,Fábio Vieira,1,3,54,0,-1,0,64,0.0,u,0.0,has joined Hamburger on loan for the rest of the season.,0,0,0.0,0.0,0.0
24,Nørgaard,1,3,54,0,-1,69,169,0.2,a,100.0,,0,0,0.0,0.0,0.0
25,Nwaneri,1,3,53,0,-2,158,254,0.2,a,,,124,4,0.17,0.04,0.21
26,Zubimendi,1,3,54,0,-1,15371,3670,3.8,a,,,360,25,0.21,0.08,0.29
28,Kabia,1,3,45,0,0,0,317,0.2,u,0.0,has joined Shrewsbury Town on loan for the rest of the season.,0,0,0.0,0.0,0.0
29,Sambi,1,3,45,0,0,0,147,0.1,u,0.0,has joined Hamburger permanently.,0,0,0.0,0.0,0.0
30,Havertz,1,4,73,0,-2,22,337,0.4,i,0.0,Knee injury - Unknown return date,30,1,0.0,0.01,0.01
31,G.Jesus,1,4,65,0,0,15,41,0.0,i,0.0,Knee injury - Expected back 30 Dec,0,0,0.0,0.0,0.0
266,Eze,1,3,75,0,0,12219,9303,12.1,a,,,181,10,0.3,0.47,0.77
662,Mosquera,1,2,54,0,-1,729,216,0.2,a,,,201,10,0.0,0.04,0.04
666,Gyökeres,1,4,90,0,0,35710,19940,25.7,a,,,306,20,2.12,0.27,2.39
700,Dowman,1,3,45,0,0,822,658,0.4,a,,,27,5,0.14,0.02,0.16
711,Harriman-Annous,1,3,45,0,0,20,12,0.0,a,,,0,0,0.0,0.0,0.0
725,Hincapie,1,2,55,0,0,125,65,0.0,a,,,0,0,0.0,0.0,0.0
32,Martinez,2,1,50,0,0,4058,1544,2.2,a,100.0,,180,8,0.0,0.01,0.01
33,M.Bizot,2,1,45,0,0,179,1100,0.7,a,,,180,7,0.0,0.0,0.0
34,Gauci,2,1,40,0,0,0,119,0.2,u,0.0,Has joined Port Vale on loan for the rest of the season.,0,0,0.0,0.0,0.0
35,Marschall,2,1,40,0,0,0,8,0.0,u,0.0,Has joined Stevenage permanently.,0,0,0.0,0.0,0.0
36,Cash,2,2,46,1,1,3118,2826,5.0,a,,,343,15,0.01,0.48,0.49
37,Digne,2,2,45,0,0,698,946,2.0,a,,,250,14,0.08,0.18,0.26
38,Konsa,2,2,45,0,0,3470,8187,12.6,a,100.0,,245,10,0.0,0.05,0.05
39,Maatsen,2,2,44,0,-1,238,496,0.6,a,,,109,2,0.11,0.18,0.29
40,Mings,2,2,45,0,0,1999,771,1.6,a,,,360,18,0.33,0.06,0.39
41,Pau,2,2,44,0,-1,150,296,0.4,a,,,106,3,0.07,0.13,0.2
42,A.García,2,2,39,0,-1,104,208,0.2,i,0.0,Knock - Unknown return date,0,0,0.0,0.0,0.0
43,Alex Moreno,2,2,40,0,0,0,6193,4.1,u,0.0,Has joined Girona permanently.,0,0,0.0,0.0,0.0
44,Bogarde,2,2,40,0,0,1672,352,0.5,a,,,104,10,0.0,0.05,0.05
45,Sousa,2,2,40,0,0,169,204,0.3,a,,,0,0,0.0,0.0,0.0
46,Yasin,2,2,40,0,0,91,138,0.2,a,,,0,0,0.0,0.0,0.0
47,Rogers,2,3,70,0,0,2535,14467,7.7,a,100.0,,360,10,0.22,0.23,0.45
48,Tielemans,2,3,59,0,-1,12,5007,1.2,i,0.0,Calf injury - Expected back 28 Sep,315,8,0.13,0.37,0.5
49,Bailey,2,3,55,0,0,0,144,0.1,u,0.0,Has joined AS Roma on loan for the rest of the season.,0,0,0.0,0.0,0.0
