id,web_name,team,position,now_cost,ownership,NTI_1h,NTI_24h,momentum,status,price_freeze,forecast,risk_up,risk_down,eta_window
1,Raya,1,1,59,33.7,-5237.0,116268.0,down,a,0,stable,0.0,0.0,48h+
2,Arrizabalaga,1,1,41,0.4,-74.0,234.0,down,a,0,stable,0.0,0.0,48h+
3,Hein,1,1,40,0.2,-73.0,91.0,down,u,1,stable,0.0,0.0,48h+
4,Setford,1,1,39,0.3,-75.0,-99.0,down,a,0,stable,0.0,0.0,48h+
5,Gabriel,1,2,67,29.9,91998.0,-448991.0,up,a,0,stable,0.0,0.0,12–24h
6,Saliba,1,2,59,11.7,4685.0,23711.0,up,a,0,stable,0.0,0.0,48h+
7,Calafiori,1,2,56,6.9,-12998.0,67689.0,down,i,1,stable,0.0,0.0,48h+
8,J.Timber,1,2,63,27.2,-1316.0,129733.0,down,a,0,stable,0.0,0.0,48h+
9,Kiwior,1,2,54,0.0,-4.0,6.0,down,u,1,stable,0.0,0.0,48h+
10,Lewis-Skelly,1,2,51,1.5,-394.0,3096.0,down,a,0,stable,0.0,0.0,48h+
11,White,1,2,51,0.6,-316.0,3396.0,down,a,0,stable,0.0,0.0,48h+
13,Clarke,1,2,38,0.5,-197.0,602.0,down,a,0,stable,0.0,0.0,48h+
14,Kacurri,1,2,39,0.1,-19.0,51.0,down,u,1,stable,0.0,0.0,48h+
15,Nichols,1,2,38,0.2,-48.0,169.0,down,a,0,stable,0.0,0.0,48h+
16,Saka,1,3,102,20.4,-4797.0,100086.0,down,a,0,stable,0.0,0.0,48h+
17,Ødegaard,1,3,78,2.5,2579.0,-8288.0,up,a,0,stable,0.0,0.0,48h+
18,Madueke,1,3,68,0.7,-209.0,894.0,down,a,0,stable,0.0,0.0,48h+
19,Martinelli,1,3,68,0.8,-68.0,344.0,down,a,0,stable,0.0,0.0,48h+
20,Trossard,1,3,69,1.8,-1659.0,28796.0,down,a,0,stable,0.0,0.0,48h+
21,Rice,1,3,73,25.5,76570.0,-327120.0,up,a,0,stable,0.0,0.0,12–24h
22,Merino,1,3,57,1.9,-5819.0,32983.0,down,a,0,stable,0.0,0.0,48h+
23,Fábio Vieira,1,3,54,0.0,0.0,3.0,flat,u,1,stable,0.0,0.0,48h+
24,Nørgaard,1,3,51,0.1,-8.0,140.0,down,a,0,stable,0.0,0.0,48h+
25,Nwaneri,1,3,50,0.1,-20.0,52.0,down,a,0,stable,0.0,0.0,48h+
