id,web_name,team,element_type,now_cost,cost_change_event,cost_change_start,transfers_in_event,transfers_out_event,selected_by_percent,status,chance_of_playing_this_round,news,minutes,total_points,expected_goals,expected_assists,expected_goal_involvements
1,Raya,1,1,55,0,0,12693,5538,23.5,a,,,360,24,0.0,0.02,0.02
2,Arrizabalaga,1,1,44,0,-1,79,676,0.6,a,,,0,0,0.0,0.0,0.0
3,Hein,1,1,40,0,0,0,386,0.4,u,0.0,Has joined Werder Bremen on loan for the rest of the season.,0,0,0.0,0.0,0.0
4,Setford,1,1,40,0,0,216,131,0.2,a,,,0,0,0.0,0.0,0.0
5,Gabriel,1,2,61,0,1,19024,4948,21.7,a,,,360,23,0.26,0.03,0.29
6,Saliba,1,2,60,-1,0,355,37123,13.9,d,75.0,Ankle injury - 75% chance of playing,184,16,0.0,0.01,0.01
7,Calafiori,1,2,57,0,2,27009,4599,13.3,a,,,291,33,1.43,0.04,1.47
8,J.Timber,1,2,57,0,2,27849,3257,10.6,a,,,262,34,1.2,0.12,1.32
9,Kiwior,1,2,54,0,-1,0,234,0.1,u,0.0,has joined Porto on loan for the rest of the season.,0,0,0.0,0.0,0.0
10,Lewis-Skelly,1,2,53,-1,-2,388,4023,2.5,a,,,66,2,0.0,0.0,0.0
11,White,1,2,54,0,-1,207,584,0.5,a,100.0,,70,6,0.01,0.01,0.02
13,Clarke,1,2,40,0,0,189,482,0.5,a,,,0,0,0.0,0.0,0.0
14,Kacurri,1,2,40,0,0,49,141,0.2,a,,,0,0,0.0,0.0,0.0
15,Nichols,1,2,40,0,0,37,160,0.2,a,,,0,0,0.0,0.0,0.0
16,Saka,1,3,98,0,-2,226,14297,4.3,i,0.0,Hamstring injury - Unknown return date,142,9,0.26,0.12,0.38
17,Ødegaard,1,3,79,0,-1,1710,5894,2.7,d,100.0,Shoulder injury - 75% chance of playing,164,8,0.14,0.35,0.49
18,Madueke,1,3,70,0,0,6049,1498,1.5,a,,,259,9,0.14,0.85,0.99
19,Martinelli,1,3,69,0,-1,240,1593,1.0,a,,,140,5,0.02,0.01,0.03
20,Trossard,1,3,69,0,-1,143,181,0.3,a,100.0,,48,5,0.07,0.29,0.36
21,Rice,1,3,65,0,0,3652,12929,9.2,a,,,284,17,0.15,0.68,0.83
22,Merino,1,3,59,0,-1,1706,655,0.5,a,,,166,7,0.13,0.09,0.22
23,Fábio Vieira,1,3,54,0,-1,0,100,0.0,u,0.0,has joined Hamburger on loan for the rest of the season.,0,0,0.0,0.0,0.0
24,Nørgaard,1,3,54,0,-1,45,258,0.2,a,100.0,,0,0,0.0,0.0,0.0
25,Nwaneri,1,3,54,0,-1,108,230,0.2,a,,,124,4,0.17,0.04,0.21
26,Zubimendi,1,3,54,0,-1,28292,1386,2.1,a,,,360,25,0.21,0.08,0.29
28,Kabia,1,3,45,0,0,0,469,0.2,u,0.0,has joined Shrewsbury Town on loan for the rest of the season.,0,0,0.0,0.0,0.0
29,Sambi,1,3,45,0,0,0,273,0.1,u,0.0,has joined Hamburger permanently.,0,0,0.0,0.0,0.0
30,Havertz,1,4,74,0,-1,15,532,0.4,i,0.0,Knee injury - Unknown return date,30,1,0.0,0.01,0.01
31,G.Jesus,1,4,65,0,0,9,43,0.0,i,0.0,Knee injury - Expected back 30 Dec,0,0,0.0,0.0,0.0
266,Eze,1,3,75,0,0,22881,5362,11.9,a,,,181,10,0.3,0.47,0.77
662,Mosquera,1,2,54,0,-1,979,132,0.2,a,,,201,10,0.0,0.04,0.04
666,Gyökeres,1,4,90,0,0,31184,9581,25.3,a,,,306,20,2.12,0.27,2.39
700,Dowman,1,3,45,0,0,849,754,0.4,a,,,27,5,0.14,0.02,0.16
711,Harriman-Annous,1,3,45,0,0,28,19,0.0,a,,,0,0,0.0,0.0,0.0
725,Hincapie,1,2,55,0,0,141,101,0.0,a,,,0,0,0.0,0.0,0.0
32,Martinez,2,1,50,0,0,3762,870,1.8,a,100.0,,180,8,0.0,0.01,0.01
33,M.Bizot,2,1,45,0,0,232,1487,0.8,a,,,180,7,0.0,0.0,0.0
34,Gauci,2,1,40,0,0,0,97,0.2,u,0.0,Has joined Port Vale on loan for the rest of the season.,0,0,0.0,0.0,0.0
35,Marschall,2,1,40,0,0,0,12,0.0,u,0.0,Has joined Stevenage permanently.,0,0,0.0,0.0,0.0
36,Cash,2,2,45,0,0,3658,2142,4.9,a,,,343,15,0.01,0.48,0.49
37,Digne,2,2,45,0,0,825,808,2.0,a,,,250,14,0.08,0.18,0.26
38,Konsa,2,2,45,0,0,3422,2982,12.9,a,100.0,,245,10,0.0,0.05,0.05
39,Maatsen,2,2,44,0,-1,197,769,0.6,a,,,109,2,0.11,0.18,0.29
40,Mings,2,2,45,0,0,2478,401,1.3,a,,,360,18,0.33,0.06,0.39
41,Pau,2,2,44,0,-1,139,540,0.4,a,,,106,3,0.07,0.13,0.2
42,A.García,2,2,39,0,-1,343,234,0.2,i,0.0,Knock - Unknown return date,0,0,0.0,0.0,0.0
43,Alex Moreno,2,2,40,0,0,0,9362,4.9,u,0.0,Has joined Girona permanently.,0,0,0.0,0.0,0.0
44,Bogarde,2,2,40,0,0,984,170,0.3,a,,,104,10,0.0,0.05,0.05
45,Sousa,2,2,40,0,0,141,218,0.3,a,,,0,0,0.0,0.0,0.0
46,Yasin,2,2,40,0,0,81,146,0.2,a,,,0,0,0.0,0.0,0.0
47,Rogers,2,3,70,0,0,7790,10306,8.0,a,100.0,,360,10,0.22,0.23,0.45
48,Tielemans,2,3,59,0,-1,795,2421,1.7,a,,,315,8,0.13,0.37,0.5
49,Bailey,2,3,55,0,0,0,246,0.1,u,0.0,Has joined AS Roma on loan for the rest of the season.,0,0,0.0,0.0,0.0
50,Buendía,2,3,53,0,-2,120,96,0.1,a,,,173,4,0.37,0.38,0.75
51,Iling Jr,2,3,55,0,0,28,34,0.0,a,,,0,0,0.0,0.0,0.0
53,Malen,2,3,52,-1,-3,238,1788,0.8,a,,,121,5,0.21,0.04,0.25
54,McGinn,2,3,55,0,0,519,558,0.6,a,,,319,10,0.05,0.36,0.41
55,Barkley,2,3,49,0,-1,1,81,0.0,i,0.0,Personal Reasons - Unknown return date,0,0,0.0,0.0,0.0
56,Barrenechea,2,3,50,0,0,0,0,0.0,u,0.0,Season-long loan to Benfica,0,0,0.0,0.0,0.0
57,Dobbin,2,3,50,0,0,0,51,0.0,u,0.0,Has joined Preston North End on loan for the rest of the season.,0,0,0.0,0.0,0.0
58,Kamara,2,3,49,0,-1,2,267,0.1,i,0.0,Hamstring injury - Unknown return date,105,3,0.05,0.03,0.08
59,Onana,2,3,49,-1,-1,19,4347,1.1,i,0.0,Hamstring injury - Unknown return date,153,6,0.23,0.05,0.28
60,Broggio,2,3,45,0,0,424,316,0.3,a,,,0,0,0.0,0.0,0.0
61,Dendoncker,2,3,45,0,0,0,244,0.2,u,0.0,Has joined Real Oviedo permanently.,0,0,0.0,0.0,0.0
62,Jimoh-Aloba,2,3,45,0,0,71,50,0.1,a,,,0,0,0.0,0.0,0.0
63,Young,2,3,45,0,0,497,555,0.6,a,,,0,0,0.0,0.0,0.0
64,Watkins,2,4,89,0,-1,3701,24423,15.7,a,,,352,8,1.13,0.17,1.3
65,Redmond,2,4,45,0,0,0,1407,0.6,u,0.0,has joined Huddersfield Town on loan for the rest of the season.,0,0,0.0,0.0,0.0
389,Elliott,2,3,54,0,-1,1124,518,0.5,a,,,20,2,0.0,0.0,0.0
456,Sancho,2,3,59,0,-1,663,403,0.2,a,,,0,0,0.0,0.0,0.0
677,Guessand,2,3,64,0,-1,47,63,0.0,a,,,105,3,0.07,0.01,0.08
688,Wright,2,1,40,0,0,128,189,0.5,a,,,0,0,0.0,0.0,0.0
701,Rowe,2,2,40,0,0,76,125,0.1,a,,,0,0,0.0,0.0,0.0
702,Burrowes,2,3,45,0,0,59,83,0.1,a,,,16,1,0.0,0.0,0.0
703,Proctor,2,1,40,0,0,122,111,0.2,a,,,0,0,0.0,0.0,0.0
710,Patterson,2,2,40,0,0,198,89,0.1,a,,,0,0,0.0,0.0,0.0
719,Lindelöf,2,2,45,0,0,94,26,0.0,a,,,7,1,0.0,0.0,0.0
183,Weiss,3,1,44,-1,-1,38,70,0.1,a,,,0,0,0.0,0.0,0.0
184,Green,3,1,40,0,0,0,458,0.4,u,0.0,has joined FC Fredericia permanently.,0,0,0.0,0.0,0.0
185,Hladký,3,1,40,0,0,71,66,0.2,a,,,0,0,0.0,0.0,0.0
186,Roberts,3,2,44,0,-1,4,65,0.1,i,0.0,Knock - Expected back 05 Oct,0,0,0.0,0.0,0.0
187,Walker,3,2,45,0,0,647,1094,1.7,a,,,270,7,0.01,0.14,0.15
188,Delcroix,3,2,40,0,0,69,134,0.3,a,,,0,0,0.0,0.0,0.0
189,Dodgson,3,2,40,0,0,0,12,0.0,u,0.0,Has joined Stockport County on loan for the rest of the season.,0,0,0.0,0.0,0.0
190,Ekdal,3,2,40,0,0,1230,580,1.2,a,,,262,13,0.0,0.01,0.01
191,Estève,3,2,40,0,0,2161,6210,16.7,a,,,262,8,0.05,0.01,0.06
192,Hartman,3,2,40,0,0,133,271,0.5,a,,,270,8,0.09,0.08,0.17
193,Humphreys,3,2,40,0,0,41,35,0.1,a,100.0,,0,0,0.0,0.0,0.0
194,Jordan,3,2,40,0,0,4,117,0.1,i,0.0,Hamstring injury - Unknown return date,0,0,0.0,0.0,0.0
195,Lucas Pires,3,2,40,0,0,29,75,0.1,a,,,0,0,0.0,0.0,0.0
196,Sambo,3,2,40,0,0,0,49,0.1,u,0.0,Has joined Sparta Rotterdam on loan for the rest of the season.,0,0,0.0,0.0,0.0
197,Sonne,3,2,40,0,0,34,57,0.1,a,,,102,3,0.03,0.08,0.11
198,Tuanzebe,3,2,39,0,-1,3649,1161,1.9,a,100.0,,0,0,0.0,0.0,0.0
199,Worrall,3,2,40,0,0,16,53,0.1,a,,,14,2,0.0,0.0,0.0
200,Anthony,3,3,55,0,0,2921,936,0.9,a,,,264,21,1.59,0.39,1.98
201,Benson,3,3,54,0,-1,44,30,0.0,a,,,0,0,0.0,0.0,0.0
202,Bruun Larsen,3,3,54,0,-1,30,33,0.0,a,,,176,9,0.05,0.34,0.39
203,Boateng,3,3,49,0,-1,13,23,0.0,a,,,0,0,0.0,0.0,0.0
204,Churlinov,3,3,49,0,-1,0,30,0.0,u,0.0,has joined Kocaelispor  permanently.,0,0,0.0,0.0,0.0
205,Cullen,3,3,50,0,0,2712,1978,1.9,a,,,270,20,0.08,0.52,0.6
206,Edwards,3,3,49,0,-1,21,64,0.1,a,,,5,1,0.0,0.0,0.0
207,Hannibal,3,3,50,0,0,123,123,0.2,a,,,208,9,0.16,0.13,0.29
208,Koleosho,3,3,50,0,0,0,24,0.0,u,0.0,Has joined Espanyol on loan for the rest of the season.,0,0,0.0,0.0,0.0
209,Laurent,3,3,49,0,-1,8,25,0.0,a,,,97,3,0.11,0.13,0.24
210,Tchaouna,3,3,49,0,-1,19,21,0.0,a,,,48,5,0.21,0.04,0.25
211,A.Ramsey,3,3,44,0,-1,0,14103,5.2,u,0.0,has joined Leicester City on loan for the rest of the season.,0,0,0.0,0.0,0.0
212,Adewumi,3,3,45,0,0,0,21,0.0,u,0.0,Has joined Cercle Brugge on loan for the rest of the season.,0,0,0.0,0.0,0.0
213,Banel,3,3,45,0,0,77,30,0.0,a,,,0,0,0.0,0.0,0.0
214,Trésor,3,3,45,0,0,55,56,0.1,a,,,0,0,0.0,0.0,0.0
215,Flemming,3,4,54,0,-1,120,125,0.1,a,,,20,2,0.0,0.0,0.0
216,Amdouni,3,4,49,0,-1,5,34,0.0,i,0.0,Knee injury - Unknown return date,0,0,0.0,0.0,0.0
217,Foster,3,4,50,0,0,4106,815,0.9,a,,,248,10,0.73,0.05,0.78
218,Barnes,3,4,44,0,-1,1329,1348,1.6,a,,,0,0,0.0,0.0,0.0
219,Obafemi,3,4,44,0,-1,0,560,0.3,u,0.0,has joined VfL Bochum  on loan for the rest of the season.,0,0,0.0,0.0,0.0
470,Dúbravka,3,1,40,0,0,5830,3686,34.0,a,100.0,,270,10,0.0,0.0,0.0
676,Ugochukwu,3,3,50,0,0,24,35,0.0,a,100.0,,170,6,0.07,0.02,0.09
680,Broja,3,4,54,0,-1,160,149,0.2,a,100.0,,0,0,0.0,0.0,0.0
722,Florentino,3,3,50,0,0,10,4,0.0,a,,,0,0,0.0,0.0,0.0
66,Neto,4,1,45,0,0,0,140,0.1,u,0.0,Has joined Botafogo permanently.,0,0,0.0,0.0,0.0
67,Petrović,4,1,45,0,0,3775,1627,4.5,a,,,360,15,0.0,0.0,0.0
68,Dennis,4,1,40,0,0,461,405,1.1,a,,,0,0,0.0,0.0,0.0
69,McKenna,4,1,40,0,0,74,59,0.2,a,,,0,0,0.0,0.0,0.0
70,Paulsen,4,1,40,0,0,0,94,0.1,u,0.0,Has joined Lechia Gdansk on loan for the rest of the season.,0,0,0.0,0.0,0.0
71,Zabarnyi,4,2,50,0,0,0,38,0.0,u,0.0,Has joined Paris Saint-Germain permanently.,0,0,0.0,0.0,0.0
72,Senesi,4,2,46,0,1,26691,3300,8.2,a,,,360,28,0.14,0.12,0.26
73,Smith,4,2,45,0,0,8,874,0.3,i,0.0,Hamstring injury - Unknown return date,204,8,0.0,0.09,0.09
74,Truffert,4,2,45,0,0,1349,642,1.2,a,,,360,15,0.01,0.37,0.38
75,Akinmboni,4,2,40,0,0,118,151,0.3,a,,,0,0,0.0,0.0,0.0
76,Bevan,4,2,40,0,0,41,93,0.2,a,,,0,0,0.0,0.0,0.0
77,Hill,4,2,40,0,0,1151,478,0.9,a,,,153,9,0.12,0.03,0.15
