player_id,web_name,first_name,second_name,team_name,team_short,position,current_gw,current_gw_deadline_utc,last_updated_utc,price_m,transfers_in_between_gws_current,transfers_out_between_gws_current,selected_by_percent,price_m_prev,transfers_in_between_gws_current_prev,transfers_out_between_gws_current_prev,selected_by_percent_prev,delta_price_m,delta_transfers_in_between_gws_current,delta_transfers_out_between_gws_current,delta_selected_by_percent
14,Kacurri,Maldini,Kacurri,Arsenal,ARS,DEF,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,4.0,1289,2275,0.2,4.0,1289,2275,0.2,0.0,0,0,0.0
15,Nichols,Josh,Nichols,Arsenal,ARS,DEF,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,4.0,981,1937,0.2,4.0,981,1937,0.2,0.0,0,0,0.0
16,Saka,Bukayo,Saka,Arsenal,ARS,MID,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,10.0,106938,89448,17.0,10.0,106938,89448,17.0,0.0,0,0,0.0
17,Ødegaard,Martin,Ødegaard,Arsenal,ARS,MID,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,8.0,38113,28688,3.8,8.0,38113,28688,3.8,0.0,0,0,0.0
18,Madueke,Noni,Madueke,Arsenal,ARS,MID,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,7.0,3012,16151,1.0,7.0,3012,16151,1.0,0.0,0,0,0.0
19,Martinelli,Gabriel,Martinelli Silva,Arsenal,ARS,MID,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,7.0,7765,15495,1.4,7.0,7765,15495,1.4,0.0,0,0,0.0
20,Trossard,Leandro,Trossard,Arsenal,ARS,MID,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,7.0,680,6161,0.3,7.0,680,6161,0.3,0.0,0,0,0.0
21,Rice,Declan,Rice,Arsenal,ARS,MID,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,6.5,71842,56828,8.3,6.5,71842,56828,8.3,0.0,0,0,0.0
22,Merino,Mikel,Merino Zazón,Arsenal,ARS,MID,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,6.0,4006,14388,0.6,6.0,4006,14388,0.6,0.0,0,0,0.0
23,Fábio Vieira,Fábio,Ferreira Vieira,Arsenal,ARS,MID,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,5.5,423,851,0.0,5.5,423,851,0.0,0.0,0,0,0.0
24,Nørgaard,Christian,Nørgaard,Arsenal,ARS,MID,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,5.5,1108,16017,0.5,5.5,1108,16017,0.5,0.0,0,0,0.0
25,Nwaneri,Ethan,Nwaneri,Arsenal,ARS,MID,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,5.5,1523,6104,0.3,5.5,1523,6104,0.3,0.0,0,0,0.0
26,Zubimendi,Martín,Zubimendi Ibáñez,Arsenal,ARS,MID,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,5.5,29569,27656,2.3,5.5,29569,27656,2.3,0.0,0,0,0.0
27,Nelson,Reiss,Nelson,Arsenal,ARS,MID,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,5.0,1349,2512,0.1,5.0,1349,2512,0.1,0.0,0,0,0.0
28,Kabia,Ismeal,Kabia,Arsenal,ARS,MID,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,4.5,3322,4574,0.3,4.5,3322,4574,0.3,0.0,0,0,0.0
29,Sambi,Albert,Sambi Lokonga,Arsenal,ARS,MID,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,4.5,1435,2097,0.1,4.5,1435,2097,0.1,0.0,0,0,0.0
30,Havertz,Kai,Havertz,Arsenal,ARS,FWD,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,7.5,7858,31061,1.1,7.5,7858,31061,1.1,0.0,0,0,0.0
31,G.Jesus,Gabriel,Fernando de Jesus,Arsenal,ARS,FWD,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,6.5,212,927,0.0,6.5,212,927,0.0,0.0,0,0,0.0
662,Mosquera,Cristhian,Mosquera,Arsenal,ARS,DEF,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,5.5,363,1883,0.1,5.5,363,1883,0.1,0.0,0,0,0.0
666,Gyökeres,Viktor,Gyökeres,Arsenal,ARS,FWD,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,9.0,155232,228861,24.8,9.0,155232,228861,24.8,0.0,0,0,0.0
32,Martinez,Emiliano,Martínez Romero,Aston Villa,AVL,GK,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,5.0,18174,6250,1.1,5.0,18174,6250,1.1,0.0,0,0,0.0
33,M.Bizot,Marco,Bizot,Aston Villa,AVL,GK,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,4.5,42572,11651,0.9,4.5,42572,11651,0.9,0.0,0,0,0.0
34,Gauci,Joe,Gauci,Aston Villa,AVL,GK,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,4.0,0,3578,0.2,4.0,0,3578,0.2,0.0,0,0,0.0
35,Marschall,Filip,Marschall,Aston Villa,AVL,GK,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,4.0,0,302,0.0,4.0,0,302,0.0,0.0,0,0,0.0
36,Cash,Matty,Cash,Aston Villa,AVL,DEF,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,4.5,212910,32067,4.4,4.5,212910,32067,4.4,0.0,0,0,0.0
37,Digne,Lucas,Digne,Aston Villa,AVL,DEF,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,4.5,42316,11229,2.3,4.5,42316,11229,2.3,0.0,0,0,0.0
38,Konsa,Ezri,Konsa Ngoyo,Aston Villa,AVL,DEF,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,4.5,18311,438524,17.0,4.5,18311,438524,17.0,0.0,0,0,0.0
39,Maatsen,Ian,Maatsen,Aston Villa,AVL,DEF,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,4.5,3181,12692,0.8,4.5,3181,12692,0.8,0.0,0,0,0.0
40,Mings,Tyrone,Mings,Aston Villa,AVL,DEF,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,4.5,36441,7777,1.3,4.5,36441,7777,1.3,0.0,0,0,0.0
41,Pau,Pau,Torres,Aston Villa,AVL,DEF,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,4.5,3065,6432,0.5,4.5,3065,6432,0.5,0.0,0,0,0.0
42,A.García,Andrés,García,Aston Villa,AVL,DEF,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,4.0,404,4686,0.3,4.0,404,4686,0.3,0.0,0,0,0.0
43,Alex Moreno,Álex,Moreno Lopera,Aston Villa,AVL,DEF,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,4.0,28166,73417,9.2,4.0,28166,73417,9.2,0.0,0,0,0.0
44,Bogarde,Lamare,Bogarde,Aston Villa,AVL,DEF,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,4.0,1570,2732,0.3,4.0,1570,2732,0.3,0.0,0,0,0.0
45,Sousa,Lino,da Cruz Sousa,Aston Villa,AVL,DEF,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,4.0,1840,2833,0.4,4.0,1840,2833,0.4,0.0,0,0,0.0
46,Yasin,Yasin,Özcan,Aston Villa,AVL,DEF,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,4.0,1031,2003,0.2,4.0,1031,2003,0.2,0.0,0,0,0.0
47,Rogers,Morgan,Rogers,Aston Villa,AVL,MID,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,7.0,78466,101043,9.7,7.0,78466,101043,9.7,0.0,0,0,0.0
48,Tielemans,Youri,Tielemans,Aston Villa,AVL,MID,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,6.0,15062,29534,2.2,6.0,15062,29534,2.2,0.0,0,0,0.0
49,Bailey,Leon,Bailey,Aston Villa,AVL,MID,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,5.5,2168,15866,0.4,5.5,2168,15866,0.4,0.0,0,0,0.0
50,Buendía,Emiliano,Buendía Stati,Aston Villa,AVL,MID,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,5.4,389,4379,0.1,5.4,389,4379,0.1,0.0,0,0,0.0
51,Iling Jr,Samuel,Iling-Junior,Aston Villa,AVL,MID,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,5.5,145,486,0.0,5.5,145,486,0.0,0.0,0,0,0.0
53,Malen,Donyell,Malen,Aston Villa,AVL,MID,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,5.4,4635,41153,1.5,5.4,4635,41153,1.5,0.0,0,0,0.0
54,McGinn,John,McGinn,Aston Villa,AVL,MID,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,5.5,7340,8893,0.7,5.5,7340,8893,0.7,0.0,0,0,0.0
55,Barkley,Ross,Barkley,Aston Villa,AVL,MID,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,5.0,82,2567,0.1,5.0,82,2567,0.1,0.0,0,0,0.0
56,Barrenechea,Enzo,Barrenechea,Aston Villa,AVL,MID,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,5.0,0,9,0.0,5.0,0,9,0.0,0.0,0,0,0.0
57,Dobbin,Lewis,Dobbin,Aston Villa,AVL,MID,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,5.0,501,932,0.1,5.0,501,932,0.1,0.0,0,0,0.0
58,Kamara,Boubacar,Kamara,Aston Villa,AVL,MID,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,5.0,2661,3084,0.2,5.0,2661,3084,0.2,0.0,0,0,0.0
59,Onana,Amadou,Onana,Aston Villa,AVL,MID,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,5.0,33821,20277,1.9,5.0,33821,20277,1.9,0.0,0,0,0.0
60,Broggio,Ben,Broggio,Aston Villa,AVL,MID,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,4.5,2852,3770,0.3,4.5,2852,3770,0.3,0.0,0,0,0.0
61,Dendoncker,Leander,Dendoncker,Aston Villa,AVL,MID,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,4.5,2169,5637,0.3,4.5,2169,5637,0.3,0.0,0,0,0.0
62,Jimoh-Aloba,Jamaldeen,Jimoh-Aloba,Aston Villa,AVL,MID,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,4.5,404,655,0.1,4.5,404,655,0.1,0.0,0,0,0.0
63,Young,Kadan,Young,Aston Villa,AVL,MID,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,4.5,5763,8592,0.7,4.5,5763,8592,0.7,0.0,0,0,0.0
64,Watkins,Ollie,Watkins,Aston Villa,AVL,FWD,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,9.0,110765,234207,25.4,9.0,110765,234207,25.4,0.0,0,0,0.0
65,Redmond,Zépiqueno,Redmond,Aston Villa,AVL,FWD,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,4.5,9439,10561,0.9,4.5,9439,10561,0.9,0.0,0,0,0.0
677,Guessand,Evann,Guessand,Aston Villa,AVL,MID,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,6.5,324,1675,0.1,6.5,324,1675,0.1,0.0,0,0,0.0
688,Wright,James,Wright,Aston Villa,AVL,GK,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,4.0,10629,1290,0.4,4.0,10629,1290,0.4,0.0,0,0,0.0
183,Weiss,Max,Weiß,Burnley,BUR,GK,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,4.5,570,1725,0.2,4.5,570,1725,0.2,0.0,0,0,0.0
184,Green,Etienne,Green,Burnley,BUR,GK,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,4.0,2081,2103,0.4,4.0,2081,2103,0.4,0.0,0,0,0.0
185,Hladký,Václav,Hladký,Burnley,BUR,GK,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,4.0,651,1191,0.2,4.0,651,1191,0.2,0.0,0,0,0.0
186,Roberts,Connor,Roberts,Burnley,BUR,DEF,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,4.5,380,1190,0.1,4.5,380,1190,0.1,0.0,0,0,0.0
187,Walker,Kyle,Walker,Burnley,BUR,DEF,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,4.5,13246,17196,1.9,4.5,13246,17196,1.9,0.0,0,0,0.0
188,Delcroix,Hannes,Delcroix,Burnley,BUR,DEF,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,4.0,1011,2702,0.3,4.0,1011,2702,0.3,0.0,0,0,0.0
189,Dodgson,Owen,Dodgson,Burnley,BUR,DEF,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,4.0,0,766,0.0,4.0,0,766,0.0,0.0,0,0,0.0
190,Ekdal,Hjalmar,Ekdal,Burnley,BUR,DEF,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,4.0,3805,2066,0.3,4.0,3805,2066,0.3,0.0,0,0,0.0
191,Estève,Maxime,Estève,Burnley,BUR,DEF,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,4.0,68402,70397,19.6,4.0,68402,70397,19.6,0.0,0,0,0.0
192,Hartman,Quilindschy,Hartman,Burnley,BUR,DEF,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,4.0,5338,3734,0.5,4.0,5338,3734,0.5,0.0,0,0,0.0
193,Humphreys,Bashir,Humphreys,Burnley,BUR,DEF,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,4.0,103,922,0.1,4.0,103,922,0.1,0.0,0,0,0.0
194,Jordan,Jordan,Beyer,Burnley,BUR,DEF,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,4.0,510,1597,0.2,4.0,510,1597,0.2,0.0,0,0,0.0
195,Lucas Pires,Lucas,Pires Silva,Burnley,BUR,DEF,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,4.0,254,1434,0.2,4.0,254,1434,0.2,0.0,0,0,0.0
196,Sambo,Shurandy,Sambo,Burnley,BUR,DEF,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,4.0,202,1745,0.1,4.0,202,1745,0.1,0.0,0,0,0.0
197,Sonne,Oliver,Sonne,Burnley,BUR,DEF,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,4.0,1277,1152,0.2,4.0,1277,1152,0.2,0.0,0,0,0.0
198,Tuanzebe,Axel,Tuanzebe,Burnley,BUR,DEF,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,4.0,3028,18077,2.3,4.0,3028,18077,2.3,0.0,0,0,0.0
199,Worrall,Joe,Worrall,Burnley,BUR,DEF,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,4.0,294,1262,0.1,4.0,294,1262,0.1,0.0,0,0,0.0
200,Anthony,Jaidon,Anthony,Burnley,BUR,MID,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,5.5,1724,1540,0.1,5.5,1724,1540,0.1,0.0,0,0,0.0
201,Benson,Manuel,Benson Hedilazio,Burnley,BUR,MID,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,5.5,102,381,0.0,5.5,102,381,0.0,0.0,0,0,0.0
202,Bruun Larsen,Jacob,Bruun Larsen,Burnley,BUR,MID,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,5.5,190,651,0.0,5.5,190,651,0.0,0.0,0,0,0.0
203,Boateng,Enock,Agyei,Burnley,BUR,MID,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,5.0,221,801,0.1,5.0,221,801,0.1,0.0,0,0,0.0
204,Churlinov,Darko,Churlinov,Burnley,BUR,MID,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,5.0,39,330,0.0,5.0,39,330,0.0,0.0,0,0,0.0
205,Cullen,Josh,Cullen,Burnley,BUR,MID,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,5.0,2401,807,0.1,5.0,2401,807,0.1,0.0,0,0,0.0
206,Edwards,Marcus,Edwards,Burnley,BUR,MID,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,5.0,243,1304,0.1,5.0,243,1304,0.1,0.0,0,0,0.0
207,Hannibal,Hannibal,Mejbri,Burnley,BUR,MID,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,5.0,777,1690,0.1,5.0,777,1690,0.1,0.0,0,0,0.0
208,Koleosho,Luca,Koleosho,Burnley,BUR,MID,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,5.0,61,532,0.0,5.0,61,532,0.0,0.0,0,0,0.0
209,Laurent,Josh,Laurent,Burnley,BUR,MID,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,5.0,165,320,0.0,5.0,165,320,0.0,0.0,0,0,0.0
210,Tchaouna,Loum,Tchaouna,Burnley,BUR,MID,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,5.0,43,320,0.0,5.0,43,320,0.0,0.0,0,0,0.0
211,A.Ramsey,Aaron,Ramsey,Burnley,BUR,MID,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,4.5,30457,87443,9.1,4.5,30457,87443,9.1,0.0,0,0,0.0
212,Adewumi,Oluwaseun,Adewumi,Burnley,BUR,MID,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,4.5,0,917,0.0,4.5,0,917,0.0,0.0,0,0,0.0
213,Banel,Jaydon,Banel,Burnley,BUR,MID,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,4.5,206,451,0.0,4.5,206,451,0.0,0.0,0,0,0.0
214,Trésor,Mike,Trésor Ndayishimiye,Burnley,BUR,MID,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,4.5,364,867,0.1,4.5,364,867,0.1,0.0,0,0,0.0
215,Flemming,Zian,Flemming,Burnley,BUR,FWD,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,5.5,1541,2602,0.2,5.5,1541,2602,0.2,0.0,0,0,0.0
216,Amdouni,Zeki,Amdouni,Burnley,BUR,FWD,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,5.0,123,1716,0.0,5.0,123,1716,0.0,0.0,0,0,0.0
217,Foster,Lyle,Foster,Burnley,BUR,FWD,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,5.0,17940,8032,0.5,5.0,17940,8032,0.5,0.0,0,0,0.0
218,Barnes,Ashley,Barnes,Burnley,BUR,FWD,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,4.5,10520,22875,2.4,4.5,10520,22875,2.4,0.0,0,0,0.0
219,Obafemi,Michael,Obafemi,Burnley,BUR,FWD,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,4.5,1917,3992,0.4,4.5,1917,3992,0.4,0.0,0,0,0.0
470,Dúbravka,Martin,Dúbravka,Burnley,BUR,GK,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,4.0,118132,36103,34.6,4.0,118132,36103,34.6,0.0,0,0,0.0
676,Ugochukwu,Lesley,Ugochukwu,Burnley,BUR,MID,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,5.0,226,530,0.0,5.0,226,530,0.0,0.0,0,0,0.0
680,Broja,Armando,Broja,Burnley,BUR,FWD,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,5.5,2166,3511,0.2,5.5,2166,3511,0.2,0.0,0,0,0.0
66,Neto,Norberto,Murara Neto,Bournemouth,BOU,GK,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,4.5,0,5576,0.2,4.5,0,5576,0.2,0.0,0,0,0.0
67,Petrović,Đorđe,Petrović,Bournemouth,BOU,GK,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,4.5,46470,20174,3.6,4.5,46470,20174,3.6,0.0,0,0,0.0
68,Dennis,Will,Dennis,Bournemouth,BOU,GK,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,4.0,6722,4233,1.1,4.0,6722,4233,1.1,0.0,0,0,0.0
69,McKenna,Callan,McKenna,Bournemouth,BOU,GK,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,4.0,902,905,0.2,4.0,902,905,0.2,0.0,0,0,0.0
70,Paulsen,Alex,Paulsen,Bournemouth,BOU,GK,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,4.0,646,679,0.1,4.0,646,679,0.1,0.0,0,0,0.0
71,Zabarnyi,Illia,Zabarnyi,Bournemouth,BOU,DEF,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,5.0,0,4508,0.1,5.0,0,4508,0.1,0.0,0,0,0.0
72,Senesi,Marcos,Senesi Barón,Bournemouth,BOU,DEF,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,4.5,35280,8455,1.2,4.5,35280,8455,1.2,0.0,0,0,0.0
73,Smith,Adam,Smith,Bournemouth,BOU,DEF,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,4.5,9017,2791,0.4,4.5,9017,2791,0.4,0.0,0,0,0.0
74,Truffert,Adrien,Truffert,Bournemouth,BOU,DEF,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,4.5,28676,8046,1.0,4.5,28676,8046,1.0,0.0,0,0,0.0
75,Akinmboni,Matai,Akinmboni,Bournemouth,BOU,DEF,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,4.0,1812,2494,0.3,4.0,1812,2494,0.3,0.0,0,0,0.0
76,Bevan,Owen,Bevan,Bournemouth,BOU,DEF,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,4.0,595,1491,0.2,4.0,595,1491,0.2,0.0,0,0,0.0
77,Hill,James,Hill,Bournemouth,BOU,DEF,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,4.0,9241,6351,0.8,4.0,9241,6351,0.8,0.0,0,0,0.0
78,J.Araujo,Julián,Araujo Zúñiga,Bournemouth,BOU,DEF,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,4.0,6044,10213,1.3,4.0,6044,10213,1.3,0.0,0,0,0.0
79,Mepham,Chris,Mepham,Bournemouth,BOU,DEF,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,4.0,539,1577,0.2,4.0,539,1577,0.2,0.0,0,0,0.0
80,Soler,Julio,Soler Barreto,Bournemouth,BOU,DEF,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,4.0,1143,2221,0.3,4.0,1143,2221,0.3,0.0,0,0,0.0
81,Kluivert,Justin,Kluivert,Bournemouth,BOU,MID,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,7.0,281,32486,0.6,7.0,281,32486,0.6,0.0,0,0,0.0
82,Semenyo,Antoine,Semenyo,Bournemouth,BOU,MID,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,7.1,701341,38755,14.1,7.1,701341,38755,14.1,0.0,0,0,0.0
84,Tavernier,Marcus,Tavernier,Bournemouth,BOU,MID,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,5.5,18008,6745,0.5,5.5,18008,6745,0.5,0.0,0,0,0.0
85,Adams,Tyler,Adams,Bournemouth,BOU,MID,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,5.0,6046,3650,0.3,5.0,6046,3650,0.3,0.0,0,0,0.0
86,Brooks,David,Brooks,Bournemouth,BOU,MID,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,5.0,9287,2891,0.2,5.0,9287,2891,0.2,0.0,0,0,0.0
87,Christie,Ryan,Christie,Bournemouth,BOU,MID,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,5.0,67,2140,0.1,5.0,67,2140,0.1,0.0,0,0,0.0
88,Cook,Lewis,Cook,Bournemouth,BOU,MID,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,5.0,39,276,0.0,5.0,39,276,0.0,0.0,0,0,0.0
89,Philip,Philip,Billing,Bournemouth,BOU,MID,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,5.0,355,1224,0.1,5.0,355,1224,0.1,0.0,0,0,0.0
90,Scott,Alex,Scott,Bournemouth,BOU,MID,1,2025-08-15T17:30:00Z,2025-08-21T23:26:27Z,5.0,1099,1077,0.1,5.0,1099,1077,0.1,0.0,0,0,0.0
