player_id,web_name,first_name,second_name,team_name,team_short,position,current_gw,current_gw_deadline_utc,last_updated_utc,price_m,transfers_in_between_gws_current,transfers_out_between_gws_current,selected_by_percent,price_m_prev,transfers_in_between_gws_current_prev,transfers_out_between_gws_current_prev,selected_by_percent_prev,delta_price_m,delta_transfers_in_between_gws_current,delta_transfers_out_between_gws_current,delta_selected_by_percent
260,Guéhi,Marc,Guéhi,Crystal Palace,CRY,DEF,1,2025-08-15T17:30:00Z,2025-08-21T22:11:45Z,4.5,116103,45862,13.2,4.5,115617,45640,13.2,0.0,486,222,0.0
470,Dúbravka,Martin,Dúbravka,Burnley,BUR,GK,1,2025-08-15T17:30:00Z,2025-08-21T22:11:45Z,4.0,117209,35841,34.6,4.0,116731,35689,34.6,0.0,478,152,0.0
347,Gudmundsson,Gabriel,Gudmundsson,Leeds,LEE,DEF,1,2025-08-15T17:30:00Z,2025-08-21T22:11:45Z,4.0,63041,18865,3.4,4.0,62566,18710,3.4,0.0,475,155,0.0
47,Rogers,Morgan,Rogers,Aston Villa,AVL,MID,1,2025-08-15T17:30:00Z,2025-08-21T22:11:45Z,7.0,77661,100380,9.7,7.0,77197,100052,9.7,0.0,464,328,0.0
384,Gakpo,Cody,Gakpo,Liverpool,LIV,MID,1,2025-08-15T17:30:00Z,2025-08-21T22:11:45Z,7.5,136118,64377,8.3,7.5,135673,64011,8.3,0.0,445,366,0.0
507,Aina,Ola,Aina,Nott'm Forest,NFO,DEF,1,2025-08-15T17:30:00Z,2025-08-21T22:11:45Z,5.0,75399,63982,14.5,5.0,74975,63745,14.5,0.0,424,237,0.0
568,Pedro Porro,Pedro,Porro Sauceda,Spurs,TOT,DEF,1,2025-08-15T17:30:00Z,2025-08-21T22:11:45Z,5.5,101274,113480,22.0,5.5,100873,112945,22.0,0.0,401,535,0.0
235,Palmer,Cole,Palmer,Chelsea,CHE,MID,1,2025-08-15T17:30:00Z,2025-08-21T22:11:45Z,10.5,88054,292263,59.3,10.5,87662,291187,59.4,0.0,392,1076,-0.10000000000000142
256,Muñoz,Daniel,Muñoz Mejía,Crystal Palace,CRY,DEF,1,2025-08-15T17:30:00Z,2025-08-21T22:11:45Z,5.5,59613,41792,8.6,5.5,59230,41638,8.6,0.0,383,154,0.0
164,O'Riley,Matt,O'Riley,Brighton,BHA,MID,1,2025-08-15T17:30:00Z,2025-08-21T22:11:45Z,5.5,89984,17050,1.6,5.5,89602,16952,1.6,0.0,382,98,0.0
381,M.Salah,Mohamed,Salah,Liverpool,LIV,MID,1,2025-08-15T17:30:00Z,2025-08-21T22:11:45Z,14.5,126788,113281,53.7,14.5,126423,112734,53.7,0.0,365,547,0.0
252,Marc Guiu,Marc,Guiu Paz,Sunderland,SUN,FWD,1,2025-08-15T17:30:00Z,2025-08-21T22:11:45Z,4.5,93902,108421,19.6,4.5,93545,107984,19.6,0.0,357,437,0.0
191,Estève,Maxime,Estève,Burnley,BUR,DEF,1,2025-08-15T17:30:00Z,2025-08-21T22:11:45Z,4.0,67790,69883,19.6,4.0,67443,69580,19.6,0.0,347,303,0.0
225,James,Reece,James,Chelsea,CHE,DEF,1,2025-08-15T17:30:00Z,2025-08-21T22:11:45Z,5.5,55461,30701,5.9,5.5,55164,30575,5.9,0.0,297,126,0.0
72,Senesi,Marcos,Senesi Barón,Bournemouth,BOU,DEF,1,2025-08-15T17:30:00Z,2025-08-21T22:11:45Z,4.5,34736,8363,1.2,4.5,34444,8316,1.2,0.0,292,47,0.0
681,Šeško,Benjamin,Sesko,Man Utd,MUN,FWD,1,2025-08-15T17:30:00Z,2025-08-21T22:11:45Z,7.5,95241,87502,8.9,7.5,94959,87221,8.9,0.0,282,281,0.0
93,H.Traorè,Hamed,Traorè,Bournemouth,BOU,MID,1,2025-08-15T17:30:00Z,2025-08-21T22:11:45Z,4.5,63842,15397,1.2,4.5,63563,15307,1.1,0.0,279,90,0.09999999999999987
74,Truffert,Adrien,Truffert,Bournemouth,BOU,DEF,1,2025-08-15T17:30:00Z,2025-08-21T22:11:45Z,4.5,28210,7948,1.0,4.5,27942,7897,1.0,0.0,268,51,0.0
283,Mateta,Jean-Philippe,Mateta,Crystal Palace,CRY,FWD,1,2025-08-15T17:30:00Z,2025-08-21T22:11:45Z,7.5,62464,89776,8.9,7.5,62212,89453,8.9,0.0,252,323,0.0
449,B.Fernandes,Bruno,Borges Fernandes,Man Utd,MUN,MID,1,2025-08-15T17:30:00Z,2025-08-21T22:11:45Z,9.0,66012,148343,21.2,9.0,65762,147864,21.2,0.0,250,479,0.0
266,Eze,Eberechi,Eze,Crystal Palace,CRY,MID,1,2025-08-15T17:30:00Z,2025-08-21T22:11:45Z,7.5,85841,115481,10.7,7.5,85592,114653,10.7,0.0,249,828,0.0
21,Rice,Declan,Rice,Arsenal,ARS,MID,1,2025-08-15T17:30:00Z,2025-08-21T22:11:45Z,6.5,71327,56494,8.3,6.5,71089,56327,8.3,0.0,238,167,0.0
417,Cherki,Rayan,Cherki,Man City,MCI,MID,1,2025-08-15T17:30:00Z,2025-08-21T22:11:45Z,6.5,95747,84107,8.5,6.5,95510,83819,8.5,0.0,237,288,0.0
517,Anderson,Elliot,Anderson,Nott'm Forest,NFO,MID,1,2025-08-15T17:30:00Z,2025-08-21T22:11:45Z,5.5,48900,54404,6.5,5.5,48671,54187,6.5,0.0,229,217,0.0
67,Petrović,Đorđe,Petrović,Bournemouth,BOU,GK,1,2025-08-15T17:30:00Z,2025-08-21T22:11:45Z,4.5,46090,20005,3.5,4.5,45880,19916,3.5,0.0,210,89,0.0
371,Kerkez,Milos,Kerkez,Liverpool,LIV,DEF,1,2025-08-15T17:30:00Z,2025-08-21T22:11:45Z,6.0,18635,92799,6.1,6.0,18428,92560,6.1,0.0,207,239,0.0
37,Digne,Lucas,Digne,Aston Villa,AVL,DEF,1,2025-08-15T17:30:00Z,2025-08-21T22:11:45Z,4.5,41950,11127,2.3,4.5,41745,11073,2.3,0.0,205,54,0.0
100,Kroupi.Jr,Eli Junior,Kroupi,Bournemouth,BOU,FWD,1,2025-08-15T17:30:00Z,2025-08-21T22:11:45Z,4.5,38639,15871,1.3,4.5,38449,15783,1.3,0.0,190,88,0.0
502,Sels,Matz,Sels,Nott'm Forest,NFO,GK,1,2025-08-15T17:30:00Z,2025-08-21T22:11:45Z,5.0,42796,99618,19.3,5.0,42606,99227,19.3,0.0,190,391,0.0
338,Muniz,Rodrigo,Muniz Carvalho,Fulham,FUL,FWD,1,2025-08-15T17:30:00Z,2025-08-21T22:11:45Z,5.5,49784,21503,2.4,5.5,49595,21428,2.4,0.0,189,75,0.0
258,Mitchell,Tyrick,Mitchell,Crystal Palace,CRY,DEF,1,2025-08-15T17:30:00Z,2025-08-21T22:11:45Z,5.0,37905,10280,1.7,5.0,37717,10218,1.7,0.0,188,62,0.0
654,Strand Larsen,Jørgen,Strand Larsen,Wolves,WOL,FWD,1,2025-08-15T17:30:00Z,2025-08-21T22:11:45Z,6.5,33894,42876,4.6,6.5,33709,42719,4.6,0.0,185,157,0.0
477,Livramento,Tino,Livramento,Newcastle,NEW,DEF,1,2025-08-15T17:30:00Z,2025-08-21T22:11:45Z,5.0,53325,20941,4.1,5.0,53142,20864,4.1,0.0,183,77,0.0
335,King,Josh,King,Fulham,FUL,MID,1,2025-08-15T17:30:00Z,2025-08-21T22:11:45Z,4.5,34438,15573,1.1,4.5,34256,15464,1.1,0.0,182,109,0.0
670,Roefs,Robin,Roefs,Sunderland,SUN,GK,1,2025-08-15T17:30:00Z,2025-08-21T22:11:45Z,4.5,53362,9266,1.0,4.5,53186,9213,1.0,0.0,176,53,0.0
669,Ndoye,Dan,Ndoye,Nott'm Forest,NFO,MID,1,2025-08-15T17:30:00Z,2025-08-21T22:11:45Z,6.0,33758,9918,0.8,6.0,33585,9840,0.8,0.0,173,78,0.0
543,Adingra,Simon,Adingra,Sunderland,SUN,MID,1,2025-08-15T17:30:00Z,2025-08-21T22:11:45Z,5.5,38317,15637,1.8,5.5,38148,15550,1.8,0.0,169,87,0.0
436,De Ligt,Matthijs,de Ligt,Man Utd,MUN,DEF,1,2025-08-15T17:30:00Z,2025-08-21T22:11:45Z,5.0,39140,14651,2.3,5.0,38974,14612,2.3,0.0,166,39,0.0
485,Gordon,Anthony,Gordon,Newcastle,NEW,MID,1,2025-08-15T17:30:00Z,2025-08-21T22:11:45Z,7.5,27764,23957,2.0,7.5,27598,23859,2.0,0.0,166,98,0.0
33,M.Bizot,Marco,Bizot,Aston Villa,AVL,GK,1,2025-08-15T17:30:00Z,2025-08-21T22:11:45Z,4.5,42314,11512,0.9,4.5,42154,11451,0.9,0.0,160,61,0.0
136,Thiago,Igor Thiago,Nascimento Rodrigues,Brentford,BRE,FWD,1,2025-08-15T17:30:00Z,2025-08-21T22:11:45Z,6.0,21198,10239,1.0,6.0,21040,10196,1.0,0.0,158,43,0.0
476,Burn,Dan,Burn,Newcastle,NEW,DEF,1,2025-08-15T17:30:00Z,2025-08-21T22:11:45Z,5.0,46353,21178,4.1,5.0,46202,21096,4.1,0.0,151,82,0.0
261,Richards,Chris,Richards,Crystal Palace,CRY,DEF,1,2025-08-15T17:30:00Z,2025-08-21T22:11:45Z,4.5,20973,9319,1.5,4.5,20826,9244,1.5,0.0,147,75,0.0
444,Yoro,Leny,Yoro,Man Utd,MUN,DEF,1,2025-08-15T17:30:00Z,2025-08-21T22:11:45Z,4.5,29461,12962,1.8,4.5,29315,12907,1.8,0.0,146,55,0.0
226,Chalobah,Trevoh,Chalobah,Chelsea,CHE,DEF,1,2025-08-15T17:30:00Z,2025-08-21T22:11:45Z,5.0,29157,11859,1.3,5.0,29013,11811,1.3,0.0,144,48,0.0
257,Lacroix,Maxence,Lacroix,Crystal Palace,CRY,DEF,1,2025-08-15T17:30:00Z,2025-08-21T22:11:45Z,5.0,26123,10191,1.3,5.0,25991,10149,1.3,0.0,132,42,0.0
291,Tarkowski,James,Tarkowski,Everton,EVE,DEF,1,2025-08-15T17:30:00Z,2025-08-21T22:11:45Z,5.5,24563,38378,6.8,5.5,24432,38217,6.8,0.0,131,161,0.0
593,P.M.Sarr,Pape Matar,Sarr,Spurs,TOT,MID,1,2025-08-15T17:30:00Z,2025-08-21T22:11:45Z,5.0,34732,30999,2.8,5.0,34603,30861,2.8,0.0,129,138,0.0
408,Rúben,Rúben,dos Santos Gato Alves Dias,Man City,MCI,DEF,1,2025-08-15T17:30:00Z,2025-08-21T22:11:45Z,5.5,39150,22017,3.7,5.5,39025,21961,3.7,0.0,125,56,0.0
241,Caicedo,Moisés,Caicedo Corozo,Chelsea,CHE,MID,1,2025-08-15T17:30:00Z,2025-08-21T22:11:45Z,5.5,39755,54492,5.5,5.5,39631,54329,5.5,0.0,124,163,0.0
508,N.Williams,Neco,Williams,Nott'm Forest,NFO,DEF,1,2025-08-15T17:30:00Z,2025-08-21T22:11:45Z,5.0,28644,53807,9.9,5.0,28520,53590,9.9,0.0,124,217,0.0
382,Wirtz,Florian,Wirtz,Liverpool,LIV,MID,1,2025-08-15T17:30:00Z,2025-08-21T22:11:45Z,8.5,39613,465152,28.6,8.5,39493,463563,28.6,0.0,120,1589,0.0
17,Ødegaard,Martin,Ødegaard,Arsenal,ARS,MID,1,2025-08-15T17:30:00Z,2025-08-21T22:11:45Z,8.0,37860,28504,3.8,8.0,37744,28419,3.8,0.0,116,85,0.0
505,Milenković,Nikola,Milenković,Nott'm Forest,NFO,DEF,1,2025-08-15T17:30:00Z,2025-08-21T22:11:45Z,5.5,28643,55565,9.6,5.5,28527,55356,9.6,0.0,116,209,0.0
311,Beto,Norberto Bercique,Gomes Betuncal,Everton,EVE,FWD,1,2025-08-15T17:30:00Z,2025-08-21T22:11:45Z,5.5,34409,89635,7.9,5.5,34294,89315,7.9,0.0,115,320,0.0
182,Trafford,James,Trafford,Man City,MCI,GK,1,2025-08-15T17:30:00Z,2025-08-21T22:11:45Z,5.0,48823,21854,2.6,5.0,48712,21778,2.6,0.0,111,76,0.0
59,Onana,Amadou,Onana,Aston Villa,AVL,MID,1,2025-08-15T17:30:00Z,2025-08-21T22:11:45Z,5.0,33600,20135,1.9,5.0,33489,20066,1.9,0.0,111,69,0.0
40,Mings,Tyrone,Mings,Aston Villa,AVL,DEF,1,2025-08-15T17:30:00Z,2025-08-21T22:11:45Z,4.5,36253,7724,1.3,4.5,36143,7697,1.3,0.0,110,27,0.0
365,Nmecha,Lukas,Nmecha,Leeds,LEE,FWD,1,2025-08-15T17:30:00Z,2025-08-21T22:11:45Z,5.0,20133,7481,0.6,5.0,20023,7429,0.6,0.0,110,52,0.0
145,De Cuyper,Maxim,De Cuyper,Brighton,BHA,DEF,1,2025-08-15T17:30:00Z,2025-08-21T22:11:45Z,4.5,25469,34653,6.1,4.5,25360,34503,6.1,0.0,109,150,0.0
26,Zubimendi,Martín,Zubimendi Ibáñez,Arsenal,ARS,MID,1,2025-08-15T17:30:00Z,2025-08-21T22:11:45Z,5.5,29403,27498,2.3,5.5,29295,27434,2.3,0.0,108,64,0.0
515,Gibbs-White,Morgan,Gibbs-White,Nott'm Forest,NFO,MID,1,2025-08-15T17:30:00Z,2025-08-21T22:11:45Z,7.5,27612,40631,5.2,7.5,27507,40480,5.2,0.0,105,151,0.0
11,White,Benjamin,White,Arsenal,ARS,DEF,1,2025-08-15T17:30:00Z,2025-08-21T22:11:45Z,5.5,16959,6445,1.0,5.5,16857,6421,1.0,0.0,102,24,0.0
236,Neto,Pedro,Lomba Neto,Chelsea,CHE,MID,1,2025-08-15T17:30:00Z,2025-08-21T22:11:45Z,7.0,18454,42335,3.6,7.0,18357,42185,3.6,0.0,97,150,0.0
242,Dewsbury-Hall,Kiernan,Dewsbury-Hall,Everton,EVE,MID,1,2025-08-15T17:30:00Z,2025-08-21T22:11:45Z,5.0,16951,36711,4.4,5.0,16855,36539,4.4,0.0,96,172,0.0
43,Alex Moreno,Álex,Moreno Lopera,Aston Villa,AVL,DEF,1,2025-08-15T17:30:00Z,2025-08-21T22:11:45Z,4.0,28037,72883,9.3,4.0,27942,72599,9.3,0.0,95,284,0.0
348,Rodon,Joe,Rodon,Leeds,LEE,DEF,1,2025-08-15T17:30:00Z,2025-08-21T22:11:45Z,4.0,15045,10495,2.3,4.0,14951,10439,2.3,0.0,94,56,0.0
267,Sarr,Ismaïla,Sarr,Crystal Palace,CRY,MID,1,2025-08-15T17:30:00Z,2025-08-21T22:11:45Z,6.5,21742,52303,4.7,6.5,21652,52084,4.7,0.0,90,219,0.0
101,Kelleher,Caoimhín,Kelleher,Brentford,BRE,GK,1,2025-08-15T17:30:00Z,2025-08-21T22:11:45Z,4.5,22075,67330,10.4,4.5,21990,67143,10.4,0.0,85,187,0.0
506,Murillo,Murillo,Costa dos Santos,Nott'm Forest,NFO,DEF,1,2025-08-15T17:30:00Z,2025-08-21T22:11:45Z,5.5,18424,35127,6.7,5.5,18339,35024,6.7,0.0,85,103,0.0
668,Xhaka,Granit,Xhaka,Sunderland,SUN,MID,1,2025-08-15T17:30:00Z,2025-08-21T22:11:45Z,5.0,27494,23765,2.9,5.0,27410,23686,2.9,0.0,84,79,0.0
469,Pope,Nick,Pope,Newcastle,NEW,GK,1,2025-08-15T17:30:00Z,2025-08-21T22:11:45Z,5.0,37179,21361,4.0,5.0,37096,21279,4.0,0.0,83,82,0.0
238,Estêvão,Estêvão,Almeida de Oliveira Gonçalves,Chelsea,CHE,MID,1,2025-08-15T17:30:00Z,2025-08-21T22:11:45Z,6.5,12330,34015,1.5,6.5,12248,33904,1.5,0.0,82,111,0.0
139,Verbruggen,Bart,Verbruggen,Brighton,BHA,GK,1,2025-08-15T17:30:00Z,2025-08-21T22:11:45Z,4.5,28441,42411,7.5,4.5,28362,42269,7.5,0.0,79,142,0.0
211,A.Ramsey,Aaron,Ramsey,Burnley,BUR,MID,1,2025-08-15T17:30:00Z,2025-08-21T22:11:45Z,4.5,30294,86884,9.1,4.5,30216,86566,9.1,0.0,78,318,0.0
610,Wan-Bissaka,Aaron,Wan-Bissaka,West Ham,WHU,DEF,1,2025-08-15T17:30:00Z,2025-08-21T22:11:45Z,4.5,22965,226302,22.1,4.5,22890,225470,22.1,0.0,75,832,0.0
84,Tavernier,Marcus,Tavernier,Bournemouth,BOU,MID,1,2025-08-15T17:30:00Z,2025-08-21T22:11:45Z,5.5,17851,6695,0.5,5.5,17776,6671,0.5,0.0,75,24,0.0
660,Stach,Anton,Stach,Leeds,LEE,MID,1,2025-08-15T17:30:00Z,2025-08-21T22:11:45Z,5.0,12076,3682,0.4,5.0,12002,3652,0.4,0.0,74,30,0.0
253,Henderson,Dean,Henderson,Crystal Palace,CRY,GK,1,2025-08-15T17:30:00Z,2025-08-21T22:11:45Z,5.0,33724,26229,7.3,5.0,33650,26147,7.3,0.0,74,82,0.0
424,Bobb,Oscar,Bobb,Man City,MCI,MID,1,2025-08-15T17:30:00Z,2025-08-21T22:11:45Z,5.5,20839,4639,0.4,5.5,20766,4616,0.4,0.0,73,23,0.0
553,Talbi,Chemsdine,Talbi,Sunderland,SUN,MID,1,2025-08-15T17:30:00Z,2025-08-21T22:11:45Z,5.0,18661,4842,0.3,5.0,18588,4813,0.3,0.0,73,29,0.0
474,Schär,Fabian,Schär,Newcastle,NEW,DEF,1,2025-08-15T17:30:00Z,2025-08-21T22:11:45Z,5.5,24937,13667,2.9,5.5,24868,13622,2.9,0.0,69,45,0.0
694,Mukiele,Nordi,Mukiele,Sunderland,SUN,DEF,1,2025-08-15T17:30:00Z,2025-08-21T22:11:45Z,4.0,10171,1668,0.2,4.0,10108,1650,0.2,0.0,63,18,0.0
683,Alderete,Omar,Alderete,Sunderland,SUN,DEF,1,2025-08-15T17:30:00Z,2025-08-21T22:11:45Z,4.0,29778,9581,1.3,4.0,29718,9548,1.3,0.0,60,33,0.0
658,Fraser,Nathan,Fraser,Wolves,WOL,FWD,1,2025-08-15T17:30:00Z,2025-08-21T22:11:45Z,4.5,23134,26015,2.5,4.5,23075,25941,2.5,0.0,59,74,0.0
232,Tosin,Tosin,Adarabioyo,Chelsea,CHE,DEF,1,2025-08-15T17:30:00Z,2025-08-21T22:11:45Z,4.5,5875,21465,1.1,4.5,5816,21394,1.1,0.0,59,71,0.0
167,Baleba,Carlos,Baleba,Brighton,BHA,MID,1,2025-08-15T17:30:00Z,2025-08-21T22:11:45Z,5.0,25928,45654,4.6,5.0,25869,45496,4.6,0.0,59,158,0.0
157,Mitoma,Mitoma,Kaoru,Brighton,BHA,MID,1,2025-08-15T17:30:00Z,2025-08-21T22:11:45Z,6.5,17525,90974,6.4,6.5,17466,90716,6.4,0.0,59,258,0.0
299,Ndiaye,Iliman,Ndiaye,Everton,EVE,MID,1,2025-08-15T17:30:00Z,2025-08-21T22:11:45Z,6.5,21586,150563,10.1,6.5,21528,149848,10.1,0.0,58,715,0.0
478,Trippier,Kieran,Trippier,Newcastle,NEW,DEF,1,2025-08-15T17:30:00Z,2025-08-21T22:11:45Z,5.0,18630,11377,2.2,5.0,18572,11342,2.2,0.0,58,35,0.0
32,Martinez,Emiliano,Martínez Romero,Aston Villa,AVL,GK,1,2025-08-15T17:30:00Z,2025-08-21T22:11:45Z,5.0,18061,6218,1.1,5.0,18004,6201,1.1,0.0,57,17,0.0
569,Romero,Cristian,Romero,Spurs,TOT,DEF,1,2025-08-15T17:30:00Z,2025-08-21T22:11:45Z,5.0,27774,32008,3.7,5.0,27717,31875,3.7,0.0,57,133,0.0
237,Enzo,Enzo,Fernández,Chelsea,CHE,MID,1,2025-08-15T17:30:00Z,2025-08-21T22:11:45Z,6.5,14047,46433,3.4,6.5,13990,46312,3.4,0.0,57,121,0.0
158,Georginio,Georginio,Rutter,Brighton,BHA,MID,1,2025-08-15T17:30:00Z,2025-08-21T22:11:45Z,6.0,16117,18313,1.4,6.0,16061,18226,1.4,0.0,56,87,0.0
486,Elanga,Anthony,Elanga,Newcastle,NEW,MID,1,2025-08-15T17:30:00Z,2025-08-21T22:11:45Z,7.0,18729,106416,7.3,7.0,18673,106112,7.3,0.0,56,304,0.0
374,Konaté,Ibrahima,Konaté,Liverpool,LIV,DEF,1,2025-08-15T17:30:00Z,2025-08-21T22:11:45Z,5.5,14913,34170,2.9,5.5,14861,34087,2.9,0.0,52,83,0.0
217,Foster,Lyle,Foster,Burnley,BUR,FWD,1,2025-08-15T17:30:00Z,2025-08-21T22:11:45Z,5.0,17843,7993,0.5,5.0,17792,7952,0.5,0.0,51,41,0.0
386,Mac Allister,Alexis,Mac Allister,Liverpool,LIV,MID,1,2025-08-15T17:30:00Z,2025-08-21T22:11:45Z,6.5,18616,18056,1.9,6.5,18565,18001,1.9,0.0,51,55,0.0
86,Brooks,David,Brooks,Bournemouth,BOU,MID,1,2025-08-15T17:30:00Z,2025-08-21T22:11:45Z,5.0,9225,2869,0.2,5.0,9176,2855,0.2,0.0,49,14,0.0
