player_id,web_name,team_name,team_short,position,current_gw,current_gw_deadline_utc,last_updated_utc,price_m,transfers_in_between_gws_current,transfers_out_between_gws_current,selected_by_percent,selected_by_percent_prev,delta_selected_by_percent
124,Henderson,Brentford,BRE,MID,1,2025-08-15T17:30:00+00:00,2025-08-22T11:30:03.066165+00:00,5.0,0,0,0.3,0.3,0.0
125,Janelt,Brentford,BRE,MID,1,2025-08-15T17:30:00+00:00,2025-08-22T11:30:03.066165+00:00,5.0,0,0,0.0,0.0,0.0
126,Jensen,Brentford,BRE,MID,1,2025-08-15T17:30:00+00:00,2025-08-22T11:30:03.066165+00:00,5.0,0,0,0.1,0.1,0.0
127,Nunes,Brentford,BRE,MID,1,2025-08-15T17:30:00+00:00,2025-08-22T11:30:03.066165+00:00,5.0,0,0,0.0,0.0,0.0
128,Onyeka,Brentford,BRE,MID,1,2025-08-15T17:30:00+00:00,2025-08-22T11:30:03.066165+00:00,5.0,0,0,0.1,0.1,0.0
129,Yarmoliuk,Brentford,BRE,MID,1,2025-08-15T17:30:00+00:00,2025-08-22T11:30:03.066165+00:00,5.0,0,0,0.0,0.0,0.0
130,Donovan,Brentford,BRE,MID,1,2025-08-15T17:30:00+00:00,2025-08-22T11:30:03.066165+00:00,4.5,0,0,0.1,0.1,0.0
131,Konak,Brentford,BRE,MID,1,2025-08-15T17:30:00+00:00,2025-08-22T11:30:03.066165+00:00,4.5,0,0,0.2,0.2,0.0
132,Maghoma,Brentford,BRE,MID,1,2025-08-15T17:30:00+00:00,2025-08-22T11:30:03.066165+00:00,4.5,0,0,0.0,0.0,0.0
133,Peart-Harris,Brentford,BRE,MID,1,2025-08-15T17:30:00+00:00,2025-08-22T11:30:03.066165+00:00,4.5,0,0,0.0,0.0,0.0
134,Trevitt,Brentford,BRE,MID,1,2025-08-15T17:30:00+00:00,2025-08-22T11:30:03.066165+00:00,4.5,0,0,0.0,0.0,0.0
135,Wissa,Brentford,BRE,FWD,1,2025-08-15T17:30:00+00:00,2025-08-22T11:30:03.066165+00:00,7.5,0,0,1.7,1.7,0.0
136,Thiago,Brentford,BRE,FWD,1,2025-08-15T17:30:00+00:00,2025-08-22T11:30:03.066165+00:00,6.0,0,0,1.1,1.1,0.0
137,Morgan,Brentford,BRE,FWD,1,2025-08-15T17:30:00+00:00,2025-08-22T11:30:03.066165+00:00,4.5,0,0,0.5,0.5,0.0
138,Steele,Brighton,BHA,GK,1,2025-08-15T17:30:00+00:00,2025-08-22T11:30:03.066165+00:00,4.5,0,0,0.5,0.5,0.0
139,Verbruggen,Brighton,BHA,GK,1,2025-08-15T17:30:00+00:00,2025-08-22T11:30:03.066165+00:00,4.5,0,0,7.4,7.4,0.0
140,McGill,Brighton,BHA,GK,1,2025-08-15T17:30:00+00:00,2025-08-22T11:30:03.066165+00:00,4.0,0,0,0.4,0.4,0.0
141,Rushworth,Brighton,BHA,GK,1,2025-08-15T17:30:00+00:00,2025-08-22T11:30:03.066165+00:00,4.0,0,0,0.0,0.0,0.0
142,Scherpen,Brighton,BHA,GK,1,2025-08-15T17:30:00+00:00,2025-08-22T11:30:03.066165+00:00,4.0,0,0,0.0,0.0,0.0
143,Boscagli,Brighton,BHA,DEF,1,2025-08-15T17:30:00+00:00,2025-08-22T11:30:03.066165+00:00,4.5,0,0,0.1,0.1,0.0
144,Coppola,Brighton,BHA,DEF,1,2025-08-15T17:30:00+00:00,2025-08-22T11:30:03.066165+00:00,4.5,0,0,0.1,0.1,0.0
145,De Cuyper,Brighton,BHA,DEF,1,2025-08-15T17:30:00+00:00,2025-08-22T11:30:03.066165+00:00,4.5,0,0,6.0,6.0,0.0
146,Dunk,Brighton,BHA,DEF,1,2025-08-15T17:30:00+00:00,2025-08-22T11:30:03.066165+00:00,4.5,0,0,1.3,1.3,0.0
147,Estupiñan,Brighton,BHA,DEF,1,2025-08-15T17:30:00+00:00,2025-08-22T11:30:03.066165+00:00,4.5,0,0,0.0,0.0,0.0
148,F.Kadıoğlu,Brighton,BHA,DEF,1,2025-08-15T17:30:00+00:00,2025-08-22T11:30:03.066165+00:00,4.5,0,0,0.2,0.2,0.0
149,Igor,Brighton,BHA,DEF,1,2025-08-15T17:30:00+00:00,2025-08-22T11:30:03.066165+00:00,4.5,0,0,0.1,0.1,0.0
150,Lamptey,Brighton,BHA,DEF,1,2025-08-15T17:30:00+00:00,2025-08-22T11:30:03.066165+00:00,4.5,0,0,0.4,0.4,0.0
151,Van Hecke,Brighton,BHA,DEF,1,2025-08-15T17:30:00+00:00,2025-08-22T11:30:03.066165+00:00,4.5,0,0,1.2,1.2,0.0
152,Veltman,Brighton,BHA,DEF,1,2025-08-15T17:30:00+00:00,2025-08-22T11:30:03.066165+00:00,4.5,0,0,0.2,0.2,0.0
153,Webster,Brighton,BHA,DEF,1,2025-08-15T17:30:00+00:00,2025-08-22T11:30:03.066165+00:00,4.5,0,0,0.0,0.0,0.0
154,Cashin,Brighton,BHA,DEF,1,2025-08-15T17:30:00+00:00,2025-08-22T11:30:03.066165+00:00,4.0,0,0,0.0,0.0,0.0
155,Slater,Brighton,BHA,DEF,1,2025-08-15T17:30:00+00:00,2025-08-22T11:30:03.066165+00:00,4.0,0,0,0.2,0.2,0.0
156,Tasker,Brighton,BHA,DEF,1,2025-08-15T17:30:00+00:00,2025-08-22T11:30:03.066165+00:00,4.0,0,0,0.2,0.2,0.0
157,Mitoma,Brighton,BHA,MID,1,2025-08-15T17:30:00+00:00,2025-08-22T11:30:03.066165+00:00,6.5,0,0,6.3,6.3,0.0
158,Georginio,Brighton,BHA,MID,1,2025-08-15T17:30:00+00:00,2025-08-22T11:30:03.066165+00:00,6.0,0,0,1.4,1.4,0.0
159,March,Brighton,BHA,MID,1,2025-08-15T17:30:00+00:00,2025-08-22T11:30:03.066165+00:00,5.9,0,0,0.0,0.0,0.0
160,Minteh,Brighton,BHA,MID,1,2025-08-15T17:30:00+00:00,2025-08-22T11:30:03.066165+00:00,6.0,0,0,1.0,1.0,0.0
161,Enciso,Brighton,BHA,MID,1,2025-08-15T17:30:00+00:00,2025-08-22T11:30:03.066165+00:00,5.5,0,0,0.0,0.0,0.0
162,Gruda,Brighton,BHA,MID,1,2025-08-15T17:30:00+00:00,2025-08-22T11:30:03.066165+00:00,5.5,0,0,0.0,0.0,0.0
163,Hinshelwood,Brighton,BHA,MID,1,2025-08-15T17:30:00+00:00,2025-08-22T11:30:03.066165+00:00,5.4,0,0,0.1,0.1,0.0
164,O'Riley,Brighton,BHA,MID,1,2025-08-15T17:30:00+00:00,2025-08-22T11:30:03.066165+00:00,5.5,0,0,1.7,1.7,0.0
165,Sima,Brighton,BHA,MID,1,2025-08-15T17:30:00+00:00,2025-08-22T11:30:03.066165+00:00,5.5,0,0,0.0,0.0,0.0
166,Ayari,Brighton,BHA,MID,1,2025-08-15T17:30:00+00:00,2025-08-22T11:30:03.066165+00:00,5.0,0,0,0.2,0.2,0.0
167,Baleba,Brighton,BHA,MID,1,2025-08-15T17:30:00+00:00,2025-08-22T11:30:03.066165+00:00,5.0,0,0,4.6,4.6,0.0
168,Buonanotte,Brighton,BHA,MID,1,2025-08-15T17:30:00+00:00,2025-08-22T11:30:03.066165+00:00,5.0,0,0,0.2,0.2,0.0
169,Gomez,Brighton,BHA,MID,1,2025-08-15T17:30:00+00:00,2025-08-22T11:30:03.066165+00:00,5.0,0,0,0.1,0.1,0.0
170,Milner,Brighton,BHA,MID,1,2025-08-15T17:30:00+00:00,2025-08-22T11:30:03.066165+00:00,5.0,0,0,0.1,0.1,0.0
171,Sarmiento,Brighton,BHA,MID,1,2025-08-15T17:30:00+00:00,2025-08-22T11:30:03.066165+00:00,5.0,0,0,0.0,0.0,0.0
172,Watson,Brighton,BHA,MID,1,2025-08-15T17:30:00+00:00,2025-08-22T11:30:03.066165+00:00,5.0,0,0,0.0,0.0,0.0
173,Wieffer,Brighton,BHA,MID,1,2025-08-15T17:30:00+00:00,2025-08-22T11:30:03.066165+00:00,5.0,0,0,0.1,0.1,0.0
174,Yalcouye,Brighton,BHA,MID,1,2025-08-15T17:30:00+00:00,2025-08-22T11:30:03.066165+00:00,5.0,0,0,0.0,0.0,0.0
175,Knight,Brighton,BHA,MID,1,2025-08-15T17:30:00+00:00,2025-08-22T11:30:03.066165+00:00,4.5,0,0,0.1,0.1,0.0
176,Mazilu,Brighton,BHA,MID,1,2025-08-15T17:30:00+00:00,2025-08-22T11:30:03.066165+00:00,4.5,0,0,0.0,0.0,0.0
177,Moran,Brighton,BHA,MID,1,2025-08-15T17:30:00+00:00,2025-08-22T11:30:03.066165+00:00,4.5,0,0,0.1,0.1,0.0
178,Welbeck,Brighton,BHA,FWD,1,2025-08-15T17:30:00+00:00,2025-08-22T11:30:03.066165+00:00,6.5,0,0,3.7,3.7,0.0
179,Ferguson,Brighton,BHA,FWD,1,2025-08-15T17:30:00+00:00,2025-08-22T11:30:03.066165+00:00,5.5,0,0,0.0,0.0,0.0
180,Tzimas,Brighton,BHA,FWD,1,2025-08-15T17:30:00+00:00,2025-08-22T11:30:03.066165+00:00,5.5,0,0,0.1,0.1,0.0
181,Kostoulas,Brighton,BHA,FWD,1,2025-08-15T17:30:00+00:00,2025-08-22T11:30:03.066165+00:00,5.0,0,0,0.4,0.4,0.0
220,Sánchez,Chelsea,CHE,GK,1,2025-08-15T17:30:00+00:00,2025-08-22T11:30:03.066165+00:00,5.0,0,0,25.4,25.4,0.0
221,Jörgensen,Chelsea,CHE,GK,1,2025-08-15T17:30:00+00:00,2025-08-22T11:30:03.066165+00:00,4.5,0,0,0.2,0.2,0.0
222,Penders,Chelsea,CHE,GK,1,2025-08-15T17:30:00+00:00,2025-08-22T11:30:03.066165+00:00,4.0,0,0,0.0,0.0,0.0
223,Slonina,Chelsea,CHE,GK,1,2025-08-15T17:30:00+00:00,2025-08-22T11:30:03.066165+00:00,4.0,0,0,0.1,0.1,0.0
224,Cucurella,Chelsea,CHE,DEF,1,2025-08-15T17:30:00+00:00,2025-08-22T11:30:03.066165+00:00,6.0,0,0,21.7,21.7,0.0
225,James,Chelsea,CHE,DEF,1,2025-08-15T17:30:00+00:00,2025-08-22T11:30:03.066165+00:00,5.5,0,0,5.9,5.9,0.0
226,Chalobah,Chelsea,CHE,DEF,1,2025-08-15T17:30:00+00:00,2025-08-22T11:30:03.066165+00:00,5.0,0,0,1.4,1.4,0.0
227,Colwill,Chelsea,CHE,DEF,1,2025-08-15T17:30:00+00:00,2025-08-22T11:30:03.066165+00:00,4.9,0,0,0.3,0.3,0.0
228,Gusto,Chelsea,CHE,DEF,1,2025-08-15T17:30:00+00:00,2025-08-22T11:30:03.066165+00:00,5.0,0,0,1.6,1.6,0.0
229,B.Badiashile,Chelsea,CHE,DEF,1,2025-08-15T17:30:00+00:00,2025-08-22T11:30:03.066165+00:00,4.5,0,0,0.0,0.0,0.0
230,Fofana,Chelsea,CHE,DEF,1,2025-08-15T17:30:00+00:00,2025-08-22T11:30:03.066165+00:00,4.5,0,0,0.2,0.2,0.0
231,M.Sarr,Chelsea,CHE,DEF,1,2025-08-15T17:30:00+00:00,2025-08-22T11:30:03.066165+00:00,4.5,0,0,0.0,0.0,0.0
232,Tosin,Chelsea,CHE,DEF,1,2025-08-15T17:30:00+00:00,2025-08-22T11:30:03.066165+00:00,4.5,0,0,1.1,1.1,0.0
233,Acheampong,Chelsea,CHE,DEF,1,2025-08-15T17:30:00+00:00,2025-08-22T11:30:03.066165+00:00,4.0,0,0,2.4,2.4,0.0
234,Anselmino,Chelsea,CHE,DEF,1,2025-08-15T17:30:00+00:00,2025-08-22T11:30:03.066165+00:00,4.0,0,0,0.1,0.1,0.0
235,Palmer,Chelsea,CHE,MID,1,2025-08-15T17:30:00+00:00,2025-08-22T11:30:03.066165+00:00,10.5,0,0,59.1,59.1,0.0
236,Neto,Chelsea,CHE,MID,1,2025-08-15T17:30:00+00:00,2025-08-22T11:30:03.066165+00:00,7.0,0,0,3.6,3.6,0.0
237,Enzo,Chelsea,CHE,MID,1,2025-08-15T17:30:00+00:00,2025-08-22T11:30:03.066165+00:00,6.5,0,0,3.4,3.4,0.0
238,Estêvão,Chelsea,CHE,MID,1,2025-08-15T17:30:00+00:00,2025-08-22T11:30:03.066165+00:00,6.5,0,0,1.5,1.5,0.0
239,Gittens,Chelsea,CHE,MID,1,2025-08-15T17:30:00+00:00,2025-08-22T11:30:03.066165+00:00,6.5,0,0,0.3,0.3,0.0
240,Nkunku,Chelsea,CHE,MID,1,2025-08-15T17:30:00+00:00,2025-08-22T11:30:03.066165+00:00,6.0,0,0,0.2,0.2,0.0
241,Caicedo,Chelsea,CHE,MID,1,2025-08-15T17:30:00+00:00,2025-08-22T11:30:03.066165+00:00,5.5,0,0,5.5,5.5,0.0
243,George,Chelsea,CHE,MID,1,2025-08-15T17:30:00+00:00,2025-08-22T11:30:03.066165+00:00,5.0,0,0,0.1,0.1,0.0
244,Lavia,Chelsea,CHE,MID,1,2025-08-15T17:30:00+00:00,2025-08-22T11:30:03.066165+00:00,5.0,0,0,0.0,0.0,0.0
245,Mudryk,Chelsea,CHE,MID,1,2025-08-15T17:30:00+00:00,2025-08-22T11:30:03.066165+00:00,5.0,0,0,0.0,0.0,0.0
246,Andrey Santos,Chelsea,CHE,MID,1,2025-08-15T17:30:00+00:00,2025-08-22T11:30:03.066165+00:00,4.5,0,0,0.3,0.3,0.0
247,D.Essugo,Chelsea,CHE,MID,1,2025-08-15T17:30:00+00:00,2025-08-22T11:30:03.066165+00:00,4.5,0,0,0.1,0.1,0.0
248,Paez,Chelsea,CHE,MID,1,2025-08-15T17:30:00+00:00,2025-08-22T11:30:03.066165+00:00,4.5,0,0,0.0,0.0,0.0
249,João Pedro,Chelsea,CHE,FWD,1,2025-08-15T17:30:00+00:00,2025-08-22T11:30:03.066165+00:00,7.5,0,0,51.9,51.9,0.0
250,Delap,Chelsea,CHE,FWD,1,2025-08-15T17:30:00+00:00,2025-08-22T11:30:03.066165+00:00,6.5,0,0,3.6,3.6,0.0
251,N.Jackson,Chelsea,CHE,FWD,1,2025-08-15T17:30:00+00:00,2025-08-22T11:30:03.066165+00:00,6.5,0,0,0.2,0.2,0.0
672,Hato,Chelsea,CHE,DEF,1,2025-08-15T17:30:00+00:00,2025-08-22T11:30:03.066165+00:00,5.0,0,0,0.3,0.3,0.0
253,Henderson,Crystal Palace,CRY,GK,1,2025-08-15T17:30:00+00:00,2025-08-22T11:30:03.066165+00:00,5.0,0,0,7.3,7.3,0.0
254,Benitez,Crystal Palace,CRY,GK,1,2025-08-15T17:30:00+00:00,2025-08-22T11:30:03.066165+00:00,4.0,0,0,0.4,0.4,0.0
255,Matthews,Crystal Palace,CRY,GK,1,2025-08-15T17:30:00+00:00,2025-08-22T11:30:03.066165+00:00,4.0,0,0,0.1,0.1,0.0
256,Muñoz,Crystal Palace,CRY,DEF,1,2025-08-15T17:30:00+00:00,2025-08-22T11:30:03.066165+00:00,5.5,0,0,8.7,8.7,0.0
257,Lacroix,Crystal Palace,CRY,DEF,1,2025-08-15T17:30:00+00:00,2025-08-22T11:30:03.066165+00:00,5.0,0,0,1.4,1.4,0.0
258,Mitchell,Crystal Palace,CRY,DEF,1,2025-08-15T17:30:00+00:00,2025-08-22T11:30:03.066165+00:00,5.0,0,0,1.7,1.7,0.0
259,Sosa,Crystal Palace,CRY,DEF,1,2025-08-15T17:30:00+00:00,2025-08-22T11:30:03.066165+00:00,5.0,0,0,0.1,0.1,0.0
260,Guéhi,Crystal Palace,CRY,DEF,1,2025-08-15T17:30:00+00:00,2025-08-22T11:30:03.066165+00:00,4.5,0,0,13.2,13.2,0.0
261,Richards,Crystal Palace,CRY,DEF,1,2025-08-15T17:30:00+00:00,2025-08-22T11:30:03.066165+00:00,4.5,0,0,1.6,1.6,0.0
262,Chadi Riad,Crystal Palace,CRY,DEF,1,2025-08-15T17:30:00+00:00,2025-08-22T11:30:03.066165+00:00,4.0,0,0,0.0,0.0,0.0
263,Clyne,Crystal Palace,CRY,DEF,1,2025-08-15T17:30:00+00:00,2025-08-22T11:30:03.066165+00:00,4.0,0,0,0.7,0.7,0.0
264,Holding,Crystal Palace,CRY,DEF,1,2025-08-15T17:30:00+00:00,2025-08-22T11:30:03.066165+00:00,4.0,0,0,0.0,0.0,0.0
265,Kporha,Crystal Palace,CRY,DEF,1,2025-08-15T17:30:00+00:00,2025-08-22T11:30:03.066165+00:00,4.0,0,0,0.0,0.0,0.0
266,Eze,Crystal Palace,CRY,MID,1,2025-08-15T17:30:00+00:00,2025-08-22T11:30:03.066165+00:00,7.5,0,0,10.5,10.5,0.0
267,Sarr,Crystal Palace,CRY,MID,1,2025-08-15T17:30:00+00:00,2025-08-22T11:30:03.066165+00:00,6.5,0,0,4.6,4.6,0.0
268,Doucouré,Crystal Palace,CRY,MID,1,2025-08-15T17:30:00+00:00,2025-08-22T11:30:03.066165+00:00,5.0,0,0,0.0,0.0,0.0
269,Esse,Crystal Palace,CRY,MID,1,2025-08-15T17:30:00+00:00,2025-08-22T11:30:03.066165+00:00,5.0,0,0,0.2,0.2,0.0
270,Hughes,Crystal Palace,CRY,MID,1,2025-08-15T17:30:00+00:00,2025-08-22T11:30:03.066165+00:00,5.0,0,0,0.1,0.1,0.0
271,Kamada,Crystal Palace,CRY,MID,1,2025-08-15T17:30:00+00:00,2025-08-22T11:30:03.066165+00:00,5.0,0,0,0.0,0.0,0.0
272,Lerma,Crystal Palace,CRY,MID,1,2025-08-15T17:30:00+00:00,2025-08-22T11:30:03.066165+00:00,5.0,0,0,0.1,0.1,0.0
273,Wharton,Crystal Palace,CRY,MID,1,2025-08-15T17:30:00+00:00,2025-08-22T11:30:03.066165+00:00,5.0,0,0,0.6,0.6,0.0
274,Agbinone,Crystal Palace,CRY,MID,1,2025-08-15T17:30:00+00:00,2025-08-22T11:30:03.066165+00:00,4.5,0,0,0.1,0.1,0.0
275,Ahamada,Crystal Palace,CRY,MID,1,2025-08-15T17:30:00+00:00,2025-08-22T11:30:03.066165+00:00,4.5,0,0,0.0,0.0,0.0
276,Devenny,Crystal Palace,CRY,MID,1,2025-08-15T17:30:00+00:00,2025-08-22T11:30:03.066165+00:00,4.5,0,0,1.7,1.7,0.0
277,Ebiowei,Crystal Palace,CRY,MID,1,2025-08-15T17:30:00+00:00,2025-08-22T11:30:03.066165+00:00,4.5,0,0,0.0,0.0,0.0
278,J.Rak-Sakyi,Crystal Palace,CRY,MID,1,2025-08-15T17:30:00+00:00,2025-08-22T11:30:03.066165+00:00,4.5,0,0,0.1,0.1,0.0
279,M.França,Crystal Palace,CRY,MID,1,2025-08-15T17:30:00+00:00,2025-08-22T11:30:03.066165+00:00,4.5,0,0,0.0,0.0,0.0
280,Ozoh,Crystal Palace,CRY,MID,1,2025-08-15T17:30:00+00:00,2025-08-22T11:30:03.066165+00:00,4.5,0,0,0.0,0.0,0.0
281,Rodney,Crystal Palace,CRY,MID,1,2025-08-15T17:30:00+00:00,2025-08-22T11:30:03.066165+00:00,4.5,0,0,0.0,0.0,0.0
282,Umeh,Crystal Palace,CRY,MID,1,2025-08-15T17:30:00+00:00,2025-08-22T11:30:03.066165+00:00,4.5,0,0,0.0,0.0,0.0
283,Mateta,Crystal Palace,CRY,FWD,1,2025-08-15T17:30:00+00:00,2025-08-22T11:30:03.066165+00:00,7.5,0,0,8.8,8.8,0.0
284,Nketiah,Crystal Palace,CRY,FWD,1,2025-08-15T17:30:00+00:00,2025-08-22T11:30:03.066165+00:00,5.5,0,0,0.3,0.3,0.0
285,Édouard,Crystal Palace,CRY,FWD,1,2025-08-15T17:30:00+00:00,2025-08-22T11:30:03.066165+00:00,5.0,0,0,0.9,0.9,0.0
286,Marsh,Crystal Palace,CRY,FWD,1,2025-08-15T17:30:00+00:00,2025-08-22T11:30:03.066165+00:00,4.5,0,0,0.3,0.3,0.0
690,Cardines,Crystal Palace,CRY,MID,1,2025-08-15T17:30:00+00:00,2025-08-22T11:30:03.066165+00:00,4.5,0,0,0.2,0.2,0.0
242,Dewsbury-Hall,Everton,EVE,MID,1,2025-08-15T17:30:00+00:00,2025-08-22T11:30:03.066165+00:00,5.0,0,0,4.4,4.4,0.0
287,Pickford,Everton,EVE,GK,1,2025-08-15T17:30:00+00:00,2025-08-22T11:30:03.066165+00:00,5.5,0,0,10.6,10.6,0.0
288,Travers,Everton,EVE,GK,1,2025-08-15T17:30:00+00:00,2025-08-22T11:30:03.066165+00:00,4.5,0,0,0.2,0.2,0.0
289,Tyrer,Everton,EVE,GK,1,2025-08-15T17:30:00+00:00,2025-08-22T11:30:03.066165+00:00,4.0,0,0,0.1,0.1,0.0
290,Branthwaite,Everton,EVE,DEF,1,2025-08-15T17:30:00+00:00,2025-08-22T11:30:03.066165+00:00,5.4,0,0,0.5,0.5,0.0
291,Tarkowski,Everton,EVE,DEF,1,2025-08-15T17:30:00+00:00,2025-08-22T11:30:03.066165+00:00,5.5,0,0,6.8,6.8,0.0
292,Mykolenko,Everton,EVE,DEF,1,2025-08-15T17:30:00+00:00,2025-08-22T11:30:03.066165+00:00,5.0,0,0,0.8,0.8,0.0
293,O'Brien,Everton,EVE,DEF,1,2025-08-15T17:30:00+00:00,2025-08-22T11:30:03.066165+00:00,5.0,0,0,0.6,0.6,0.0
294,Coleman,Everton,EVE,DEF,1,2025-08-15T17:30:00+00:00,2025-08-22T11:30:03.066165+00:00,4.5,0,0,0.2,0.2,0.0
295,Keane,Everton,EVE,DEF,1,2025-08-15T17:30:00+00:00,2025-08-22T11:30:03.066165+00:00,4.5,0,0,0.4,0.4,0.0
296,Patterson,Everton,EVE,DEF,1,2025-08-15T17:30:00+00:00,2025-08-22T11:30:03.066165+00:00,4.5,0,0,0.0,0.0,0.0
297,Dixon,Everton,EVE,DEF,1,2025-08-15T17:30:00+00:00,2025-08-22T11:30:03.066165+00:00,4.0,0,0,0.2,0.2,0.0
298,Welch,Everton,EVE,DEF,1,2025-08-15T17:30:00+00:00,2025-08-22T11:30:03.066165+00:00,4.0,0,0,0.2,0.2,0.0
299,Ndiaye,Everton,EVE,MID,1,2025-08-15T17:30:00+00:00,2025-08-22T11:30:03.066165+00:00,6.5,0,0,9.9,9.9,0.0
300,McNeil,Everton,EVE,MID,1,2025-08-15T17:30:00+00:00,2025-08-22T11:30:03.066165+00:00,5.9,0,0,0.3,0.3,0.0
301,Alcaraz,Everton,EVE,MID,1,2025-08-15T17:30:00+00:00,2025-08-22T11:30:03.066165+00:00,5.5,0,0,0.2,0.2,0.0
302,Gana,Everton,EVE,MID,1,2025-08-15T17:30:00+00:00,2025-08-22T11:30:03.066165+00:00,5.5,0,0,0.1,0.1,0.0
303,Garner,Everton,EVE,MID,1,2025-08-15T17:30:00+00:00,2025-08-22T11:30:03.066165+00:00,5.0,0,0,0.1,0.1,0.0
304,Iroegbunam,Everton,EVE,MID,1,2025-08-15T17:30:00+00:00,2025-08-22T11:30:03.066165+00:00,5.0,0,0,0.0,0.0,0.0
305,Armstrong,Everton,EVE,MID,1,2025-08-15T17:30:00+00:00,2025-08-22T11:30:03.066165+00:00,4.5,0,0,0.1,0.1,0.0
306,Bates,Everton,EVE,MID,1,2025-08-15T17:30:00+00:00,2025-08-22T11:30:03.066165+00:00,4.5,0,0,0.1,0.1,0.0
307,Ebere,Everton,EVE,MID,1,2025-08-15T17:30:00+00:00,2025-08-22T11:30:03.066165+00:00,4.5,0,0,0.0,0.0,0.0
308,Heath,Everton,EVE,MID,1,2025-08-15T17:30:00+00:00,2025-08-22T11:30:03.066165+00:00,4.5,0,0,0.0,0.0,0.0
309,Metcalfe,Everton,EVE,MID,1,2025-08-15T17:30:00+00:00,2025-08-22T11:30:03.066165+00:00,4.5,0,0,0.0,0.0,0.0
310,Barry,Everton,EVE,FWD,1,2025-08-15T17:30:00+00:00,2025-08-22T11:30:03.066165+00:00,6.0,0,0,0.7,0.7,0.0
311,Beto,Everton,EVE,FWD,1,2025-08-15T17:30:00+00:00,2025-08-22T11:30:03.066165+00:00,5.5,0,0,7.8,7.8,0.0
312,Y.Chermiti,Everton,EVE,FWD,1,2025-08-15T17:30:00+00:00,2025-08-22T11:30:03.066165+00:00,5.0,0,0,0.2,0.2,0.0
313,Sherif,Everton,EVE,FWD,1,2025-08-15T17:30:00+00:00,2025-08-22T11:30:03.066165+00:00,4.5,0,0,0.2,0.2,0.0
419,Grealish,Everton,EVE,MID,1,2025-08-15T17:30:00+00:00,2025-08-22T11:30:03.066165+00:00,6.5,0,0,3.2,3.2,0.0
630,King,Everton,EVE,GK,1,2025-08-15T17:30:00+00:00,2025-08-22T11:30:03.066165+00:00,4.0,0,0,1.5,1.5,0.0
667,Aznou,Everton,EVE,DEF,1,2025-08-15T17:30:00+00:00,2025-08-22T11:30:03.066165+00:00,4.5,0,0,0.1,0.1,0.0
314,Leno,Fulham,FUL,GK,1,2025-08-15T17:30:00+00:00,2025-08-22T11:30:03.066165+00:00,5.0,0,0,1.6,1.6,0.0
315,Benda,Fulham,FUL,GK,1,2025-08-15T17:30:00+00:00,2025-08-22T11:30:03.066165+00:00,4.0,0,0,0.0,0.0,0.0
316,Robinson,Fulham,FUL,DEF,1,2025-08-15T17:30:00+00:00,2025-08-22T11:30:03.066165+00:00,5.0,0,0,0.7,0.7,0.0
317,Andersen,Fulham,FUL,DEF,1,2025-08-15T17:30:00+00:00,2025-08-22T11:30:03.066165+00:00,4.5,0,0,2.9,2.9,0.0
318,Bassey,Fulham,FUL,DEF,1,2025-08-15T17:30:00+00:00,2025-08-22T11:30:03.066165+00:00,4.5,0,0,0.5,0.5,0.0
319,Castagne,Fulham,FUL,DEF,1,2025-08-15T17:30:00+00:00,2025-08-22T11:30:03.066165+00:00,4.5,0,0,0.1,0.1,0.0
320,Diop,Fulham,FUL,DEF,1,2025-08-15T17:30:00+00:00,2025-08-22T11:30:03.066165+00:00,4.5,0,0,0.1,0.1,0.0
321,J.Cuenca,Fulham,FUL,DEF,1,2025-08-15T17:30:00+00:00,2025-08-22T11:30:03.066165+00:00,4.5,0,0,0.0,0.0,0.0
322,Tete,Fulham,FUL,DEF,1,2025-08-15T17:30:00+00:00,2025-08-22T11:30:03.066165+00:00,4.5,0,0,0.2,0.2,0.0
323,Amissah,Fulham,FUL,DEF,1,2025-08-15T17:30:00+00:00,2025-08-22T11:30:03.066165+00:00,4.0,0,0,0.2,0.2,0.0
324,Iwobi,Fulham,FUL,MID,1,2025-08-15T17:30:00+00:00,2025-08-22T11:30:03.066165+00:00,6.5,0,0,1.4,1.4,0.0
325,Smith Rowe,Fulham,FUL,MID,1,2025-08-15T17:30:00+00:00,2025-08-22T11:30:03.066165+00:00,5.9,0,0,0.8,0.8,0.0
326,Adama,Fulham,FUL,MID,1,2025-08-15T17:30:00+00:00,2025-08-22T11:30:03.066165+00:00,5.5,0,0,0.3,0.3,0.0
327,Andreas,Fulham,FUL,MID,1,2025-08-15T17:30:00+00:00,2025-08-22T11:30:03.066165+00:00,5.4,0,0,0.3,0.3,0.0
328,Sessegnon,Fulham,FUL,MID,1,2025-08-15T17:30:00+00:00,2025-08-22T11:30:03.066165+00:00,5.5,0,0,0.0,0.0,0.0
329,Wilson,Fulham,FUL,MID,1,2025-08-15T17:30:00+00:00,2025-08-22T11:30:03.066165+00:00,5.5,0,0,0.9,0.9,0.0
330,Berge,Fulham,FUL,MID,1,2025-08-15T17:30:00+00:00,2025-08-22T11:30:03.066165+00:00,5.0,0,0,0.1,0.1,0.0
331,Cairney,Fulham,FUL,MID,1,2025-08-15T17:30:00+00:00,2025-08-22T11:30:03.066165+00:00,5.0,0,0,0.0,0.0,0.0
